Question,Answer,Comment,Instruction,Render As
卓越,"たくえつ","excellence; preeminence; superiority; transcendence","Guess the reading (3k:卓)",Image
南蛮,"なんばん","exotic (esp. in a Western European or South-East Asian style); foreign (of goods from South-East Asia and Western Europe); chili pepper; dish prepared using chili peppers and Welsh onions; nanban; South-East Asian countries (in the late-Muromachi and Edo periods); southern barbarians (name used in ancient China for non-Chinese ethnic groups to the south); thrusting the right foot and right arm for","Guess the reading (3k:蛮)",Image
南郊,"なんこう","southern suburbs","Guess the reading (3k:郊)",Image
危篤,"きとく","being on the verge of death; critical condition","Guess the reading (3k:篤)",Image
卵胞,"らんほう,らんぽう","(ovarian) follicle,(ovarian) follicle","Guess the reading (3k:胞)",Image
卸値,"おろしね","wholesale price","Guess the reading (3k:卸)",Image
厚遇,"こうぐう","cordial welcome; hearty welcome; hospitality; kind treatment","Guess the reading (3k:遇)",Image
原簿,"げんぼ","ledger; original record; register","Guess the reading (3k:簿)",Image
双子,"そうし,ふたご","twin; twins,twin; twins","Guess the reading (3k:双)",Image
双方,"そうほう","both parties; both sides","Guess the reading (3k:双)",Image
双発,"そうはつ","two-motored","Guess the reading (3k:双)",Image
双葉,"ふたば","bud; cotyledons; early stages; seed leaves (of a dicot); sprout; very beginning","Guess the reading (3k:双)",Image
双頭,"そうとう","double-headed","Guess the reading (3k:双)",Image
収奪,"しゅうだつ","exploitation; plundering","Guess the reading (3k:奪)",Image
収穫,"しゅうかく","fruits (of one's labors); gain; result; returns; bag (hunting); catch (fishing); crop; harvest; haul; ingathering","Guess the reading (3k:穫)",Image
召喚,"しょうかん","arraigning; calling; citation; subpoena; summoning; summons","Guess the reading (3k:喚)",Image
台湾,"たいわん","Taiwan","Guess the reading (3k:湾)",Image
吉報,"きっぽう","good news","Guess the reading (3k:吉)",Image
名簿,"みょうぶ,めいぼ","proof of identity (for nobles, doctors, etc.; Heian period),list of names; register; register of names; roll; roster","Guess the reading (3k:簿)",Image
呪縛,"じゅばく","binding spell; spell (that restricts one's movements)","Guess the reading (3k:縛)",Image
呼び掛ける,"よびかける","to address; to appeal; to call out to; to hail","Guess the reading (3k:掛)",Image
哀歓,"あいかん","happiness and sadness; joys and sorrows","Guess the reading (3k:哀)",Image
哲人,"てつじん","philosopher; sage; wise man","Guess the reading (3k:哲)",Image
哲学,"てつがく","philosophy","Guess the reading (3k:哲)",Image
唐揚げ,"からあげ","deep-fried food (esp. chicken)","Guess the reading (3k:揚)",Image
啓示,"けいじ","(divine) revelation","Guess the reading (3k:啓)",Image
喜寿,"きじゅ","77th birthday","Guess the reading (3k:寿)",Image
喫煙,"きつえん","smoking (tobacco)","Guess the reading (3k:喫)",Image
喫緊,"きっきん","exigent; pressing; urgent","Guess the reading (3k:喫,緊)",Image
営繕,"えいぜん","maintenance and repair; upkeep (of equipment)","Guess the reading (3k:繕)",Image
嘱託,"しょくたく","part-time employee; temporary work; commission; entrusting with (work)","Guess the reading (3k:嘱,託)",Image
回廊,"かいろう","cloister (i.e. covered walk typically circling a building or garden, esp. in a palace or place of worship); corridor; gallery; hallway","Guess the reading (3k:廊)",Image
回顧,"かいこ","looking back; recollecting; reminiscing; retrospection; review","Guess the reading (3k:顧)",Image
団塊,"だんかい","baby boom generation (of 1947-1949); babyboomer (born between 1947-1949); clod; clump; lump; mass; nodule","Guess the reading (3k:塊)",Image
在籍,"ざいせき","being a member (of a team, organization, etc.); being enrolled (at a school); being registered","Guess the reading (3k:籍)",Image
坑内,"こうない","within a pit or (mine) shaft","Guess the reading (3k:坑)",Image
坑口,"こうこう","minehead; pithead","Guess the reading (3k:坑)",Image
坑道,"こうどう","(mining) gallery; level; pit; shaft; tunnel","Guess the reading (3k:坑)",Image
城郭,"じょうかく","castle; castle walls; citadel; enclosure; fortress","Guess the reading (3k:郭)",Image
埋没,"まいぼつ","being absorbed (e.g. in research); being buried; being forgotten; being immersed; remaining unknown","Guess the reading (3k:埋,没)",Image
埋葬,"まいそう","burial","Guess the reading (3k:埋,葬)",Image
埋蔵,"まいぞう","burying in the ground; having underground deposits","Guess the reading (3k:埋)",Image
埋設,"まいせつ","burying (e.g. pipe); laying underground (e.g. cables)","Guess the reading (3k:埋)",Image
基礎,"きそ","basis; foundation","Guess the reading (3k:礎)",Image
基礎控除,"きそこうじょ","basic or standard deduction","Guess the reading (3k:礎,控)",Image
基軸,"きじく","basis; core; criterion; foundation; standard","Guess the reading (3k:軸)",Image
塗り替える,"ぬりかえる","to break (a record); to change completely; to paint (a different colour); to paint again; to redraw (e.g. the map); to remake; to repaint","Guess the reading (3k:塗)",Image
塗布,"とふ","application (of ointment, etc.); coating","Guess the reading (3k:塗)",Image
塗装,"とそう","coating; painting","Guess the reading (3k:塗)",Image
墓碑,"ぼひ","gravestone; tombstone","Guess the reading (3k:碑)",Image
境遇,"きょうぐう","environment; one's circumstances; situation (in life)","Guess the reading (3k:遇)",Image
墨付き,"すみつき","(the) thumbs up; authorisation; authorization; certificate; certified document; paper with signature of the shogun or lord; seal of approval","Guess the reading (3k:墨)",Image
墨書,"ぼくしょ","writing in India ink","Guess the reading (3k:墨)",Image
墨絵,"すみえ","ink painting","Guess the reading (3k:墨)",Image
墳丘,"ふんきゅう","grave mound; tumulus","Guess the reading (3k:墳)",Image
墳墓,"ふんぼ","grave; tomb","Guess the reading (3k:墳)",Image
壁掛け,"かべかけ","wall-mounted; wall decoration; wall hanging; wall-mounted ornament","Guess the reading (3k:掛)",Image
壊滅,"かいめつ","(complete) destruction; annihilation; devastation","Guess the reading (3k:滅)",Image
変哲,"へんてつ","something odd; something out of the ordinary; something unusual","Guess the reading (3k:哲)",Image
外郭,"がいかく","contour; outer block; outer enclosure; outer fence; outline","Guess the reading (3k:郭)",Image
夢幻,"ゆめまぼろし,むげん","dreams; fantasy; visions,dreams; fantasy; visions","Guess the reading (3k:幻)",Image
大悟,"だいご,たいご","enlightenment; great wisdom,enlightenment; great wisdom","Guess the reading (3k:悟)",Image
奇怪,"きっかい,きかい","mysterious; outrageous; strange; weird; wonderful,mysterious; outrageous; strange; weird; wonderful","Guess the reading (3k:怪)",Image
奉納,"ほうのう","dedication; oblation; offering; presentation","Guess the reading (3k:奉)",Image
契機,"けいき","cause; chance; opportunity; trigger","Guess the reading (3k:契)",Image
契約,"けいやく","agreement; compact; contract","Guess the reading (3k:契)",Image
妨害,"ぼうがい","blocking; disturbance; hindrance; interference; interruption; jamming (a signal); obstruction","Guess the reading (3k:妨)",Image
娘婿,"むすめむこ","son-in-law","Guess the reading (3k:婿)",Image
娯楽,"ごらく","amusement; entertainment; hobby; pastime; pleasure; recreation","Guess the reading (3k:娯)",Image
嫁ぎ先,"とつぎさき","family a woman has married into","Guess the reading (3k:嫁)",Image
嫁入り,"よめいり","marriage; wedding","Guess the reading (3k:嫁)",Image
孔子,"くじ,こうし","Confucius,Confucius","Guess the reading (3k:孔)",Image
孔雀,"くざく,くじゃく","peafowl (incl. the male peacock, female peahen, and young peachick),peafowl (incl. the male peacock, female peahen, and young peachick)","Guess the reading (3k:孔)",Image
孤独,"こどく","isolation; loneliness; solitude","Guess the reading (3k:孤)",Image
安穏,"あんおん,あんのん","peace; quiet; tranquility; tranquillity,peace; quiet; tranquility; tranquillity","Guess the reading (3k:穏)",Image
完遂,"かんつい,かんすい","accomplishment; carrying through; completion; fulfillment; successful execution,accomplishment; carrying through; completion; fulfillment; successful execution","Guess the reading (3k:遂)",Image
官吏,"かんり","civil servant; government official; public servant","Guess the reading (3k:吏)",Image
宝冠,"ほうかん","diadem; jeweled crown","Guess the reading (3k:冠)",Image
家畜,"かちく","cattle; domestic animals; livestock","Guess the reading (3k:畜)",Image
容赦なく,"ようしゃなく","mercilessly; relentlessly; unsparingly","Guess the reading (3k:赦)",Image
寄り掛かる,"よりかかる","to depend on; to lean against; to lean on; to recline on; to rely on","Guess the reading (3k:掛)",Image
寄託,"きたく","deposit; entrusting","Guess the reading (3k:託)",Image
密封,"みっぷう","sealing (up); sealing hermetically","Guess the reading (3k:封)",Image
密猟,"みつりょう","poaching","Guess the reading (3k:猟)",Image
密葬,"みっそう","private funeral; secret burial","Guess the reading (3k:葬)",Image
寝袋,"ねぶくろ","sleeping bag","Guess the reading (3k:袋)",Image
審判,"しんばん,しんぱん","judge; referee; umpire; decision; judgement; judgement (of God); judging; judgment; refereeing; sentence; umpiring; verdict,judge; referee; umpire; decision; judgement; judgement (of God); judging; judgment; refereeing; sentence; umpiring; verdict","Guess the reading (3k:審)",Image
審査,"しんさ","examination; inspection; investigation; judging; review","Guess the reading (3k:審)",Image
封殺,"ふうさつ","force-out; suppression (e.g. of free speech)","Guess the reading (3k:封)",Image
封鎖,"ふうさ","blockade; freezing (funds); lockdown; sealing off (an area)","Guess the reading (3k:封)",Image
将棋,"しょうぎ","Japanese chess; shogi","Guess the reading (3k:棋)",Image
尿酸,"にょうさん","uric acid","Guess the reading (3k:尿)",Image
屈伸,"くっしん","bending and stretching; flexing and extending","Guess the reading (3k:伸)",Image
屈託,"くったく","boredom; care; concern; ennui; worry","Guess the reading (3k:託)",Image
屈辱,"くつじょく","disgrace; humiliation","Guess the reading (3k:辱)",Image
山岳,"さんがく","mountain chain; mountains","Guess the reading (3k:岳)",Image
峡谷,"きょうこく","canyon; glen; gorge; ravine","Guess the reading (3k:峡)",Image
崩壊,"ほうかい","(radioactive) decay; breaking down; caving in; collapse; crumbling; disintegration","Guess the reading (3k:崩)",Image
巧妙,"こうみょう","clever; deft; ingenious; skillful","Guess the reading (3k:巧)",Image
巨匠,"きょしょう","maestro; master; masterhand","Guess the reading (3k:匠)",Image
布施,"ふせ","alms-giving; charity; offerings (usu. money) to a priest (for reading sutras, etc.)","Guess the reading (3k:施)",Image
帆船,"ほぶね,はんせん","sailing boat; sailing ship; sailing vessel,sailing boat; sailing ship; sailing vessel","Guess the reading (3k:帆)",Image
帆走,"はんそう","sailing","Guess the reading (3k:帆)",Image
帝政,"ていせい","imperial government; imperialism; monarchical rule","Guess the reading (3k:帝)",Image
師匠,"ししょう","master; teacher; stable master","Guess the reading (3k:匠)",Image
帳簿,"ちょうぼ","account book; ledger; register","Guess the reading (3k:簿)",Image
常軌,"じょうき","normal course (of action); proper course; regular way","Guess the reading (3k:軌)",Image
常駐,"じょうちゅう","resident (program, file, etc.); permanent stationing; staying permanently","Guess the reading (3k:駐)",Image
平穏,"へいおん","calm; peaceful; quiet; restful; tranquil","Guess the reading (3k:穏)",Image
幻影,"げんえい","illusion; phantom; vision","Guess the reading (3k:幻)",Image
幻惑,"げんわく","bewitchment; dazzlement; entrancement; fascination","Guess the reading (3k:幻)",Image
幻滅,"げんめつ","disillusionment","Guess the reading (3k:幻,滅)",Image
幼稚,"ようち","childish; immature; infantile; primitive; infancy","Guess the reading (3k:稚)",Image
幽閉,"ゆうへい","confinement; imprisonment; incarceration","Guess the reading (3k:幽)",Image
幽霊,"ゆうれい","apparition; ghost; phantom; specter; spectre","Guess the reading (3k:幽,霊)",Image
廃坑,"はいこう","abandoned mine; closure of a mine; disused mine","Guess the reading (3k:坑)",Image
廊下,"ろうか","corridor; hallway; passageway","Guess the reading (3k:廊)",Image
廉価,"れんか","low price; moderate price","Guess the reading (3k:廉)",Image
廉潔,"れんけつ","honest; incorruptible; integrity","Guess the reading (3k:廉)",Image
延滞,"えんたい","(being) overdue; arrears; delay (e.g. in payment); procrastination","Guess the reading (3k:滞)",Image
当該,"とうがい","aforementioned; applicable; appropriate (e.g. authorities); competent; concerned; relevant; respective; said","Guess the reading (3k:該)",Image
修了,"しゅうりょう","completion (of a course)","Guess the reading (3k:了)",Image
修繕,"しゅうぜん","mending; repair","Guess the reading (3k:繕)",Image
彫像,"ちょうぞう","carved statue; graven image; sculpture","Guess the reading (3k:彫)",Image
彫刻,"ちょうこく","carving; engraving; sculpture","Guess the reading (3k:彫)",Image
徐々に,"じょじょに","by degrees; gradually; little by little; slowly; steadily; step by step","Guess the reading (3k:徐)",Image
徐行,"じょこう","going slowly (of a car, train, etc.)","Guess the reading (3k:徐)",Image
御免,"ごめん","excuse me; I'm sorry; may I come in?; my apologies; pardon me; being fed up with; discharge; dismissal; leave; license; not wanting; objecting to; permission; wishing to avoid","Guess the reading (3k:免)",Image
御霊,"ごりょう,みたま","spirit of a deceased person; the Holy Ghost; the Holy Spirit,spirit of a deceased person; the Holy Ghost; the Holy Spirit","Guess the reading (3k:霊)",Image
心憎い,"こころにくい","admirable; refined; superb","Guess the reading (3k:憎)",Image
忌避,"きひ","avoidance; challenge; evasion; recusation (of a judge); shirking; taking exception (to a judge)","Guess the reading (3k:忌)",Image
応募,"おうぼ","application; enlistment; entry (competition, raffle, etc.); subscription","Guess the reading (3k:募)",Image
応諾,"おうだく","compliance; consent","Guess the reading (3k:諾)",Image
忠魂,"ちゅうこん","loyalty; the loyal dead","Guess the reading (3k:魂)",Image
快諾,"かいだく","ready consent","Guess the reading (3k:諾)",Image
思慕,"しぼ","deep affection; longing for; yearning","Guess the reading (3k:慕)",Image
怠慢,"たいまん","carelessness; neglect; negligence; procrastination","Guess the reading (3k:怠)",Image
性癖,"せいへき","characteristic; disposition; fetish; idiosyncrasy; inclination; propensity; sexual disposition","Guess the reading (3k:癖)",Image
怪奇,"かいき","bizarre; grotesque; mysterious; strange; weird","Guess the reading (3k:怪)",Image
怪我,"けが","accident; injury; loss; mistake; wound","Guess the reading (3k:怪)",Image
怪獣,"かいじゅう","monster","Guess the reading (3k:怪)",Image
怪盗,"かいとう","mysterious thief; phantom thief","Guess the reading (3k:怪)",Image
恐慌,"きょうこう","alarm; financial panic; panic; panic; scare","Guess the reading (3k:慌)",Image
恥辱,"ちじょく","disgrace; insult; shame","Guess the reading (3k:辱)",Image
恩赦,"おんしゃ","amnesty; pardon","Guess the reading (3k:赦)",Image
悔し涙,"くやしなみだ","bitter tears; chagrin; tears of regret; vexation","Guess the reading (3k:悔)",Image
愚弄,"ぐろう","derision; mockery; ridicule","Guess the reading (3k:愚)",Image
愚痴,"ぐち","moha (ignorance, folly); grumble; idle complaint","Guess the reading (3k:愚)",Image
愚直,"ぐちょく","simple honesty; tactless frankness","Guess the reading (3k:愚)",Image
愚行,"ぐこう","folly; foolish act","Guess the reading (3k:愚)",Image
愛憎,"あいぞう","love and hate","Guess the reading (3k:憎)",Image
感慨,"かんがい","deep emotion; strong feelings","Guess the reading (3k:慨)",Image
慈善,"じぜん","benevolence; charity; philanthropy","Guess the reading (3k:慈)",Image
慈眼,"じがん,じげん","merciful eye (of a Buddha or a bodhisattva watching humanity),merciful eye (of a Buddha or a bodhisattva watching humanity)","Guess the reading (3k:慈)",Image
慰留,"いりゅう","dissuasion (from resigning, leaving, etc.); persuading (to stay)","Guess the reading (3k:慰)",Image
慰謝,"いしゃ","consolation","Guess the reading (3k:慰)",Image
慰霊,"いれい","consoling the spirits of the dead","Guess the reading (3k:慰,霊)",Image
憂慮,"ゆうりょ","anxiety; concern; fear","Guess the reading (3k:憂)",Image
憎悪,"ぞうお","abhorrence; detestation; hatred; loathing","Guess the reading (3k:憎)",Image
憤慨,"ふんがい","indignation; resentment","Guess the reading (3k:慨)",Image
成し遂げる,"なしとげる","to accomplish; to finish; to fulfill","Guess the reading (3k:遂)",Image
扶桑,"ふそう","Chinese hibiscus (Hibiscus rosa-sinensis); divine tree or island east of China (in Chinese mythology); Fusang; Japan","Guess the reading (3k:桑)",Image
承諾,"しょうだく","acceptance; agreement; approval; compliance; consent","Guess the reading (3k:諾)",Image
技巧,"ぎこう","finesse; technique","Guess the reading (3k:巧)",Image
抑制,"よくせい","check; constraint; control; curb; curtailment; inhibition; restraint; suppression","Guess the reading (3k:抑)",Image
抑圧,"よくあつ","check; oppression; restraint; suppression","Guess the reading (3k:抑)",Image
抑揚,"よくよう","accent; inflection; intonation; modulation","Guess the reading (3k:抑,揚)",Image
抑留,"よくりゅう","detainment; detention; internment","Guess the reading (3k:抑)",Image
抜粋,"ばっすい","excerpt; extract; selection","Guess the reading (3k:粋)",Image
抱き締める,"だきしめる","to embrace closely; to hold someone tight; to hug someone close","Guess the reading (3k:締)",Image
抱擁,"ほうよう","embrace; holding in one's arms; hug","Guess the reading (3k:擁)",Image
押し掛ける,"おしかける","to barge in on; to call on without an invitation; to converge upon; to crowd into; to gatecrash; to go uninvited; to pile in; to throng to","Guess the reading (3k:掛)",Image
抽象,"ちゅうしょう","abstraction","Guess the reading (3k:抽)",Image
担架,"たんか","gurney; litter (medical); stretcher","Guess the reading (3k:架)",Image
拘留,"こうりゅう","confinement; custody; detention","Guess the reading (3k:拘)",Image
拘禁,"こうきん","confinement; custody; detention; internment","Guess the reading (3k:拘)",Image
招請,"しょうじょう,ちょうしょう,しょうせい","invitation,invitation,invitation","Guess the reading (3k:請)",Image
拝啓,"はいけい","Dear (so and so); Dear Madam; Dear Sir; To Whom It May Concern","Guess the reading (3k:啓)",Image
括弧,"かっこ","brackets; parentheses","Guess the reading (3k:弧)",Image
振り絞る,"ふりしぼる","to exert fully; to muster all of (one's strength, courage, etc.); to strain (one's voice); to summon all of; to use to the full (one's voice, energy, etc.)","Guess the reading (3k:絞)",Image
捕鯨,"ほげい","whale fishing; whale hunting; whaling","Guess the reading (3k:鯨)",Image
掃射,"そうしゃ","mowing down; strafing; sweeping with fire","Guess the reading (3k:掃)",Image
掃討,"そうとう","cleaning up; mopping up; sweeping up","Guess the reading (3k:掃)",Image
掃除,"そうじ","cleaning; dusting; scrubbing; sweeping","Guess the reading (3k:掃)",Image
掌握,"しょうあく","commanding; grasping; having control over; holding; seizing","Guess the reading (3k:掌)",Image
排卵,"はいらん","ovulation","Guess the reading (3k:排)",Image
排斥,"はいせき","boycott; expulsion; ostracism; rejection","Guess the reading (3k:排,斥)",Image
排煙,"はいえん","smoke (dispersal)","Guess the reading (3k:排)",Image
排除,"はいじょ","clearing away; elimination; exclusion; getting rid of; removal","Guess the reading (3k:排)",Image
掘削,"くっさく","digging out; excavation","Guess the reading (3k:削)",Image
掛け値,"かけね","exaggeration; inflated price (assigned in anticipation of being haggled down); overcharging","Guess the reading (3k:掛)",Image
掛け捨て,"かけずて,かけすて","fixed-term payment (usu. insurance); stopping payment of installments (usu. insurance),fixed-term payment (usu. insurance); stopping payment of installments (usu. insurance)","Guess the reading (3k:掛)",Image
掛け軸,"かけじく","hanging scroll","Guess the reading (3k:掛,軸)",Image
採択,"さいたく","adoption; choice; selection","Guess the reading (3k:択)",Image
控訴,"こうそ","appeal to a higher court; intermediate appeal","Guess the reading (3k:控)",Image
控除,"こうじょ","deduction (e.g. tax); subsidy; subtraction","Guess the reading (3k:控)",Image
措置,"そち","action; measure; step","Guess the reading (3k:措)",Image
掲揚,"けいよう","flying; hoisting (e.g. a flag); putting up; raising","Guess the reading (3k:掲,揚)",Image
掲示,"けいじ","bulletin; notice; placard; post; posting","Guess the reading (3k:掲)",Image
掲載,"けいさい","carrying (e.g. a story); insertion (e.g. of an advertisement); posting (e.g. on the web); printing; publication (e.g. of an article in a newspaper); running (e.g. a serial)","Guess the reading (3k:掲)",Image
提携,"ていけい","alliance; cooperation; joint business; partnership; sponsorship; tie-up","Guess the reading (3k:携)",Image
揚げ句,"あげく","last line (of a renga); after (a long process); at the end of","Guess the reading (3k:揚)",Image
握り締める,"にぎりしめる","to grasp tightly","Guess the reading (3k:締)",Image
搾乳,"さくにゅう","breast pumping; milk expression; milking (a cow, goat, etc.)","Guess the reading (3k:搾)",Image
摂取,"せっしゅ","absorption (e.g. of new knowledge); adoption (e.g. of foreign culture); assimilation; ingestion; intake (e.g. of salt); reception and protection","Guess the reading (3k:摂)",Image
摂氏,"せっし","Celsius; centigrade","Guess the reading (3k:摂)",Image
摂理,"せつり","(divine) providence; laws (of nature)","Guess the reading (3k:摂)",Image
撃墜,"げきつい","shooting down (aircraft)","Guess the reading (3k:墜)",Image
撮影,"さつえい","(video) recording; filming; photographing; photography (still or motion); shooting","Guess the reading (3k:撮)",Image
擁護,"おうご,ようご","the Buddha's help (aid, succour),championship; defence; protection; safeguarding; support; vindication","Guess the reading (3k:擁)",Image
擦り傷,"かすりきず,さっしょう,すりきず","abrasion; graze; scratch,abrasion; graze; scratch,abrasion; graze; scratch","Guess the reading (3k:擦)",Image
改訂,"かいてい","alteration; change; revision (of text)","Guess the reading (3k:訂)",Image
赦免,"しゃめん","amnesty; pardon; remission","Guess the reading (3k:赦,免)",Image
敢闘,"かんとう","fighting bravely","Guess the reading (3k:敢)",Image
施政,"しせい","administration; government; statesmanship","Guess the reading (3k:施)",Image
施策,"しさく","measure; policy","Guess the reading (3k:施)",Image
