Question,Answer,Comment,Instruction,Render as
圧し潰す,おしつぶす,"強大な力（圧力）をかけて潰す（もとの形を崩す）こと。「押し潰す」とも表記する。「押し潰す」表記の方が一般的だが、特に「圧力」「外圧」「権力」のニュアンスを強調したい場合などに「圧し潰す」表記を敢えて用いる場合もある。","Godan verb with 'su' ending",Image
懼れる,おそれる,"「惧」は不安や懸念、危惧といった意味合いで用いられる表現。表外漢字であるため普通は「恐れる」などの表記が用いられる。","Ichidan verb",Image
落ちぶれる・零落れる,おちぶれる,"持っていた財産や社会的地位、身分などを失って惨めな境遇に陥るさま、などを意味する語。","Ichidan verb,Ichidan verb",Image
思いつく,おもいつく,"ひらめく、アイデアなどが出る。「思い付く」と書く。","Godan verb with 'ku' ending",Image
思いつめる,おもいつめる,"考え込んで悩む、悩み過ぎて考えが狭くなる、などという意味の表現。「思い詰める」と書く。","Ichidan verb",Image
思いとどまる・思い止まる,おもいとどまる,"しようとしていたことを、考えなおすなどして行わないでおくことを指す語。思い直して踏みとどまること。","Godan verb with 'ru' ending,Godan verb with 'ru' ending",Image
思いやる,おもいやる,"同情したり気を使ったりすること、配慮すること、などの意味の言い回し。「思い遣る」と書く。","Godan verb with 'ru' ending",Image
赴く・趣く・趨く,おもむく,"その方向へゆく・向かって行くことを意味する語。","Godan verb with 'ku' ending,Godan verb with 'ku' ending,Godan verb with 'ku' ending",Image
買いかぶる,かいかぶる,"実際以上に高く評価すること。「買い被る」と書く。","Godan verb with 'ru' ending",Image
関わる,かかわる,"ある事柄と関係を持つことを意味する言葉。同じ読みの言葉としては「係わる」が挙げられ、重大な事件や出来事について述べるときに用いられることが多い。「係わる」が公文書などで使用されることが多いのに対し、「関わる」は一般に用いられることが多い。","Godan verb with 'ru' ending",Image
拘る・拘わる,かかわる,"拘わるとは、比較的どうでもいい事を気にしすぎて、いつまでも気にかけたり必要以上に手を加えたりしたがることを意味する表現。「かかずらう（拘う）」ともいう。","Godan verb with 'ru' ending,Godan verb with 'ru' ending",Image
重なり合う,かさなりあう,"互いに重なること。一方が他方の上に乗るような部分が生じているさま。","Godan verb with 'u' ending",Image
算える,かぞえる,"「数える（かぞえる）」の異表記で、「数える」と同じく「数や順番を調べる」といった意味で用いられる表現。「数える」との意味上・ニュアンス上の違いは、少なくとも国語辞書的には特にない。","Ichidan verb",Image
揶揄う,からかう,"揶揄うとは、相手を困らせたり怒らせたりするようなことをして（言って）面白がること。イジること。","Godan verb with 'u' ending",Image
感じ入る,かんじいる,"しみじみと感心するさまを表す語。「入る」はその動作や態度をつらぬくことを意味する表現。","Godan verb with 'ru' ending",Image
感じる,かんじる,"(1)感覚器官の刺激を通して情報を得ること、知覚することを意味する語。「痛みを感じる」などのようにいう。(2)感情を抱くことを意味する語。「屈辱を感じる」などのようにいう。(3)理屈よりもむしろ感性・感受性を通じて判断することなどを意味する語。「春の到来を感じる」などのように用いられる。(4)性的刺激・官能的刺激を受けて快感を得ている様子を意味する語。","Ichidan verb",Image
気づく,きづく,"気がつく。気付く。","Godan verb with 'ku' ending",Image
義務づける・義務付ける,ぎむづける,"必ず行うべきこととして課すこと、しなければならない事柄として行わせること、義務とすること、などの意味の表現。","Ichidan verb,Ichidan verb",Image
腐る,くさる,"（1）生物の体組織が微生物によって破壊・分解され変質すること。腐敗ともいう。同じ作用によって食物に有益な影響がもたらされる場合は「発酵」と呼ばれる。（2）だめになる、落ち込む、といった意味で比喩的に用いられる表現。根性が腐る、気分が腐っている、などのように用いられる。（3）インターネットスラングとしては「腐女子と化す」すなわち男性動詞の恋愛や絡み合いといった要素への嗜好を持ってしまうことを「腐る」と表現する場合がある。","Godan verb with 'ru' ending,auxiliary verb",Image
崩れ去る,くずれさる,"いくつもの細かいかけらとなって崩れてなくなること、崩れて跡形もなくなること、などの意味の表現。","Godan verb with 'ru' ending",Image
口ごもる・口篭もる・口篭る・口籠もる・口籠る,くちごもる,"言葉や明瞭に発せず、口内にこもったような不明瞭な調子で発話するさまを指す言い方。","Godan verb with 'ru' ending,Godan verb with 'ru' ending,Godan verb with 'ru' ending,Godan verb with ",Image
口ずさむ,くちずさむ,"歌やメロディなどを何となく声に出して歌ったりすること。「口遊む」と書く。「くちずさぶ」とも言う。","Godan verb with 'mu' ending",Image
昏れる・暮れる,くれる,"日が沈み暗くなること。「暮れる」の表記は「季節や年が終わりに差し掛かる」という意味でも用いられる。","Ichidan verb,Ichidan verb",Image
心がける・心懸ける・心掛ける,こころがける,"常に気に留め、忘れることのないようにする。「心掛ける」と書く。「バランスの取れた食生活を心がける」のように使う。","Ichidan verb,Ichidan verb,Ichidan verb",Image
拘る,こだわる,"ひとつのことについて強く思い入れたり、執着したりすること。拘わる。拘泥する。","Godan verb with 'ru' ending",Image
拘る・拘わる,こだわる,"拘わるとは、比較的どうでもいい事を気にしすぎて、いつまでも気にかけたり必要以上に手を加えたりしたがることを意味する表現。「かかずらう（拘う）」ともいう。","Godan verb with 'ru' ending,Godan verb with 'ru' ending",Image
ご覧になる,ごらんになる,"「見る」の尊敬語。「御覧になる」とも書く。","auxiliary verb",Image
探し求める,さがしもとめる,"見つけて手に入れようとすること。得ようとして探すこと。","Ichidan verb",Image
晒す・曝す,さらす,"日の光に当てること、人目に触れるようにすることなどを意味する語。転じて、ネット上において他人のメールアドレスなどの個人情報を無断で掲載したりすることなどを指す場合もある。","Godan verb with 'su' ending,Godan verb with 'su' ending",Image
準ずる,じゅんずる,"一つの基準に則ることを意味する言葉。似た意味の言葉としては「准ずる」が挙げられ、あるものと基準とし、同様の扱いをすることを指す。また、意味合いが似ている言葉としては「適用する」がある。「準ずる」が、法律やルールなどにならうことを意味するのに対して、「適用する」はルールに従い、実際に機能させるときに用いることが多い。同音語として「順ずる」が挙げられ、しばしば「準ずる」や「准ずる」の誤字・誤変換として扱われることがある。","Ichidan verb - zuru verb (alternative form of -jiru verbs)",Image
滑り落ちる,すべりおちる,"滑って落ちる、または滑るようにして落ちるという意味の、複合動詞。「滑落する」などとも言う。","Ichidan verb",Image
昂る・高ぶる,たかぶる,"気分が高揚したり、興奮したりすることなどを意味する表現。","Godan verb with 'ru' ending,Godan verb with 'ru' ending",Image
高まる,たかまる,"（1）物事の量や勢いの程度が上昇することを意味する語。一般的に「高まる」と表記される。（2）俗に、良い出来事に出くわしたり好ましい物事に思いを馳せたりするなどして興奮状態になる、あるいは興奮状態になったことを意味する表現。多くの場合、平仮名表記で、「マジたかまる」のように用いられる。","Godan verb with 'ru' ending",Image
携える,たずさえる,"手に持つこと。あるいは、人の手を取ること。単に持ち物として身に付けることを指す場合もある。","Ichidan verb",Image
携わる,たずさわる,"携わる（たずさわる）とは、事業や事業計画に関与する、参画する、従事する、という意味で用いられる表現。「関わる」よりは積極的な参加のニュアンスがあり、「手掛ける」というほど支配的な意味合いはない。","Godan verb with 'ru' ending",Image
糺す・糾す,ただす,"事の是非・真偽・事実や真相などを追及すること。問い質す（といただす）こと。「質す（ただ-す）」よりも厳しい追及のニュアンスがある語彙。","Godan verb with 'su' ending,Godan verb with 'su' ending",Image
愉しむ,たのしむ,"「楽しむ」の異表記。意味は同じだが、特に「愉快な」といった意味を強調する意味で用いられることが多い。","Godan verb with 'mu' ending",Image
近づく,ちかづく,"近寄ること、近くに行くこと。または、期限や期日などが近くなること。「近付く」と書く。","Godan verb with 'ku' ending",Image
付いてくる・付いて来る,ついてくる,"(1)追従すること。ある人を先導にしてその後ろから来ること。(2)付随すること。ある物を入手した際に一緒に、ついでに他の物が手に入ること。","Kuru verb - special class,Kuru verb - special class",Image
注ぎ込む,つぎこむ,"注ぎ入れる、たくさんのお金を特定のことに使う、などという意味の表現。「注ぎ込む」と書く。","Godan verb with 'mu' ending",Image
突きつける,つきつける,"相手に対して示す、相手の方向に向ける、などの意味の表現。「突き付ける」「突付ける」と書く。","Ichidan verb",Image
創る,つくる,"何かを創造する、創始すること。意味は「作る」と違わないが、原形となるものが何もないところから作り上げる「創造」のニュアンスを出す際に「創」の字が当てられることが多い。","Godan verb with 'ru' ending",Image
培う,つちかう,"時間をかけて育てること。経験を積んでいくことを「経験を培う」と表現する。意味が似た言葉として「養う」と「育む」があるが「培う」が植物を培養する意味合いが強いのに対し「養う」と「育む」は動物や人間を育てるというニュアンスが強い。特に「育む」は愛情をかけて育てるという意味を含んでいる。","Godan verb with 'u' ending",Image
躓く,つまずく,"何かに足の先が突っかかって転びそうになること。または比喩的に、途中で困難があったり障害があったりしてうまく行かなくなること。","Godan verb with 'ku' ending",Image
躓く,つまづく,"何かに足の先が突っかかって転びそうになること。または比喩的に、途中で困難があったり障害があったりしてうまく行かなくなること。","Godan verb with 'ku' ending",Image
摘まむ・摘む,つまむ,"主に指先などで軽く挟むようにして持つ動作を指す表現。","Godan verb with 'mu' ending,Godan verb with 'mu' ending",Image
釣り合う,つりあう,"(1)複数のものの均衡がとれている状況を指す表現。「需要と供給が釣り合う」などのように使う。(2)似合うこと、互いにしっくりくるという意味。","Godan verb with 'u' ending",Image
手がける,てがける,"行う、演出する、管理する、などといった意味。特に直接行ったり、直接企画したりしていることを指す。「手掛ける」「手懸ける」と書く。","Ichidan verb",Image
出くわす,でくわす,"たまたまばったりと出会うこと。「でっくわす」とも言う。漢字では「出会す」と書く。","Godan verb with 'su' ending",Image
梃子摺る,てこずる,"扱いに困ること。処置に手間取り、すんなりとは対処・解決できないさま。","Godan verb with 'ru' ending",Image
閉じこもる・閉じ篭る,とじこもる,"家や部屋から一切出ずに居る様子を指して言う表現。自宅や自室に閉じこもって暮らすことを「引きこもる」とも表現する。","Godan verb with 'ru' ending,Godan verb with 'ru' ending",Image
響く・響めく,どよめく,"大きな音が鳴って轟く・響き渡るさま、あるいは、大勢の者が声を発して場が騒然となるさま。","Godan verb with 'ku' ending,Godan verb with 'ku' ending",Image
取り扱う,とりあつかう,"道具などを使用する、処理する、提供する、といった意味の表現。商品を取り扱う（取り扱っている）と言った場合には、「受け付ける」と言い換え可能な場合も多い。","Godan verb with 'u' ending",Image
取りまとめる・取り纏める,とりまとめる,"多くの物事を一つに纏め上げるさま、整理してひとつのまとまりへと整えるさまなどを意味する表現。","Ichidan verb,Ichidan verb",Image
眺める,ながめる,"(1)広く全体を見渡すことを意味する表現。(2)見つめること、あるいは何もせずに様子を見ていることなどを意味する表現。","Ichidan verb",Image
成し遂げる,なしとげる,"物事を最後までやり通す・やり遂げる、という意味の表現。","Ichidan verb",Image
名づける・名付ける,なづける,"人や物、事象や概念などに名前をつけること。新たに命名して対象を把握すること。","Ichidan verb,Ichidan verb",Image
慣れ親しむ,なれしたしむ,"慣れて親しんでいること、何度も経験して親しんでいること、などの意味の表現。","Godan verb with 'mu' ending",Image
煮詰まる・煮詰る,につまる,"「煮詰まる」とは、議論が行き詰まり結論が出せない状態になるという誤った意味での解釈が増えている言葉だが本来は論議が十分に行われて結論が出せるようになった状況のことを意味する表現。煮物を十分に煮込んで水気が減った状態、味の成分が濃縮された状態から転じた表現。ちなみに、「これ以上アイデアが出ない」「議論が進まない」といった意味で「会議が煮詰まる」などと表現される場合があるが、これは本来は誤りである。","Godan verb with 'ru' ending,Godan verb with 'ru' ending",Image
根ざす,ねざす,"基盤としている、定着している、根を張っているなどの意味の表現。「根差す」と書く。","Godan verb with 'su' ending",Image
根づく,ねづく,"受け入れられる、根が付いている、などの意味の表現。「根付く」と書く。","Godan verb with 'ku' ending",Image
映える,はえる,"ひときわ美しく目立って見えるさま、他と比べても特に際立っているさま、周囲から引き立つように見栄え（見映え）がするさま、などを指す意味で用いられる表現。一般的な文脈では、たとえば「黒漆に金銀の蒔絵が映える」とか「城の偉容が雪景色に映える」などという風に、周囲の景観が対象そのものを引き立て際立たせるようにして一段と素晴らしく見せる、というような状況が「映える」と表現される。2010年代後半現在では、Instagram（インスタグラム）をはじめとするソーシャルメディアへの投稿にうってつけの素晴らしい被写体、その意味で撮影し甲斐のある被写体、あるいは、被写体がインスタ上でひときわ良く見えるような素晴らしい撮れ方・写り方、といった意味で「映える」の語が用いられている。Instagram は、自分が撮った写真をアップロードとして友人・知人や世間一般共有するサービスである。すてきな写真を投稿して好評を得ることが自己アピールにつながる性質をもつ。ソーシャルメディアに関する文脈で「映える」と表現する言い方は、はじめに「インスタ映え」という連語的表現として世間に浸透し、そこから「動画映え」のような派生的な","Ichidan verb",Image
捗る,はかどる,"停滞せず順調に仕事の過程や工程が進むさま。進捗する。得意分野で自分の能力を活かして進捗する様子を「兎の登り坂」、前途を妨げるものがなく万事順調に進捗する様子を「順風満帆」などと言う。","Godan verb with 'ru' ending",Image
諮る,はかる,"諮る（はかる）とは、他人に意見を求めたり、相談したりすること。「会議に諮る」「役員会に諮る」といった表現で用いられることが多い。「諮」の字は音読みでは「シ」と読む。訓読みが「はか-る」である。「諮」の字を使った語としては「諮問（シモン）」や「諮詢（シジュン）」が挙げられる。「諮問」も「諮詢」も、他の機関（とりわけ専門委員会や有識者会議など）に話を持っていって意見を求める、という意味で用いられる。行政機関が専門家や有識者へ諮る（意見を求める）ために設置した機関を「諮問機関」という。 諮問を行う主体である官庁を「諮問庁」という。「諮る」と同様「はかる」と読む字には「計る」「図る」「量る」「測る」「謀る」などがある。「計る」や「図る」は「計画を立てる」という意味合いが強い。「計る」には計算・計測の意味もある。「測る」と「量る」は計測・軽量の意味が強い。「量る」には推量（推し量る）の意味もある。「謀る」は、他人を陥れようと策略を練る（はかりごと）という意味がある。","Godan verb with 'ru' ending",Image
働きかける,はたらきかける,"相手に干渉し、ある物事を為すように促すこと。働き掛け。","Ichidan verb",Image
魅かれる,ひかれる,"魅力的で自然と興味や関心を持ってしまうこと。","Ichidan verb",Image
引きずる,ひきずる,"引き摺る(ひきずる)。","Godan verb with 'ru' ending",Image
振りかざす,ふりかざす,"振り上げる、掲げる、などの意味の表現。「振り翳す」と書く。","Godan verb with 'su' ending",Image
奮い立つ,ふるいたつ,"何事かを行うために心を奮うこと。発奮すること。「奮い立つ」「奮い立たせる」などとも言う。","Godan verb with 'tsu' ending",Image
掘り出す・掘出す,ほりだす,"埋もれていたものを掘って取り出すこと。地中に埋まっていたものを掘り起こす、転じて、良品を幸運にも手に入れることを意味する表現。","Godan verb with 'su' ending,Godan verb with 'su' ending",Image
紛らす,まぎらす,"物事を他のものと区別のつかない状態にすること。一時的に忘れること。気分について言うことが多く、「気を紛らす」「悲しみを紛らす」「退屈を紛らす」などのように用いられる。「紛らわす」とも言う。","Godan verb with 'su' ending",Image
股がる・跨がる・跨る,またがる,"足を広げ、乗り物を両足の間に挟む形で乗ること。「跨る」と表記する場合もある。「股がる」とも表記するとされる。","Godan verb with 'ru' ending,Godan verb with 'ru' ending,Godan verb with 'ru' ending",Image
免れる,まぬかれる,"危険な目に逢わないで逃れる、免除される、などという意味。「免れる」と書いて、「まぬかれる」「まぬがれる」どちらの読み方もあるが、より古いのは「まぬかれる」という読み方。","Ichidan verb",Image
免れる,まぬがれる,"危険な目に逢わないで逃れる、免除される、などという意味。「免れる」と書いて、「まぬかれる」「まぬがれる」どちらの読み方もあるが、より古いのは「まぬかれる」という読み方。","Ichidan verb",Image
見合わせる,みあわせる,"物事の様子を伺って行動を一時的に中止すること。または、行動を控えて良い時期が来るのを待つこと。「台風の影響で電車が一時運転を見合わせる」などのように言う。","Ichidan verb",Image
見過す,みすごす,"見ているのに・見えているはずの状況なのに、気づかず素通りしてしまうこと。","Godan verb with 'su' ending",Image
充たす・満たす,みたす,"(1)場所や容器などにものをいっぱいに入れることを意味する表現。(2)ある条件や要求などに合っていることを意味する表現。(3)ある欲求に対して心理的あるいは生理的に満足することを意味する表現。","Godan verb with 'su' ending,Godan verb with 'su' ending",Image
導き出す,みちびきだす,"論理の帰結として、そのような答えが出てくるように、論理の筋道を立てること。あるいは、その論理の帰結として、ある答えを出すこと。","Godan verb with 'su' ending",Image
見つかる,みつかる,"発見される、目撃される。または、求めている対象に出会うことができる、といった意味の表現。","Godan verb with 'ru' ending",Image
見なす,みなす,"それとして扱う。実際には異なるものを、敢えてそうであるものとして扱う意味合いがある。「見做す」「看做す」とも書く。","Godan verb with 'su' ending",Image
見のがす・見逃す,みのがす,"(1)うっかりして見るべきものを見ないで過ごすこと。見る機会を逸すること。(2)見て見ぬふりをすること。見咎めずに済ますこと。","Godan verb with 'su' ending,Godan verb with 'su' ending",Image
視る,みる,"「見る」に同じく、視覚によって対象物を認識すること。より注意して視線を注ぐ、といった意味合いで「視」の字が充てられることが多い。","Ichidan verb,auxiliary verb",Image
対う,むかう,"「向かう（むかう）」の異表記として用いられることのある表記。意味は「向かう」と同じで、対象を正対する・相対する・面と向かうこと。","Godan verb with 'u' ending",Image
報われる,むくわれる,"努力や苦労に対して、それに見合ったような期待通りの成果や成功が得られること。","Ichidan verb",Image
結びつく,むすびつく,"一つになること、繋がること。「結び付く」と書く。他動詞は「結び付ける(むすびつける)」。","Godan verb with 'ku' ending",Image
結びつける,むすびつける,"結んで、つなげること。情報について比喩的にも言う。","Ichidan verb",Image
踠く,もがく,"手足をやたらと動かして苦しむさま。悶え苦しむ様子。「藻掻く」は当て字で、「踠く」とも表記する。","Godan verb with 'ku' ending",Image
捥ぐ,もぐ,"力を入れてひねり、ねじ切るようにして取ること。","Godan verb with 'gu' ending",Image
齎す,もたらす,"ある物事が何事かを持ち込む、あるいは、特定の状態を引き起こす、生じさせる、といった意味の表現。「排気ガスが地球環境に齎す影響」「黒死病は西欧最大の疫病被害を齎した」などのように用いられる。","Godan verb with 'su' ending",Image
盛る,もる,"(１)食事などを器によそうこと、また上に重ねていくこと。(２)実際よりも程度や量を多くまたは良く見せたり申告したりすること。","Godan verb with 'ru' ending",Image
行き交う・行交う,ゆきかう,"人などが往復すること、往来することを意味する表現。","Godan verb with 'u' ending,Godan verb with 'u' ending",Image
呼びかける,よびかける,"声を出して呼ぶ、人を集める、行動を促す、などという意味の表現。「呼び掛ける」とも書く。","Ichidan verb",Image
寄りかかる・寄り掛かる,よりかかる,"他の物に体重をあずけて凭れるさま。「寄っ掛かる」とも言う。","Godan verb with 'ru' ending,Godan verb with 'ru' ending",Image
歓ぶ,よろこぶ,"よろこぶこと。「よろこぶ」には色々な書き方があり、「喜ぶ」「慶ぶ」「悦ぶ」「歓ぶ」などと記述される。特に、小説や詩などの文芸作品などでは、作家によって文脈に応じて使い分けられることもある。","Godan verb with 'bu' ending",Image
渡り合う,わたりあう,"相争う。「互角に渡り合う」など、比肩・肉薄しているさまを言い表すことが多い。特に、一対一の戦闘や、口論・論争などについて言う。","Godan verb with 'u' ending",Image
詫びる,わびる,"自らの言動を反省し謝ること、迷惑をかけた人に許しを求めることなどを意味する表現。","Ichidan verb",Image
咲う・嗤う・笑う,わらう,"相手を見下したように嗤うこと。花が咲く様子を、人の笑顔になぞらえて表現したことが由来とされる。","Godan verb with 'u' ending,Godan verb with 'u' ending,Godan verb with 'u' ending",Image
割り切る,わりきる,"個人的な感情を入れずに考えたり、行動したりすること。また、物事の結論をきっぱりと下す表現として用いられる。仕事や私生活の人間関係において、相手への過剰な期待を捨て、ある程度の距離を置いて付き合うことなどを「割り切って付き合う」と表現する。また、ネット上で使用されるスラングで、恋愛感情を挟まず金銭を支払って性行為を行うことを「割り切り」と言う。","Godan verb with 'ru' ending",Image
