question,answer,comment,instruction
"全
sample words:
個と全
事後保全
全体として",ぜん,"全:entirely, completely, wholly, perfectly; truly, i.
個と全(ことぜん):individual and the whole
事後保全(じごほぜん):corrective maintenance
全体として(ぜんたいとして):overall",Jouyou. JLPT : N3
"具
sample words:
家具
がす器具
寿司の具",ぐ,"具:tool; vessel; means; ingredients (in a dish); cou.
家具(かぐ):furniture
がす器具(がすきぐ):gas appliance
寿司の具(すしのぐ):ingredients for sushi",Jouyou. JLPT : N3
"列
sample words:
こし列
歯列
なる文字列",れつ,"列:row, rank, tier, file, column, line; procession; .
こし列(こしれつ):Cauchy sequence
歯列(しれつ):row of teeth
なる文字列(なるもじれつ):null string",Jouyou. JLPT : N3
"区
sample words:
区きり子
区切り子
区切り文字",く,"区:ward, district, section
区きり子(くきりし):delimiter
区切り子(くぎりし):delimiter
区切り文字(くぎりもじ):delimiter",Jouyou. JLPT : N3
"反
sample words:
に反して
反意語
反義語",はん,"反:warp; curve; lean backward. bend, warp
に反して(にはんして):against; contrary to
反意語(はんいご):antonym
反義語(はんぎご):antonym",Jouyou. JLPT : N3
"号
sample words:
記号素
符号器
符号無し",ごう,"号:number; item, title, pseudonym; Buddhist name
記号素(きごうそ):moneme
符号器(ふごうき):encoder
符号無し(ふごうなし):unsigned",Jouyou. JLPT : N3
"君
sample words:
偽君子
君子豹変す
使君子",くん,"君:you (familiar); ruler
偽君子(ぎくんし):hypocrite; snob
君子豹変す(くんしひょうへんす):A wise man changes his mind, a fool never
使君子(しくんし):Rangoon creeper (Quisqualis indica)",Jouyou. JLPT : N3
"和
sample words:
ぜろ和げむ
和伊
和菓子屋",わ,"和:soften, be reconciled; lessen; calm down. moderat....
ぜろ和げむ(ぜろわげむ):zero-sum game
和伊(わい):Japanese-Italian
和菓子屋(わがしや):Japanese-style confectionary store",Jouyou. JLPT : N3
"商
sample words:
毛皮商
商舗
商務部",しょう,"商:sell, handle, trade in
毛皮商(けがわしょう):furrier
商舗(しょうほ):shop; store
商務部(しょうむぶ):Ministry of Commerce (China)",Jouyou. JLPT : N3
"実
sample words:
実技
実しすてむ
実施日",じつ,"実:ripen; bear fruit. seed, berry, nut, fruit; subst.
実技(じつぎ):practical skill
実しすてむ(じつしすてむ):real system
実施日(じっしび):date on which the event is to take place",Jouyou. JLPT : N3
"客
sample words:
客体化
顧客志向
顧客べす",かく,"客:visitor; guest, customer, client; passenger
客体化(かくたいか):objectification
顧客志向(こかくしこう):customer-orientation
顧客べす(こかくべす):customer base",Jouyou. JLPT : N3
"客
sample words:
客好き
客止め
顧客さびす",きゃく,"客:visitor; guest, customer, client; passenger
客好き(きゃくずき):hospitality
客止め(きゃくどめ):draw a full house
顧客さびす(こきゃくさびす):customer service",Jouyou. JLPT : N3
"対
sample words:
孤立電子対
対句
対す",つい,"対:the opposite; antonym; even, equal; versus; (scor..
孤立電子対(こりつでんしつい):lone pair (of electrons)
対句(ついく):couplet; antithesis
対す(ついす):to correspond; to form a pair",Jouyou. JLPT : N3
"対
sample words:
対いおん
対義語
対支",たい,"対:the opposite; antonym; even, equal; versus; (scor..
対いおん(たいいおん):counter ion
対義語(たいぎご):antonym
対支(たいし):concerning China",Jouyou. JLPT : N3
"局
sample words:
局こど
局所れべる
局でた",きょく,"局:bureau, board, office; central; post office; affa.
局こど(きょくこど):office code
局所れべる(きょくしょれべる):local level
局でた(きょくでた):office data",Jouyou. JLPT : N3
"式
sample words:
花式図
ごしっく式
式微",しき,"式:ceremony, rite, function; method, system; style, ..
花式図(かしきず):floral diagram
ごしっく式(ごしっくしき):Gothic style (of art)
式微(しきび):a decline",Jouyou. JLPT : N3
"役
sample words:
お役目
留め役
ぱいぷ役",やく,"役:war, campaign, battle, expedition; exacted unpaid..
お役目(おやくめ):(public) duty
留め役(とめやく):arbitrator
ぱいぷ役(ぱいぷやく):mediator",Jouyou. JLPT : N3
"息
sample words:
気管支喘息
愚息
子息",そく,"息:breath, respiration
気管支喘息(きかんしぜんそく):bronchial asthma
愚息(ぐそく):(one's) son
子息(しそく):(another's) son",Jouyou. JLPT : N3
"曲
sample words:
曲飛び
曲のない
曲窪",きょく,"曲:bend, curve, swerve; be crooked; turn; be awry; b..
曲飛び(きょくとび):fancy diving
曲のない(きょくのない):uninteresting; dull
曲窪(きょくわ):downwarp",Jouyou. JLPT : N3
"様
sample words:
絵模様
変わり模様
染め模様",よう,"様:situation, circumstances, condition. Mr., Mrs., M.
絵模様(えもよう):picturesque design
変わり模様(かわりもよう):fancy pattern
染め模様(そめもよう):dyed pattern",Jouyou. JLPT : N3
"決
sample words:
意を決する
仮決
決意が固い",けつ,"決:fix, decide, agree upon; appoint, choose; resolve..
意を決する(いをけっする):to make up one's mind; to ready (oneself); to res.
仮決(かけつ):conditional approval
決意が固い(けついがかたい):firmly determined",Jouyou. JLPT : N3
"流
sample words:
移流
えくまん流
わたし流",りゅう,"流:flow, trickle, ooze, drain, run down; be washed a.....
移流(いりゅう):advection
えくまん流(えくまんりゅう):Ekman current
わたし流(わたしりゅう):one's own way (of doing things); one's own style",Jouyou. JLPT : N3
"球
sample words:
地球化
地球儀
地球ごま",きゅう,"球:ball, bulb, bowl, sphere
地球化(ちきゅうか):terraforming
地球儀(ちきゅうぎ):terrestrial globe; Earth globe (model)
地球ごま(ちきゅうごま):gyroscope",Jouyou. JLPT : N3
"相
sample words:
お相伴
海相
科技相",しょう,"相:together, each other; mutually, reciprocally; fel.
お相伴(おしょうばん):sharing a meal
海相(かいしょう):Navy Minister
科技相(かぎしょう):State Minister in Charge of Science and Technolog.",Jouyou. JLPT : N3
"県
sample words:
海無し県
県外なんば
県都",けん,"県:prefecture; district (in China)
海無し県(うみなしけん):land-locked prefecture
県外なんば(けんがいなんば):license plate issued in another prefecture
県都(けんと):prefectural capital",Jouyou. JLPT : N3
"礼
sample words:
栄誉礼
儀礼刀
座礼",れい,"礼:salutation, salute, bow, courtesy, propriety, cer..
栄誉礼(えいよれい):salute from a guard of honor
儀礼刀(ぎれいとう):ceremonial sword
座礼(ざれい):bowing while sitting",Jouyou. JLPT : N3
"福
sample words:
阿多福風邪
児童福祉
福祉機器",ふく,"福:fortune, blessing, luck, wealth; food which has b.
阿多福風邪(おたふくかぜ):epidemic parotitis; mumps
児童福祉(じどうふくし):child welfare
福祉機器(ふくしきき):assistive products (e.g. wheel chairs, hearing ai.",Jouyou. JLPT : N3
"美
sample words:
美化語
美肌
美酒に酔う",び,"美:beautiful, lovely, fine, good-looking; picturesqu.
美化語(びかご):elegant speech (esp. the use of the prefixes 'o-'.
美肌(びき):beautiful skin
美酒に酔う(びしゅによう):to enjoy a good drink (esp. celebrating victory)",Jouyou. JLPT : N3
"表
sample words:
えら表示
かんま表示
儀表",ひょう,"表:express, show, manifest. appear, emerge, come in ....
えら表示(えらひょうじ):error indication
かんま表示(かんまひょうじ):comma format
儀表(ぎひょう):(a) model",Jouyou. JLPT : N3
"負
sample words:
過負荷
自己負担
非負",ふ,"負:be defeated; get the worst of it; be overcome wit....
過負荷(かふか):overload
自己負担(じこふたん):(at) one's own expense
非負(ひふ):non-negative",Jouyou. JLPT : N3
"軽
sample words:
軽雨
軽火器
軽きゃん",けい,"軽:light; trifling, unimportant; simple, easy; plain.
軽雨(けいう):light rain
軽火器(けいかき):light weapon; light firearm
軽きゃん(けいきゃん):light campervan",Jouyou. JLPT : N3
"部
sample words:
あどれす部
ばすけ部
尾部",ぶ,"部:department, bureau, section; faculty; division, c..
あどれす部(あどれすぶ):address field; address part
ばすけ部(ばすけぶ):basketball club
尾部(びぶ):caudal; tail",Jouyou. JLPT : N3
"酒
sample words:
しぇり酒
酒さ
びわ酒",しゅ,"酒:sake, rice wine, alcoholic liquor
しぇり酒(しぇりしゅ):sherry
酒さ(しゅさ):rosacea
びわ酒(びわしゅ):loquat wine",Jouyou. JLPT : N3
"陽
sample words:
太陽ふれあ
反陽子爆弾
陽いおん",よう,"陽:young principle, positive; male; heaven; daytime;...
太陽ふれあ(たいようふれあ):solar flare
反陽子爆弾(はんようしばくだん):antiproton bomb
陽いおん(よういおん):cation; positive ion",Jouyou. JLPT : N3
"面
sample words:
絵図面
へるぷ画面
めにゅ画面",めん,"面:face, honor, reputation. surface
絵図面(えずめん):a plan
へるぷ画面(へるぷがめん):help screen
めにゅ画面(めにゅがめん):menu screen",Jouyou. JLPT : N3
"位
sample words:
下位ぐるぷ
下位語
二位",い,"位:grade, rank; court order, dignity, nobility; situ.
下位ぐるぷ(かいぐるぷ):descendant
下位語(かいご):narrower term
二位(にい):second place",Jouyou. JLPT : N3
"例
sample words:
特例市
比例区
例に無く",れい,"例:compare to, speak figuratively, illustrate
特例市(とくれいし):special city
比例区(ひれいく):proportionally represented constituency
例に無く(れいになく):contrary to one's habit; unusually",Jouyou. JLPT : N3
"便
sample words:
次便
ちゃた便
ばいく便",びん,"便:news, tidings; connection
次便(じびん):next post; next mail
ちゃた便(ちゃたびん):charter flight
ばいく便(ばいくびん):delivery by motorbike; motorcycle delivery; motor.",Jouyou. JLPT : N3
"信
sample words:
家信
自信なし
信じ込ます",しん,"信:truth; faith, fidelity, sincerity; trust, confide.
家信(かしん):word from home
自信なし(じしんなし):unsure; (I am) uncertain
信じ込ます(しんじこます):to lead to believe",Jouyou. JLPT : N3
"側
sample words:
脊椎側彎症
船側渡し
側鎖",そく,"側:a side; surroundings; (watch) case
脊椎側彎症(せきついそくわんしょう):scoliosis
船側渡し(せんそくわたし):FAS; free alongside ship
側鎖(そくさ):side chain",Jouyou. JLPT : N3
"利
sample words:
叙利亜
智利
利食い売り",り,"利:take effect, do (a person) good; work, operate; t..
叙利亜(しりあ):Syria
智利(ちり):Chile
利食い売り(りぐいうり):profit-taking selling; profit-taking sale",Jouyou. JLPT : N3
"加
sample words:
亜弗利加
加地てっく
加奈陀",か,"加:join in; accede to; gain in (influence); increase.
亜弗利加(あふりか):Africa
加地てっく(かじてっく):Kaji Technology Corporation
加奈陀(かなだ):Canada",Jouyou. JLPT : N3
"労
sample words:
易疲労
過労
過労死",ろう,"労:labor, toil, trouble
易疲労(いひろう):getting tired easily
過労(かろう):overwork; strain
過労死(かろうし):karoshi; death from overwork",Jouyou. JLPT : N3
"単
sample words:
単語文字
単子
単なる",たん,"単:one, single, simple, singular, individual
単語文字(たんごもじ):logogram; logograph
単子(たんし):monad
単なる(たんなる):mere; sheer; simple",Jouyou. JLPT : N3
"参
sample words:
古参
参加意識
参加費",さん,"参:go; come; call, visit; visit a shrine; be defeate.
古参(こさん):long service; seniority
参加意識(さんかいしき):sense of participation
参加費(さんかひ):participation cost; entrance fee",Jouyou. JLPT : N3
"変
sample words:
緯度変化
可変部
地変",へん,"変:change, vary; be revised; be different; be queer;.
緯度変化(いどへんか):latitude variation
可変部(かへんぶ):variant part
地変(ちへん):natural calamity",Jouyou. JLPT : N3
"害
sample words:
空き巣被害
害を及ぼす
害をなす",がい,"害:injury, harm, damage, mischief, interference
空き巣被害(あきすひがい):burglary (carried out while a house is temporaril.
害を及ぼす(がいをおよぼす):to cause harm (to)
害をなす(がいをなす):to cause harm (to)",Jouyou. JLPT : N3
"差
sample words:
差異化
差を付ける
時差惚け",さ,"差:raise (the hands); stretch out( the hands in danc....
差異化(さいか):differentiation
差を付ける(さをつける):to discriminate; to establish a lead; to distingu..
時差惚け(じさぼけ):jet lag",Jouyou. JLPT : N3
"席
sample words:
かうんた席
碁席
座席",せき,"席:seat; mat; a place, room, occasion
かうんた席(かうんたせき):seat at the counter; counter seat
碁席(ごせき):go club
座席(ざせき):seat",Jouyou. JLPT : N3
"得
sample words:
お買い得
お得意さん
既得",とく,"得:get, acquire, acquire, find, earn, win, gain, rec.
お買い得(おかいどく):budget; bargain; good buy
お得意さん(おとくいさん):regular customer; valued client
既得(きとく):vested; already acquired",Jouyou. JLPT : N3
"念
sample words:
記念誌
記念めだる
思念",ねん,"念:sense, idea, thought; feeling; desire; concern, a.
記念誌(きねんし):commemorative publication
記念めだる(きねんめだる):commemorative medal
思念(しねん):thought",Jouyou. JLPT : N3
"愛
sample words:
愛くるしい
愛す
愛すべき",あい,"愛:love, affection, favorite
愛くるしい(あいくるしい):charming; sweet; cute; lovely
愛す(あいす):to love
愛すべき(あいすべき):lovable",Jouyou. JLPT : N3
"未
sample words:
意志未来
未曽有
未知",み,"未:not yet. un-, not
意志未来(いしみらい):volitional future
未曽有(みぞう):record-breaking; unprecedented; unheard-of
未知(みち):unknown; not yet known; strange",Jouyou. JLPT : N3
"末
sample words:
期末てすと
きゅ末尾
始末屋",まつ,"末:end, close; tip, top; the future; posterity; youn.
期末てすと(きまつてすと):end-of-term test; finals; term-end exam
きゅ末尾(きゅまつび):end of a queue
始末屋(しまつや):thrifty person",Jouyou. JLPT : N3
"法
sample words:
かのん法
ぜろ位法
措辞法",ほう,"法:law, rule, principle; legislation, regulation; co...
かのん法(かのんほう):canon law
ぜろ位法(ぜろいほう):zero method
措辞法(そじほう):syntax",Jouyou. JLPT : N3
"熱
sample words:
じか熱
熱器具
熱沙",ねつ,"熱:hot
じか熱(じかねつ):Zika fever
熱器具(ねつきぐ):heater
熱沙(ねっさ):hot sand",Jouyou. JLPT : N3
"積
sample words:
くろす積
積分器
積率",せき,"積:pile up, stack, lay; load, ship, take on; accumul...
くろす積(くろすせき):cross product
積分器(せきぶんき):integrator
積率(せきりつ):moment",Jouyou. JLPT : N3
"約
sample words:
うぇぶ予約
被約
約する",やく,"約:promise, vow; approximately; abridgment
うぇぶ予約(うぇぶよやく):online booking; online reservation
被約(ひやく):reduced
約する(やくする):to shorten; to abridge; to simplify; to reduce; t.",Jouyou. JLPT : N3
"良
sample words:
磁気不良
不良化
不良画素",りょう,"良:good, good-natured; pleasing; precious, noble; lo....
磁気不良(じきふりょう):magnetic strip malfunction (e.g. in a credit card.
不良化(ふりょうか):degradation; downfall
不良画素(ふりょうがそ):defective pixel (on an LCD display)",Jouyou. JLPT : N3
"観
sample words:
観護
観光がいど
観光ほてる",かん,"観:look, appearance; spectacle; condition; view, out.
観護(かんご):watching over
観光がいど(かんこうがいど):tourist guide; travel guide (book)
観光ほてる(かんこうほてる):tourist hotel",Jouyou. JLPT : N3
"説
sample words:
帰無仮説
古説
秘説",せつ,"説:explain, expound, advocate, preach, teach, persua.
帰無仮説(きむかせつ):null hypothesis
古説(こせつ):ancient belief
秘説(ひせつ):secret theory",Jouyou. JLPT : N3
"費
sample words:
維持費
区費
自治会費",ひ,"費:spend, consume, waste. become less; be wasted
維持費(いじひ):maintenance costs
区費(くひ):ward expenses
自治会費(じちかいひ):association membership fees (neighborhood, reside.",Jouyou. JLPT : N3
"選
sample words:
詩選
すべて選択
すぽつ選手",せん,"選:select, choose; cull out; elect; prefer; decide o.
詩選(しせん):selected poems
すべて選択(すべてせんたく):select all
すぽつ選手(すぽつせんしゅ):athlete",Jouyou. JLPT : N3
"類
sample words:
きのどん類
着類
次類",るい,"類:kind, sort, class; match, equal
きのどん類(きのどんるい):cynodonts
着類(きるい):clothing
次類(じるい):subgenus",Jouyou. JLPT : N3
"願
sample words:
哀訴歎願
依願
願かけ",がん,"願:desire, wish, hope; beg, implore
哀訴歎願(あいそたんがん):entreaty; plea; supplication
依願(いがん):in accordance with one's request
願かけ(がんかけ):making a prayer (to a god or Buddha)",Jouyou. JLPT : N3
"件
sample words:
事件
事件簿
事件屋",けん,"件:matter, case, item
事件(じけん):scandal; trouble; affair; case; event; plot; inci.
事件簿(じけんぼ):case file
事件屋(じけんや):fixer; dispute resolution specialist",Jouyou. JLPT : N3
"任
sample words:
委任統治
帰任
任期",にん,"任:entrust to, leave to
委任統治(いにんとうち):mandate
帰任(きにん):return to one's post
任期(にんき):term of office",Jouyou. JLPT : N3
"判
sample words:
美濃判
猫に木天蓼お女郎に小判",ばん,"判:stamp, seal; a monogram signature; judgment
美濃判(みのばん):minoban (paper size; 273x394mm)
猫に木天蓼お女郎に小判(ねこにまたたびおじょろうにこばん):pick the right thing to please someone; catnip fo..",Jouyou. JLPT : N3
"判
sample words:
請け判
加判
きゃびね判",はん,"判:stamp, seal; a monogram signature; judgment
請け判(うけはん):seal of surety
加判(かはん):affixing a seal
きゃびね判(きゃびねばん):cabinet size",Jouyou. JLPT : N3
"制
sample words:
くぉた制
時制
すらいど制",せい,"制:system, organization; imperial command; laws, reg..
くぉた制(くぉたせい):quota system
時制(じせい):tense
すらいど制(すらいどせい):sliding scale system",Jouyou. JLPT : N3
"可
sample words:
可視
可塑
可とする",か,"可:good, passable; approval; safe to say, ability to.
可視(かし):visibility
可塑(かそ):plastic; moldable
可とする(かとする):to approve (of); to be in favor of; to be in favo.",Jouyou. JLPT : N3
"報
sample words:
華夏時報
火災報知器
偽報",ほう,"報:reward, compensate; repay; revenge
華夏時報(かかじほう):The Huaxia Times
火災報知器(かさいほうちき):fire alarm
偽報(ぎほう):false report",Jouyou. JLPT : N3
"容
sample words:
佳容
自己受容器
美容外科",よう,"容:form; looks
佳容(かよう):comely face
自己受容器(じこじゅようき):proprioceptor
美容外科(びようげか):cosmetic surgery; aesthetic surgery",Jouyou. JLPT : N3
"性
sample words:
うぃるす性
おぷん性
記性",せい,"性:sex, gender; nature, attribute. deposition; quali.
うぃるす性(ういるすせい):viral
おぷん性(おぷんせい):openness
記性(きせい):memory",Jouyou. JLPT : N3
"情
sample words:
事情を話す
情しす
情夫",じょう,"情:sympathy, compassion
事情を話す(じじょうをはなす):to explain the situation
情しす(じょうしす):information system
情夫(じょうふ):(male) lover",Jouyou. JLPT : N3
"政
sample words:
為政家
政治意志
政治ぐるぷ",せい,"政:government, rule
為政家(いせいか):politician
政治意志(せいじいし):political will
政治ぐるぷ(せいじぐるぷ):political group",Jouyou. JLPT : N3
"断
sample words:
誤断
断固阻止
断じて",だん,"断:sever, cut off; shut off, interrupt; abstain from..
誤断(ごだん):misjudgement
断固阻止(だんこそし):standing firmly against
断じて(だんじて):decidedly; absolutely; positively",Jouyou. JLPT : N3
"格
sample words:
価格差
格下げ
固定価格",かく,"格:status, rank; capacity, character; standard; a ru.
価格差(かかくさ):price margin
格下げ(かくさげ):demotion; downgrading
固定価格(こていかかく):fixed price",Jouyou. JLPT : N3
"状
sample words:
渦状
歯牙状
尾状花",じょう,"状:condition, circumstances; form, appearances; lett.
渦状(かじょう):spiral
歯牙状(しがじょう):dentation
尾状花(びじょうか):catkin",Jouyou. JLPT : N3
"祖
sample words:
医学の祖
義祖母
先祖の位牌",そ,"祖:ancestor, founder, originator, pioneer
医学の祖(いがくのそ):founder of medical science
義祖母(ぎそぼ):grandmother-in-law
先祖の位牌(せんぞのいはい):ancestral tablet",Jouyou. JLPT : N3
"精
sample words:
木の精
糊精
精が尽きる",せい,"精:spirit, ghost, fairy; energy, vitality; white ric.
木の精(きのせい):dryad; tree spirit
糊精(こせい):dextrin
精が尽きる(せいがつきる):to be out of energy; to be exhausted",Jouyou. JLPT : N3
"経
sample words:
阿呆陀羅経
阿弥陀経
お経",きょう,"経:pass, elapse; pass through; experience
阿呆陀羅経(あほだらきょう):mock Buddhist sutra; ahodarakyo; type of fast-pac..
阿弥陀経(あみだきょう):Sukhavati sutra
お経(おきょう):sutra",Jouyou. JLPT : N3
"職
sample words:
有職故実
有職料理",そく,"職:employment, work, job, office
有職故実(ゆうそくこじつ):studies in usages and practices of the ancient co.
有職料理(ゆうそくりょうり):yusoku cuisine; banquet cuisine based on that of .",Jouyou. JLPT : N3
"職
sample words:
汚職
汚職政治家
事務職",しょく,"職:employment, work, job, office
汚職(おしょく):corruption
汚職政治家(おしょくせいじか):corrupt politician
事務職(じむしょく):clerical work; office job",Jouyou. JLPT : N3
"能
sample words:
機能き
さち不可能
能記",のう,"能:ability, talent, skill, capacity; noh play, class.
機能き(きのうき):function key
さち不可能(さちふかのう):unsearchable
能記(のうき):signifier",Jouyou. JLPT : N3
"術
sample words:
技術こすと
詐術
歯科医術",じゅつ,"術:art, technique, skill; means; artifice, trick, st.
技術こすと(ぎじゅつこすと):technology cost
詐術(さじゅつ):swindling
歯科医術(しかいじゅつ):dentistry",Jouyou. JLPT : N3
"財
sample words:
財政家
財てく
財務",ざい,"財:money, wealth, assets; property
財政家(ざいせいか):financier
財てく(ざいてく):zaitech; money management technique
財務(ざいむ):financial affairs",Jouyou. JLPT : N3
"賛
sample words:
賛意
賛辞
賛する",さん,"賛:praise; title or brief inscription on picture; ag.
賛意(さんい):approval; assent
賛辞(さんじ):eulogy; compliment
賛する(さんする):to laud; to approve; to back; to assent; to prais.",Jouyou. JLPT : N3
"際
sample words:
交際好き
国際婦人で
国際補助語",さい,"際:side, edge, verge
交際好き(こうさいずき):sociable
国際婦人で(こくさいふじんで):International Women's Day
国際補助語(こくさいほじょご):international auxiliary language",Jouyou. JLPT : N3
"雑
sample words:
雑い
雑貨屋
雑誌記事",ざつ,"雑:miscellany; miscellaneous
雑い(ざつい):coarse; crude
雑貨屋(ざっかや):general store
雑誌記事(ざっしきじ):magazine article",Jouyou. JLPT : N3
"非
sample words:
是か非か
是非も無い
非自己",ひ,"非:mistake; misdeed; injustice; wrong; non-, un-, an.
是か非か(ぜかひか):right or wrong
是非も無い(ぜひもない):inevitable; unavoidable
非自己(ひじこ):nonself; not self",Jouyou. JLPT : N3
"刻
sample words:
刻時機構
刻時ぱるす
刻する",こく,"刻:cut fine, chop up; mince, hash; carve (images); e.
刻時機構(こくじきこう):clock
刻時ぱるす(こくじぱるす):clock signal; clock pulse
刻する(こくする):to carve; to engrave; to publish; to author",Jouyou. JLPT : N3
"否
sample words:
可否
可否を採る
拒否る",ひ,"否:no, nay
可否(かひ):ayes and noes; advisability; right and wrong; pos.
可否を採る(かひをとる):to take the ayes and noes
拒否る(きょひる):to deny; to refuse; to reject",Jouyou. JLPT : N3
"宅
sample words:
火宅
帰宅らん
自宅警備員",たく,"宅:home, house, residence; our home; my husband
火宅(かたく):this world of suffering
帰宅らん(きたくらん):after-work run
自宅警備員(じたくけいびいん):recluse; security officer of one's own home; shut.",Jouyou. JLPT : N3
"座
sample words:
ご座います
御座ります
御座る",ざ,"座:squat down, sit down, (eyes) are fixed on
ご座います(ございます):to exist; to be
御座ります(ござります):to exist; to be
御座る(ござる):to be",Jouyou. JLPT : N3
"晩
sample words:
お晩
お晩です
最後の晩餐",ばん,"晩:evening, night; the end of all things; late
お晩(おばん):good evening; evening
お晩です(おばんです):good evening (greeting, e.g. in emails sent in th.
最後の晩餐(さいごのばんさん):the Last Supper",Jouyou. JLPT : N3
"権
sample words:
あくせす権
権利落ち
権利付き",けん,"権:authority, power, rights, concession
あくせす権(あくせすけん):access right; access permission; right of access
権利落ち(けんりおち):ex-rights
権利付き(けんりつき):cum rights",Jouyou. JLPT : N3
