Question,Answer,Comment,Instruction,Render as
"recent","新卒,先,最新ニュース,新語,足元,新しい,生々しい,近作,近代,最後,近年,足下,近著,近世,近況","新卒 recent graduate
先 recent
最新ニュース most recent news
新語 recent word;word recent origin
足元 most recent
新しい recent
生々しい recent
近作 recent work
近代 recent times
最後 most recent
近年 recent years
足下 most recent
近著 recent work
近世 recent times;recent past
近況 recent state",Guess Vocab related to Keyword,Text
"ago","以前,遠く,上,古い,先日,数年前,久々,先だって,先程,先立って,先ほど,前,只今,前々","以前 ago
遠く long ago
上 long ago
古い since long ago
先日 few days ago
数年前 few years ago
久々 long(ago);long while(ago);long ago;while(ago)
先だって some ago
先程 short while ago;some ago;moment ago
先立って some ago
先ほど moment ago;some ago;short while ago
前 ago
只今 moment ago
前々 long ago",Guess Vocab related to Keyword,Text
"mail","手紙,郵便,受取人,差出人,便,定形,船便,電子メール,航空便,通信販売,定型,速達便,書留,通販","手紙 mail
郵便 mail service;mail
受取人 recipient(mail)
差出人 sender(mail)
便 mail
定形 standard-size mail
船便 sea mail;surface mail(ship)
電子メール electronic mail
航空便 air mail
通信販売 mail order;online shopping service(delivery m
定型 standard-size mail
速達便 special delivery mail
書留 registered mail;registration(mail)
通販 mail order",Guess Vocab related to Keyword,Text
"prior","以前,直前,事前,先行,前触れ,休み,前,前日,先,先立って,白紙,水","以前 prior
直前 just prior
事前 prior
先行 happening prior
前触れ prior announcement
休み dormancy(silkworm prior moulting)
前 prior;prior;prior(engagement)
前日 prior
先 prior
先立って prior
白紙 lack prior opinion,positions,
水 water offered wrestlers just prior bout",Guess Vocab related to Keyword,Text
"rent","借家,取り立て,現物,立て替える,貸す,借りる,使用料,入れる,賃貸,貸間,家賃,貸家","借家 house rent
取り立て collection(debt,rent,taxes,)
現物 kind(income,benefit,rent,taxes,investment,)
立て替える lend money pay(rent)
貸す rent
借りる rent
使用料 rent
入れる pay(rent,)
賃貸 rent
貸間 room rent
家賃 rent
貸家 house rent",Guess Vocab related to Keyword,Text
"admission","入会,加入,自白,入場,入所,収容,編入,入学,告白,入場券,入館料","入会 admission(society,club,)
加入 admission
自白 admission
入場 admission
入所 admission(institute,facility,office,)
収容 admission(patients,students,)
編入 admission
入学 admission(university)
告白 admission
入場券 admission ticket
入館料 admission fee",Guess Vocab related to Keyword,Text
"autumn","今秋,秋口,春夏秋冬,昨秋,秋分,秋季,秋風,春秋,紅葉,時雨,秋","今秋 autumn;autumn year
秋口 beginning autumn
春夏秋冬 spring,summer,autumn(fall)winter
昨秋 autumn last year
秋分 autumn equinox
秋季 autumn season
秋風 autumn breeze
春秋 Spring Autumn Annals;spring autumn
紅葉 layered colors garments,resembling autumn color
時雨 rain shower late autumn(fall)early winter
秋 autumn",Guess Vocab related to Keyword,Text
"forecast","見通し,予報,予言,思わく,計算,予想,見込み,天気予報,占う,予期,読む","見通し forecast
予報 forecast
予言 forecast
思わく forecast
計算 forecast
予想 forecast
見込み forecast
天気予報 weather forecast
占う forecast
予期 forecast
読む forecast",Guess Vocab related to Keyword,Text
"hire","置く,採る,入れる,雇う,抱える,雇用,借りる,貸す,貸し,賃貸,貸し出す","置く hire
採る hire
入れる hire
雇う hire
抱える hire
雇用 hire
借りる hire
貸す hire
貸し hire
賃貸 hire
貸し出す hire",Guess Vocab related to Keyword,Text
"majority","大部分,過半数,多く,大半,多数決,多数,主,大多数,固定,成年,大方","大部分 majority
過半数 majority
多く majority
大半 majority
多数決 majority rule;majority vote;majority decision
多数 majority
主 majority
大多数 great majority
固定 user(online forum like 2ch where majority users
成年 majority
大方 majority",Guess Vocab related to Keyword,Text
"nose","鳴らす,鼻,突っ込む,機首,鼻息,詰まる,目先,目の前,目前,耳鼻科,見す見す","鳴らす snort(nose)
鼻 nose
突っ込む poke nose
機首 nose(plane)
鼻息 breathing through nose
詰まる blocked(road,pipe,nose,)
目先 under nose
目の前 under nose
目前 under nose
耳鼻科 ear,nose,throat department
見す見す under very nose",Guess Vocab related to Keyword,Text
"preliminary","試算,予告,仕切り,下調べ,調書,前哨戦,下,通過,下見,予選","試算 preliminary calculation
予告 preliminary announcement
仕切り preliminary warm-up ritual
下調べ preliminary inquiry;preliminary investigation
調書 preliminary memo
前哨戦 (preliminary)skirmish;preliminary encounter
下 preliminary
通過 getting through(preliminary round)
下見 preliminary inspection
予選 preliminary contest",Guess Vocab related to Keyword,Text
"realm","本土,世界,自然界,人道,分野,国土,場,畜生,天,天地","本土 Buddha realm
世界 realm governed Buddha
自然界 realm nature
人道 human realm
分野 realm
国土 realm
場 realm
畜生 reborn animal realm
天 svarga(heaven-like realm visited stage death reb
天地 realm",Guess Vocab related to Keyword,Text
"bite","当たる,刺す,当たり,食う,噛み付く,食い込む,歯向かう,歯向う,当り","当たる feel bite(fishing)
刺す bite
当たり bite(fish hook)
食う bite
噛み付く bite
食い込む bite(rope skin)
歯向かう bite
歯向う bite
当り bite(fish hook)",Guess Vocab related to Keyword,Text
"engagement","約束,用事,合戦,用,前,採用,婚約,約,講演会","約束 engagement
用事 engagement
合戦 engagement
用 engagement
前 prior(engagement)
採用 engagement
婚約 engagement
約 engagement
講演会 lecture(special engagement noted speaker)",Guess Vocab related to Keyword,Text
"everyday","日常生活,平常,不断,日々,日常,身の回り,世話,普段着,何気ない","日常生活 everyday life
平常 everyday
不断 everyday
日々 everyday
日常 everyday
身の回り everyday necessities
世話 everyday life;everyday affairs;everyday languag
普段着 everyday clothes
何気ない everyday",Guess Vocab related to Keyword,Text
"imagination","仮想,任せる,想像,他,働かせる,思い,想像力,気のせい,考え","仮想 imagination
任せる leave(chance,imagination,)
想像 imagination
他 beyond(expectations,imagination,)
働かせる exercise(restraint,imagination,brain,)
思い imagination
想像力 (power)imagination
気のせい (just)imagination
考え imagination",Guess Vocab related to Keyword,Text
"exist","生存,兎角,現在,在る,生きる,居る,御座います,有る","生存 exist
兎角 things exist
現在 exist right now;exist right front;actually exis
在る exist
生きる exist
居る exist;exist
御座います exist
有る exist",Guess Vocab related to Keyword,Text
"fold","畳む,降りる,折,下りる,折り返す,折る,束ねる,追い込み","畳む fold(clothes,umbrella)
降りる fold
折 fold
下りる fold
折り返す fold(page)
折る fold
束ねる fold(arms)
追い込み forcing another player fold(so can participat",Guess Vocab related to Keyword,Text
"heaven","天理,優勝,極楽,天下り,有頂天,天国,天,天地","天理 rule heaven
優勝 heaven
極楽 heaven earth
天下り descent heaven
有頂天 highest heaven
天国 Kingdom Heaven;heaven
天 heaven
天地 heaven earth;gods heaven earth",Guess Vocab related to Keyword,Text
"noon","午,昼,正午,打つ,昼休み,零時,昼過ぎ,昼前","午 hour Horse(around noon,11am-1pm,12 noon-2pm)
昼 noon
正午 noon
打つ strike(noon,)
昼休み noon rest;noon recess
零時 noon
昼過ぎ just past noon
昼前 just noon",Guess Vocab related to Keyword,Text
"tall","高い,長大,大口,台,中指,座,長身,高層","高い tall
長大 tall large
大口 tall talk
台 tall building(fine view)
中指 tall finger
座 counter theatres,deities,Buddhist images,tall mo
長身 tall figure
高層 tall",Guess Vocab related to Keyword,Text
"trivial","どうでも良い,自明,下らない,小さい,細かい,些細,軽い,詰らない","どうでも良い trivial
自明 trivial
下らない trivial
小さい trivial
細かい trivial
些細 trivial
軽い trivial
詰らない trivial",Guess Vocab related to Keyword,Text
"wheel","転がす,切る,車輪,外車,舞う,車,輪,遊び","転がす wheel
切る turn(vehicle,steering wheel,)
車輪 (vehicle)wheel
外車 paddle wheel
舞う wheel
車 wheel
輪 wheel
遊び play(mechanism,steering wheel)",Guess Vocab related to Keyword,Text
"built","床,開ける,出来る,押し入れ,押入,建つ,押入れ","床 dining platform built across river
開ける become densely built
出来る built
押し入れ closet(built wall room)
押入 closet(built wall room)
建つ built
押入れ closet(built wall room)",Guess Vocab related to Keyword,Text
"casual","何気ない,身軽,普段着,私服,思いがけない,無造作,軽快","何気ない casual
身軽 casual(clothing)
普段着 casual wear
私服 casual wear
思いがけない casual
無造作 casual
軽快 casual(clothing)",Guess Vocab related to Keyword,Text
"comprehension","通り,聞き取り,了解,体得,分かり,内包,理解","通り comprehension
聞き取り aural comprehension;listening comprehension
了解 comprehension
体得 comprehension
分かり comprehension
内包 comprehension
理解 comprehension",Guess Vocab related to Keyword,Text
"nth","代目,年次,令,番手,番目,日,着","代目 nth generation;nth(occupy position,president)
年次 nth year(student)
令 nth year Reiwa era(May 1,2019-)
番手 nth rank(battle formation);nth place(race);nth 
番目 nth
日 nth(month)
着 nth place(race)",Guess Vocab related to Keyword,Text
"rebirth","新生,得,復活,再生,更生,天,生死","新生 rebirth
得 rebirth paradise,entering nirvana
復活 rebirth
再生 rebirth
更生 rebirth
天 svarga(heaven-like realm visited stage death reb
生死 samsara(cycle death rebirth)",Guess Vocab related to Keyword,Text
"tiny","散々,零細,まな板,小さい,小さな,細やか,小型","散々 smashed tiny pieces
零細 tiny(company)
まな板 tiny breasts
小さい tiny
小さな tiny
細やか tiny
小型 tiny",Guess Vocab related to Keyword,Text
"pair","大小,対,両者,双,片方,頭","大小 daishō(matched pair long short swords)
対 pair
両者 pair
双 pair
片方 (pair)
頭 pair;pair",Guess Vocab related to Keyword,Text
"secondary","中学校,二の次,付帯,中学,主,中等","中学校 lower secondary
二の次 secondary importance;secondary
付帯 secondary
中学 lower secondary
主 main secondary supporting role(kyogen)
中等 secondary grade",Guess Vocab related to Keyword,Text
"automobile","乗用車,四輪車,自販,車,自動車","乗用車 automobile
四輪車 automobile
自販 automobile sales
車 automobile
自動車 automobile",Guess Vocab related to Keyword,Text
"considerable","著しい,大した,労作,多分,相当","著しい considerable
大した considerable
労作 work involving considerable effort
多分 considerable
相当 considerable",Guess Vocab related to Keyword,Text
"enrollment","入会,入学,入園,入団,編入","入会 enrollment
入学 enrollment
入園 enrollment kindergarten
入団 enrollment
編入 enrollment",Guess Vocab related to Keyword,Text
"eve","前日,前夜,間際,大晦日,紅白","前日 eve
前夜 eve(festival,major event,)
間際 eve
大晦日 New Year's Eve
紅白 annual contest between male female popular sing",Guess Vocab related to Keyword,Text
"highlight","圧巻,見所,見せ場,看板,見どころ","圧巻 highlight
見所 highlight
見せ場 highlight(scene)
看板 highlight
見どころ highlight",Guess Vocab related to Keyword,Text
"immense","絶大,大層,大変,広大,莫大","絶大 immense
大層 immense
大変 immense
広大 immense
莫大 immense",Guess Vocab related to Keyword,Text
"desire","志願,愛,切望,念,向き,届く,要求,欲する,念願,本願,欲望,思い,思う,志望,願い,色気,意欲,望み,欲求,春,意地,願望,願う,暑い,本命,欲,望む","志願 desire
愛 desire
切望 earnest desire
念 desire
向き nature(request desire)
届く realized(desire)
要求 desire
欲する desire
念願 heart's desire
本願 long-cherished desire
欲望 desire
思い desire
思う desire
志望 desire
願い desire
色気 desire
意欲 desire
望み desire
欲求 desire
春 sexual desire
意地 desire
願望 desire
願う desire
暑い burning(desire,)
本命 heart's desire
欲 desire
望む desire",Guess Vocab related to Keyword,Text
"normal","何時,何気ない,本来,人並み,平年,平時,規定,不断,正則,平常,例年,普通,正規,平年並み,正常,本調子,直る,通常","何時 normal times
何気ない normal
本来 normal
人並み normal
平年 normal year
平時 normal times
規定 normal(unit normality)
不断 normal
正則 normal
平常 normal
例年 average(normal,ordinary)year
普通 normal
正規 normal
平年並み normal
正常 normal
本調子 normal condition
直る return normal
通常 normal",Guess Vocab related to Keyword,Text
"substance","中身,実質,内容,実体,無機物,大体,希薄,物質,物,本質,実,肉,形式,無実,異物,純度,本体","中身 substance
実質 substance
内容 substance
実体 substance
無機物 inorganic substance
大体 substance
希薄 lacking(enthusiasm,consideration,substance,)
物質 substance
物 substance
本質 substance
実 substance;substance
肉 substance
形式 form(opposed substance)
無実 lacking substance
異物 foreign substance
純度 purity(substance)
本体 substance",Guess Vocab related to Keyword,Text
"ocean","海水浴,大西洋,海洋,大洋,太平洋,洋上,南氷洋,海水浴場,海,海流,外洋,海底,東海,海域,深海","海水浴 going dip ocean;swimming ocean
大西洋 Atlantic Ocean
海洋 ocean
大洋 ocean
太平洋 Pacific Ocean
洋上 ocean
南氷洋 Antarctic Ocean
海水浴場 swimming area(ocean)
海 ocean
海流 ocean current
外洋 ocean
海底 bottom ocean
東海 region south Tokyo Pacific Ocean side
海域 area ocean
深海 ocean depths",Guess Vocab related to Keyword,Text
"snow","固める,かき氷,初雪,積雪,吹き溜まり,被る,大雪,降雪,注ぐ,吹雪,降る,雪国,閉ざす,雪解け,雪","固める tramp(snow,dirt)
かき氷 snow cone
初雪 first snow(season)
積雪 fallen snow;snow cover
吹き溜まり drift(snow,leaves,)
被る covered(dust,snow,)
大雪 heavy snow
降雪 snow
注ぐ fall(rain,snow)
吹雪 snow storm
降る fall(rain,snow,ash,)
雪国 snow country
閉ざす shut(snow,ice,)
雪解け snow thaw
雪 snow",Guess Vocab related to Keyword,Text
"adult","大人っぽい,一人前,成人,大きくなる,成人病,大人,成年,人,大人になる,婦人,新成人,成長,本番,社会人","大人っぽい adult
一人前 adult
成人 becoming adult;adult
大きくなる become adult
成人病 adult diseases
大人 adult
成年 adult age
人 adult
大人になる become adult
婦人 adult female
新成人 new adult(,reaches adulthood year)
成長 becoming adult
本番 unsimulated sex(adult movie)
社会人 working adult",Guess Vocab related to Keyword,Text
"sort","そう言う,選り分ける,ああ言う,こう言った,何事,手,分ける,こう言う,何分,その様,品種,どの様,口,類","そう言う sort
選り分ける sort
ああ言う sort
こう言った sort
何事 what sort thing
手 sort
分ける sort
こう言う sort
何分 some sort
その様 sort
品種 sort
どの様 what sort
口 sort
類 sort",Guess Vocab related to Keyword,Text
"interior","奥,内部,内側,内面,中,内装,内外,店内,奥地,内角,体内,腹,中身,灯台","奥 interior
内部 interior
内側 interior
内面 interior
中 interior
内装 interior design;interior
内外 interior exterior
店内 store interior
奥地 interior
内角 interior angle
体内 interior body
腹 interior
中身 interior
灯台 old-fashioned interior light fixture comprising",Guess Vocab related to Keyword,Text
"push","分ける,押し込む,追い込み,寄せる,押し,突く,押し付ける,寄る,突っ張る,押し入る,押し切る,押す,突き上げる,追い込む","分ける push way through(crowd)
押し込む push
追い込み final push
寄せる push
押し push
突く push
押し付ける push against
寄る push opponent while holding belt
突っ張る push(legs arms)
押し入る push
押し切る push past
押す push;push(events along)
突き上げる push
追い込む push yourself",Guess Vocab related to Keyword,Text
"deputy","代官,副,心得,代人,替わり,代理,代理人,代わり,次長,副知事,教頭,補欠,公使,政務次官","代官 deputy official(Middle Ages)
副 deputy
心得 deputy
代人 deputy
替わり deputy
代理 deputy
代理人 deputy
代わり deputy
次長 deputy manager
副知事 deputy governor
教頭 deputy head teacher
補欠 deputy
公使 diplomat below rank ambassador(deputy chief mis
政務次官 deputy minister",Guess Vocab related to Keyword,Text
"movie","本番,仕立てる,上映,二本立て,場,写真,場面,追っかけ,映画館,映画,洋画,活動,現場,設定","本番 unsimulated sex(adult movie)
仕立てる turn play movie
上映 screening(movie)
二本立て double feature(movie)
場 scene(play,movie,)
写真 movie
場面 scene(movie,play)
追っかけ chase scene(movie)
映画館 movie theatre;movie theater
映画 movie
洋画 Western movie
活動 movie(during silent movie)
現場 (movie)set
設定 setting(movie,novel,)",Guess Vocab related to Keyword,Text
"prefectural","府立,県知事,県警,府庁,府知事,県庁,県下,府警,知事,県議,県営,県立,県道","府立 prefectural
県知事 prefectural governor
県警 prefectural police
府庁 prefectural office(Osaka Kyoto)
府知事 prefectural governor(Osaka Kyoto)
県庁 prefectural office
県下 prefectural
府警 prefectural police(Osaka Kyoto)
知事 prefectural governor
県議 prefectural assembly member
県営 (under)prefectural management
県立 prefectural;managed prefectural government
県道 prefectural road",Guess Vocab related to Keyword,Text
"hide","包む,囲う,皮革,忍ぶ,紛らす,皮,伏せる,秘める,籠もる,覆う,隠れる,隠す","包む hide
囲う hide
皮革 hide
忍ぶ hide
紛らす hide
皮 hide
伏せる hide
秘める hide
籠もる hide away
覆う hide
隠れる hide
隠す hide",Guess Vocab related to Keyword,Text
"anticipation","心待ち,先取り,思わく,先見,見込み,予期,想定,予想,期待感,期待,楽しみ","心待ち anticipation
先取り anticipation
思わく anticipation
先見 anticipation
見込み anticipation
予期 anticipation
想定 anticipation
予想 anticipation
期待感 sense anticipation
期待 anticipation
楽しみ anticipation",Guess Vocab related to Keyword,Text
"regain","取り返す,立ちなおる,取り戻す,気づく,気付く,冷やす,立ち直る,落ち着く,気が付く,気がつく,覚める","取り返す regain
立ちなおる regain footing
取り戻す regain
気づく regain consciousness
気付く regain consciousness
冷やす regain composure
立ち直る regain footing
落ち着く regain presence mind
気が付く regain consciousness
気がつく regain consciousness
覚める regain consciousness(anaesthesia)",Guess Vocab related to Keyword,Text
"bargain","値切る,特売,お買い得,売り出し,安売り,拾い物,目玉商品,格安,お買得,見切り,買い得","値切る drive bargain
特売 bargain sale
お買い得 bargain
売り出し (bargain)sale
安売り bargain sale
拾い物 bargain
目玉商品 bargain goods
格安 bargain(price)
お買得 bargain
見切り bargain sale
買い得 bargain",Guess Vocab related to Keyword,Text
"load","乗せる,付ける,着ける,負荷,上積み,積み込む,積む,荷,重荷,込める,負担","乗せる load(luggage)
付ける load
着ける load
負荷 load(electrical,CPU,)
上積み upper load
積み込む load(goods,cargo)
積む load(car,ship,)
荷 load
重荷 load
込める load(gun,)
負担 load",Guess Vocab related to Keyword,Text
"notification","断り,届,変更届,届け出,案内,届け,通報,知らせ,申告,通知,通達","断り notification
届 notification
変更届 notification change
届け出 notification
案内 notification
届け notification
通報 notification
知らせ notification
申告 notification
通知 notification(smartphone,PC,);notification
通達 notification",Guess Vocab related to Keyword,Text
"positive","符号,善意,前向き,積極,見直す,確か,正,反転,陽性,積極的,陽","符号 sign(positive,negative)
善意 positive mindset
前向き positive
積極 positive
見直す see more positive light
確か positive
正 positive
反転 producing positive negative;producing negative 
陽性 positive(result);positive(attitude)
積極的 positive
陽 positive",Guess Vocab related to Keyword,Text
"research","市場調査,研究,応用,経済研究所,研究官,助手,問題,探究,最新研究,極める,研究所","市場調査 market research
研究 research
応用 applied(physics,linguistics,research)
経済研究所 economics research centre;economics research
研究官 research officer
助手 research assistant
問題 subject(research)
探究 research
最新研究 newest research
極める research thoroughly
研究所 research establishment;research institute",Guess Vocab related to Keyword,Text
"entire","全面,全量,周年,全部,全曲,全線,全,総,押す,通し","全面 entire
全量 entire amount
周年 entire year
全部 entire
全曲 entire composition
全線 entire(bus)route
全 entire
総 entire
押す (light)diffused across entire surface
通し performance entire play",Guess Vocab related to Keyword,Text
"sold","売上げ,前売り券,完売,デパ地下,売上高,売り切れる,売り上げ,切れる,品切れ,満員","売上げ amount sold
前売り券 ticket sold advance
完売 sold
デパ地下 basement department store(where foodstuffs ar
売上高 amount sold
売り切れる sold
売り上げ amount sold
切れる sold
品切れ sold
満員 sold",Guess Vocab related to Keyword,Text
"fence","囲う,垣根,囲い,両端,垣,囲む,塀,結う,柵,障壁","囲う fence
垣根 fence
囲い fence
両端 sitting fence
垣 fence
囲む fence
塀 fence
結う (fence)
柵 fence
障壁 boundary fence",Guess Vocab related to Keyword,Text
"exterior","外角,外側,外部,外観,表面,外,内外,外面,表","外角 exterior angle
外側 exterior
外部 exterior
外観 exterior appearance
表面 exterior
外 exterior
内外 interior exterior
外面 exterior
表 exterior",Guess Vocab related to Keyword,Text
"zodiac","一回り,午,刻,未,星座,生まれ,年男,申,子","一回り cycle twelve years Chinese zodiac
午 Horse(seventh sign Chinese zodiac)
刻 (usu. approx. two hours corresponding signs Chin
未 Sheep(eighth sign Chinese zodiac)
星座 zodiac sign
生まれ born(country,month,imperial era,zodiac year,)
年男 man born year same Chinese zodiac sign current 
申 Monkey(ninth sign Chinese zodiac)
子 Rat(first sign Chinese zodiac)",Guess Vocab related to Keyword,Text
"definite","確実,具体的,成案,決定的,確約,定か,明確,確か,明らか","確実 definite
具体的 definite
成案 definite plan
決定的 definite
確約 definite promise
定か definite
明確 definite
確か definite
明らか definite",Guess Vocab related to Keyword,Text
"exceptional","取り立て,破格,格段,例外的,格別,抜群,特段,特別,異例","取り立て exceptional promotion
破格 exceptional
格段 exceptional
例外的 exceptional
格別 exceptional
抜群 exceptional
特段 exceptional
特別 exceptional
異例 exceptional",Guess Vocab related to Keyword,Text
"hardship","超す,苦しみ,知る,塩,困難,難,苦難,苦労,越す","超す (hardship)
苦しみ hardship
知る know(hardship)
塩 hardship
困難 hardship
難 hardship
苦難 hardship
苦労 hardship
越す (hardship)",Guess Vocab related to Keyword,Text
"interview","初対面,接見,取材,会見,申し込む,見合い,面接,面談,面会","初対面 first interview
接見 interview
取材 interview(news story)
会見 interview
申し込む request(interview)
見合い interview prospective spouse
面接 interview(job)
面談 interview
面会 interview",Guess Vocab related to Keyword,Text
"resident","常駐,主,県民,住民,都民,住人,駐日,在日,居住者","常駐 resident(program,file,)
主 long-time resident(employee,)
県民 resident prefecture
住民 resident
都民 resident Tokyo
住人 resident
駐日 resident
在日 resident(foreigner)
居住者 resident",Guess Vocab related to Keyword,Text
"sentiment","同志,世論,思い,心情,含み,情,同感,感情,気持ち","同志 shared sentiment
世論 public sentiment;public sentiment
思い sentiment
心情 sentiment
含み sentiment
情 sentiment
同感 same sentiment
感情 sentiment
気持ち sentiment",Guess Vocab related to Keyword,Text
"technical","技術者,技術的,仕様,専門学校,専門的,切れ味,技術力,技能,術語","技術者 technical expert
技術的 technical
仕様 (technical)specification
専門学校 technical
専門的 technical(discussion)
切れ味 technical proficiency
技術力 technical ability;technical prowess;technical 
技能 technical skill
術語 technical term",Guess Vocab related to Keyword,Text
"thrust","突き,突く,刺す,突っ張り,突っ張る,突っ込む,差し伸べる,立てる,突き刺す","突き thrust chest;thrust;thrust throat(kendo)
突く thrust
刺す thrust
突っ張り thrust
突っ張る thrust(opponent)
突っ込む thrust
差し伸べる thrust(javelin)
立てる thrust
突き刺す thrust",Guess Vocab related to Keyword,Text
"transmission","送電,送信,伝達,伝送,発信,通り,伝承,通信,配信","送電 transmission electricity
送信 transmission
伝達 transmission(news,chemical signals,electricity)
伝送 transmission
発信 transmission
通り transmission(sound)
伝承 transmission
通信 transmission
配信 transmission",Guess Vocab related to Keyword,Text
