Question,Answer,Comment,Instruction,Render as
"下界 (げかい)","天上界,てんじょうかい,天界,てんかい",,Guess the Antonym,Image
"下痢 (げり)","便秘,べんぴ,秘結,ひけつ",,Guess the Antonym,Image
"下直 (げじき)","高直,こうじき",,Guess the Antonym,Image
"下策 (げさく)","得策,とくさく,良策,りょうさく",,Guess the Antonym,Image
"下船 (げせん)","乗船,じょうせん",,Guess the Antonym,Image
"下落 (げらく)","昂騰,こうとう,騰貴,とうき,高騰,こうとう,高騰・昂騰,こうとう",,Guess the Antonym,Image
"下請 (したうけ)`下請け (したうけ)","元請け・元請,もとうけ",,Guess the Antonym,Image
"下請け・下請 (したうけ)","元請,もとうけ,元請け,もとうけ",,Guess the Antonym,Image
"下賜 (かし)","献上,けんじょう",,Guess the Antonym,Image
"下賤 (げせん)","尊貴,そんき,高貴,こうき",,Guess the Antonym,Image
"下車 (げしゃ)","乗車,じょうしゃ",,Guess the Antonym,Image
"下馬 (げば)","乗馬,じょうば",,Guess the Antonym,Image
"不仕合せ (ふしあわせ)`不仕合わせ (ふしあわせ)`不幸せ (ふしあわせ)","幸せ・仕合せ・仕合わせ,しあわせ",,Guess the Antonym,Image
"不似合い (ふにあい)","似合い,にあい",,Guess the Antonym,Image
"不作為 (ふさくい)","作為,さくい",,Guess the Antonym,Image
"不便 (ふべん)","便利,べんり",,Guess the Antonym,Image
"不信 (ふしん)","信用,しんよう,信頼,しんらい",,Guess the Antonym,Image
"不信心 (ふしんじん)","篤信,とくしん",,Guess the Antonym,Image
"不偏 (ふへん)","偏向,へんこう,偏頗,へんぱ",,Guess the Antonym,Image
"不健全 (ふけんぜん)","健全,けんぜん",,Guess the Antonym,Image
"不健康 (ふけんこう)","健康,けんこう",,Guess the Antonym,Image
"不備 (ふび)","完備,かんび",,Guess the Antonym,Image
"不充分 (ふじゅうぶん)","十分・充分,じゅうぶん",,Guess the Antonym,Image
"不入り (ふいり)","大入り,おおいり",,Guess the Antonym,Image
"不公平 (ふこうへい)","公平,こうへい",,Guess the Antonym,Image
"不利 (ふり)","有利,ゆうり",,Guess the Antonym,Image
"不労所得 (ふろうしょとく)","勤労所得,きんろうしょとく",,Guess the Antonym,Image
"不動産 (ふどうさん)","動産,どうさん",,Guess the Antonym,Image
"不十分 (ふじゅうぶん)","充分,じゅうぶん,十分,じゅうぶん,十分・充分,じゅうぶん",,Guess the Antonym,Image
"不協和音 (ふきょうわおん)","協和音,きょうわおん",,Guess the Antonym,Image
"不参加 (ふさんか)","参加,さんか",,Guess the Antonym,Image
"不可 (ふか)","可,か",,Guess the Antonym,Image
"不合格 (ふごうかく)","合格,ごうかく",,Guess the Antonym,Image
"不合理 (ふごうり)","合理,ごうり",,Guess the Antonym,Image
"不同 (ふどう)","同一,どういつ",,Guess the Antonym,Image
"不名誉 (ふめいよ)","名誉,めいよ",,Guess the Antonym,Image
"不味 (ふみ)","美味,びみ",,Guess the Antonym,Image
"不味い (まずい)","旨い,うまい,美味しい,おいしい",,Guess the Antonym,Image
"不和 (ふわ)","円満,えんまん",,Guess the Antonym,Image
"不器用 (ぶきよう)`不器用・無器用 (ぶきよう)","器用,きよう",,Guess the Antonym,Image
"不器量 (ぶきりょう)`不器量・無器量 (ぶきりょう)","器量好し,きりょうよし",,Guess the Antonym,Image
"不在 (ふざい)","在宅,ざいたく",,Guess the Antonym,Image
"不堪 (ふかん)","堪能,かんのう",,Guess the Antonym,Image
"不変 (ふへん)","可変,かへん,変化,へんか",,Guess the Antonym,Image
"不如意 (ふにょい)","如意,にょい",,Guess the Antonym,Image
"不孝 (ふこう)","孝行,こうこう",,Guess the Antonym,Image
"不安 (ふあん)","安心,あんしん",,Guess the Antonym,Image
"不完全 (ふかんぜん)","完全,かんぜん",,Guess the Antonym,Image
"不定冠詞 (ふていかんし)","定冠詞,ていかんし",,Guess the Antonym,Image
"不定期 (ふていき)","定期,ていき",,Guess the Antonym,Image
"不実 (ふじつ)","誠実,せいじつ",,Guess the Antonym,Image
"不導体 (ふどうたい)","導体,どうたい",,Guess the Antonym,Image
"不平等 (ふびょうどう)","平等,びょうどう",,Guess the Antonym,Image
"不幸 (ふこう)","幸,こう,幸福,こうふく",,Guess the Antonym,Image
"不幸せ・不仕合せ・不仕合わせ (ふしあわせ)","仕合せ,しあわせ,仕合わせ,しあわせ,幸せ,しあわせ",,Guess the Antonym,Image
"不当 (ふとう)","正当,せいとう,至当,しとう,順当,じゅんとう",,Guess the Antonym,Image
"不得意 (ふとくい)","得意,とくい",,Guess the Antonym,Image
"不得手 (ふえて)","得手,えて",,Guess the Antonym,Image
"不徳 (ふとく)","有徳,うとく,有徳,ゆうとく,高徳,こうとく",,Guess the Antonym,Image
"不必要 (ふひつよう)","必要,ひつよう",,Guess the Antonym,Image
"不忠 (ふちゅう)","忠義,ちゅうぎ",,Guess the Antonym,Image
"不快 (ふかい)","快,かい,愉快,ゆかい",,Guess the Antonym,Image
"不急 (ふきゅう)","火急,かきゅう",,Guess the Antonym,Image
"不愉快 (ふゆかい)","愉快,ゆかい",,Guess the Antonym,Image
"不慣れ (ふなれ)`不慣れ・不馴れ (ふなれ)`不馴れ (ふなれ)","慣れっこ,なれっこ",,Guess the Antonym,Image
"不成績 (ふせいせき)","好成績,こうせいせき",,Guess the Antonym,Image
"不承不承 (ふしょうぶしょう)","唯唯諾諾,いいだくだく",,Guess the Antonym,Image
"不揃い (ふぞろい)","揃い,そろい",,Guess the Antonym,Image
"不換紙幣 (ふかんしへい)","兌換紙幣,だかんしへい",,Guess the Antonym,Image
"不摂生 (ふせっせい)","摂生,せっせい",,Guess the Antonym,Image
"不敗 (ふはい)","全敗,ぜんぱい",,Guess the Antonym,Image
"不文律 (ふぶんりつ)","成文律,せいぶんりつ",,Guess the Antonym,Image
"不文法 (ふぶんほう)","成文法,せいぶんほう",,Guess the Antonym,Image
"不明 (ふめい)","明白,めいはく",,Guess the Antonym,Image
"不明朗 (ふめいろう)","明朗,めいろう",,Guess the Antonym,Image
"不明瞭 (ふめいりょう)","明瞭,めいりょう",,Guess the Antonym,Image
"不時 (ふじ)`一時 (いちじ)","常時,じょうじ",,Guess the Antonym,Image
"不景気 (ふけいき)","好景気,こうけいき",,Guess the Antonym,Image
"不服 (ふふく)","承伏,しょうふく,承服,しょうふく,承服・承伏,しょうふく",,Guess the Antonym,Image
"不本意 (ふほんい)","本意,ほんい",,Guess the Antonym,Image
"不正 (ふせい)`偏向 (へんこう)","公正,こうせい",,Guess the Antonym,Image
"不毛 (ふもう)","肥沃,ひよく",,Guess the Antonym,Image
"不況 (ふきょう)","好況,こうきょう",,Guess the Antonym,Image
"不法 (ふほう)","合法,ごうほう",,Guess the Antonym,Image
"不注意 (ふちゅうい)","注意深い,ちゅういぶかい",,Guess the Antonym,Image
"不活発 (ふかっぱつ)","活発,かっぱつ",,Guess the Antonym,Image
"不浄 (ふじょう)","清浄,せいじょう",,Guess the Antonym,Image
"不満 (ふまん)","満足,まんぞく",,Guess the Antonym,Image
"不溶性 (ふようせい)","可溶性,かようせい",,Guess the Antonym,Image
"不滅 (ふめつ)","必滅,ひつめつ",,Guess the Antonym,Image
"不漁 (ふりょう)","大漁,たいりょう,豊漁,ほうりょう",,Guess the Antonym,Image
"不潔 (ふけつ)","清潔,せいけつ",,Guess the Antonym,Image
"不為 (ふため)","為,ため",,Guess the Antonym,Image
"不熱心 (ふねっしん)","熱心,ねっしん",,Guess the Antonym,Image
"不燃 (ふねん)","可燃,かねん",,Guess the Antonym,Image
"不特定 (ふとくてい)","特定,とくてい",,Guess the Antonym,Image
"不猟 (ふりょう)","大猟,たいりょう",,Guess the Antonym,Image
"不用 (ふよう)","入り用,いりよう,入用,にゅうよう",,Guess the Antonym,Image
"不用心・無用心 (ぶようじん)","用心,ようじん,要心,ようじん",,Guess the Antonym,Image
"不直 (ふちょく)`不正直 (ふしょうじき)","正直,しょうじき",,Guess the Antonym,Image
"不相応 (ふそうおう)","相応,そうおう",,Guess the Antonym,Image
"不真面目 (ふまじめ)","真面目,まじめ",,Guess the Antonym,Image
"不確か (ふたしか)","確か・慥か,たしか",,Guess the Antonym,Image
"不確定 (ふかくてい)`未確定 (みかくてい)","確定,かくてい",,Guess the Antonym,Image
"不確実 (ふかくじつ)","確実,かくじつ",,Guess the Antonym,Image
"不祝儀 (ぶしゅうぎ)","祝儀,しゅうぎ",,Guess the Antonym,Image
"不穏 (ふおん)","平穏,へいおん",,Guess the Antonym,Image
"不穏当 (ふおんとう)","穏当,おんとう",,Guess the Antonym,Image
"不等式 (ふとうしき)","等式,とうしき",,Guess the Antonym,Image
"不粋 (ぶすい)`無粋 (ぶすい)`無粋・不粋 (ぶすい)","粋,すい",,Guess the Antonym,Image
"不精 (ぶしょう)","忠実,まめ",,Guess the Antonym,Image
"不精・無精 (ぶしょう)","忠実,まめ,気忠実,きまめ",,Guess the Antonym,Image
"不純 (ふじゅん)","純真,じゅんしん,純粋,じゅんすい",,Guess the Antonym,Image
"不美人 (ふびじん)","美人,びじん",,Guess the Antonym,Image
"不義 (ふぎ)","正義,せいぎ",,Guess the Antonym,Image
"不義理 (ふぎり)","義理立て,ぎりだて",,Guess the Antonym,Image
"不能 (ふのう)","可能,かのう",,Guess the Antonym,Image
"不自然 (ふしぜん)","自然,しぜん",,Guess the Antonym,Image
"不良 (ふりょう)","善良,ぜんりょう,良,りょう,良好,りょうこう",,Guess the Antonym,Image
"不衛生 (ふえいせい)","衛生的,えいせいてき",,Guess the Antonym,Image
"不要 (ふよう)","入り用,いりよう,必要,ひつよう",,Guess the Antonym,Image
"不規則動詞 (ふきそくどうし)","規則動詞,きそくどうし",,Guess the Antonym,Image
"不親切 (ふしんせつ)","深切,しんせつ,親切,しんせつ,親切・深切,しんせつ",,Guess the Antonym,Image
"不許可 (ふきょか)","許可,きょか",,Guess the Antonym,Image
"不評 (ふひょう)","好評,こうひょう",,Guess the Antonym,Image
"不調 (ふちょう)","好調,こうちょう,快調,かいちょう",,Guess the Antonym,Image
"不貞 (ふてい)","貞節,ていせつ",,Guess the Antonym,Image
"不起訴 (ふきそ)","起訴,きそ",,Guess the Antonym,Image
"不足 (ふそく)","充足,じゅうそく,超過,ちょうか,過剰,かじょう",,Guess the Antonym,Image
"不足分 (ふそくぶん)","余分,よぶん",,Guess the Antonym,Image
"不透明 (ふとうめい)","透明,とうめい",,Guess the Antonym,Image
"不通 (ふつう)","開通,かいつう",,Guess the Antonym,Image
"不運 (ふうん)","好運,こううん,幸運,こううん,幸運・好運,こううん,運,うん",,Guess the Antonym,Image
"不遜 (ふそん)`尊大 (そんだい)","謙虚,けんきょ,謙遜,けんそん",,Guess the Antonym,Image
"不適 (ふてき)","好適,こうてき,適,てき",,Guess the Antonym,Image
"不都合 (ふつごう)","好都合,こうつごう",,Guess the Antonym,Image
"不随意筋 (ふずいいきん)","随意筋,ずいいきん",,Guess the Antonym,Image
"不順 (ふじゅん)","順調,じゅんちょう",,Guess the Antonym,Image
"不風流 (ぶふうりゅう)`無風流 (ぶふうりゅう)`無風流・不風流 (ぶふうりゅう)","風流,ふうりゅう",,Guess the Antonym,Image
"不養生 (ふようじょう)","養生,ようじょう",,Guess the Antonym,Image
"与 (よ)","奪,だつ",,Guess the Antonym,Image
"与える (あたえる)`与える・與える (あたえる)","奪う,うばう",,Guess the Antonym,Image
"与し易い (くみしやすい)","手強い,てごわい",,Guess the Antonym,Image
"与する (くみする)`与する・與する (くみする)","敵する,てきする",,Guess the Antonym,Image
"与党 (よとう)","野党,やとう",,Guess the Antonym,Image
"与国 (よこく)","敵国,てきこく",,Guess the Antonym,Image
"世法 (せほう)","仏法,ぶっぽう",,Guess the Antonym,Image
"世話物 (せわもの)","時代物,じだいもの",,Guess the Antonym,Image
"世間知らず (せけんしらず)","苦労人,くろうにん",,Guess the Antonym,Image
"両 (りょう)`両 (もろ)","片,かた",,Guess the Antonym,Image
"両眼 (りょうがん)","独眼,どくがん,隻眼,せきがん",,Guess the Antonym,Image
"両肌 (りょうはだ)`両膚 (りょうはだ)","片肌・片膚,かたはだ",,Guess the Antonym,Image
"並列 (へいれつ)","直列,ちょくれつ",,Guess the Antonym,Image
"並巾 (なみはば)`並幅 (なみはば)`並幅・並巾 (なみはば)","広幅,ひろはば",,Guess the Antonym,Image
"並製 (なみせい)","特製,とくせい",,Guess the Antonym,Image
"中 (なか)`内 (うち)","外,そと",,Guess the Antonym,Image
"中古車 (ちゅうこしゃ)","新車,しんしゃ",,Guess the Antonym,Image
"中味 (なかみ)`中身 (なかみ)","外見,がいけん",,Guess the Antonym,Image
"中央 (ちゅうおう)","地方,ちほう",,Guess the Antonym,Image
"中央集権 (ちゅうおうしゅうけん)","地方分権,ちほうぶんけん",,Guess the Antonym,Image
"中小企業 (ちゅうしょうきぎょう)","大企業,だいきぎょう",,Guess the Antonym,Image
"中心 (ちゅうしん)","周辺,しゅうへん",,Guess the Antonym,Image
"中断 (ちゅうだん)","持続,じぞく,継続,けいぞく",,Guess the Antonym,Image
"中枢 (ちゅうすう)","末梢,まっしょう,末端,まったん",,Guess the Antonym,Image
"中止 (ちゅうし)","決行,けっこう,継続,けいぞく,続行,ぞっこう",,Guess the Antonym,Image
"中正 (ちゅうせい)","偏向,へんこう,極端,きょくたん",,Guess the Antonym,Image
"中窪 (なかくぼ)","中高,なかだか",,Guess the Antonym,Image
"中絶 (ちゅうぜつ)","持続,じぞく",,Guess the Antonym,Image
"中身・中味 (なかみ)","入れ物,いれもの,外見,がいけん,容れ物,いれもの",,Guess the Antonym,Image
"丸 (まる)","角,かく,足掛け,あしかけ",,Guess the Antonym,Image
"丸い (まるい)","四角い,しかくい",,Guess the Antonym,Image
"丸儲け (まるもうけ)","丸損,まるぞん",,Guess the Antonym,Image
"丸写し (まるうつし)","抜き写し,ぬきうつし",,Guess the Antonym,Image
"丸刈 (まるがり)`丸刈り (まるがり)","角刈り・角刈,かくがり",,Guess the Antonym,Image
"丸刈り・丸刈 (まるがり)","角刈,かくがり,角刈り,かくがり",,Guess the Antonym,Image
"丸干し (まるぼし)","切り干し,きりぼし",,Guess the Antonym,Image
"丸本 (まるほん)","抜き本,ぬきほん",,Guess the Antonym,Image
"丸洗い (まるあらい)","解き洗い,ときあらい",,Guess the Antonym,Image
"丸顔 (まるがお)","面長,おもなが",,Guess the Antonym,Image
"主 (あるじ)","客,きゃく",,Guess the Antonym,Image
"主 (しゅ)","客,かく,客,きゃく,従,じゅう",,Guess the Antonym,Image
"主人 (しゅじん)","客,きゃく,家内,かない",,Guess the Antonym,Image
"主刑 (しゅけい)","付加刑,ふかけい",,Guess the Antonym,Image
"主君 (しゅくん)","家来,けらい,家臣,かしん",,Guess the Antonym,Image
"主因 (しゅいん)","副因,ふくいん",,Guess the Antonym,Image
"主役 (しゅやく)","傍役,わきやく,脇役,わきやく,脇役・傍役,わきやく",,Guess the Antonym,Image
"主星 (しゅせい)","伴星,ばんせい",,Guess the Antonym,Image
"主柱 (おもばしら)","袖柱,そでばしら",,Guess the Antonym,Image
"主根 (しゅこん)","支根,しこん",,Guess the Antonym,Image
"主流 (しゅりゅう)`幹流 (かんりゅう)","支流,しりゅう",,Guess the Antonym,Image
"主演 (しゅえん)","助演,じょえん",,Guess the Antonym,Image
"主産物 (しゅさんぶつ)","副産物,ふくさんぶつ",,Guess the Antonym,Image
"主脈 (しゅみゃく)","支脈,しみゃく",,Guess the Antonym,Image
"主語 (しゅご)","述語,じゅつご",,Guess the Antonym,Image
"主賓 (しゅひん)","陪賓,ばいひん",,Guess the Antonym,Image
"主部 (しゅぶ)","述部,じゅつぶ",,Guess the Antonym,Image
"主関白 (あるじかんぱく)","嚊天下・嬶天下,かかあでんか",,Guess the Antonym,Image
"主題 (しゅだい)","副題,ふくだい",,Guess the Antonym,Image
"主食 (しゅしょく)","副食,ふくしょく",,Guess the Antonym,Image
"乏しい (とぼしい)","豊か,ゆたか",,Guess the Antonym,Image
"乗 (じょう)","降,こう,除,じょ",,Guess the Antonym,Image
"乗ずる (じょうずる)","除する,じょする",,Guess the Antonym,Image
"乗り気 (のりき)","気乗り薄,きのりうす",,Guess the Antonym,Image
"乗る (のる)`登る (のぼる)","降りる,おりる",,Guess the Antonym,Image
"乗数 (じょうすう)","被乗数,ひじょうすう",,Guess the Antonym,Image
"乙 (おつ)","甲,こう",,Guess the Antonym,Image
"乙子 (おとご)","初子,ういご",,Guess the Antonym,Image
"乱 (らん)","治,ち",,Guess the Antonym,Image
"乱す (みだす)","整える,ととのえる,治める,おさめる",,Guess the Antonym,Image
"乱れる (みだれる)","整う,ととのう,治まる,おさまる",,Guess the Antonym,Image
"乱れ刃 (みだれば)","直刃,すぐは",,Guess the Antonym,Image
"乱臣 (らんしん)","忠臣,ちゅうしん",,Guess the Antonym,Image
"乱読 (らんどく)`乱読・濫読 (らんどく)`濫読 (らんどく)","精読,せいどく",,Guess the Antonym,Image
"乱費 (らんぴ)`濫費 (らんぴ)`濫費・乱費 (らんぴ)`浪費 (ろうひ)","節約,せつやく",,Guess the Antonym,Image
"乱雑 (らんざつ)`散乱 (さんらん)","整頓,せいとん",,Guess the Antonym,Image
"乳歯 (にゅうし)","永久歯,えいきゅうし",,Guess the Antonym,Image
"乳牛 (にゅうぎゅう)","役牛,えきぎゅう,肉牛,にくぎゅう",,Guess the Antonym,Image
"乾 (かん)","湿,しつ",,Guess the Antonym,Image
"乾 (けん)","坤,こん",,Guess the Antonym,Image
"乾かす (かわかす)","湿す,しめす,湿らす,しめらす,濡らす,ぬらす",,Guess the Antonym,Image
"乾き (かわき)","湿り,しめり",,Guess the Antonym,Image
"乾く (かわく)","湿る,しめる,潤う,うるおう,濡れる,ぬれる",,Guess the Antonym,Image
"乾季・乾期 (かんき)","雨季,うき,雨期,うき",,Guess the Antonym,Image
"乾拭き (からぶき)","水拭き,みずぶき",,Guess the Antonym,Image
"乾期 (かんき)`乾季 (かんき)","雨季・雨期,うき",,Guess the Antonym,Image
"乾果 (かんか)","液果,えきか",,Guess the Antonym,Image
"乾溜 (かんりゅう)`乾留 (かんりゅう)","蒸留・蒸溜,じょうりゅう",,Guess the Antonym,Image
"乾燥 (かんそう)","湿潤,しつじゅん",,Guess the Antonym,Image
"乾留・乾溜 (かんりゅう)","蒸溜,じょうりゅう,蒸留,じょうりゅう",,Guess the Antonym,Image
"乾繭 (かんけん)","生繭,せいけん",,Guess the Antonym,Image
"乾菓子 (ひがし)`干菓子 (ひがし)`干菓子・乾菓子 (ひがし)","生菓子,なまがし",,Guess the Antonym,Image
"乾麺 (かんめん)","生麺,なまめん",,Guess the Antonym,Image
"予備試験 (よびしけん)","本試験,ほんしけん",,Guess the Antonym,Image
"予想外 (よそうがい)","予想通り,よそうどおり",,Guess the Antonym,Image
"予算 (よさん)","決算,けっさん",,Guess the Antonym,Image
"予習 (よしゅう)","復習,ふくしゅう",,Guess the Antonym,Image
"予選 (よせん)","本選,ほんせん",,Guess the Antonym,Image
"予鈴 (よれい)","本鈴,ほんれい",,Guess the Antonym,Image
"事始め (ことはじめ)","事納め,ことおさめ",,Guess the Antonym,Image
"事実 (じじつ)","虚構,きょこう",,Guess the Antonym,Image
"事欠く (ことかく)","事足りる,ことたりる",,Guess the Antonym,Image
"二つ返事 (ふたつへんじ)","生返事,なまへんじ",,Guess the Antonym,Image
"二親 (ふたおや)","片親,かたおや",,Guess the Antonym,Image
"互角 (ごかく)`五分五分 (ごぶごぶ)","段違い,だんちがい",,Guess the Antonym,Image
"些事 (さじ)`些事・瑣事 (さじ)","大事,だいじ",,Guess the Antonym,Image
"亡 (ぼう)","存,そん,興,こう",,Guess the Antonym,Image
"亡びる (ほろびる)`滅びる (ほろびる)`滅びる・亡びる (ほろびる)","興る,おこる",,Guess the Antonym,Image
"亡ぼす (ほろぼす)`滅ぼす (ほろぼす)`滅ぼす・亡ぼす (ほろぼす)","興す,おこす",,Guess the Antonym,Image
"亢奮 (こうふん)`昂奮 (こうふん)`興奮 (こうふん)`興奮・昂奮・亢奮 (こうふん)","鎮静,ちんせい",,Guess the Antonym,Image
"交流 (こうりゅう)","直流,ちょくりゅう",,Guess the Antonym,Image
"京侍 (きょうざむらい)","田舎侍,いなかざむらい",,Guess the Antonym,Image
"京女 (きょうおんな)","東男,あずまおとこ",,Guess the Antonym,Image
"亭主 (ていしゅ)","女房,にょうぼう",,Guess the Antonym,Image
"亭主関白 (ていしゅかんぱく)","嚊天下,かかあでんか,嚊天下・嬶天下,かかあでんか,嬶天下,かかあでんか",,Guess the Antonym,Image
"人工 (じんこう)","天然,てんねん,自然,しぜん",,Guess the Antonym,Image
"人災 (じんさい)","天災,てんさい",,Guess the Antonym,Image
"人為 (じんい)","天為,てんい",,Guess the Antonym,Image
"人為淘汰 (じんいとうた)","自然淘汰,しぜんとうた",,Guess the Antonym,Image
"人爵 (じんしゃく)","天爵,てんしゃく",,Guess the Antonym,Image
"人証 (じんしょう)","書証,しょしょう,物証,ぶっしょう",,Guess the Antonym,Image
"人造 (じんぞう)","天然,てんねん",,Guess the Antonym,Image
"人間業 (にんげんわざ)","神業,かみわざ",,Guess the Antonym,Image
"仁君 (じんくん)","暴君,ぼうくん",,Guess the Antonym,Image
"仁政 (じんせい)","苛政,かせい",,Guess the Antonym,Image
"仄か (ほのか)","定か,さだか,明か,さやか,明らか,あきらか,清か,さやか",,Guess the Antonym,Image
"仇敵 (きゅうてき)","恩人,おんじん",,Guess the Antonym,Image
"今 (いま)","古,いにしえ,昔,むかし",,Guess the Antonym,Image
"今 (きん)","古,こ",,Guess the Antonym,Image
"今 (こん)","古,こ,昔,せき",,Guess the Antonym,Image
"今人 (こんじん)","先人,せんじん",,Guess the Antonym,Image
"今回 (こんかい)","前回,ぜんかい,次回,じかい",,Guess the Antonym,Image
"今夜 (こんや)","今朝,けさ,明夜,みょうや,昨夜,さくや",,Guess the Antonym,Image
"今度 (こんど)","先度,せんど",,Guess the Antonym,Image
"今後 (こんご)","従来,じゅうらい",,Guess the Antonym,Image
"今晩 (こんばん)","明晩,みょうばん,昨晩,さくばん",,Guess the Antonym,Image
"今月 (こんげつ)","先月,せんげつ,来月,らいげつ",,Guess the Antonym,Image
"今期 (こんき)","前期,ぜんき,来期,らいき,次期,じき",,Guess the Antonym,Image
"今生 (こんじょう)","他生,たしょう",,Guess the Antonym,Image
"今般 (こんぱん)","先般,せんぱん",,Guess the Antonym,Image
"介入 (かいにゅう)","傍観,ぼうかん",,Guess the Antonym,Image
"仕入れる (しいれる)","卸す,おろす",,Guess the Antonym,Image
"仕種 (しぐさ)`仕草 (しぐさ)","台詞・科白,せりふ",,Guess the Antonym,Image
"仕舞い湯 (しまいゆ)","新湯,あらゆ,新湯,さらゆ,新湯・更湯,さらゆ,更湯,さらゆ",,Guess the Antonym,Image
"仕草・仕種 (しぐさ)","台詞,せりふ,科白,せりふ",,Guess the Antonym,Image
"他 (た)","自,じ",,Guess the Antonym,Image
"他人 (たにん)","自分,じぶん,身内,みうち",,Guess the Antonym,Image
