Question,Answer,Comment,Instruction,Render as
段,"だん","step;stair;rung;(flight of) steps;shelf;layer;tier;grade;level;class;dan (degree of advanced proficiency in martial arts, go, shogi, etc.);rank;paragraph;passage;column (of print);act (in kabuki, joruri, etc.);section;scene;row of the multiplication table (e.g. five times table);stage (in a process);phase;time;moment;situation;matter;occasion;degree;extent;counter for breaks in written language or speech",Guess the Onyomi,Image
毎,"まい","every (usu. with events, e.g. every weekend);each",Guess the Onyomi,Image
気,"き","spirit;mind;heart;nature;disposition;intention;will;motivation;mood;feelings;consciousness;care;attention;consideration;worry;interest;(the) air;atmosphere;ambience;atmosphere (of);air (of);fragrance;aroma;flavour;taste;qi (in traditional Chinese philosophy and medicine);chi;ki",Guess the Onyomi,Image
決,"けつ","decision;vote",Guess the Onyomi,Image
法,"ほう","law;act;principle;method;mood;dharma",Guess the Onyomi,Image
注,"ちゅう","annotation;explanatory note;comment",Guess the Onyomi,Image
流,"りゅう","way;manner;style;fashion;mode;school (e.g. of flower arrangement);class;rate;rank;flow;current;stream",Guess the Onyomi,Image
点,"てん","dot;spot;point;speck;mark;mark (in an exam, etc.);grade;score;points;point (in a game);goal;run;aspect;matter;detail;part;respect;way;viewpoint;(punctuation) mark (e.g. comma, period, decimal point);'dot' stroke (in a Chinese character);counter for points, marks, goals, etc.;counter for goods, items, articles of clothing, works of art, etc.",Guess the Onyomi,Image
熱,"ねつ","heat;fever;temperature;zeal;passion;enthusiasm;mania;craze;rage",Guess the Onyomi,Image
状,"じょう","form;shape;appearance;state;condition;circumstances;letter;correspondence",Guess the Onyomi,Image
王,"おう","king;ruler;sovereign;monarch;tycoon;magnate;champion;master;king (of the senior player)",Guess the Onyomi,Image
球,"きゅう","sphere;globe;ball;bulb;counter for pitches",Guess the Onyomi,Image
理,"り","reason;principle;logic;general principle (as opposed to individual concrete phenomenon);the underlying principles of the cosmos (in neo-Confucianism)",Guess the Onyomi,Image
用,"よう","business;task;errand;engagement;use;purpose;for the use of ...;used for ...;made for ...;call of nature;excretion",Guess the Onyomi,Image
画,"かく","stroke (of a kanji, etc.)",Guess the Onyomi,Image
番,"ばん","number (in a series);(one's) turn;watch;guard;lookout;rank;standing;position;bout;match;pieces (in a collection)",Guess the Onyomi,Image
疑,"ぎ","doubt;distrust;suspicion (of)",Guess the Onyomi,Image
発,"はつ","departure;departing from ...;leaving at (e.g. 8:30);sent from ...;(a letter, etc.) dated ...;datelined ...;counter for engines (on an aircraft);counter for gunshots, bursts of gas, etc.;counter for bullets, bombs, etc.;counter for blows (punches);counter for jokes, puns, etc.;counter for ideas, thoughts or guesses;counter for ejaculations or sexual intercourse",Guess the Onyomi,Image
百,"ひゃく","hundred;100",Guess the Onyomi,Image
的,"てき","-ical;-ive;-al;-ic;-y;-like;-ish;-sort of;-kind of;(something) like;along the lines of;-wise;in terms of;for;from the viewpoint of;from a ... standpoint;as far as ... is concerned;Mr.;Ms.;Mrs.",Guess the Onyomi,Image
直,"じき,ちょく","soon;in a moment;before long;shortly;nearby;close;direct;spot transaction;cash transaction,direct;honest;frank;straightforward;candid;easygoing;lighthearted;friendly;night duty;night watch;being on duty (in a factory);shift",Guess the Onyomi,Image
相,"しょう","minister (of a government department)",Guess the Onyomi,Image
県,"けん","prefecture (Japan);county (China, Taiwan, Norway, etc.);department (France);province (Italy, Spain, etc.)",Guess the Onyomi,Image
真,"しん","truth;reality;genuineness;seriousness;printed style writing;star performer",Guess the Onyomi,Image
着,"ちゃく","arrival;arriving at ...;counter for items or suits of clothing;nth place (in a race);counter for moves",Guess the Onyomi,Image
石,"こく","koku;traditional unit of volume, approx. 180.4 litres;measure of a Japanese-style boat's loading capacity (approx. 278.26 liters)",Guess the Onyomi,Image
礼,"れい","thanks;gratitude;manners;etiquette;bow (i.e. bending of the body);bowing;reward;gift;ceremony;ritual;key money",Guess the Onyomi,Image
祖,"そ","ancestor;forefather;progenitor;originator;pioneer;inventor;founder;grandfather",Guess the Onyomi,Image
福,"ふく","good fortune;happiness;blessing;good luck",Guess the Onyomi,Image
科,"か","department;section;faculty;school;arm;course (of study);branch of study;specialization;(taxonomical) family",Guess the Onyomi,Image
積,"せき","product;volume;area",Guess the Onyomi,Image
精,"せい","spirit;sprite;nymph;energy;vigor (vigour);strength;fine details;semen",Guess the Onyomi,Image
約,"やく","approximately;about;promise;appointment;engagement;shortening;reduction;simplification;contraction (in phonetics)",Guess the Onyomi,Image
経,"きょう","sutra;Buddhist scriptures",Guess the Onyomi,Image
絵,"え","drawing;painting;sketch;image (TV, film, etc.);picture;footage",Guess the Onyomi,Image
美,"び","beauty",Guess the Onyomi,Image
職,"しょく","job;work;employment;occupation;position;duties;trade;skill",Guess the Onyomi,Image
肉,"にく","meat;flesh (of a fruit);pulp;the physical body (as opposed to the spirit);thickness;content;substance;flesh;ink pad",Guess the Onyomi,Image
能,"のう","talent;gift;function;noh (theatre)",Guess the Onyomi,Image
良,"りょう","good (quality, condition, etc.);Good (grade);B",Guess the Onyomi,Image
茶,"ちゃ","tea;tea plant (Camellia sinensis);tea preparation;making tea;brown;mockery",Guess the Onyomi,Image
行,"ぎょう","line (of text);row;verse;carya (austerities);samskara (formations);semi-cursive style (of writing Chinese characters);running style",Guess the Onyomi,Image
術,"じゅつ","art;technique;means;way;trick;trap;plot;stratagem;magic",Guess the Onyomi,Image
表,"ひょう","table;chart;list;memorial to an emperor",Guess the Onyomi,Image
観,"かん","look;appearance;spectacle;sight;observation meditation;outlook on ...;view of ...",Guess the Onyomi,Image
言,"げん","word;remark;statement",Guess the Onyomi,Image
計,"けい","plan;meter;measuring device;(in) total;total (of)",Guess the Onyomi,Image
記,"き","account;history;chronicle;annals;record;Kojiki (earliest historical record of Japan, compiled in 712 CE);Records of Ancient Matters",Guess the Onyomi,Image
語,"ご","word;language;speech",Guess the Onyomi,Image
説,"せつ","theory;doctrine;opinion;view;rumour;rumor;gossip;hearsay",Guess the Onyomi,Image
負,"ふ","negative;minus",Guess the Onyomi,Image
財,"ざい","fortune;riches;goods;incorporated foundation",Guess the Onyomi,Image
貧,"ひん","poverty;penury;want;need;insufficiency;shortage;deficiency",Guess the Onyomi,Image
費,"ひ","cost;expense",Guess the Onyomi,Image
賛,"さん","praise;tribute;inscription (on a painting)",Guess the Onyomi,Image
質,"しつ","quality;value;nature;inherent quality;character;logical quality",Guess the Onyomi,Image
軽,"けい","light (e.g. aircraft, truck);light motor vehicle (up to 660cc and 64bhp);kei car",Guess the Onyomi,Image
途,"と","way;route",Guess the Onyomi,Image
通,"つう","authority;expert;connoisseur;well-informed person;counter for messages, letters, notes, documents, etc.;understanding (esp. of male-female relations);tact;insight;supernatural powers;magical powers",Guess the Onyomi,Image
週,"しゅう","week",Guess the Onyomi,Image
運,"うん","fortune;luck;chance",Guess the Onyomi,Image
選,"せん","selection;choice;choosing;picking;election",Guess the Onyomi,Image
部,"ぶ","department (in an organization, company, etc.);bureau;faculty;club (at a school, university, etc.);team;part;portion;region;area;category;class;division;section;heading;counter for copies of a newspaper, magazine, book, etc.",Guess the Onyomi,Image
金,"きん","gold (metal);gold (color);gold (medal);first place (prize);something of great value;something golden (e.g. silence);money;gold coin;sum (of money);Friday;karat (measure of purity of gold);carat;metal (fourth phase of Wu Xing);Jin dynasty (of China;1115-1234);Chin dynasty;Jurchen dynasty;gold general;testicles",Guess the Onyomi,Image
銀,"ぎん","silver (Ag);silver coin;money;silver medal;silver colour;silver color;bank;silver general",Guess the Onyomi,Image
長,"ちょう","head;chief;leader;elder;merit;strong point;superiority;major",Guess the Onyomi,Image
門,"もん","gate;branch of learning based on the teachings of a single master;division;phylum;counter for cannons",Guess the Onyomi,Image
間,"かん","interval;period of time;among;between;inter-;good opportunity;chance;estrangement;discord;alienation;spy;secret agent",Guess the Onyomi,Image
陽,"よう","(the) positive;yang (in Chinese divination);the open;visible place;public place",Guess the Onyomi,Image
際,"さい","occasion;time;circumstances;(in) case (of);when",Guess the Onyomi,Image
集,"しゅう","collection;compilation",Guess the Onyomi,Image
雑,"ざつ","rough;crude;sloppy;messy;miscellaneous",Guess the Onyomi,Image
難,"なん","difficulty;trouble;hardship;accident;disaster;danger;fault;defect;flaw;criticism;charge;blame",Guess the Onyomi,Image
非,"ひ","fault;error;mistake;going poorly;being disadvantageous;being unfavorable;un-;non-;an-",Guess the Onyomi,Image
面,"めん","face;mask;face guard;striking the head (in kendo);surface (esp. a geometrical surface);page;aspect;facet;side;chamfer;counter for broad, flat objects, levels or stages, e.g. in a video game",Guess the Onyomi,Image
音,"おん","sound;noise;report;note;fame;Chinese-derived character reading",Guess the Onyomi,Image
頭,"とう","counter for large animals (e.g. head of cattle);counter for insects in a collection;counter for helmets, masks, etc.",Guess the Onyomi,Image
題,"だい","title;subject;theme;topic;problem (on a test);question;counter for questions (on a test)",Guess the Onyomi,Image
類,"るい","kind;sort;type;class;genus;order;family;similar example;parallel;the like",Guess the Onyomi,Image
願,"がん","prayer;wish;vow",Guess the Onyomi,Image
風,"ふう","method;manner;way;style;appearance;air;tendency;folk song (genre of the Shi Jing);wind (one of the five elements)",Guess the Onyomi,Image
飛,"ひ","rook;fly ball",Guess the Onyomi,Image
食,"しょく","food;foodstuff;eating;appetite;meal;portion",Guess the Onyomi,Image
駅,"えき","railway station;train station;staging post on a highway (in pre-modern Japan);counter for railway stations and bus stations",Guess the Onyomi,Image
