Question,Answer,Comment,Instruction,Render As
"||敷||＊とは、不動産用語としては、家賃の滞納などがあった時、その支払いに充てるために貸主へ預け入れるお金のことである。簡単にいえば、保証金のこと、借主の債務の担保のことである。賃貸契約が終了し、部屋の明け渡しが終わったら、貸主は||敷||＊を借主へ返還しなければならない。貸主は、原状回復のためのクリーニング費用を||敷||＊から賄うため、||敷||＊が全額返還されることは少ない。なお、||敷||＊を支払わない賃貸契約（||敷||＊なし）では、退去時にクリーニング費用の発生することがある。||敷||＊は、毎月の家賃相当分、あるいは数か月分が相場である。例えば、「家賃10万円、||敷||＊1か月」といった場合、||敷||＊は10万円である。||敷||＊は、民法第622条の2において「いかなる名目によるかを問わず、賃料債務その他の賃貸借に基づいて生ずる賃借人の賃貸人に対する金銭の給付を..","敷金,しききん","敷金とは、不動産用語としては、家賃の滞納などがあった時、その支払いに充てるために貸主へ預け入れるお金のことである。簡単にいえば、保証金のこと、借主の債務の担保のことである。賃貸契約が終了し、部屋の明け渡しが終わったら、貸主は敷金を借主へ返還しなければならない。貸主は、原状回復のためのクリーニング費用を敷金から賄うため、敷金が全額返還されることは少ない。なお、敷金を支払わない賃貸契約（敷金なし）では、退去時にクリーニング費用の発生することがある。敷金は、毎月の家賃相当分、あるいは数か月分が相場である。例えば、「家賃10万円、敷金1か月」といった場合、敷金は10万円である。敷金は、民法第622条の2において「いかなる名目によるかを問わず、賃料債務その他の賃貸借に基づいて生ずる賃借人の賃貸人に対する金銭の給付を目的とする債務を担保する目的で、賃借人が賃貸人に交付する金銭をいう。」と規定している。関連サイト：民法（e-Gov）",Guess the Word or Reading,Text
"||本||＊とは、戸籍上の所在場所のことである。かつては、一定の場所に住居を定めて暮らしている場所を意味していたが、現在ではその意味は無くなっている。||本||＊は、戸籍謄本・抄本か、||本||＊が記載された住民票の写しを取り寄せることで確認できる。||本||＊の書き方は、都道府県名、市区町村名（郡名）、町（丁）字名、地番の順番で書く。マンション名やアパート名、部屋番号などは書かない。ちなみに||本||＊は、現住所とは関係なく全国のどこにでも置くことができる。一度も行ったことのない場所を||本||＊に置くこともできる。ただし、富士山の頂上など、行政区画や土地の名称、地番がない場所には||本||＊を置くことはできない。","本籍,ほんせき","本籍とは、戸籍上の所在場所のことである。かつては、一定の場所に住居を定めて暮らしている場所を意味していたが、現在ではその意味は無くなっている。本籍は、戸籍謄本・抄本か、本籍が記載された住民票の写しを取り寄せることで確認できる。本籍の書き方は、都道府県名、市区町村名（郡名）、町（丁）字名、地番の順番で書く。マンション名やアパート名、部屋番号などは書かない。ちなみに本籍は、現住所とは関係なく全国のどこにでも置くことができる。一度も行ったことのない場所を本籍に置くこともできる。ただし、富士山の頂上など、行政区画や土地の名称、地番がない場所には本籍を置くことはできない。",Guess the Word or Reading,Text
"||気||＊とは、強い心意気のこと。困難に直面しても安易に挫けたりせず、困難を乗り越えて前進しようとする気骨や志のこと。あえて俗っぽい表現で言い換えるなら、「やってやらあ！負けないぞ！」という意欲に満ちた前向きで強い気持ちである。「||気||＊」の語は、主に「||気||＊-が-ある」「||気||＊-を-感じる」「||気||＊-を-見せる」「||気||＊-を-示す」といった動詞を伴って叙述される。あるいは、「農家の||気||＊」「中小企業の||気||＊」「プロとしての||気||＊」というような表現でも用いられる。「独立独歩の||気||＊」という言い回しも比較的よく見られる。「独立独歩」とは、他人に依存したり支配されたりせず、自分の力で、自分の信念にもとづいて思うように行動する、という意味の表現。あくまでそのように自立してゆこうとする強い意志と自負心が「独立独歩の||気||＊」である。「..","気概,きがい","気概とは、強い心意気のこと。困難に直面しても安易に挫けたりせず、困難を乗り越えて前進しようとする気骨や志のこと。あえて俗っぽい表現で言い換えるなら、「やってやらあ！負けないぞ！」という意欲に満ちた前向きで強い気持ちである。「気概」の語は、主に「気概-が-ある」「気概-を-感じる」「気概-を-見せる」「気概-を-示す」といった動詞を伴って叙述される。あるいは、「農家の気概」「中小企業の気概」「プロとしての気概」というような表現でも用いられる。「独立独歩の気概」という言い回しも比較的よく見られる。「独立独歩」とは、他人に依存したり支配されたりせず、自分の力で、自分の信念にもとづいて思うように行動する、という意味の表現。あくまでそのように自立してゆこうとする強い意志と自負心が「独立独歩の気概」である。「気概」の類語としては「気骨」や「意気地」などが挙げられる。「気骨」は、「信念を貫き通す強固な心意気」という意味合いで用いられる表現である。性格や性質を指すニュアンスで用いられることが多い。「意気地」は「困難に負けずに物事をやり通そうとする気持ち」の意味で用いられる表現である。性格や気持ちの張り",Guess the Word or Reading,Text
"||是||＊とは、悪い点や不都合な点を改めて正しくすることである。||是||＊の「是」には、道理にかなっていること、正しいこと、という意味がある。また、「正」には正しいこと、ちょうど、という意味がある。英語では、訂正や修正を意味する correction と表されることが多く、改訂や訂正を意味する revision と表されることもある。","是正,ぜせい","是正とは、悪い点や不都合な点を改めて正しくすることである。是正の「是」には、道理にかなっていること、正しいこと、という意味がある。また、「正」には正しいこと、ちょうど、という意味がある。英語では、訂正や修正を意味する correction と表されることが多く、改訂や訂正を意味する revision と表されることもある。",Guess the Word or Reading,Text
"特に優れたもの、傑作などを意味する表現。元は真珠と宝石を意味する語。文学や音楽など幅広い物事について言う。","珠玉,しゅぎょく","特に優れたもの、傑作などを意味する表現。元は真珠と宝石を意味する語。文学や音楽など幅広い物事について言う。",Guess the Word or Reading,Text
"ほんの少しの力、力量。取るに足らない程度の実力。特に、自分の力量を意味する謙譲表現として用いられることが多い。他人を手助けする際などに、「||微||＊ながら手伝います」などと表現する際に用いる。","微力,びりょく","ほんの少しの力、力量。取るに足らない程度の実力。特に、自分の力量を意味する謙譲表現として用いられることが多い。他人を手助けする際などに、「微力ながら手伝います」などと表現する際に用いる。",Guess the Word or Reading,Text
"編入すること、組み入れること、||繰||＊れること、などの意味の表現。「繰り入れ」「||繰||＊れ」などとも書く。","繰入,くりいれ","編入すること、組み入れること、繰入れること、などの意味の表現。「繰り入れ」「繰入れ」などとも書く。",Guess the Word or Reading,Text
"撞球（ビリヤード）のこと。転じて、同じ運動を次から次へと伝えて行くさま。特に車の連続的な追突事故を「||玉||＊＊事故」と言う。","玉突き,たまつき","撞球（ビリヤード）のこと。転じて、同じ運動を次から次へと伝えて行くさま。特に車の連続的な追突事故を「玉突き事故」と言う。",Guess the Word or Reading,Text
"最大限の、できる限りの、などの意味の表現。","精一杯,せいいっぱい","最大限の、できる限りの、などの意味の表現。",Guess the Word or Reading,Text
"ある問題や議題について、結論を導き出すことを先延ばしにすること。「||棚||＊＊にする」の形で用いることが多い。","棚上げ,たなあげ","ある問題や議題について、結論を導き出すことを先延ばしにすること。「棚上げにする」の形で用いることが多い。",Guess the Word or Reading,Text
"何らかの支援をするために寄付する金銭のこと。特に、地震などで被災した人々や地域を援助するための寄付金のこと。","義援金,ぎえんきん","何らかの支援をするために寄付する金銭のこと。特に、地震などで被災した人々や地域を援助するための寄付金のこと。",Guess the Word or Reading,Text
"巨大な地震による災害の総称。日本における||大||＊＊としては、「関東||大||＊＊」「阪神・淡路||大||＊＊」「東日本||大||＊＊（東北地方太平洋沖地震）」などがある。","大震災,だいしんさい","巨大な地震による災害の総称。日本における大震災としては、「関東大震災」「阪神・淡路大震災」「東日本大震災（東北地方太平洋沖地震）」などがある。",Guess the Word or Reading,Text
"大いに騒ぐこと。やかましく音をたてるさま、事件や事故で大いに混乱するさまなどを意味する表現。","大騒ぎ,おおさわぎ","大いに騒ぐこと。やかましく音をたてるさま、事件や事故で大いに混乱するさまなどを意味する表現。",Guess the Word or Reading,Text
"行方がわからず、どこに行ったか、どこに居るのかを探すこと。人探し。および、その探す対象となっている人を指す語。","尋ね人,たずねびと","行方がわからず、どこに行ったか、どこに居るのかを探すこと。人探し。および、その探す対象となっている人を指す語。",Guess the Word or Reading,Text
"連絡を取りたい場合の情報。住所や電話番号、またはEmailのアドレスなどのことを幅広く指す。","連絡先,れんらくさき","連絡を取りたい場合の情報。住所や電話番号、またはEmailのアドレスなどのことを幅広く指す。",Guess the Word or Reading,Text
"ある方針や方向に傾倒し、他に気を配らないことを形容する表現。毛沢東が論文で使用したことから広まった言葉で、現在では趣味嗜好から政治まで幅広い分野で用いられる。","一辺倒,いっぺんとう","ある方針や方向に傾倒し、他に気を配らないことを形容する表現。毛沢東が論文で使用したことから広まった言葉で、現在では趣味嗜好から政治まで幅広い分野で用いられる。",Guess the Word or Reading,Text
"心がひきつけられるようなさまを意味する語。","魅力的,みりょくてき","心がひきつけられるようなさまを意味する語。",Guess the Word or Reading,Text
"数量が少ないさま、片手で握る程度の少量のものを意味する語。「勝てる者はごく||一||＊＊だけである」などのように用いる。","一握り,ひとにぎり","数量が少ないさま、片手で握る程度の少量のものを意味する語。「勝てる者はごく一握りだけである」などのように用いる。",Guess the Word or Reading,Text
"普段は出し惜しみしておき、ここぞという時にのみ用いる、有力な策。とっておきの秘策。","奥の手,おくのて","普段は出し惜しみしておき、ここぞという時にのみ用いる、有力な策。とっておきの秘策。",Guess the Word or Reading,Text
"野球において首位打者・打点王・本塁打王の三冠を獲得した選手のこと。","三冠王,さんかんおう","野球において首位打者・打点王・本塁打王の三冠を獲得した選手のこと。",Guess the Word or Reading,Text
"手で触れたり掴んだりした際の、感じや印象などを意味する表現。触り心地。","手触り,てざわり","手で触れたり掴んだりした際の、感じや印象などを意味する表現。触り心地。",Guess the Word or Reading,Text
"とても嫌いだ、非常に嫌悪している、などの意味の表現。","大嫌い,だいきらい","とても嫌いだ、非常に嫌悪している、などの意味の表現。",Guess the Word or Reading,Text
"予測や予想のこと。近い将来に関する、比較的現実みのある事項について表現することが多い。","見込み,みこみ","予測や予想のこと。近い将来に関する、比較的現実みのある事項について表現することが多い。",Guess the Word or Reading,Text
"||怪||＊＊（||か||＊＊＊＊＊）とは、奇怪な文書のこと。元々は「出どころが不明で、信憑性も不明な、胡散臭い文書」を指す語。最近では俗に「ひどい悪文に気色悪い内容の、きてれつな文章」を指すような意味で用いられることがある。||怪||＊＊の「怪」の字には、「怪しい」「不思議な」「胡散臭い」という字義がある。「||怪||＊＊」の他に「怪事件」「怪人物」といった語彙がこの例に該当する。「怪人」「怪獣」「怪異」「怪聞」「怪火」「怪死」「怪談」などの語もこの例に含めることができる。 従来的な意味用法における「||怪||＊＊」は、誰が印刷・発行・発送したか不明なビラ・手紙・電子メールなどを指す。文書の内容は、典型的には、脅迫・告発・誹謗中傷の類である。昨今のインターネットスラングとしての「||怪||＊＊」は、いわば「得体のしれない気味悪さを含む文章（テキスト）」のことである。つまり奇っ怪な文..","怪文書,かいぶんしょ","怪文書（かいぶんしょ）とは、奇怪な文書のこと。元々は「出どころが不明で、信憑性も不明な、胡散臭い文書」を指す語。最近では俗に「ひどい悪文に気色悪い内容の、きてれつな文章」を指すような意味で用いられることがある。怪文書の「怪」の字には、「怪しい」「不思議な」「胡散臭い」という字義がある。「怪文書」の他に「怪事件」「怪人物」といった語彙がこの例に該当する。「怪人」「怪獣」「怪異」「怪聞」「怪火」「怪死」「怪談」などの語もこの例に含めることができる。 従来的な意味用法における「怪文書」は、誰が印刷・発行・発送したか不明なビラ・手紙・電子メールなどを指す。文書の内容は、典型的には、脅迫・告発・誹謗中傷の類である。昨今のインターネットスラングとしての「怪文書」は、いわば「得体のしれない気味悪さを含む文章（テキスト）」のことである。つまり奇っ怪な文書である。念のために言っておくが「怪文章」ではない。",Guess the Word or Reading,Text
"||一||＊＊とは、大勢の者が同時に同じ行動を取ったり同じ状態になったりする様子を形容する表現。","一斉に,いっせいに","一斉にとは、大勢の者が同時に同じ行動を取ったり同じ状態になったりする様子を形容する表現。",Guess the Word or Reading,Text
