Question,Answer,Comment,Instruction,Render As
"廃墟","はいきょ","remains; ruins (of a building, town, etc.)","Guess the Missing Word (1k:墟)",Text
"弥勒","みろく","Maitreya (Bodhisattva); Miroku","Guess the Missing Word (1k:勒)",Text
"彗星","すいせい","comet","Guess the Missing Word (1k:彗)",Text
"彷彿","ほうふつ","(bearing a) close resemblance; vivid reminder (e.g. of the past); blurred; dim; faint; vague","Guess the Missing Word (1k:彷,彿)",Text
"彷徨う","さまよう","to knock around; to loiter; to prowl; to putter; to roam about; to wander about","Guess the Missing Word (1k:彷,徨)",Text
"徘徊","はいかい","hanging around; loitering; prowling; roaming; wandering (around)","Guess the Missing Word (1k:徘,徊)",Text
"忖度","そんたく","conjecture; guess; surmise (about someone's feelings); (showing) deference (to); consideration (of someone's wishes); servility","Guess the Missing Word (1k:忖)",Text
"急遽","きゅうきょ","abrupt; sudden; hastily; hurriedly; in a hurry; in haste","Guess the Missing Word (1k:遽)",Text
"恍惚","こうこつ","ecstasy; rapture; trance; senility","Guess the Missing Word (1k:恍)",Text
"恫喝","どうかつ","bluster; intimidation; threat","Guess the Missing Word (1k:恫)",Text
"悲愴","ひそう","grievous; pathetic; sad; sorrowful","Guess the Missing Word (1k:愴)",Text
"愛嬌","あいぎょう,あいきょう","amiability; amusement; attractiveness; charm; courtesy; entertainment; fun; ingratiating behaviour; winsomeness,amiability; amusement; attractiveness; charm; courtesy; entertainment; fun; ingratiating behaviour; winsomeness","Guess the Missing Word (1k:嬌)",Text
"懺悔","ざんげ,さんげ","confession; penitence; repentance,confession; penitence; repentance","Guess the Missing Word (1k:懺)",Text
"我が儘","わがまま","egoist; self-indulgent; selfish; wilful; willful","Guess the Missing Word (1k:儘)",Text
"披瀝","ひれき","expressing one's opinion; making known; revealing; speaking one's mind","Guess the Missing Word (1k:瀝)",Text
"招聘","しょうへい","(courteous) invitation; call","Guess the Missing Word (1k:聘)",Text
"拮抗","きっこう","being an equal match (for); competing (with); contending (with); rivalry (between two equally strong sides); struggle for supremacy; vying (with)","Guess the Missing Word (1k:拮)",Text
"捏造","でつぞう,ねつぞう","fabrication; falsehood; forgery; hoax,fabrication; falsehood; forgery; hoax","Guess the Missing Word (1k:捏)",Text
"排泄","はいせつ","excretion","Guess the Missing Word (1k:泄)",Text
"推敲","すいこう","improvement; polishing (a piece of writing); refinement; revision","Guess the Missing Word (1k:敲)",Text
"揮毫","きごう","drawing; painting; writing (esp. commissioned calligraphy)","Guess the Missing Word (1k:毫)",Text
"揶揄","やゆ","banter; making fun of; raillery; ridicule; teasing","Guess the Missing Word (1k:揶,揄)",Text
"攘夷","じょうい","expulsion of foreigners","Guess the Missing Word (1k:攘)",Text
"明晰","めいせき","clear; distinct","Guess the Missing Word (1k:晰)",Text
"曼荼羅","まだら,まんだら","mandala,mandala","Guess the Missing Word (1k:曼,荼)",Text
"末裔","ばつえい,まつえい","descendant,descendant","Guess the Missing Word (1k:裔)",Text
"杞憂","きゆう","groundless apprehension; needless fear; unfounded worry","Guess the Missing Word (1k:杞)",Text
"椰子","やし","palm tree (any tree of family Arecaceae)","Guess the Missing Word (1k:椰)",Text
"標榜","ひょうぼう","advocating; championing; professing (to be); standing for","Guess the Missing Word (1k:榜)",Text
"橙色","とうしょく,だいだいいろ","orange (color, colour),orange (color, colour)","Guess the Missing Word (1k:橙)",Text
"欺瞞","ぎまん","deceit; deception","Guess the Missing Word (1k:瞞)",Text
"歯痒い","はがゆい","(feeling) impatient; frustrated; frustrating; irritated; irritating; vexed; vexing","Guess the Missing Word (1k:痒)",Text
"残滓","ざんさい,ざんし","dregs; remains; remnant; residue; vestiges,dregs; remains; remnant; residue; vestiges","Guess the Missing Word (1k:滓)",Text
"殺戮","さつりく","massacre; slaughter","Guess the Missing Word (1k:戮)",Text
"水滸伝","すいこでん","All Men are Brothers; Outlaws of the Marsh; The Water Margin (classic of Chinese literature)","Guess the Missing Word (1k:滸)",Text
"渾然","こんぜん","entire; harmonious; well-rounded; whole","Guess the Missing Word (1k:渾)",Text
"潅漑","かんがい","irrigation","Guess the Missing Word (1k:漑)",Text
"瀟洒","しょうしゃ","chic; elegant; neat; refined; smart; stylish; trim","Guess the Missing Word (1k:瀟,洒)",Text
"灌漑","かんがい","irrigation","Guess the Missing Word (1k:灌,漑)",Text
"炬燵","こたつ","kotatsu; table over an electric heater (orig. a charcoal brazier in a floor well) with a hanging quilt that retains heat","Guess the Missing Word (1k:炬,燵)",Text
"炸裂","さくれつ","bursting; violent explosion","Guess the Missing Word (1k:炸)",Text
"燻蒸","くんじょう","fumigation; smoking (out)","Guess the Missing Word (1k:燻)",Text
"爬虫類","はちゅうるい","reptiles","Guess the Missing Word (1k:爬)",Text
"牡蠣","ぼれい,かき","oyster; oyster shell,oyster; oyster shell","Guess the Missing Word (1k:蠣)",Text
"狡賢い","ずるがしこい","crafty; cunning; devious; sly","Guess the Missing Word (1k:狡)",Text
"猜疑","さいぎ","jealousy; suspicion","Guess the Missing Word (1k:猜)",Text
"琥珀","こはく","amber","Guess the Missing Word (1k:琥,珀)",Text
"瑕疵","かし","defect; fault; flaw","Guess the Missing Word (1k:瑕,疵)",Text
"瑣末","さまつ","trifling; trivial","Guess the Missing Word (1k:瑣)",Text
"瓦礫","がりゃく,がれき","debris; rubbish; rubble; tiles and pebbles; trash; wreckage,debris; rubbish; rubble; tiles and pebbles; trash; wreckage","Guess the Missing Word (1k:礫)",Text
"生姜","しょうきょう,しょうが","dried ginger root (trad. medicine),ginger (Zingiber officinale)","Guess the Missing Word (1k:姜)",Text
"甲冑","かっちゅう","armor and helmet (armour)","Guess the Missing Word (1k:冑)",Text
"目眩","げんうん,めまい","dizziness; giddiness; vertigo,dizziness; giddiness; vertigo","Guess the Missing Word (1k:眩)",Text
"瞑想","めいそう","contemplation; meditation (with closed eyes)","Guess the Missing Word (1k:瞑)",Text
"瞠目","どうもく","gazing at (in wonderment)","Guess the Missing Word (1k:瞠)",Text
"瞽女","ごぜ","blind female beggar who sings or plays shamisen","Guess the Missing Word (1k:瞽)",Text
"矮小","わいしょう","diminutive; dwarfish; narrow (e.g. thinking); pygmy; small; stunted; undersized","Guess the Missing Word (1k:矮)",Text
"研鑽","けんさん","devoting oneself to one's studies; diligent study","Guess the Missing Word (1k:鑽)",Text
"祭祀","さいし","festival; religious service; ritual","Guess the Missing Word (1k:祀)",Text
"筐体","きょうたい","cabinet; case (of a machine, computer, etc.); casing; chassis; enclosure; frame; housing","Guess the Missing Word (1k:筐)",Text
"箏曲","そうきょく","koto music","Guess the Missing Word (1k:箏)",Text
"篆刻","てんこく","seal engraving","Guess the Missing Word (1k:篆)",Text
"籤引き","くじびき","drawn lot; lottery","Guess the Missing Word (1k:籤)",Text
"終焉","しゅうえん","(peacefully) spending one's final years; death; demise; end (of life)","Guess the Missing Word (1k:焉)",Text
"絢爛","けんらん","brilliant; dazzling; flowery; gaudy; gorgeous; ornate","Guess the Missing Word (1k:爛)",Text
"絨毯","じゅうたん","carpet; rug; runner","Guess the Missing Word (1k:絨,毯)",Text
"絨緞","じゅうたん","carpet; rug; runner","Guess the Missing Word (1k:絨,緞)",Text
"綺麗","きれい","beautiful; clean; clear; completely; entirely; fair; lovely; neat; pretty; pure; tidy","Guess the Missing Word (1k:綺)",Text
"罹患","りかん","contracting a disease","Guess the Missing Word (1k:罹)",Text
"肛門","こうもん","anus","Guess the Missing Word (1k:肛)",Text
"胡椒","こしょう","pepper","Guess the Missing Word (1k:椒)",Text
"膠原病","こうげんびょう","collagen disease","Guess the Missing Word (1k:膠)",Text
"茗荷","みょうが","Japanese ginger (Zingiber mioga)","Guess the Missing Word (1k:茗)",Text
"茣蓙","ござ","mat; matting; rush mat","Guess the Missing Word (1k:茣,蓙)",Text
"薔薇","そうび,しょうび,ばら","rose,rose,rose","Guess the Missing Word (1k:薔,薇)",Text
"薔薇色","ばらいろ","rose-color; rose-colour; bright (e.g. life, future, prospects); cheerful; rosy","Guess the Missing Word (1k:薔,薇)",Text
"蜃気楼","しんきろう","mirage","Guess the Missing Word (1k:蜃)",Text
"蜘蛛","ちしゅ,ちちゅ,ちちゅう,くも","spider,spider,spider,spider","Guess the Missing Word (1k:蛛)",Text
"蜻蛉","せいれい,とんぼう,とんぼ","damselfly; dragonfly,damselfly; dragonfly,damselfly; dragonfly","Guess the Missing Word (1k:蜻,蛉)",Text
"蝸牛","かぎゅう,でんでんむし,かたつむり","cochlea; snail,snail,snail","Guess the Missing Word (1k:蝸)",Text
"見縊る","みくびる","to belittle; to despise; to look down on; to underrate","Guess the Missing Word (1k:縊)",Text
"詭弁","きべん","sophism; sophistry","Guess the Missing Word (1k:詭)",Text
"誹謗","ひぼう","abuse; slander","Guess the Missing Word (1k:謗)",Text
"謳歌","おうか","celebration; enjoyment; exultation; glorification; rejoicing; singing praises","Guess the Missing Word (1k:謳)",Text
"豊饒","ふにょう,ぶにょう,ほうにょう,ほうじょう","fertile; fruitful; productive,fertile; fruitful; productive,fertile; fruitful; productive,fertile; fruitful; productive","Guess the Missing Word (1k:饒)",Text
"象嵌","ぞうがん","inlay (work); inlaying","Guess the Missing Word (1k:嵌)",Text
"贅沢","ぜいたく","excessive (e.g. demands, expectations); to indulge oneself; to live in luxury; extravagance; luxury; abundant; copious; lavish (use of something); wasteful","Guess the Missing Word (1k:贅)",Text
"贔屓","ひき,びし,びいき,ひいき","bixi; dragon with the shell of a turtle (Chinese mythology),bixi; dragon with the shell of a turtle (Chinese mythology),being partial to something; liking something; -phile,favor; favoritism; favour; favouritism; partiality; patronage; backer; patron; supporter; favorite; favourite","Guess the Missing Word (1k:贔,屓)",Text
"躊躇う","ためらう","to hesitate; to waver","Guess the Missing Word (1k:躊,躇)",Text
"車輌","しゃりょう","railroad cars; rolling stock; wheeled vehicles","Guess the Missing Word (1k:輌)",Text
"辻褄","つじつま","coherence; consistency","Guess the Missing Word (1k:褄)",Text
"逍遥","しょうよう","ramble; saunter; stroll; walk; wander","Guess the Missing Word (1k:逍)",Text
"銅鑼","どうら,どら","gong; tam-tam,gong; tam-tam","Guess the Missing Word (1k:鑼)",Text
"鍼灸","しんきゅう","acupuncture and moxibustion","Guess the Missing Word (1k:鍼)",Text
"閾値","いきち,しきいち","threshold (amount, dose, etc.),threshold (amount, dose, etc.)","Guess the Missing Word (1k:閾)",Text
"闊達","かったつ","broad-minded; generous; magnanimous; openhearted; open-minded","Guess the Missing Word (1k:闊)",Text
"隕石","いんせき","meteorite","Guess the Missing Word (1k:隕)",Text
"震撼","しんかん","shake; shock","Guess the Missing Word (1k:撼)",Text
"風靡","ふうび","conquering; dominating; overwhelming; swaying; sweeping (the world)","Guess the Missing Word (1k:靡)",Text
"飛礫","つぶて","stone (used for throwing)","Guess the Missing Word (1k:礫)",Text
"飛翔","ひしょう","flight; flying; soaring","Guess the Missing Word (1k:翔)",Text
"飢饉","ききん","chronic shortage (e.g. of water); crop failure; famine","Guess the Missing Word (1k:饉)",Text
"餃子","ぎょうざ","crescent-shaped pan-fried dumplings stuffed with minced pork and vegetables; gyoza; pot sticker","Guess the Missing Word (1k:餃)",Text
"餡子","あんこ","anko; filling (e.g. of a manjū); padding; red bean jam; red bean paste; stuffing","Guess the Missing Word (1k:餡)",Text
"驚愕","きょうがく","amazement; astonishment; fright; shock; surprise","Guess the Missing Word (1k:愕)",Text
"骨粗鬆症","こつそしょうしょう","osteoporosis","Guess the Missing Word (1k:鬆)",Text
"鳳凰","ほうおう","Chinese firebird; Chinese phoenix","Guess the Missing Word (1k:凰)",Text
"麒麟","きりん","giraffe (Giraffa camelopardalis); horse that can ride 1000 ri in a day; qilin (Chinese unicorn)","Guess the Missing Word (1k:麒)",Text
"麻痺","まひ","numbness; palsy; paralysis; stupor","Guess the Missing Word (1k:痺)",Text
"黄疸","おうだん","icterus; jaundice","Guess the Missing Word (1k:疸)",Text
"黎明","れいめい","dawn; dawn (of a new age); daybreak; gray of the morning (grey)","Guess the Missing Word (1k:黎)",Text
