Question,Answer,Comment,Instruction,Render as
義,"ぎ","morality;righteousness;justice;honour (honor);meaning;teachings;doctrine;nonconsanguineous relationship (i.e. of in-laws);prosthesis",Guess the Onyomi,Image
翁,"おう","old man;venerable gentleman;venerable;old;father",Guess the Onyomi,Image
肺,"はい","lung",Guess the Onyomi,Image
胃,"い","stomach;Chinese 'stomach' constellation (one of the 28 mansions)",Guess the Onyomi,Image
胴,"どう","trunk;torso;body;abdomen;waist;plastron (in kendo);touching the plastron (kimari-te in kendo);frame (of a drum, etc.);sound box (of a shamisen, etc.);hull (of a ship);dealer",Guess the Onyomi,Image
脈,"みゃく","pulse;vein;chain (of mountains, etc.);hope;thread (of an argument)",Guess the Onyomi,Image
脳,"のう","brain;brains;mind",Guess the Onyomi,Image
腫,"しゅ","tumor;tumour",Guess the Onyomi,Image
腸,"ちょう","guts;bowels;intestines",Guess the Onyomi,Image
膜,"まく","membrane;film",Guess the Onyomi,Image
膳,"ぜん","small dining table (usu. for a single person);serving tray (with legs);meal;food;serving;counter for bowlfuls of rice;counter for pairs of chopsticks",Guess the Onyomi,Image
臓,"ぞう","viscera;bowels",Guess the Onyomi,Image
興,"きょう","interest;entertainment;pleasure;implicit comparison (style of the Shi Jing)",Guess the Onyomi,Image
舎,"しゃ","hut;house;boarding house;residence hall;dormitory;one day's march (approx. 12.2 km)",Guess the Onyomi,Image
舗,"ほ","shop;store;counter for foldable things such as maps, etc.",Guess the Onyomi,Image
艦,"かん","warship",Guess the Onyomi,Image
芯,"しん","wick;marrow;staple (for stapler);(pencil) lead;stuffing;pith;core;heart;centre;center;pistil (of a flower);stamen",Guess the Onyomi,Image
芸,"げい","art;craft;accomplishment;artistic skill;technique;performance",Guess the Onyomi,Image
菊,"きく","chrysanthemum (Chrysanthemum morifolium)",Guess the Onyomi,Image
菌,"きん","fungus;germ;bacterium;bacillus",Guess the Onyomi,Image
著,"ちょ","work;book;(a book) by;obvious;striking",Guess the Onyomi,Image
藩,"はん","han (estate of a daimyo in the Edo and early Meiji periods);feudal domain;fief;province",Guess the Onyomi,Image
蜜,"みつ","nectar;honey;honeydew;treacle;molasses;sorbitol (when visible as dark patches inside an apple)",Guess the Onyomi,Image
衆,"しゅう","great numbers (of people);numerical superiority;masses;people;folk;clique;bunch",Guess the Onyomi,Image
街,"がい","street;quarter;district;area",Guess the Onyomi,Image
製,"せい","make;manufacture;-made;made of ...;made in ...",Guess the Onyomi,Image
複,"ふく","compound;composite;multiple;re-;bi-;doubles (tennis, badminton, etc.);place bet (in horse racing, etc.);show bet;bet that predicts a top 2 or top 3 finish (depending on number of horses, etc. in race)",Guess the Onyomi,Image
角,"かく","angle;square;cube;bishop;third degree (of the Japanese and Chinese pentatonic scale);Chinese 'horn' constellation (one of the 28 mansions);jiao (monetary unit of China;one-tenth of a yuan)",Guess the Onyomi,Image
訓,"くん","native Japanese reading of a Chinese character;precept;lesson;one's teachings",Guess the Onyomi,Image
評,"ひょう","criticism;commentary;review",Guess the Onyomi,Image
詩,"し","poem;poetry;verse;Chinese poem",Guess the Onyomi,Image
誌,"し","magazine",Guess the Onyomi,Image
課,"か","lesson;section (in an organization);division;department;counter for lessons and chapters (of a book)",Guess the Onyomi,Image
諸,"しょ","various;many;several",Guess the Onyomi,Image
譜,"ふ","(sheet) music;(musical) note;(musical) score;genealogy;family tree;record of a game of go, shogi, chess, etc.",Guess the Onyomi,Image
象,"しょう,ぞう","form;shape;figure;appearance;phenomenon,elephant (Elephantidae spp.)",Guess the Onyomi,Image
貫,"かん","kan (obs. unit of weight, approx. 3.75 kg, 8.3 lb);kan (obs. unit of currency, equiv. to 1000 mon in the Edo period;col. 10 mon in the Meiji period);counter for pieces of sushi;10 points;12 points",Guess the Onyomi,Image
賊,"ぞく","thief;robber;burglar;rebel;insurgent;traitor",Guess the Onyomi,Image
賞,"しょう","prize;award",Guess the Onyomi,Image
超,"ちょう","super-;ultra-;hyper-;extreme;extremely;really;totally;absolutely;over;more than",Guess the Onyomi,Image
軍,"ぐん","army;armed forces;troops;military authorities;team;group;troupe",Guess the Onyomi,Image
軸,"じく","axis;shaft;axle;center;centre;focal point;key point;stalk;stem;hanging scroll",Guess the Onyomi,Image
農,"のう","farming;agriculture",Guess the Onyomi,Image
辺,"へん","area;vicinity;region;side;edge;circumstances",Guess the Onyomi,Image
逆,"ぎゃく","reverse;opposite;converse (of a hypothesis, etc.);inverse (function)",Guess the Onyomi,Image
郡,"ぐん","district;county;district (of 2-20 50-home neighbourhoods or townships, in the ritsuryō period);commandery (in China)",Guess the Onyomi,Image
酷,"こく","severe;harsh;stringent;rigorous;strict;unfair",Guess the Onyomi,Image
酸,"さん","acid;sourness;sour taste",Guess the Onyomi,Image
里,"り","Japanese league;ri;old Japanese unit of distance, approx. 3.927 km or 2.44 miles;neighbourhood (under the ritsuryō system;orig. of 50 homes);unit of area (approx. 654 m by 654 m)",Guess the Onyomi,Image
量,"りょう","quantity;amount;volume;capacity;portion (of food);generosity;magnanimity;tolerance;pramana (means by which one gains accurate and valid knowledge;in Indian philosophy)",Guess the Onyomi,Image
鈍,"どん","dull;slow;stupid;dull-brained",Guess the Onyomi,Image
鉄,"てつ","iron (Fe);steel;iron (will, discipline, lady, etc.);railway;railway enthusiast",Guess the Onyomi,Image
鉢,"はち","bowl;pot;basin;flowerpot;crown;brainpan",Guess the Onyomi,Image
銃,"じゅう","gun;rifle;small arms",Guess the Onyomi,Image
銅,"どう","copper (Cu);bronze (medal)",Guess the Onyomi,Image
銭,"せん","sen (hundredth of a yen);coin made of non-precious materials;one-thousandth of a kan (as a unit of currency);one-thousandth of a kan (as a unit of mass)",Guess the Onyomi,Image
錠,"じょう","lock;padlock;tablet;lozenge;pill",Guess the Onyomi,Image
閥,"ばつ","clique;clan;faction",Guess the Onyomi,Image
陣,"じん","battle formation;camp;encampment;position;group;gang;party;corps;war;battle;campaign",Guess the Onyomi,Image
陸,"りく","land;shore",Guess the Onyomi,Image
階,"かい","storey;story;floor;stairs;stage (in chronostratigraphy);counter for storeys and floors of a building",Guess the Onyomi,Image
零,"れい","zero;nought",Guess the Onyomi,Image
霊,"れい","soul;spirit;departed soul;ghost",Guess the Onyomi,Image
韻,"いん","rhyme;rhyme (of a Chinese character);rime",Guess the Onyomi,Image
順,"じゅん","order;turn;sorting;obedient;docile;submissive;meek",Guess the Onyomi,Image
額,"がく","(picture) frame;framed picture;amount (esp. of money);sum",Guess the Onyomi,Image
鬱,"うつ","depression;low spirits;luxuriant (of vegetation)",Guess the Onyomi,Image
魔,"ま","demon;devil;evil spirit;evil influence;-crazed person;-obsessed person;fiend;dreaded;terrible;awful;dreadful",Guess the Onyomi,Image
麺,"めん","noodles;flour",Guess the Onyomi,Image
