Question,Answer,Comment,Instruction,Render as
"become","凍る,付く,お世話になる,募る,仕込み,出来る,くっ付く,凝る,売り出す,入る,丸まる,揺らぐ,分かる,固まる,伝わる,受ける,崩れる,切れる,伸びる,為す,張る,大きくなる,入り込む,売り込む,延びる,判る,似合う,薄まる,慌てる,大人になる,凍える,引き締まる,沈む,割れる,反る,薄れる,慣れる,引っ付く,嫁ぐ,成る,荒れる,曇る,定まる,表立つ,構える,気付く,差し支える,気が付く,請け","凍る become frozen
付く become(state,condition,)
お世話になる become much obliged;become dependent;become
募る become stronger;become worse
仕込み girl studying become geisha
出来る become intimate;become pregnant
くっ付く become intimate
凝る become obsessed;become stiff(muscles)
売り出す become popular
入る become drunk
丸まる become rounded
揺らぐ become unstable
分かる become clear
固まる become firm;become certain
伝わる become known
受ける become popular
崩れる become disorganized;become untidy
切れる become due
伸びる become soggy(noodles);become slack;become smoo
為す become(state)
張る become ti",Guess Vocab related to Keyword,Text
"new","お節,ダウ平均株価,お年玉,初,お節料理,おせち料理,乗り出す,元日,代謝,仕事始め,初売り,吹き込む,三日月,初夢,元旦,年始,初場所,切り口,若葉,新た,乗り換える,新型,初詣,新世界,成金,大晦日,年賀状,新年,初詣で,新手,回す,新作,新体,子,新,新曲,摂取,新株,増資,新居,新成人,新しい,新商品,新生,新党,新語,年明け,新概念,新政,新卒,新星,新生活,新制,明けましておめでと","お節 food eaten during New Year's Holidays
ダウ平均株価 Dow-Jones average(New York Stock Exchange)
お年玉 New Year's gift(usu. money given child relativ
初 new
お節料理 traditional food eaten during New Year's holi
おせち料理 traditional food eaten during New Year's hol
乗り出す embark(new venture)
元日 New Year's
代謝 replacing old new
仕事始め resuming work New Year's vacation
初売り first business conducted retailers New Year
吹き込む breathe(new life)
三日月 new moon
初夢 first dream New year(believed foretell luck)
元旦 morning New Year's;New Year's morning;New Year'
年始 New Year's call",Guess Vocab related to Keyword,Text
"position","下ろす,低い,下手,代目,体勢,下位,一番手,中間,位置,元々,不利,勧める,前身,位置付け,上,受け皿,劣勢,出来る,位,回す,収まる,位置付ける,地位,姿勢,動かす,務める,分,決め付ける,回る,去就,外す,座る,取り立て,勤める,囲い,筋,失脚,地点,拠点,据える,埋める,口,地合い,羨ましい,定着,委嘱,椅子,敷く,場所,座,就く,肩書,建て前,席,欠員,管理職,局面,引き上げる,座禅","下ろす remove(position)
低い low(position)
下手 humble position
代目 nth(occupy position,president)
体勢 position
下位 lower position;subordinate position
一番手 top position
中間 neutral position;middle-of-the-road position;mi
位置 position
元々 same position
不利 unfavorable position
勧める recommend(book,position,)
前身 previous position
位置付け fixed position
上 higher(position,rank,)
受け皿 (group,institution,)take position matter
劣勢 inferior position
出来る able(position)
位 government position;position figure(tens,thousan
回す put(position)
収まる settle(position);returned(original",Guess Vocab related to Keyword,Text
"life","伝記,世話,一人歩き,住まい,ひとり歩き,再生,バラ色,人生観,台,余命,一生懸命,実在,世,半生,伸びる,出世,命,月日,万歳,寿,人命,泳ぐ,働き盛り,勢い,境地,横顔,世相,日常生活,受ける,独り歩き,壮年,営む,後世,歩み,人生,死活,若いころ,生態,延命,回生,旅立つ,生命,吹き込む,生き方,若い頃,盛り,成功,投げ出す,浮き,終身,境遇,生命力,存亡,短命,持ち,生保,生かす,荒れ","伝記 life story
世話 everyday life;sewamono(Edo-period drama contemp
一人歩き taking life own(rumour,)
住まい life
ひとり歩き taking life own(rumour,)
再生 restoration life;coming life again
バラ色 bright(life,future,prospects)
人生観 view life;attitude toward life
台 decade(life)
余命 remainder life
一生懸命 dear life
実在 existing real life
世 life
半生 half life;life so far
伸びる prolonged(meeting,life span,)
出世 success life
命 life force;life
月日 life
万歳 eternal life prosperity
寿 long life
人命 (human)life
泳ぐ along(life)
働き盛り prime working life
勢い life
境地 situation life
横顔 outline(",Guess Vocab related to Keyword,Text
"body","中次ぎ,体型,上,人体,下る,上体,上半身,下す,団体,冷え込む,伸び,体内,下半身,下りる,中継ぎ,伏せる,団長,急所,体温,力む,中堅,下ろす,体形,固形,地方自治体,肉,凍える,反る,体つき,亡骸,体長,国政,故障,自治体,刺激,岸辺,体重,体,押さえる,地方公共団体,星,落差,固体,母体,入る,体付き,本体,検視,機関,虫,外郭団体,気体,全身,動作,本隊,沈める,死体,首脳部,洗浄,","中次ぎ tea container lid same size body
体型 body shape
上 upper half(body)
人体 human body
下る discharged body
上体 upper body
上半身 upper body;upper half body
下す discharge body
団体 body
冷え込む feel very cold(body)
伸び stretching(body,when waking)
体内 interior body
下半身 lower half body
下りる passed(body
中継ぎ tea container lid same size body
伏せる lie(body)face
団長 leader delegation(body,party)
急所 vital part(body)
体温 body temperature
力む draw body taut
中堅 main body(troops)
下ろす expel body(worms)
体形 body shape
固形 solid(body)
地方自治体 local self-governing body
肉 physical body",Guess Vocab related to Keyword,Text
"turn","仰ぐ,１８０度,回す,やって来る,下駄,一人一人,上がる,出,入る,付ける,回転,一回り,倒す,出番,伏せる,戻る,出る,休む,寝返る,仕立てる,入れる,当番,成る,振り向く,向ける,化ける,折り返し,出す,切る,戻す,次第に,行く,巡る,回る,改まる,反す,反る,折り返す,止める,見限る,急変,絞る,断る,崩れる,向く,掛ける,点ける,転じる,打席,譲り渡す,曲がり角,引き返す,回り,放す,","仰ぐ turn
１８０度 hundred-and-eighty degree(turn)
回す turn(new use);turn;turn(turns has rotating part
やって来る turn
下駄 turn(set-type proofing)
一人一人 turn
上がる turn(evidence,)
出 turn
入る turn
付ける turn(light)
回転 turn
一回り turn
倒す turnside
出番 turn stage;turn
伏せる turn(face)
戻る turn(half-way)
出る turn
休む turn
寝返る turn
仕立てる turn play movie
入れる turn(switch,)
当番 turn
成る turn;turn
振り向く turn face;turn around
向ける turn(towards)
化ける turn
折り返し turn(marathon,swimming,)
出す turn
切る turn(light);turn(vehicle,steering wheel,)
戻す turn(clock hand)
次第に turn
行く turn;turn
巡る come ar",Guess Vocab related to Keyword,Text
"right","一遍に,加減,今や,人,勝手,今一,すぐ側,即座,左右,取りあえず,右翼,右下,即座に,只今,下,右派,引き時,取り敢えず,問題ない,右側,右中間,可否,今すぐ,右足,権,右上,左前,弁える,大当たり,右,取得,大丈夫,正しい,右手,抵当権,正当,妥当,善し悪し,善,宜しい,正義,右腕,是非,策,当たる,最近,善悪,拒否権,直す,最後,発言権,良い,有権者,権利,平気,捗る,現在,棄権,的確,","一遍に right away
加減 just right
今や right now
人 right
勝手 right hand(archery)
今一 quite(right)
すぐ側 right beside
即座 right there spot
左右 left right;right left
取りあえず right away
右翼 right fielder;right wing(politics);right field;
右下 lower right
即座に right away
只今 right away
下 right
右派 right wing
引き時 (right)withdraw
取り敢えず right away
問題ない right
右側 right side
右中間 between right center fielders(centre)
可否 right wrong
今すぐ right now
右足 right foot;right leg
権 right
右上 upper right
左前 wearing kimono right side left(normally only de
弁える discern(right wrong)
大当たり righ",Guess Vocab related to Keyword,Text
"company","他社,共々,乗り換える,中隊,人中,下請け,企業,上場,列,卒業,交際,全社,信販会社,公式,倒れる,仲間,劇団,取り次ぐ,内,公用,同期,地位,公司,会社員,座長,合理化,付き合う,出版社,外部,弊社,商社,入社,往復,堂,会社,取引先,大企業,当社,移籍,商会,本社,大手企業,入る,歯車,新聞社,成長,興す,外,構う,御中,取締役,独裁,業者,日本企業,連結,大手,社外,日系,同社,社名,","他社 other company;another company
共々 company
乗り換える change(another ideology,party,company,)
中隊 company
人中 company
下請け subcontractor(company)
企業 company
上場 taking(company)public
列 company
卒業 leaving(group,company,)
交際 company
全社 whole company
信販会社 credit company
公式 official(social media)account(company,organizat
倒れる bankrupt(company,bank,)
仲間 company
劇団 theatrical company
取り次ぐ company)
内 our company
公用 company duties
同期 same year(graduation,entering company,)
地位 position(company,organization,)
公司 company(China)
会社員 company employee
座長 proprietor t",Guess Vocab related to Keyword,Text
"year","下半期,一周年,何年,お歳暮,今年度,上期,一年中,新春,乳児,一年生,例年,一昨年,今秋,下期,一年間,昨年,今春,中,初夢,上半期,初詣で,再来年,令,生まれ,元年,去年,初年,今年,前年,同年,会計年度,短期大学,前年度,周年,同期,仕事始め,大文字,年中,半年,落第,平年並み,年々,四半期,初売り,年明け,年内,学年,開ける,年初,年頭,平年,初詣,年間,年次,年度,年始,年男,本年,","下半期 second half year;second half fiscal year
一周年 full year
何年 what year
お歳暮 year end;end year
今年度 fiscal year;year
上期 first half(fiscal)year
一年中 year round
新春 New Year
乳児 infant(below 1 year old)
一年生 has been role less than year
例年 average(normal,ordinary)year;every year
一昨年 year last;year last
今秋 autumn year
下期 second half(fiscal)year
一年間 year
昨年 last year
今春 spring year
中 throughout(year)
初夢 first dream New year(believed foretell luck)
上半期 first half year;first half fiscal year
初詣で first shrine visit New Year
再来年 year next
令 nth year Reiwa er",Guess Vocab related to Keyword,Text
"give","上げる,割り切る,喜ばす,任せる,下さい,下す,乗せる,上がる,付ける,名乗る,思い切る,創る,与える,下りる,休める,下さる,作る,回す,恵む,挙がる,催す,届ける,倒れる,凹む,包む,断つ,投げ出す,放る,吐く,折れる,加える,投じる,思いとどまる,泊める,挙げる,止める,垂れる,抜ける,取る,産む,拾う,渡す,捨てる,浸る,差し上げる,振る,戻す,聞く,断る,立てる,漏れる,物語る,揚げ","上げる give(example,);give
割り切る give clear explanation
喜ばす give pleasure
任せる give
下さい please(give)
下す give judgement;give order
乗せる give lift;giveride
上がる give
付ける give(courage)
名乗る give
思い切る give thoughts
創る give(false)appearance
与える give(lower status)
下りる give
休める give relief
下さる give
作る give(false)appearance
回す givespin
恵む give(money,)
挙がる give
催す give(dinner,party,)
届ける give notice
倒れる give away
凹む give
包む give(money envelope
断つ give
投げ出す give freely;give generously
放る give
吐く give(opinion)
折れる give
加える give
投じる give
思いとどまる give(idea plan)
泊める",Guess Vocab related to Keyword,Text
"look","下見,危ない,手がける,似る,ご覧になる,待つ,よろしくお願いいたします,一通り,仰ぐ,待ち望む,探す,侮る,冷やかす,徹す,よろしくお願いします,探る,向く,様子,死ぬ,振り向く,尊ぶ,探し回る,引く,接する,尋ねる,町並み,渋い,曇る,振り返る,決まる,思う,構う,映える,目を通す,目,目つき,求める,見つめる,捜す,漁る,煙る,看板,立てる,見返り,眼,見下ろす,望む,看る,真顔,蔑む,","下見 look advance
危ない look out!
手がける look
似る look like
ご覧になる look
待つ look forward
よろしくお願いいたします look forward working
一通り briefly(look,explain,)
仰ぐ look;look
待ち望む look forward
探す look
侮る look
冷やかす look buying
徹す (look,listen)through(window,wall,)
よろしくお願いします look forward working
探る look
向く look(,,);look
様子 look(s)
死ぬ look dead
振り向く look shoulder
尊ぶ look;look
探し回る look everywhere;look low
引く look(dictionary,phone book,)
接する look
尋ねる look
町並み (look)stores houses street
渋い sour(look)
曇る look slightly downward(noh mask
振り返る look;look shoulder;look
決まる l",Guess Vocab related to Keyword,Text
"head","主席,伏せる,主人,主人公,上,丸める,亭主,向ける,先,元首,主任,傾げる,係長,主,戴く,振り返る,先頭,前,坊主,先代,大将,先制,本家,行く,向かう,吹き込む,天辺,台頭,大当たり,区長,頂く,遣る,打ち込む,園長,家主,抱える,本,家元,首領,教頭,本山,室長,総理,本省,泡,所長,髪の毛,校長,病気,本部,被せる,穂,真っ先,本店,親分,総本山,目指す,署長,頭角,逆上せる,石頭,","主席 head class;head
伏せる point downwards(eyes,head,)
主人 head(household)
主人公 head(household)
上 head(table);head(staircase)
丸める shave(head)
亭主 household head
向ける head
先 head(line)
元首 head state
主任 head
傾げる tilt(head)
係長 subsection head
主 head(household,);head(household)
戴く wear(head)
振り返る turn head
先頭 head(line,group,)
前 head(line)
坊主 shorn head
先代 previous head family
大将 head
先制 head start
本家 head house(family)
行く head(towards);head(towards)
向かう head towards
吹き込む put head
天辺 top head
台頭 rearing head
大当たり hitting nail head
区長 head ward
頂く wear(head",Guess Vocab related to Keyword,Text
"office","任期,下部,事務員,下野,出勤,区役所,事務,事務室,休職,内閣府,入国管理局,事務局,同局,医局,事業所,勤務時間,入所,任務,営業時間,事務所,外出,室長,会社員,医院,出張所,企画室,在職,公職,引っ越し,市役所,就任,在任,本省,就く,在野,営業所,支社,府庁,庁,官庁,椅子,早引け,地検,国税局,本店,政庁,支所,幕府,特許庁,書斎,局長,局,派出所,診療所,用品,当局,相談所,法律","任期 term office
下部 subordinate(office)
事務員 office staff;office worker
下野 retirement public office
出勤 presence(office)
区役所 ward office
事務 office work
事務室 office(room)
休職 suspension office
内閣府 Cabinet Office
入国管理局 Immigration Office
事務局 executive office
同局 said bureau(office,department,broadcasting stat
医局 medical office(hospital);doctor's office
事業所 office
勤務時間 office hours
入所 admission(institute,facility,office,)
任務 office
営業時間 office hours
事務所 office
外出 leaving(home,office,)
室長 office head
会社員 office worker
医院 doctor's office
出張所 branch office
",Guess Vocab related to Keyword,Text
"long","何処,ご無沙汰,その内に,挙げ句,一晩中,お久しぶり,１日,どれ位,寄り道,久しい,一日中,穴,上,かけ離れる,その内,大小,寿,久し振り,久しぶり,走り幅跳び,中,中指,どの位,慕う,長い間,何年,古参,近々,久々,今に,前々,揚句,長時間,古い,大,長引く,伸ばす,左様なら,失敬,汽車,八千代,打ち合い,延ばす,長話,断然,憧れる,御無沙汰,要するに,直ぐ,未だ未だ,暫く,間もなく,直に,","何処 how much(long,far)
ご無沙汰 long silence
その内に very long
挙げ句 (long process)
一晩中 night long
お久しぶり long see;it's been long
１日 (long)
どれ位 how long
寄り道 going long way round
久しい long(has passed)
一日中 long
穴 long shot
上 long ago
かけ離れる long way
その内 very long
大小 long months short months;daishō(matched pair lo
寿 long life
久し振り first long;long(since last)
久しぶり long(since last);first long
走り幅跳び running long jump
中 long
中指 long finger
どの位 how long;how long
慕う long
長い間 long;long interval
何年 how long
古参 long service
近々 long
久々 long;long(ago);long while(ago);lon",Guess Vocab related to Keyword,Text
"area","両国,上越,半,休憩所,この辺,そこら辺,下町,呼び出し,個所,京阪,囲い,作付面積,前線,仕事場,付近,地方,博物,住宅街,地帯,全域,地域,坪,域外,城内,周辺,区域,小,域内,専門,所,売り場,場,圏内,占領,市街地,境地,広域,担当者,封鎖,境,地元,合,染みる,局地,庭,辺,板門店,学区,山手,陣地,海水浴場,担当,待合,部落,畑,広さ,戦域,鉱区,積,方,抜く,面積,追い込み,流し","両国 Ryōgoku(area Tokyo)
上越 area Sea side,including Niigata
半 han(unit land area,approx. 595.8 m^2)
休憩所 rest area;service area(next highway);parking a
この辺 area
そこら辺 area
下町 Shitamachi(low-lying area eastern Tokyo near To
呼び出し box-shaped area containing clean water rinsin
個所 area
京阪 Kyoto-Osaka area
囲い partitioned area room conducting tea ceremonies
作付面積 planted area
前線 forward area
仕事場 working area
付近 surrounding area
地方 rural area;area
博物 broad area learning
住宅街 residential area
地帯 area
全域 whole area
地域 area
坪 traditional unit land area,approx. ",Guess Vocab related to Keyword,Text
"use","利用方法,下ろす,使い分け,公用,仕方ない,使用,仕方がない,例える,効く,仕様がない,利かせる,共用,使用料,保養所,任せる,専用,回す,使い方,潰す,効用,公,共同,併用,常用,子供用,働かせる,生きる,協同,利く,勝手,使い,突く,常用漢字,割く,益,実利,実用,弾く,使い道,詠む,投じる,取り扱う,省エネルギー,寄せる,小手先,熟す,使う,通用,活用,実力行使,自家用,尽くす,甲斐,言","利用方法 how use
下ろす use first
使い分け proper use
公用 government use;public use
仕方ない it's use
使用 use
仕方がない it's use
例える use metaphor;use simile
効く possible(,use,)
仕様がない it's use
利かせる use(intimidation);use(tact,wit,);put good use
共用 common use;communal use
使用料 use fee
保養所 recreation facility(usu. corporate-owned exclu
任せる use freely;use reserve;use(money,strength,spar
専用 dedicated use;use particular purpose;personal u
回す use(else);turn(new use)
使い方 use;how use;way use
潰す use
効用 use
公 public(use,matter,forum,)
共同 communal use
併用 combined use
常用 daily use",Guess Vocab related to Keyword,Text
"home","上がる,家主,出稼ぎ,ふる里,お家,内職,お帰りなさい,お宅,古里,帰宅,地元,内,お帰り,宅配便,世帯,内外,家庭科,帰省,外出,国,一戸建て,実家,宅配,保養所,帰京,本場,帰る,家,下がり,家出,家庭,出前,帰還,本省,当確,家内,別荘,家庭内,本数,原産地,戸,生息地,持ち帰る,寛ぐ,単身,本国,民宿,在宅,書斎,本塁打,新居,帰す,宅,母国,送還,始発,本塁,留守,老人ホーム,引き上","上がる serve(master's home)
家主 home owner
出稼ぎ working away home(abroad);working away home
ふる里 old home
お家 home;(my)home;your home
内職 home industry;part job(carried home)
お帰りなさい welcome home
お宅 your home
古里 old home
帰宅 getting home;going home;coming home;returning h
地元 home town;home area
内 home
お帰り welcome home
宅配便 express home delivery service;express home del
世帯 home
内外 home abroad
家庭科 home economics
帰省 returning home
外出 leaving(home,office,)
国 home(i.e. hometown,home country)
一戸建て single-family home
実家 (parents')home
宅配 home delivery
保養所 rest h",Guess Vocab related to Keyword,Text
