Question,Answer,Comment,Instruction,Render as
"operation","切開,操車,執刀,逆算","切開 operation
操車 operation(trains)
執刀 performing surgical operation
逆算 inverse operation",Guess Vocab related to Keyword,Text
"scrap","紙片,紙切れ,切れ端,廃物","紙片 piece(scrap,bit,strip)paper
紙切れ scrap paper
切れ端 scrap
廃物 scrap",Guess Vocab related to Keyword,Text
"thicket","木立,竹林,植え込み,茂み","木立 thicket
竹林 bamboo thicket
植え込み thicket
茂み thicket",Guess Vocab related to Keyword,Text
"tolerance","大目,度量,包容力,忍び","大目 tolerance
度量 tolerance
包容力 tolerance
忍び tolerance",Guess Vocab related to Keyword,Text
"veteran","古手,百戦錬磨,古豪,老練","古手 veteran
百戦錬磨 veteran
古豪 veteran
老練 veteran",Guess Vocab related to Keyword,Text
"spell","呪縛,呪文,人文字,魔力","呪縛 spell(restricts movements);binding spell
呪文 spell
人文字 arranging group so form character spell messag
魔力 spell",Guess Vocab related to Keyword,Text
"tough","頑強,強靭,不敵,気丈","頑強 tough
強靭 tough
不敵 tough
気丈 tough",Guess Vocab related to Keyword,Text
"cavern","鍾乳洞,洞窟,洞穴,岩屋","鍾乳洞 limestone cavern
洞窟 cavern
洞穴 cavern
岩屋 cavern",Guess Vocab related to Keyword,Text
"ardent","切,灼熱,傾倒","切 ardent
灼熱 ardent
傾倒 ardent admirer",Guess Vocab related to Keyword,Text
"chef","料理人,調理師,板前","料理人 chef
調理師 licensed chef
板前 chef(high-end cuisine)",Guess Vocab related to Keyword,Text
"convalescence","予後,快方,病後","予後 convalescence
快方 convalescence
病後 convalescence",Guess Vocab related to Keyword,Text
"convenient","便法,切り上げる,簡便","便法 convenient method
切り上げる finish(convenient spot)
簡便 convenient",Guess Vocab related to Keyword,Text
"disagreement","不同意,否応,不和","不同意 disagreement
否応 agreement disagreement
不和 disagreement",Guess Vocab related to Keyword,Text
"doesn't","構いません,白夜,熱帯夜","構いません doesn't matter
白夜 night during which sun doesn't set
熱帯夜 night which temperature doesn't fall below 25 ",Guess Vocab related to Keyword,Text
"doll","起き上がりこぼし,達磨,起き上がり小法師","起き上がりこぼし self-righting doll
達磨 tumbling doll;round,red-painted good-luck doll 
起き上がり小法師 self-righting doll",Guess Vocab related to Keyword,Text
"drastic","果断,荒療治,目まぐるしい","果断 drastic
荒療治 drastic remedy;drastic measures;drastic steps;
目まぐるしい drastic",Guess Vocab related to Keyword,Text
"handy","便法,手近,簡便","便法 handy method
手近 handy
簡便 handy",Guess Vocab related to Keyword,Text
"immortality","不死,不死身,永世","不死 immortality
不死身 immortality
永世 immortality",Guess Vocab related to Keyword,Text
"novelty","変わり種,新味,被り物","変わり種 novelty
新味 novelty
被り物 (novelty)mask",Guess Vocab related to Keyword,Text
"overseas","内地,洋行,海外経済協力基金","内地 proper(opposed overseas colonies)
洋行 overseas travel(Western countries)
海外経済協力基金 Overseas Economic Cooperation Fund",Guess Vocab related to Keyword,Text
"ownership","民有,安堵,専有","民有 private ownership
安堵 recognition right land ownership(shogunate,feud
専有 sole ownership",Guess Vocab related to Keyword,Text
"photograph","組み写真,四つ切り,目線","組み写真 composite montage photograph
四つ切り photograph size 254mm x 305 mm
目線 line covering eyes(edited photograph)",Guess Vocab related to Keyword,Text
"representative","名代,総代,押し立てる","名代 representative
総代 representative
押し立てる choose representative",Guess Vocab related to Keyword,Text
"resident","世帯主,冬鳥,居留民","世帯主 head family(recorded resident register)
冬鳥 winter bird(resident)
居留民 resident",Guess Vocab related to Keyword,Text
"stuff","詰め込む,語り草,代物","詰め込む stuff
語り草 (stuff)legend
代物 stuff",Guess Vocab related to Keyword,Text
"verge","死線,低空飛行,瀕死","死線 verge death
低空飛行 verge failing
瀕死 verge death",Guess Vocab related to Keyword,Text
"chant","念じる,聖歌,題目","念じる chant(silent prayer)
聖歌 chant
題目 Nichiren chant",Guess Vocab related to Keyword,Text
"civilian","野人,非戦闘員,平服","野人 civilian
非戦闘員 civilian
平服 civilian clothes",Guess Vocab related to Keyword,Text
"closure","お開き,閉山,廃坑","お開き closure
閉山 closure mountain climbers
廃坑 closure mine",Guess Vocab related to Keyword,Text
"eminent","高徳,名家,指折り","高徳 eminent virtue
名家 eminent
指折り eminent",Guess Vocab related to Keyword,Text
"importance","重要視,一大事,軽重","重要視 attaching importance
一大事 matter great importance
軽重 (relative)importance",Guess Vocab related to Keyword,Text
"initial","仕切る,初期費用,初診","仕切る poise initial charge
初期費用 initial costs
初診 initial medical examination",Guess Vocab related to Keyword,Text
"Kansai","関西弁,庄屋,関西人","関西弁 Kansai dialect
庄屋 village headman(Kansai region)
関西人 Kansai native;Kansai region",Guess Vocab related to Keyword,Text
"launch","長征,起動,発進","長征 Long March(series Chinese launch vehicles)
起動 launch
発進 launch",Guess Vocab related to Keyword,Text
"miso","田楽,雑炊,和え物","田楽 tofu(fish,)baked coated miso
雑炊 rice gruel containing vegetables,fish,,seasoned
和え物 chopped fish,shellfish vegetables,dressed(miso",Guess Vocab related to Keyword,Text
"Orthodox","主教,正統派,王道","主教 bishop(Orthodox,Anglican,)
正統派 orthodox
王道 orthodox way",Guess Vocab related to Keyword,Text
"paint","赤土,吹き付ける,顔料","赤土 dark-red paint
吹き付ける spray(paint,)(onto surface)
顔料 paint",Guess Vocab related to Keyword,Text
"parental","慈愛,親心,親権","慈愛 affection(parental)
親心 parental love;parental affection
親権 parental authority;parental rights",Guess Vocab related to Keyword,Text
"persuade","諭す,口説く,言い聞かせる","諭す try persuade
口説く persuade
言い聞かせる (try)persuade",Guess Vocab related to Keyword,Text
"physician","内科医,侍医,名医","内科医 physician
侍医 court physician
名医 excellent physician",Guess Vocab related to Keyword,Text
"potato","春雨,太白,男爵","春雨 thin noodles made bean starch(potato starch)
太白 variety sweet potato
男爵 Irish cobbler(variety potato)",Guess Vocab related to Keyword,Text
"produce","初物,醸し出す,作り出す","初物 first season(produce,catch)
醸し出す produce
作り出す produce",Guess Vocab related to Keyword,Text
"pump","誘い水,吸い上げる,真水","誘い水 pump priming
吸い上げる pump
真水 government pump priming",Guess Vocab related to Keyword,Text
"quite","至極,多目,能く","至極 quite
多目 quite lot
能く quite nerve",Guess Vocab related to Keyword,Text
"so","我ながら,人文字,打ちのめす","我ながら even if say so myself
人文字 arranging group so form character spell messag
打ちのめす injureso badly they cannot recover(emotional",Guess Vocab related to Keyword,Text
"tastes","宗旨,十人十色,高感度","宗旨 tastes
十人十色 everyone has own ideas tastes
高感度 refined tastes",Guess Vocab related to Keyword,Text
"tea-ceremony","茶室,懐石料理,勝手口","茶室 tea-ceremony room
懐石料理 tea-ceremony dishes
勝手口 host's entrance tea-ceremony room",Guess Vocab related to Keyword,Text
"then","送り迎え,霜降り,かと言って","送り迎え seeing(dropping),then later picking going mee
霜降り (fish,chicken,shellfish,)blanching exposure bo
かと言って then",Guess Vocab related to Keyword,Text
"tonight","今宵,当夜,今夕","今宵 tonight
当夜 tonight
今夕 tonight",Guess Vocab related to Keyword,Text
"tune","新調,口ずさむ,甚句","新調 new tune
口ずさむ hum(tune)
甚句 lively folk song dance tune",Guess Vocab related to Keyword,Text
"ulterior","魂胆,他意,下心","魂胆 ulterior motive
他意 ulterior motive
下心 ulterior motive",Guess Vocab related to Keyword,Text
"vice","不徳,悪習,罪悪","不徳 vice
悪習 vice
罪悪 vice",Guess Vocab related to Keyword,Text
"spouse","伴侶,先立つ,配偶","伴侶 spouse
先立つ die(spouse,parents,)
配偶 spouse",Guess Vocab related to Keyword,Text
"stoppage","閉塞,途絶,止まり","閉塞 stoppage
途絶 stoppage
止まり stoppage",Guess Vocab related to Keyword,Text
"blaze","火炎,流れ星,火の手","火炎 blaze
流れ星 blaze(wide white stripe face horse)
火の手 blaze",Guess Vocab related to Keyword,Text
"comparison","見立て,照合,見劣り","見立て comparison(haiku,tanka,)
照合 comparison
見劣り unfavourable comparison;unfavorable comparison",Guess Vocab related to Keyword,Text
"create","作り出す,巻き起こす,醸し出す","作り出す create
巻き起こす create(sensation)
醸し出す create(atmosphere,feeling,)",Guess Vocab related to Keyword,Text
"establishment","飲み屋,設け,創建","飲み屋 drinking establishment
設け establishment
創建 establishment",Guess Vocab related to Keyword,Text
"eternal","不死,不朽,三角関係","不死 eternal life
不朽 eternal
三角関係 eternal triangle",Guess Vocab related to Keyword,Text
"eternity","永世,万世,悠久","永世 eternity
万世 eternity
悠久 eternity",Guess Vocab related to Keyword,Text
"exhibition","展観,展覧,見世物","展観 exhibition
展覧 exhibition
見世物 exhibition",Guess Vocab related to Keyword,Text
"February","立春,天皇誕生日,節分","立春 first spring(according traditional lunisolar ca
天皇誕生日 February 23)
節分 last winter traditional calendar(usu. February ",Guess Vocab related to Keyword,Text
"forte","お家芸,特長,お株","お家芸 forte
特長 forte
お株 forte",Guess Vocab related to Keyword,Text
"fry","幼魚,小魚,種苗","幼魚 fry(young fish)
小魚 fry
種苗 (fish)eggs fry",Guess Vocab related to Keyword,Text
"hindrance","子細,足手まとい,滞り","子細 hindrance
足手まとい hindrance
滞り hindrance",Guess Vocab related to Keyword,Text
"hollow","中空,空疎,埴輪","中空 hollow
空疎 hollow
埴輪 hollow unglazed terracotta figure Kofun",Guess Vocab related to Keyword,Text
"itself","銘打つ,燃え移る,自体","銘打つ call(designate)itself
燃え移る extend itself
自体 itself",Guess Vocab related to Keyword,Text
"least","一挙手一投足,毛頭,夏日","一挙手一投足 least trouble
毛頭 least
夏日 which temperature reaches least 25°C",Guess Vocab related to Keyword,Text
"morbid","不健全,病的,恐怖症","不健全 morbid
病的 morbid
恐怖症 morbid fear",Guess Vocab related to Keyword,Text
"operator","交換手,山元,人形遣い","交換手 operator(telephone)
山元 operator mine
人形遣い puppet operator",Guess Vocab related to Keyword,Text
"optimism","一喜一憂,底抜け,楽天","一喜一憂 oscillating between optimism pessimism
底抜け unbounded(good nature,optimism,)
楽天 optimism",Guess Vocab related to Keyword,Text
"provincial","国府,国風,田舎者","国府 provincial office(under ritsuryō);provincial ca
国風 provincial song ballad
田舎者 provincial",Guess Vocab related to Keyword,Text
"requisition","接収,借り上げる,徴用","接収 requisition
借り上げる requisition
徴用 requisition",Guess Vocab related to Keyword,Text
"rustic","野人,武骨,粗野","野人 rustic
武骨 rustic
粗野 rustic",Guess Vocab related to Keyword,Text
"utmost","後生大事,至り,全幅","後生大事 utmost devotion
至り utmost limit
全幅 utmost",Guess Vocab related to Keyword,Text
"obstruction","子細,見通す,閉塞","子細 obstruction
見通す see obstruction
閉塞 obstruction",Guess Vocab related to Keyword,Text
"voluptuous","豊満,色っぽい,妖艶","豊満 voluptuous
色っぽい voluptuous
妖艶 voluptuous",Guess Vocab related to Keyword,Text
"cap","頭巾,口金,王冠","頭巾 cap
口金 (metal)cap
王冠 bottle cap",Guess Vocab related to Keyword,Text
"envoy","お使い,遣唐使,特派","お使い going envoy
遣唐使 envoy Tang China
特派 special envoy",Guess Vocab related to Keyword,Text
"fort","台場,砲台,要塞","台場 fort
砲台 fort
要塞 fort",Guess Vocab related to Keyword,Text
"collective","俳諧,団交,団体交渉","俳諧 haikai(collective haiku,haibun,haiga,senryū,)
団交 collective bargaining
団体交渉 collective bargaining",Guess Vocab related to Keyword,Text
"dynasty","清朝,合従連衡,唐","清朝 Qing dynasty(China;Ch'ing dynasty;Manchu dynast
合従連衡 alliance(Six Kingdoms against Qin dynasty,ind
唐 Tang dynasty(China;T'ang dynasty",Guess Vocab related to Keyword,Text
"grotto","洞穴,洞窟,岩屋","洞穴 grotto
洞窟 grotto
岩屋 grotto",Guess Vocab related to Keyword,Text
"mere","お飾り,坊や,形骸","お飾り mere window dressing
坊や mere boy
形骸 mere shell;mere",Guess Vocab related to Keyword,Text
"reprimand","叱咤,談義,訓告","叱咤 reprimand
談義 reprimand
訓告 reprimand",Guess Vocab related to Keyword,Text
"weave","布目,緻密,織り込む","布目 direction loom weave roll fabric
緻密 close(weave)
織り込む weave",Guess Vocab related to Keyword,Text
"ahead","青信号,先走る,先回り,飛び越える","青信号 permission ahead
先走る ahead
先回り going ahead
飛び越える jump ahead",Guess Vocab related to Keyword,Text
"anthology","選書,文集,百人一首,選集","選書 anthology
文集 anthology
百人一首 classical anthology hundred waka hundred poet
選集 anthology",Guess Vocab related to Keyword,Text
"customary","和音,習わし,慣習法,慣用","和音 customary on reading(kanji)(opposed those deriv
習わし customary practice
慣習法 customary law(international law)
慣用 customary use",Guess Vocab related to Keyword,Text
"experimental","追試,林業試験場,試用,経験的","追試 verification(experimental results)
林業試験場 experimental forestry station
試用 experimental use
経験的 experimental",Guess Vocab related to Keyword,Text
"favorite","道楽,愛弟子,愛馬,愛書","道楽 favorite amusement
愛弟子 favorite pupil
愛馬 favorite horse
愛書 favorite book(favourite)",Guess Vocab related to Keyword,Text
"midnight","夜半,夜食,夜逃げ,白夜","夜半 midnight
夜食 midnight snack
夜逃げ midnight vanishing act
白夜 night under midnight sun",Guess Vocab related to Keyword,Text
"scenery","大道具,風物,景勝,風光","大道具 scenery
風物 characteristic scenery customs;scenery
景勝 picturesque scenery
風光 (beautiful)scenery",Guess Vocab related to Keyword,Text
"select","抜き出す,切り出す,選び出す,見立てる","抜き出す select
切り出す select extract(media file)
選び出す select
見立てる select",Guess Vocab related to Keyword,Text
"sell","売り渡す,売り切る,売り払う,手放す","売り渡す sell
売り切る sell
売り払う sell;sell completely
手放す sell",Guess Vocab related to Keyword,Text
"transport","運び出す,黒猫,実入り,海運業","運び出す transport
黒猫 Yamato Transport(door-to-door delivery service 
実入り loaded(intermodal containers transport industr
海運業 marine transport",Guess Vocab related to Keyword,Text
"waka","家集,歌心,国風,百人一首","家集 collected waka poems(single poet)
歌心 (waka)poetic sentiment;solid grounding waka;mea
国風 waka(classical poetry,opposed Chinese poetry)
百人一首 classical anthology hundred waka hundred poet",Guess Vocab related to Keyword,Text
"west","黒船,西風,西高東低,西遊","黒船 product,,arriving West disturbing market
西風 west wind
西高東低 barometric pressure west,low pressure east
西遊 trip West",Guess Vocab related to Keyword,Text
"electronic","電子工学,電算機,電算,電送","電子工学 electronic engineering
電算機 electronic computer
電算 electronic calculator combined soroban
電送 electronic transmission(data)",Guess Vocab related to Keyword,Text
"strip","短冊,紙切れ,目張り,紙片","短冊 long,narrow strip paper which poems are written
紙切れ strip paper
目張り weather strip
紙片 piece(scrap,bit,strip)paper",Guess Vocab related to Keyword,Text
"transcription","採録,写本,転写,書写","採録 transcription
写本 transcription
転写 transcription;transcription(text,DNA,RNA,)
書写 transcription",Guess Vocab related to Keyword,Text
"development","拓殖,発色,盤面,沿革","拓殖 development
発色 colour development
盤面 development game
沿革 development",Guess Vocab related to Keyword,Text
"divorce","別れ話,離縁,離別,縁切り","別れ話 talk divorce separation
離縁 divorce
離別 divorce
縁切り divorce",Guess Vocab related to Keyword,Text
"enclosure","城郭,別紙,外郭,陣幕","城郭 enclosure
別紙 enclosure
外郭 outer enclosure
陣幕 camp enclosure",Guess Vocab related to Keyword,Text
"extensive","博識,手広い,手広く,物知り","博識 extensive knowledge
手広い extensive(business,dealings,)
手広く extensive scale
物知り extensive knowledge",Guess Vocab related to Keyword,Text
"neighborhood","町名,界隈,隣組,隣近所","町名 neighborhood
界隈 neighborhood
隣組 neighborhood association(established 1940)
隣近所 neighborhood",Guess Vocab related to Keyword,Text
"neighbourhood","界隈,隣近所,隣組,閑静","界隈 neighbourhood
隣近所 neighbourhood
隣組 neighbourhood association
閑静 quiet(neighbourhood)",Guess Vocab related to Keyword,Text
"solemn","謹厳,荘厳,厳然,重々しい","謹厳 solemn
荘厳 solemn
厳然 solemn
重々しい solemn",Guess Vocab related to Keyword,Text
"tenacious","執拗,頑強,強靭,粘っこい","執拗 tenacious
頑強 tenacious
強靭 tenacious
粘っこい tenacious",Guess Vocab related to Keyword,Text
"vendor","物売り,売り主,露天商,売り子","物売り street vendor
売り主 vendor
露天商 street vendor
売り子 vendor",Guess Vocab related to Keyword,Text
"abusive","迷惑行為,悪態,毒舌,暴言","迷惑行為 abusive behaviour
悪態 abusive language
毒舌 abusive language
暴言 abusive language",Guess Vocab related to Keyword,Text
"adaptation","改作,即応,翻案,順応","改作 adaptation(story)
即応 adaptation
翻案 adaptation(novel,play,)
順応 adaptation",Guess Vocab related to Keyword,Text
"admonition","訓告,諭し,訓戒,談義","訓告 admonition
諭し admonition
訓戒 admonition
談義 admonition",Guess Vocab related to Keyword,Text
"anxious","案じる,気遣わしい,気遣う,悩ましい","案じる anxious
気遣わしい anxious looks
気遣う feel anxious
悩ましい anxious",Guess Vocab related to Keyword,Text
"bomb","原子爆弾,発煙筒,爆風,防空壕","原子爆弾 atomic bomb
発煙筒 smoke bomb
爆風 bomb blast
防空壕 bomb shelter",Guess Vocab related to Keyword,Text
"burial","副葬品,土葬,骨壷,密葬","副葬品 burial accessories
土葬 burial
骨壷 burial urn
密葬 secret burial",Guess Vocab related to Keyword,Text
"burn","燃え尽きる,焼き上げる,焦がす,燃す","燃え尽きる burn
焼き上げる burn
焦がす burn
燃す burn;burn(emotion,feeling)",Guess Vocab related to Keyword,Text
"cabinet","持ち回り閣議,内閣官房長官,国務大臣,閣外","持ち回り閣議 round-robin cabinet
内閣官房長官 Chief Cabinet Secretary
国務大臣 cabinet minister
閣外 outside Cabinet",Guess Vocab related to Keyword,Text
"challenge","歯応え,忌避,応戦,挑む","歯応え challenge(work,book)
忌避 challenge
応戦 accepting challenge
挑む challenge(fight,game,)",Guess Vocab related to Keyword,Text
"charcoal","活性炭,炭焼き,炭火,薪炭","活性炭 activated charcoal
炭焼き charcoal making;charcoal maker
炭火 charcoal fire
薪炭 wood charcoal",Guess Vocab related to Keyword,Text
"circular","環濠,円陣,環礁,周遊","環濠 (circular)moat
円陣 circular(battle)formation
環礁 circular coral reef
周遊 (circular)tour",Guess Vocab related to Keyword,Text
"climax","最高潮,佳境,高潮,極点","最高潮 climax
佳境 climax
高潮 climax
極点 climax",Guess Vocab related to Keyword,Text
