Question,Answer,Comment,Instruction,Render as
割,"わり","rate;ratio;proportion;one tenth;ten percent;(comparative) profit;gain;assignment;allotment;allocation;match;schedule of matches;diluted with (of drinks);mixed with;discount;rebate",Guess the Kunyomi,Image
力,"ちから","force;strength;might;vigour;vigor;energy;capability;ability;proficiency;capacity;faculty;efficacy;effect;effort;endeavours;endeavors;exertions;power;authority;influence;good offices;agency;support;help;aid;assistance;stress;emphasis;means;resources",Guess the Kunyomi,Image
北,"きた","north;the North;northern territories;North Korea;north wind",Guess the Kunyomi,Image
十,"とお","ten;10;ten years of age;book containing a collection of poems",Guess the Kunyomi,Image
午,"うま","the Horse (seventh sign of the Chinese zodiac);hour of the Horse (around noon, 11am-1pm, or 12 noon-2pm);south;fifth month of the lunar calendar",Guess the Kunyomi,Image
南,"みなみ","south",Guess the Kunyomi,Image
原,"はら","field;plain;prairie;tundra;moor;wilderness",Guess the Kunyomi,Image
友,"とも","friend;companion;comrade;pal;accompaniment;companion (e.g. book);complement;accessory",Guess the Kunyomi,Image
口,"くち","mouth;opening;hole;gap;orifice;mouth (of a bottle);spout;nozzle;mouthpiece;gate;door;entrance;exit;speaking;speech;talk (i.e. gossip);taste;palate;mouth (to feed);opening (i.e. vacancy);available position;invitation;summons;kind;sort;type;opening (i.e. beginning);counter for mouthfuls, shares (of money), stove burners, and swords",Guess the Kunyomi,Image
右,"みぎ","right;right-hand side;afore-mentioned (esp. in vertical Japanese writing);foregoing;forgoing;above",Guess the Kunyomi,Image
名,"な","name;given name;title;fame;renown;reputation;pretext;pretense;justification;appearance",Guess the Kunyomi,Image
君,"きみ","you;buddy;pal;monarch;ruler;sovereign;(one's) master;he;she",Guess the Kunyomi,Image
否,"いな","no;nay;disagreement;objection;disapproval",Guess the Kunyomi,Image
味,"あじ","flavor;flavour;taste;charm;appeal;uniqueness;attractiveness;experience;taste (e.g. of victory);smart;clever;witty;strange",Guess the Kunyomi,Image
命,"いのち","life;life force;lifetime;lifespan;most important thing;foundation;core;paired tattoos of the 'life' kanji on the upper arms of a man and woman (indicating unwavering love);fate;destiny;karma",Guess the Kunyomi,Image
品,"しな","article;item;thing;goods;stock;quality;flirtatiousness;coquetry",Guess the Kunyomi,Image
四,"よん","four;4",Guess the Kunyomi,Image
国,"くに","country;state;region;national government;central government;home (i.e. hometown, home country);province (of Japan);land;earth",Guess the Kunyomi,Image
園,"その","garden;orchard;park;place;world;environment",Guess the Kunyomi,Image
土,"つち","earth;soil;dirt;clay;mud;the earth (historically, esp. as opposed to the heavens);the ground;the land;low-quality torinoko-gami (containing mud);(period of) refraining from construction in the direction of the god of the earth (in Onmyōdō)",Guess the Kunyomi,Image
場,"ば","place;spot;space;field;discipline;sphere;realm;occasion;situation;scene (of a play, movie, etc.);session (of the stock market);table;area in which cards are laid out (in a card game);round (east, south, etc.)",Guess the Kunyomi,Image
声,"こえ","voice;singing (of a bird);chirping (of an insect);hoot;opinion (as expressed in words);view;wish;attitude;will;sound;sense (of something's arrival);feeling;voiced sound",Guess the Kunyomi,Image
夏,"なつ","summer",Guess the Kunyomi,Image
夕,"ゆう","evening",Guess the Kunyomi,Image
外,"そと","outside;exterior;the open (air);other place;somewhere else;outside one's group (family, company, etc.)",Guess the Kunyomi,Image
夜,"よる","evening;night;dinner",Guess the Kunyomi,Image
夢,"ゆめ","dream",Guess the Kunyomi,Image
大,"おお","large;big;great;major;important;serious;heavy;loud;older;senior;final;ultimate;rough;broad;general",Guess the Kunyomi,Image
夫,"おっと","husband",Guess the Kunyomi,Image
女,"おんな","female;woman;female sex;female lover;girlfriend;mistress;(someone's) woman",Guess the Kunyomi,Image
妹,"いもうと","younger sister",Guess the Kunyomi,Image
妻,"つま","wife;garnish (esp. one served with sashimi);trimmings;accompaniment;side (remark)",Guess the Kunyomi,Image
姉,"あね","older sister;elder sister",Guess the Kunyomi,Image
娘,"むすめ","daughter;girl (i.e. a young, unmarried woman)",Guess the Kunyomi,Image
子,"こ,ね","teenager;youngster;young (non-adult) person;young woman;offshoot;interest;new share;player who is not a dealer;young geisha;young prostitute;bird egg;-er (often of young women);child;kid;(one's) child;offspring;young (animal),the Rat (first sign of the Chinese zodiac);hour of the Rat (around midnight, 11pm to 1am, or 12 midnight to 2am);north;eleventh month of the lunar calendar",Guess the Kunyomi,Image
字,"あざ","section of village",Guess the Kunyomi,Image
実,"み","fruit;nut;seed;(in broth) pieces of meat, vegetable, etc.;content;substance",Guess the Kunyomi,Image
家,"いえ,うち","house;residence;dwelling;family;household;lineage;family name,house;one's house;one's home;one's family;one's household",Guess the Kunyomi,Image
宿,"やど","lodging;inn;hotel;house;home;dwelling;home of a servant's parents (or guarantor, etc.)",Guess the Kunyomi,Image
富,"とみ","riches;wealth;fortune;resources;lottery",Guess the Kunyomi,Image
小,"こ","small;little;slight;slightly less than;just about;somewhat;somehow;minor;petty",Guess the Kunyomi,Image
山,"やま","mountain;hill;mine (e.g. coal mine);heap;pile;crown (of a hat);thread (of a screw);tread (of a tire);protruding part of an object;high part;climax;peak;critical point;guess;speculation;gamble;criminal case;crime;mountain climbing;mountaineering;festival float (esp. one mounted with a decorative halberd);deck (of playing cards on table, face down, from which cards are drawn);stack;wall;wall tile;temple;temple grounds;wild",Guess the Kunyomi,Image
川,"かわ","river;stream;the ... river",Guess the Kunyomi,Image
左,"ひだり","left;left hand side",Guess the Kunyomi,Image
市,"いち","market;fair",Guess the Kunyomi,Image
常,"つね","usual state of things",Guess the Kunyomi,Image
年,"とし","year;age;years;past one's prime;old age",Guess the Kunyomi,Image
幸,"さち","good luck;fortune;happiness;harvest;yield",Guess the Kunyomi,Image
店,"みせ","store;shop;establishment;restaurant",Guess the Kunyomi,Image
度,"たび","time (three times, each time, etc.);times",Guess the Kunyomi,Image
庭,"にわ","garden;yard;courtyard;field (of action);area",Guess the Kunyomi,Image
弟,"おとうと","younger brother;little brother;kid brother;brother-in-law (spouse's younger brother or younger sister's husband);pupil;apprentice",Guess the Kunyomi,Image
形,"かたち","form;shape;figure;visage",Guess the Kunyomi,Image
彼,"かれ","he;him;boyfriend",Guess the Kunyomi,Image
後,"あと,のち","behind;rear;after;later;remainder;the rest;more (e.g. five more minutes);left;also;in addition;descendant;successor;heir;after one's death;past;previous,later;afterwards;future;after one's death;descendant",Guess the Kunyomi,Image
徒,"あだ","vain;futile;transient;frivolous",Guess the Kunyomi,Image
御,"お","honorific/polite/humble prefix",Guess the Kunyomi,Image
心,"こころ","mind;heart;spirit;the meaning of a phrase (riddle, etc.)",Guess the Kunyomi,Image
恥,"はじ","shame;embarrassment;disgrace",Guess the Kunyomi,Image
息,"いき","breath;breathing;tone;mood",Guess the Kunyomi,Image
戦,"いくさ","war;battle;campaign;fight;troops;forces",Guess the Kunyomi,Image
所,"ところ","address;area;aspect;space;thing;as a result;on the verge of;have just done;just finished doing;place;spot;scene;site;district;locality;one's house;point;side;facet;passage (in text);part;room;matter;whereupon;about to;was just doing;was in the process of doing",Guess the Kunyomi,Image
手,"て","arm;forepaw;foreleg;handle;hand;worker;help;trouble;care;effort;means;way;trick;move;technique;workmanship;handwriting;kind;type;sort;one's hands;one's possession;ability to cope;hand (of cards);direction;move (in go, shogi, etc.)",Guess the Kunyomi,Image
折,"おり","opportunity;chance;occasion;time;folding;fold;pleat;crease;small food box (wooden or cardboard);folding in ... (two, three, etc.);counter for folded items;counter for items (esp. food) packed in an oribako",Guess the Kunyomi,Image
指,"ゆび","finger;toe;digit",Guess the Kunyomi,Image
政,"まつりごと","rule;government",Guess the Kunyomi,Image
数,"かず","number;amount",Guess the Kunyomi,Image
文,"ふみ","letter;writings",Guess the Kunyomi,Image
方,"かた","lady;gentleman;method of;manner of;way of;person in charge of ...;side (e.g. 'on my mother's side');direction;way;person;care of ...",Guess the Kunyomi,Image
旅,"たび","travel;trip;journey",Guess the Kunyomi,Image
日,"ひ","day;days;sun;sunshine;sunlight;(the) day;daytime;daylight;date;deadline;(past) days;time (e.g. of one's childhood);case (esp. unfortunate);event",Guess the Kunyomi,Image
早,"はや","now;quick;early;fast;rapid;already;by this time",Guess the Kunyomi,Image
昔,"むかし","olden days;former",Guess the Kunyomi,Image
春,"はる","spring;springtime;New Year;prime (of life);height (of one's prosperity);heyday;adolescence;puberty;sexuality;sexual desire",Guess the Kunyomi,Image
昼,"ひる","noon;midday;daytime;lunch",Guess the Kunyomi,Image
時,"とき","time;hour;moment;occasion;case;chance;opportunity;season;the times;the age;the day;tense",Guess the Kunyomi,Image
月,"つき","Moon;month;moonlight;(a) moon;natural satellite",Guess the Kunyomi,Image
朝,"あさ","morning;breakfast",Guess the Kunyomi,Image
木,"き","tree;shrub;bush;wood;timber;wooden clappers (signalling the beginning or end of a performance)",Guess the Kunyomi,Image
未,"ひつじ","the Sheep (eighth sign of the Chinese zodiac);the Ram;the Goat;hour of the Sheep (around 2pm, 1-3pm, or 2-4pm);south-southwest;sixth month of the lunar calendar",Guess the Kunyomi,Image
末,"すえ","end;tip;top;end (of the year, month, etc.);close;youngest child;descendants;offspring;posterity;future;(finally) after;(at last) after;at the end of;trifles;trivialities;degenerate age",Guess the Kunyomi,Image
本,"もと","origin;source;basis;foundation;root;cause;ingredient;material;base;mix;stock;(someone's) side;(someone's) location;original cost (or capital, principal, etc.);(plant) root;(tree) trunk;first section of a waka;counter for blades of grass, tree trunks, etc., and for falcons (in falconry);handle (chopsticks, brush, etc.);grip",Guess the Kunyomi,Image
村,"むら","village",Guess the Kunyomi,Image
束,"たば","bundle;bunch;sheaf",Guess the Kunyomi,Image
杯,"さかずき","sake cup;cup for alcoholic beverages",Guess the Kunyomi,Image
東,"ひがし","east",Guess the Kunyomi,Image
林,"はやし","wood;woods;forest;grove;copse;thicket;bunch (of something);cluster;line;collection",Guess the Kunyomi,Image
森,"もり","forest;shrine grove",Guess the Kunyomi,Image
様,"さま","Mr;Mrs;Miss;Ms;makes a word more polite (usu. in fixed expressions);state;situation;appearance;manner",Guess the Kunyomi,Image
横,"よこ","horizontal (as opposed to vertical);lying down;side-to-side (as opposed to front-to-back);width;breadth;side (of a box, etc.);beside;aside;next to;unconnected",Guess the Kunyomi,Image
次,"つぎ","next;following;subsequent;stage;station",Guess the Kunyomi,Image
歌,"うた","song;singing;classical Japanese poem (esp. tanka);modern poetry",Guess the Kunyomi,Image
歯,"は","tooth;teeth;tooth (of a comb, saw, etc.);cog;support (of a geta)",Guess the Kunyomi,Image
母,"はは","mother",Guess the Kunyomi,Image
毎,"ごと","each;every",Guess the Kunyomi,Image
民,"たみ","people;citizens;subjects;folk",Guess the Kunyomi,Image
気,"き","spirit;mind;heart;nature;disposition;intention;will;motivation;mood;feelings;consciousness;care;attention;consideration;worry;interest;(the) air;atmosphere;ambience;atmosphere (of);air (of);fragrance;aroma;flavour;taste;qi (in traditional Chinese philosophy and medicine);chi;ki",Guess the Kunyomi,Image
水,"みず","water (esp. cool, fresh water, e.g. drinking water);fluid (esp. in an animal tissue);liquid;flood;floodwaters;water offered to wrestlers just prior to a bout;break granted to wrestlers engaged in a prolonged bout",Guess the Kunyomi,Image
池,"いけ","pond",Guess the Kunyomi,Image
海,"うみ","sea;ocean;waters",Guess the Kunyomi,Image
港,"みなと","harbour;harbor;port",Guess the Kunyomi,Image
火,"ひ","fire;flame;blaze",Guess the Kunyomi,Image
煙,"けむり","smoke;fumes",Guess the Kunyomi,Image
父,"ちち","father",Guess the Kunyomi,Image
牛,"うし","cattle (Bos taurus);cow;bull;ox;calf;beef;Chinese 'Ox' constellation (one of the 28 mansions)",Guess the Kunyomi,Image
物,"もの","thing;object;article;stuff;substance;one's things;possessions;property;belongings;things;something;anything;everything;nothing;quality;reason;the way of things;used to emphasize emotion, judgment, etc.;used to indicate a common occurrence in the past (after a verb in past tense);used to indicate a general tendency;used to indicate something that should happen;item classified as ...;item related to ...;work in the genre of ...;cause of ...;cause for ...;somehow;somewhat;for some reason;really;tru",Guess the Kunyomi,Image
犬,"いぬ","dog (Canis (lupus) familiaris);squealer;rat;snitch;counterfeit;informer;informant;spy;loser;asshole;inferior;useless;wasteful",Guess the Kunyomi,Image
猫,"ねこ","cat (esp. the domestic cat, Felis catus);shamisen;geisha;wheelbarrow;clay bed-warmer;bottom (submissive partner of a homosexual relationship)",Guess the Kunyomi,Image
生,"なま","raw;uncooked;fresh;natural;as it is;unedited;unprocessed;unprotected (sex);bareback;live (i.e. not recorded);inexperienced;unpolished;green;crude;impudence;sauciness;unpasteurized beer;draft beer;draught beer;blank (e.g. disk);unused;just a little;somehow;vaguely;partially;somewhat;half-;semi-;insufficient;incomplete;half-baked;half-hearted;perfunctory;cash;tipsiness",Guess the Kunyomi,Image
田,"た","rice field",Guess the Kunyomi,Image
由,"よし","reason;significance;cause;piece of information that one has heard;I hear that ...;it is said that ...",Guess the Kunyomi,Image
申,"さる","the Monkey (ninth sign of the Chinese zodiac);hour of the Monkey (around 4pm, 3-5pm, or 4-6pm);west-southwest;7th month of the lunar calendar",Guess the Kunyomi,Image
男,"おとこ","male;fellow;guy;chap;bloke;male lover;boyfriend;man;manliness;manly honor;manly honour;manly reputation",Guess the Kunyomi,Image
町,"まち","town;block;neighbourhood;neighborhood;downtown;main street;street;road",Guess the Kunyomi,Image
病,"やまい","illness;disease;bad habit;weakness;fault",Guess the Kunyomi,Image
白,"しろ","white;innocence;innocent person;blank space;white go stone;white dragon tile;skewered grilled pig intestine",Guess the Kunyomi,Image
的,"まと","mark;target;object;subject;focus;point (e.g. of argument)",Guess the Kunyomi,Image
皆,"みんな,みな","everyone;everybody;everything;all,everyone;everybody;everything;all",Guess the Kunyomi,Image
目,"め","eye;sight;gaze;notice;observation;eyes (of the world, public, etc.);judgement;eye (e.g. for quality);(an) appearance;chance (of success);possibility (of a good result);spacing (between crossed strands of a net, mesh, etc.);opening;eye (of a storm, needle, etc.);dot (on a dice);graduation;tooth (of a saw, comb, etc.);-ish;point (e.g. of change);eyeball;eyesight;vision;look;stare;glance;attention;an experience;viewpoint;discrimination;discernment;stitch;texture;weave;grain (of wood);intersection (",Guess the Kunyomi,Image
石,"いし","stone;jewel;precious stone;flint (in a lighter);stone (in the bladder, kidney etc.);calculus",Guess the Kunyomi,Image
神,"かみ","god;deity;divinity;spirit;kami;incredible;fantastic;amazing;Emperor (of Japan);thunder",Guess the Kunyomi,Image
私,"わたし,わたくし","I;me,I;me;personal (affairs, etc.);private;selfishness;partiality;secrecy;confidentiality",Guess the Kunyomi,Image
秋,"あき","autumn;fall",Guess the Kunyomi,Image
程,"ほど","extent;degree;measure;limit;bounds;(span of) time;(a) distance;the state of;the status of;the condition of;or so;as much as ...;to the extent of ...;like ...;the more ... the more ...;about;around;approximately",Guess the Kunyomi,Image
種,"たね","seed (e.g. of a plant);pip;kernel;stone (e.g. of a peach);progeny;offspring;issue;breed;paternal blood;lineage;sperm;semen;cause;source;seed;origin;material (e.g. for an article);matter (e.g. of a story);subject (of discussion);theme;(news) copy;source (of a story);ingredient;main ingredient (of a piece of sushi);leaven;mechanism (of a magic trick, etc.);secret;trickery;10-point card;tane;animal card",Guess the Kunyomi,Image
空,"から,そら","emptiness;being empty;not carrying anything;unburdened;empty-handed;dishonoured (bill, promise, etc.);false;no-show (reservation);put-on (cheeriness, courage, etc.);empty (compliments);insincere,sky;the air;the heavens;weather;far-off place;distant place;state of mind;feeling;(from) memory;(by) heart;falsehood;lie;somehow;vaguely;fake",Guess the Kunyomi,Image
窓,"まど","window",Guess the Kunyomi,Image
等,"など,ら","et cetera;etc.;and the like;and so forth;or something;the likes of;for example;for instance;for one,pluralizing suffix;or so;rough indicator of direction, location, amount, etc.;nominalizing suffix",Guess the Kunyomi,Image
答,"こたえ","reply;response;answer;solution;result",Guess the Kunyomi,Image
箱,"はこ","box;case;chest;package;pack;crate;car (of a train, etc.);shamisen case;shamisen;public building;community building;man who carries a geisha's shamisen;receptacle for human waste;feces (faeces);counter for boxes (or boxed objects)",Guess the Kunyomi,Image
米,"こめ","(husked grains of) rice;staple (product, etc.);necessity",Guess the Kunyomi,Image
紙,"かみ","paper",Guess the Kunyomi,Image
組,"くみ","class (of students);group (of people);party;team;crew;lot;bunch;set;crime family;organized-crime syndicate;set (of items);assortment;deck (of cards);pack;typesetting;composition",Guess the Kunyomi,Image
緒,"お","cord;strap;thong;string (of a musical instrument, bow, etc.)",Guess the Kunyomi,Image
罪,"つみ","crime;sin;wrongdoing;indiscretion;penalty;sentence;punishment;fault;responsibility;culpability;thoughtlessness;lack of consideration",Guess the Kunyomi,Image
者,"もの","person",Guess the Kunyomi,Image
耳,"みみ","ear;hearing;ear (for music, etc.);edge;crust;heel (of bread or cheese);selvedge (of woven fabric);selvage;ear (of a pot, jug, etc.);handle",Guess the Kunyomi,Image
背,"せ,せい","back;reverse;rear side;back (e.g. of a chair);spine (of a book);height;stature;ridge (of a mountain),height;stature",Guess the Kunyomi,Image
腹,"はら","abdomen;belly;stomach;womb;one's mind;one's real intentions;one's true motive;courage;nerve;willpower;generosity;magnanimity;feelings;emotions;wide middle part;bulging part;inside;interior;inner part;anti-node;counter for hard roe;counter for containers with bulging middles (pots, vases, etc.)",Guess the Kunyomi,Image
舞,"まい","dancing;dance",Guess the Kunyomi,Image
船,"ふね","ship;boat;watercraft;vessel;seaplane;tank;tub;vat;trough;counter for boat-shaped containers (e.g. of sashimi)",Guess the Kunyomi,Image
色,"いろ","colour;color;hue;tint;tinge;shade;complexion;skin colour;skin color;look (on one's face);expression;appearance;air;feeling;personality;character;tone (of one's voice, etc.);tune;sound;ring;love;lust;sensuality;love affair;lover;paramour;beauty;sexiness;physical appeal;kind;type;variety",Guess the Kunyomi,Image
花,"はな","flower;blossom;bloom;petal;cherry blossom;beauty;blooming (esp. of cherry blossoms);ikebana;hanafuda;(the) best;glorious;lovely",Guess the Kunyomi,Image
草,"くさ","grass;weed;herb;thatch;ninja;not genuine;substandard;LOL;haha",Guess the Kunyomi,Image
菜,"な","greens;vegetables;rape (Brassica napus);rapeseed",Guess the Kunyomi,Image
葉,"は","leaf;blade (of grass);(pine) needle",Guess the Kunyomi,Image
薬,"くすり","medicine;pharmaceuticals;(legal) drugs;pill;ointment;salve;efficacious chemical (gunpowder, pesticide, etc.);(pottery) glaze;(illegal) drug;narcotic;small bribe",Guess the Kunyomi,Image
表,"おもて","surface;face (i.e. the visible side of an object);front (of a building, etc.);obverse side (i.e. 'head') of a coin;outside;exterior;appearance;public;first half (of an inning);top (of an inning);cover (for tatami mats, etc.);foreground;Omotesenke school of tea ceremony",Guess the Kunyomi,Image
西,"にし","west",Guess the Kunyomi,Image
要,"かなめ","pivot;vital point;cornerstone;keystone;Japanese photinia",Guess the Kunyomi,Image
親,"おや","dealer;banker;key;parent (organization);parent;parents;mother and father;founder;inventor;(pet) owner;main;ancestor;forefather",Guess the Kunyomi,Image
話,"はなし","speech;chat;conversation;topic;subject;discussions;negotiation;argument;rumor;talk;hearsay;tale;story;fable;circumstances;particulars",Guess the Kunyomi,Image
赤,"あか","red;crimson;scarlet;red-containing colour (e.g. brown, pink, orange);Red (i.e. communist);red light (traffic);red ink (i.e. in finance or proof-reading);(in) the red;complete;total;perfect;obvious;copper;red 5-point card",Guess the Kunyomi,Image
足,"あし","foot;paw;arm (of an octopus, squid, etc.);leg;gait;pace;bottom structural component (i.e. radical) of a kanji;means of transportation;(one's) ride;money;coin",Guess the Kunyomi,Image
身,"み","one's body;one's person;oneself;one's appearance;one's place (in society, etc.);one's position;main part;meat (as opposed to bone, skin, etc.);wood (as opposed to bark);blade (as opposed to its handle);container (as opposed to its lid)",Guess the Kunyomi,Image
車,"くるま","car;automobile;vehicle;wheel;castor;caster",Guess the Kunyomi,Image
道,"みち","road;path;street;lane;passage;route;way;distance;journey;road (e.g. to victory);course;way (of living, proper conduct, etc.);moral principles;teachings (esp. Confucian or Buddhist);dogma;field (e.g. of medicine);subject;speciality;means;method",Guess the Kunyomi,Image
達,"たち","pluralizing suffix (esp. for people and animals;formerly honorific)",Guess the Kunyomi,Image
都,"みやこ","capital (esp. Kyoto, Japan's former capital);seat of government;capital (of music, fashion, etc.);city (e.g. of light);location of the Imperial Palace",Guess the Kunyomi,Image
酒,"さけ","alcohol;sake",Guess the Kunyomi,Image
野,"の","plain;field;hidden (structural) member;wild;lacking a political post",Guess the Kunyomi,Image
金,"かね","money;metal",Guess the Kunyomi,Image
間,"あいだ,ま","space (between);gap;interval;distance;stretch;period of time (during, while);duration;between (two parties or things);among (a group);relations (between);relationship;midpoint;average;halfway;middle ground;due to;because of,time;pause;space;room",Guess the Kunyomi,Image
関,"せき","barrier;gate;seki;mutual life",Guess the Kunyomi,Image
雨,"あめ","rain;rainy day;rainy weather;the November suit (in hanafuda)",Guess the Kunyomi,Image
雪,"ゆき","snow;snowfall",Guess the Kunyomi,Image
青,"あお","blue;azure;green;green light (traffic);black (horse coat color);blue 5-point card;immature;unripe;young",Guess the Kunyomi,Image
面,"おもて,つら","face;surface;mask (esp. a noh or kyogen mask),face;mug;surface;cheek meat;cheek;cheeks;surrounding area",Guess the Kunyomi,Image
靴,"くつ","shoe;shoes;boots;footwear;footgear",Guess the Kunyomi,Image
音,"おと,ね","sound;noise;report;note;fame;Chinese-derived character reading,sound;noise;report;note;fame;Chinese-derived character reading",Guess the Kunyomi,Image
頂,"いただき","crown (of head);summit (of mountain);spire;easy win for one;something received",Guess the Kunyomi,Image
頭,"かしら,あたま","hair (on one's head);mind;brains;intellect;leader;chief;boss;captain;top;tip;beginning;start;head;person;down payment;deposit;top structural component of a kanji;pair,head;hair (on one's head);mind;brains;intellect;leader;chief;boss;captain;top;tip;beginning;start;person;down payment;deposit;top structural component of a kanji;pair",Guess the Kunyomi,Image
顔,"かお","visage;look;expression;countenance;honor;honour;face;influence;notoriety",Guess the Kunyomi,Image
風,"かぜ","wind;breeze;draught;draft;manner;behaviour;behavior;cold;influenza",Guess the Kunyomi,Image
飯,"めし","cooked rice;meal;food;one's living;livelihood",Guess the Kunyomi,Image
首,"くび","neck;head;dismissal (from a job);firing;sacking",Guess the Kunyomi,Image
