Question,Answer,Comment,Instruction,Render as
千,"ち","thousand;1,000",Guess the Kunyomi,Image
取,"とり,どり","remover;removal;last performer of the day (usu. the star performer);last performance of the day;emphatic or formal prefix;taking;taker;collecting;collector;active partner (e.g. in judo demonstration),samurai receiving this much rice as a fee;offering of rice cake containing this much rice;person receiving this amount of money as a salary",Guess the Kunyomi,Image
古,"ふる","used item;secondhand item;old;used;previous",Guess the Kunyomi,Image
台,"うてな","tower;stand;pedestal;calyx",Guess the Kunyomi,Image
合,"あい","between-season wear;spring and autumn clothing;spring and fall clothing;together;condition;situation;state;-ish",Guess the Kunyomi,Image
君,"ぎみ","suffix appended to someone else's family members",Guess the Kunyomi,Image
若,"わか","youth;child (esp. of the young son of someone of high social standing);young;new",Guess the Kunyomi,Image
唐,"から","China (sometimes also used in ref. to Korea or other foreign countries)",Guess the Kunyomi,Image
唾,"つばき","saliva;spit;spittle",Guess the Kunyomi,Image
四,"よ","four;4",Guess the Kunyomi,Image
型,"がた","type;style;mold;mould;model;pattern;template;impression;kata (set sequence of positions and movements in martial arts);style (in kabuki, noh, etc.);form;convention;tradition;(standard) form;formula;usage;(set) size;inches (in sizes of displays, disks, image sensors, etc.);(taxonomical) form",Guess the Kunyomi,Image
基,"もとい","basis;foundation;cause",Guess the Kunyomi,Image
塗,"ぬり","coating (esp. lacquering)",Guess the Kunyomi,Image
外,"と","outside;exterior;the open (air);other place;somewhere else;outside one's group (family, company, etc.)",Guess the Kunyomi,Image
夜,"よ","evening;night;dinner",Guess the Kunyomi,Image
天,"あま,あめ","sky,sky",Guess the Kunyomi,Image
奈,"からなし","Chinese quince (Pseudocydonia sinensis)",Guess the Kunyomi,Image
女,"め","female;smaller (of the two);weaker;woman;wife",Guess the Kunyomi,Image
奴,"やっこ","servant (esp. a samurai's attendant);chivalrous man (Edo period);cubed tofu (often served cold);kite shaped like an Edo-period footman;Edo-period hairstyle worn by samurai's attendants;enslavement (of a woman;Edo-period punishment for her own or her husband's crime);he;she;him;her",Guess the Kunyomi,Image
妻,"つま","edge;tip;end;gable wall;gable;my dear;dear;honey",Guess the Kunyomi,Image
字,"あざな","Chinese courtesy name (name formerly given to adult Chinese men, used in place of their given name in formal situations);nickname;section of a village",Guess the Kunyomi,Image
守,"かみ","director (of the provincial governors under the ritsuryō system)",Guess the Kunyomi,Image
安,"やす","cheap;rash;thoughtless;careless;indiscreet;frivolous",Guess the Kunyomi,Image
室,"むろ","greenhouse;icehouse;cellar",Guess the Kunyomi,Image
宮,"みや","shrine;palace;imperial residence;Imperial prince;Imperial princess;headboard with built-in shelves, drawers, etc.;temple",Guess the Kunyomi,Image
家,"や","shop;store;restaurant;someone who sells (something) or works as (something);someone with a (certain) personality trait;house;roof",Guess the Kunyomi,Image
将,"はた","or;otherwise;furthermore;also;perhaps;by some chance;possibly;that being said;be that as it may;however;but;not to mention;needless to say;as expected;sure enough;really;at all",Guess the Kunyomi,Image
尋,"ひろ","fathom",Guess the Kunyomi,Image
小,"お,さ","small;narrow;familiar prefix;slightly;a bit,narrow;thin",Guess the Kunyomi,Image
尺,"さし","ruler;measure",Guess the Kunyomi,Image
尿,"いばり,しと,ゆばり","urine,urine,urine",Guess the Kunyomi,Image
局,"つぼね","court lady (Heian period);lady-in-waiting;separate room in a palace (esp. for a lady;Heian period);room for a very low class prostitute;very low class prostitute",Guess the Kunyomi,Image
居,"い","being (somewhere);sitting",Guess the Kunyomi,Image
屋,"や","shop;store;restaurant;someone who sells (something) or works as (something);someone with a (certain) personality trait;house;roof",Guess the Kunyomi,Image
屯,"たむろ","gathering;place where people gather;police station;camp;barracks",Guess the Kunyomi,Image
州,"す","sandbank;sandbar",Guess the Kunyomi,Image
差,"さし","between (e.g. two people);face to face;hindrance;impediment;arrhythmic section of recitative in noh music;playing with only 2 players;prefix used for stress or emphasis;counter for traditional dance songs",Guess the Kunyomi,Image
己,"つちのと,な","6th in rank;sixth sign of the Chinese calendar,I;you",Guess the Kunyomi,Image
席,"むしろ","woven mat (esp. one made of straw);seat",Guess the Kunyomi,Image
帳,"とばり","curtain;hanging;bunting",Guess the Kunyomi,Image
常,"とこ","constant;unchanging;eternal",Guess the Kunyomi,Image
幣,"ぬさ","staff with plaited paper streamers",Guess the Kunyomi,Image
平,"ひら","something broad and flat;common;ordinary;plain;rank-and-file;low-ranking employee;freshman;novice;private",Guess the Kunyomi,Image
店,"たな","merchant's home;rented home;store;shop",Guess the Kunyomi,Image
建,"たて","contract;commitment",Guess the Kunyomi,Image
弥,"いや","more and more;increasingly;extremely;very",Guess the Kunyomi,Image
形,"がた,なり,かた","shape;form;style;security;collateral;obverse of an old zeni coin,style;way;shape;form;appearance;state,shape;form;style;security;collateral;obverse of an old zeni coin",Guess the Kunyomi,Image
彼,"かの","that well-known ...",Guess the Kunyomi,Image
徒,"いたずら","useless;vain;aimless;idle",Guess the Kunyomi,Image
御,"み,おん","august;beautiful,honorific/polite/humble prefix",Guess the Kunyomi,Image
徴,"しるし","sign;indication;omen",Guess the Kunyomi,Image
忍,"しのぶ","squirrel's foot fern (Davallia mariesii);Lepisorus thunbergianus (species of fern);color of clothing layers under one's overcoat (light green on blue);shinobu-wake (Edo-period women's hairstyle);clothing patterned using squirrel's foot fern",Guess the Kunyomi,Image
性,"さが","one's nature;one's destiny;custom;tradition;habit;convention",Guess the Kunyomi,Image
恣,"ほしいまま","selfish;self-indulgent;arbitrary",Guess the Kunyomi,Image
悪,"わる","wicked person;evil person;scoundrel;bad guy;bad child;naughty child;bad thing;mischief",Guess the Kunyomi,Image
愛,"まな","beloved;dear",Guess the Kunyomi,Image
我,"わ","I;me;oneself;you;prefix indicating familiarity or contempt",Guess the Kunyomi,Image
所,"とこ","place;spot;scene;site;address;district;area;locality;one's house;point;aspect;side;facet;passage (in text);part;space;room;thing;matter;whereupon;as a result;about to;on the verge of;was just doing;was in the process of doing;have just done;just finished doing",Guess the Kunyomi,Image
指,"さし","between (e.g. two people);face to face;hindrance;impediment;arrhythmic section of recitative in noh music;playing with only 2 players;prefix used for stress or emphasis;counter for traditional dance songs",Guess the Kunyomi,Image
掌,"たなごころ","palm (of the hand)",Guess the Kunyomi,Image
掛,"がけ,がかり","-clad;in the midst of;tenths (e.g. wholesale price, as tenths of retail price);times (i.e. multiplied by);able-to-seat (of a chair, etc.),charge;duty;person in charge;official;clerk",Guess the Kunyomi,Image
擬,"もどき","-like;pseudo-;mock ...;imitation ...;in the style of ...;comical character who mocks or apes the main character (in Japanese performing arts);criticism;censure",Guess the Kunyomi,Image
故,"ゆえ,もと","reason;cause;circumstances,former;ex-;past;one-time;earlier times;the past;previous state;formerly;previously;originally;before",Guess the Kunyomi,Image
散,"ばら","loose articles (not packaged with other things);bulk items;individual items;coins;small change",Guess the Kunyomi,Image
敵,"かたき","rival;opponent;adversary;competitor;enemy (esp. one with which there is longstanding enmity);foe;revenge;spouse",Guess the Kunyomi,Image
敷,"しき","spreading;laying out;covering;security deposit;Japanese mattress",Guess the Kunyomi,Image
文,"あや","figure;design;twill weave;pattern of diagonal stripes;style (of writing);figure (of speech);plot;plan;minor market fluctuation;technical correction;cat's cradle;lease rod (in a loom)",Guess the Kunyomi,Image
斎,"とき","meals exchanged by parishioners and priests",Guess the Kunyomi,Image
斑,"ふ,まだら","spots;speckles;mottles,spots;speckles;mottles;speckled;spotted",Guess the Kunyomi,Image
斜,"はす","diagonal",Guess the Kunyomi,Image
新,"にい,あら","unused;new;obvious;natural,new;unused;obvious;natural",Guess the Kunyomi,Image
方,"がた","Sirs;Mesdames;around (the time that, etc.);about",Guess the Kunyomi,Image
日,"か","day of month;counter for days",Guess the Kunyomi,Image
旧,"もと","former;ex-;past;one-time;earlier times;the past;previous state;formerly;previously;originally;before",Guess the Kunyomi,Image
時,"どき","time for ...;time to ...;good time to ...;opportunity to ...;season",Guess the Kunyomi,Image
暇,"いとま","spare time;free time;leisure;time (e.g. time it takes to do something);time off;day off;vacation;holiday;leave;quitting (one's job);firing someone;divorcing (one's spouse);(being) inactive;(of one's business) slow;leaving;departing",Guess the Kunyomi,Image
曲,"くま","corner;nook;recess;shade;shadow;dark area;dark circles (under the eyes);dark rings;shading;gradation;kumadori;style of kabuki makeup used for violent roles",Guess the Kunyomi,Image
更,"さら","new;unused;obvious;natural",Guess the Kunyomi,Image
望,"もち","full moon;15th day of the lunar month",Guess the Kunyomi,Image
末,"うら,うれ","top end;tip,new shoots;new growth (of a tree)",Guess the Kunyomi,Image
朴,"えのき,ほお","Japanese hackberry (Celtis sinensis var. japonica);Chinese nettle tree;enoki mushroom (Flammulina velutipes);winter mushroom;velvet shank;enokitake;enokidake,Japanese bigleaf magnolia (Magnolia obovata)",Guess the Kunyomi,Image
束,"つか","strut;short vertical post;thickness (of a book minus the cover, a sheaf of paper, etc.);handbreadth;bundle",Guess the Kunyomi,Image
枢,"とぼそ","cavities in the frame of a door used as part of a pivot hinge;door",Guess the Kunyomi,Image
柄,"つか","hilt (of a sword);haft (of a dagger);handle;handgrip",Guess the Kunyomi,Image
某,"それがし,なにがし","someone;unknown person;I;me,certain amount;some;certain person;Mr So-and-so;a certain ...;I;me",Guess the Kunyomi,Image
柔,"やわ","soft;weak;fragile;poorly built;insubstantial",Guess the Kunyomi,Image
柵,"しがらみ","weir;bonds;fetters;ties of obligation",Guess the Kunyomi,Image
桟,"かけはし","temporary (suspension) bridge;makeshift bridge;bridge (between cultures, generations, etc.);link;go-between;intermediary;walkway (constructed on a cliff face);plank path",Guess the Kunyomi,Image
械,"かせ","shackles;fetters;irons;handcuffs;restraint;constraint;bonds (e.g. family);ties;binding relationship;binding relationships;encumbrance",Guess the Kunyomi,Image
業,"わざ","deed;act;work;performance",Guess the Kunyomi,Image
標,"しるべ","guidance;guide",Guess the Kunyomi,Image
機,"はた","loom",Guess the Kunyomi,Image
正,"まさ","exact;precise",Guess the Kunyomi,Image
歳,"とせ","counter for years (following a number in the hito-futa-mi counting system)",Guess the Kunyomi,Image
殊,"こと","difference (from one another);different thing;other;unusual;extraordinary",Guess the Kunyomi,Image
殻,"がら","chicken bones (e.g. for soup);chicken carcass;poor-quality coke (coal);left-overs;remnants",Guess the Kunyomi,Image
殿,"との","feudal lord;mansion;palace",Guess the Kunyomi,Image
氏,"うじ","family name;lineage;birth;clan",Guess the Kunyomi,Image
氷,"ひ","ice;hail",Guess the Kunyomi,Image
河,"かわ","discarded tiles;discards",Guess the Kunyomi,Image
法,"のり","rule;law;regulation;model;pattern;teachings of Buddha;Buddhist doctrine;transverse measurement;measurement across;side-slope;slope",Guess the Kunyomi,Image
津,"つ","Tsu (city in Mie);harbour;harbor;port;ferry",Guess the Kunyomi,Image
涯,"はて","horizon",Guess the Kunyomi,Image
渋,"しぶ","kakishibu;astringent persimmon juice used as a dye or to treat wood, paper, etc.",Guess the Kunyomi,Image
温,"ぬく","idiot;dummy;slow person",Guess the Kunyomi,Image
潮,"うしお","tide;current;sea water;opportunity;chance;thin soup of fish or shellfish boiled in seawater",Guess the Kunyomi,Image
灯,"ともしび","light;lamp;torch",Guess the Kunyomi,Image
然,"さ,しか","so;like that;in that way,like that;as such;yeah;uh-huh",Guess the Kunyomi,Image
焼,"やき","cooking, esp. frying or stir-frying;heating;tempering;-ware",Guess the Kunyomi,Image
煮,"に","simmered with;cooked with;boiling;boiled dish",Guess the Kunyomi,Image
片,"かた","one (of a pair);incomplete;imperfect;fragmentary;few;little;off-centre;remote;side;problem;question;matters",Guess the Kunyomi,Image
牧,"まき","pasture;grazing land",Guess the Kunyomi,Image
狭,"さ","narrow;thin",Guess the Kunyomi,Image
理,"ことわり","reason;logic;sense;natural way of things",Guess the Kunyomi,Image
瓶,"へい","jar or vase with a long narrow neck",Guess the Kunyomi,Image
生,"き","pure;undiluted;raw;crude",Guess the Kunyomi,Image
産,"うぶ","innocent;naive;unsophisticated;inexperienced;green;wet behind the ears;birth-",Guess the Kunyomi,Image
甲,"きのえ","first sign of the Chinese calendar",Guess the Kunyomi,Image
男,"お","male;manly;brave;heroic;larger (of the two);greater;man;husband",Guess the Kunyomi,Image
畏,"かしこ","yours sincerely;respectfully yours",Guess the Kunyomi,Image
畑,"はた","field (for growing wheat, fruit, vegetables, etc.);cultivated land;vegetable plot;kitchen garden;plantation;field (of specialization);sphere;area;line;womb;birth;birthplace",Guess the Kunyomi,Image
畔,"くろ,ほとり","ridge of earth between rice fields;ridge between grooves in threshold or lintel;footpath between rice fields;causeway,side (esp. of a waterbody);edge;bank;shore",Guess the Kunyomi,Image
畝,"せ","se (Japanese unit of area equal to 30 tsubo, approx. 99.174 m.sq.)",Guess the Kunyomi,Image
異,"こと,け","difference (from one another);different thing;other;unusual;extraordinary,difference (from one another);different thing;other;unusual;extraordinary",Guess the Kunyomi,Image
番,"つがい","pair (esp. of mated animals);brace;couple;(anatomical) joint",Guess the Kunyomi,Image
白,"しら","white;unseasoned;undyed;unaltered;very much;precisely;playing dumb;unfeigned;honest;diligent",Guess the Kunyomi,Image
百,"もも","hundred;100;(a great) many",Guess the Kunyomi,Image
相,"あい","together;mutually;fellow",Guess the Kunyomi,Image
真,"ま","true;truth;just;right;due (east);pure;genuine",Guess the Kunyomi,Image
社,"やしろ","(Shinto) shrine",Guess the Kunyomi,Image
神,"かん","divine;godly",Guess the Kunyomi,Image
竜,"たつ","dragon (esp. a Chinese dragon);naga;semi-divine human-cobra chimera in Hindu and Buddhist mythology;promoted rook",Guess the Kunyomi,Image
端,"はた,はな","near;close;beside;vicinity;proximity;besides;while;third person,end (e.g. of street);tip;point;edge;margin;beginning;start;first;odds and ends;scrap;odd bit;least",Guess the Kunyomi,Image
節,"ぶし","characteristic way of speaking",Guess the Kunyomi,Image
米,"よね","88 years old;rice",Guess the Kunyomi,Image
粉,"こ","flour;meal;powder;dust",Guess the Kunyomi,Image
粗,"あら","remaining bony parts (of a fish after filleting);flaw (esp. of a person);fault;defect;rice chaff;rough;crude;raw;natural;wild",Guess the Kunyomi,Image
糧,"かて","food;provisions;nourishment (mental, spiritual, etc.);sustenance (e.g. of one's life);source of encouragement",Guess the Kunyomi,Image
終,"つい","end;final;end of life;death;never;not at all",Guess the Kunyomi,Image
緯,"ぬき","weft;woof (crosswise threads on a loom)",Guess the Kunyomi,Image
縁,"ゆかり,えにし,よすが,へり","connection (to a person, place, etc.);relation;affinity,fate;destiny (esp. as a mysterious force that binds two people together);relationship (e.g. between two people);bond;link;connection;family ties;affinity;opportunity;chance (to meet someone and start a relationship);pratyaya (indirect conditions, as opposed to direct causes);narrow open-air veranda,something to rely on;aid;clue;way;means;someone to rely on;relative;reminder;memento,edge (of a river, woods, etc.);shoulder (of a road);rim;bri",Guess the Kunyomi,Image
缶,"かま","boiler",Guess the Kunyomi,Image
羅,"うすもの","lightweight fabric or clothing;silk gauze;thin silk",Guess the Kunyomi,Image
群,"むら","gathering",Guess the Kunyomi,Image
羽,"は","feather;plume;down;wing;blade (of a fan, propeller, etc.);shuttlecock (in badminton);shuttlecock (in hanetsuki);arrow feathers",Guess the Kunyomi,Image
翁,"おきな","old man;venerable gentleman;venerable;old;father",Guess the Kunyomi,Image
聖,"ひじり","highly virtuous monk;monk;Buddhist solitary;Buddhist missionary;saint (i.e. a virtuous person);emperor;master;expert",Guess the Kunyomi,Image
肉,"しし","flesh (esp. of an animal);meat",Guess the Kunyomi,Image
胸,"むな","chest;breast;breasts;bosom;bust;heart;lungs;stomach;mind;feelings",Guess the Kunyomi,Image
腰,"こし","counter for swords, hakama, obi, etc. worn around the waist;counter for quivers of arrows",Guess the Kunyomi,Image
腸,"はらわた,わた","guts;bowels;intestines,guts;bowels;intestines",Guess the Kunyomi,Image
舷,"ふなばた,ふなべり","side of a boat;gunwale,side of a boat;gunwale",Guess the Kunyomi,Image
英,"はなぶさ","calyx;corolla",Guess the Kunyomi,Image
茨,"いばら","thorny shrub;wild rose;briar;thorn;cusp",Guess the Kunyomi,Image
葛,"つづら","kudzu (Pueraria montana);Japanese arrowroot;Chinese moonseed (Sinomenium acutum)",Guess the Kunyomi,Image
薄,"うす","light (e.g. colour, color)",Guess the Kunyomi,Image
薪,"たきぎ","piece(s) of firewood (esp. chopped or split from logs);kindling (twigs, branches, etc.);firewood",Guess the Kunyomi,Image
術,"すべ","way;method;means",Guess the Kunyomi,Image
衣,"きぬ","clothing;garment;dress",Guess the Kunyomi,Image
現,"うつつ","reality;consciousness",Guess the Kunyomi,Image
言,"こと","word;remark;statement",Guess the Kunyomi,Image
詰,"つめ,づめ","stuffing;packing;end (esp. the foot of a bridge);lowest-ranking guest at tea ceremony;tea master;endgame (esp. in shogi or used figuratively);sweet eel sauce;middle-aged woman;appointment to a particular workplace;using as the sole ground of judgement (judgment);continuing;keep doing for period of time,stuffing;packing;end (esp. the foot of a bridge);lowest-ranking guest at tea ceremony;tea master;endgame (esp. in shogi or used figuratively);sweet eel sauce;middle-aged woman;appointment to a par",Guess the Kunyomi,Image
誰,"た,たれ","who,who",Guess the Kunyomi,Image
諸,"もろ","both;many;various;all;together",Guess the Kunyomi,Image
貫,"ぬき","crosspiece (between pillars, etc.);penetrating tie beam",Guess the Kunyomi,Image
賂,"まいない","bribe",Guess the Kunyomi,Image
質,"たち","nature (of a person);disposition;temperament;nature (of something);character;kind;sort",Guess the Kunyomi,Image
距,"けづめ","spur (of a chicken, pheasant, etc.);cockspur;calcar;fetlock",Guess the Kunyomi,Image
路,"じ","route;road;distance travelled in a day;one's ... (age, e.g. 40s, 60s)",Guess the Kunyomi,Image
転,"うたた","more and more;increasingly;all the more",Guess the Kunyomi,Image
輩,"ともがら,ばら","comrade;fellow,suffixed to words indicating a class of people to create a plural (esp. in impolite contexts)",Guess the Kunyomi,Image
轄,"くさび","wedge;chock;linchpin;lynchpin;tie;bond",Guess the Kunyomi,Image
辺,"べ,ほとり","surrounding area;shore (of the sea);suffix used as a rough indicator of location, direction, time, etc.,side (esp. of a waterbody);edge;bank;shore",Guess the Kunyomi,Image
逆,"さか","inverse;reverse",Guess the Kunyomi,Image
郡,"こおり","district;county;district (of 2-20 50-home neighbourhoods or townships, in the ritsuryō period);commandery (in China)",Guess the Kunyomi,Image
部,"べ","hereditary occupational group (Yamato period)",Guess the Kunyomi,Image
郭,"くるわ","district;quarter;enclosure;area enclosed by earthwork;red-light district;wide and empty",Guess the Kunyomi,Image
郷,"さと","village;hamlet;countryside;country;home (of one's parents, etc.);hometown;one's origins;one's upbringing;one's past",Guess the Kunyomi,Image
里,"さと","village;hamlet;countryside;country;home (of one's parents, etc.);hometown;one's origins;one's upbringing;one's past",Guess the Kunyomi,Image
重,"え","-fold;-ply",Guess the Kunyomi,Image
金,"かな","money;metal",Guess the Kunyomi,Image
鈍,"なまくら","blunt (e.g. sword);dull;lazy;cowardly;good for nothing",Guess the Kunyomi,Image
鉄,"くろがね","iron",Guess the Kunyomi,Image
鉱,"あらがね","ore",Guess the Kunyomi,Image
銀,"しろがね","silver (Ag);silver coin;money;silver medal;silver colour;silver color;bank;silver general",Guess the Kunyomi,Image
銅,"あかがね","copper (Cu);bronze (medal)",Guess the Kunyomi,Image
銭,"ぜに","round coin with a (square) hole in the center;coin made of non-precious materials;money",Guess the Kunyomi,Image
鑑,"かがみ","model;pattern;paragon;exemplar",Guess the Kunyomi,Image
長,"おさ","head;chief;leader;the greatest (of all the ...)",Guess the Kunyomi,Image
門,"かど","gate;branch of learning based on the teachings of a single master;division;phylum;counter for cannons",Guess the Kunyomi,Image
関,"ぜき","honorific added to names of makuuchi and juryo division wrestlers",Guess the Kunyomi,Image
陶,"すえ","pottery;earthenware;ceramics;porcelain",Guess the Kunyomi,Image
陸,"おか","land;shore",Guess the Kunyomi,Image
陽,"ひ","sun;sunshine;sunlight",Guess the Kunyomi,Image
階,"きざはし","stairs;stairs at the front of a noh stage",Guess the Kunyomi,Image
隙,"ひま","gap;space;break;interlude;interval;chink (in one's armor, armour);chance;opportunity;weak spot;breach (of a relationship between people)",Guess the Kunyomi,Image
際,"ぎわ,きわ","edge;brink;verge;side;time;moment of,edge;brink;verge;side;time;moment of",Guess the Kunyomi,Image
隷,"しもべ","servant;manservant;menial",Guess the Kunyomi,Image
雄,"おん,お","male (animal, plant),male;manly;brave;heroic;larger (of the two);greater;man;husband",Guess the Kunyomi,Image
雅,"みやび","refinement;elegance;grace",Guess the Kunyomi,Image
雌,"めん,め","female (animal, plant),female;smaller (of the two);weaker;woman;wife",Guess the Kunyomi,Image
雷,"いかづち,いかずち","lightning;thunder;thunderbolt;god of thunder;god of lightning;anger;fit of anger,lightning;thunder;thunderbolt;god of thunder;god of lightning;anger;fit of anger",Guess the Kunyomi,Image
霊,"たま","soul;spirit",Guess the Kunyomi,Image
静,"しず","quiet;calm;still",Guess the Kunyomi,Image
面,"おも","face;surface;mask (esp. a noh or kyogen mask)",Guess the Kunyomi,Image
韓,"から","China (sometimes also used in ref. to Korea or other foreign countries)",Guess the Kunyomi,Image
項,"うなじ","nape (of the neck);nucha",Guess the Kunyomi,Image
頭,"がしら,かぶり","top of ...;head of ...;the moment that ...,head",Guess the Kunyomi,Image
顎,"あぎと","chin;jaw;gills;branchia",Guess the Kunyomi,Image
類,"たぐい","kind;sort;type;equal;match;peer",Guess the Kunyomi,Image
餅,"もちい","mochi;(sticky) rice cake",Guess the Kunyomi,Image
餌,"え","(animal) feed;fodder;pet food;bait;lure;enticement",Guess the Kunyomi,Image
館,"やかた,たて","mansion;palace;manor house;castle;nobleman;noblewoman;dignitary;cabin (on a boat, carriage, etc.),mansion;palace;manor house;castle;nobleman;noblewoman;dignitary;cabin (on a boat, carriage, etc.)",Guess the Kunyomi,Image
香,"か","smell (esp. a good smell);fragrance;scent;aroma;perfume",Guess the Kunyomi,Image
験,"しるし","sign;indication;omen",Guess the Kunyomi,Image
高,"だか","quantity;amount;volume;number;amount of money",Guess the Kunyomi,Image
魂,"たま","soul;spirit",Guess the Kunyomi,Image
醜,"しこ","ugly;repulsive;detestable;contemptible;unworthy;insignificant;humble;strong and frightening thing",Guess the Kunyomi,Image
鶏,"とり","chicken (Gallus gallus domesticus);domestic chicken;chicken meat",Guess the Kunyomi,Image
鹿,"か","deer (esp. the sika deer, Cervus nippon);cervid",Guess the Kunyomi,Image
黄,"き","yellow",Guess the Kunyomi,Image
