Question,Answer,Comment,Instruction,Render as
"妹","いもうと","younger sister",Guess the Kunyomi,Image
"娘","むすめ","daughter;girl (i.e. a young, unmarried woman)",Guess the Kunyomi,Image
"子","こ,ね","teenager;youngster;young (non-adult) person;young woman;offshoot;interest;new share;player who is not a dealer;young geisha;young prostitute;bird egg;-er (often of young women);child;kid;(one's) child;offspring;young (animal),the Rat (first sign of the Chinese zodiac);hour of the Rat (around midnight, 11pm to 1am, or 12 midnight to 2am);north;eleventh month of the lunar calendar",Guess the Kunyomi,Image
"家","いえ,うち","house;residence;dwelling;family;household;lineage;family name,house;one's house;one's home;one's family;one's household",Guess the Kunyomi,Image
"宿","やど","lodging;inn;hotel;house;home;dwelling;home of a servant's parents (or guarantor, etc.)",Guess the Kunyomi,Image
"富","とみ","riches;wealth;fortune;resources;lottery",Guess the Kunyomi,Image
"山","やま","mountain;hill;mine (e.g. coal mine);heap;pile;crown (of a hat);thread (of a screw);tread (of a tire);protruding part of an object;high part;climax;peak;critical point;guess;speculation;gamble;criminal case;crime;mountain climbing;mountaineering;festival float (esp. one mounted with a decorative halberd);deck (of playing cards on table, face down, from which cards are drawn);stack;wall;wall tile;temple;temple grounds;wild",Guess the Kunyomi,Image
"川","かわ","river;stream;the ... river",Guess the Kunyomi,Image
"左","ひだり","left;left hand side",Guess the Kunyomi,Image
"市","いち","market;fair",Guess the Kunyomi,Image
"年","とし","year;age;years;past one's prime;old age",Guess the Kunyomi,Image
"幸","さち","good luck;fortune;happiness;harvest;yield",Guess the Kunyomi,Image
"度","たび","time (three times, each time, etc.);times",Guess the Kunyomi,Image
"庭","にわ","garden;yard;courtyard;field (of action);area",Guess the Kunyomi,Image
"弟","おとうと","younger brother;little brother;kid brother;brother-in-law (spouse's younger brother or younger sister's husband);pupil;apprentice",Guess the Kunyomi,Image
"後","あと,のち","behind;rear;after;later;remainder;the rest;more (e.g. five more minutes);left;also;in addition;descendant;successor;heir;after one's death;past;previous,later;afterwards;future;after one's death;descendant",Guess the Kunyomi,Image
"心","こころ","mind;heart;spirit;the meaning of a phrase (riddle, etc.)",Guess the Kunyomi,Image
"息","いき","breath;breathing;tone;mood",Guess the Kunyomi,Image
"手","て","arm;forepaw;foreleg;handle;hand;worker;help;trouble;care;effort;means;way;trick;move;technique;workmanship;handwriting;kind;type;sort;one's hands;one's possession;ability to cope;hand (of cards);direction;move (in go, shogi, etc.)",Guess the Kunyomi,Image
"折","おり","opportunity;chance;occasion;time;folding;fold;pleat;crease;small food box (wooden or cardboard);folding in ... (two, three, etc.);counter for folded items;counter for items (esp. food) packed in an oribako",Guess the Kunyomi,Image
"指","ゆび","finger;toe;digit",Guess the Kunyomi,Image
"政","まつりごと","rule;government",Guess the Kunyomi,Image
"数","かず","number;amount",Guess the Kunyomi,Image
"旅","たび","travel;trip;journey",Guess the Kunyomi,Image
"早","はや","now;quick;early;fast;rapid;already;by this time",Guess the Kunyomi,Image
"昔","むかし","olden days;former",Guess the Kunyomi,Image
"春","はる","spring;springtime;New Year;prime (of life);height (of one's prosperity);heyday;adolescence;puberty;sexuality;sexual desire",Guess the Kunyomi,Image
"月","つき","Moon;month;moonlight;(a) moon;natural satellite",Guess the Kunyomi,Image
"朝","あさ","morning;breakfast",Guess the Kunyomi,Image
"未","ひつじ","the Sheep (eighth sign of the Chinese zodiac);the Ram;the Goat;hour of the Sheep (around 2pm, 1-3pm, or 2-4pm);south-southwest;sixth month of the lunar calendar",Guess the Kunyomi,Image
"村","むら","village",Guess the Kunyomi,Image
"東","ひがし","east",Guess the Kunyomi,Image
"林","はやし","wood;woods;forest;grove;copse;thicket;bunch (of something);cluster;line;collection",Guess the Kunyomi,Image
"様","さま","Mr;Mrs;Miss;Ms;makes a word more polite (usu. in fixed expressions);state;situation;appearance;manner",Guess the Kunyomi,Image
"横","よこ","horizontal (as opposed to vertical);lying down;side-to-side (as opposed to front-to-back);width;breadth;side (of a box, etc.);beside;aside;next to;unconnected",Guess the Kunyomi,Image
"次","つぎ","next;following;subsequent;stage;station",Guess the Kunyomi,Image
"母","はは","mother",Guess the Kunyomi,Image
"毎","ごと","each;every",Guess the Kunyomi,Image
"民","たみ","people;citizens;subjects;folk",Guess the Kunyomi,Image
"気","き","spirit;mind;heart;nature;disposition;intention;will;motivation;mood;feelings;consciousness;care;attention;consideration;worry;interest;(the) air;atmosphere;ambience;atmosphere (of);air (of);fragrance;aroma;flavour;taste;qi (in traditional Chinese philosophy and medicine);chi;ki",Guess the Kunyomi,Image
"水","みず","water (esp. cool, fresh water, e.g. drinking water);fluid (esp. in an animal tissue);liquid;flood;floodwaters;water offered to wrestlers just prior to a bout;break granted to wrestlers engaged in a prolonged bout",Guess the Kunyomi,Image
"池","いけ","pond",Guess the Kunyomi,Image
"海","うみ","sea;ocean;waters",Guess the Kunyomi,Image
"火","ひ","fire;flame;blaze",Guess the Kunyomi,Image
"父","ちち","father",Guess the Kunyomi,Image
"牛","うし","cattle (Bos taurus);cow;bull;ox;calf;beef;Chinese 'Ox' constellation (one of the 28 mansions)",Guess the Kunyomi,Image
"物","もの","thing;object;article;stuff;substance;one's things;possessions;property;belongings;things;something;anything;everything;nothing;quality;reason;the way of things;used to emphasize emotion, judgment, etc.;used to indicate a common occurrence in the past (after a verb in past tense);used to indicate a general tendency;used to indicate something that should happen;item classified as ...;item related to ...;work in the genre of ...;cause of ...;cause for ...;somehow;somewhat;for some reason;really;tru",Guess the Kunyomi,Image
"犬","いぬ","dog (Canis (lupus) familiaris);squealer;rat;snitch;counterfeit;informer;informant;spy;loser;asshole;inferior;useless;wasteful",Guess the Kunyomi,Image
"猫","ねこ","cat (esp. the domestic cat, Felis catus);shamisen;geisha;wheelbarrow;clay bed-warmer;bottom (submissive partner of a homosexual relationship)",Guess the Kunyomi,Image
"田","た","rice field",Guess the Kunyomi,Image
"由","よし","reason;significance;cause;piece of information that one has heard;I hear that ...;it is said that ...",Guess the Kunyomi,Image
"申","さる","the Monkey (ninth sign of the Chinese zodiac);hour of the Monkey (around 4pm, 3-5pm, or 4-6pm);west-southwest;7th month of the lunar calendar",Guess the Kunyomi,Image
"病","やまい","illness;disease;bad habit;weakness;fault",Guess the Kunyomi,Image
"的","まと","mark;target;object;subject;focus;point (e.g. of argument)",Guess the Kunyomi,Image
"皆","みんな,みな","everyone;everybody;everything;all,everyone;everybody;everything;all",Guess the Kunyomi,Image
"目","め","eye;sight;gaze;notice;observation;eyes (of the world, public, etc.);judgement;eye (e.g. for quality);(an) appearance;chance (of success);possibility (of a good result);spacing (between crossed strands of a net, mesh, etc.);opening;eye (of a storm, needle, etc.);dot (on a dice);graduation;tooth (of a saw, comb, etc.);-ish;point (e.g. of change);eyeball;eyesight;vision;look;stare;glance;attention;an experience;viewpoint;discrimination;discernment;stitch;texture;weave;grain (of wood);intersection (",Guess the Kunyomi,Image
"石","いし","stone;jewel;precious stone;flint (in a lighter);stone (in the bladder, kidney etc.);calculus",Guess the Kunyomi,Image
"私","わたし,わたくし","I;me,I;me;personal (affairs, etc.);private;selfishness;partiality;secrecy;confidentiality",Guess the Kunyomi,Image
"程","ほど","extent;degree;measure;limit;bounds;(span of) time;(a) distance;the state of;the status of;the condition of;or so;as much as ...;to the extent of ...;like ...;the more ... the more ...;about;around;approximately",Guess the Kunyomi,Image
"種","たね","seed (e.g. of a plant);pip;kernel;stone (e.g. of a peach);progeny;offspring;issue;breed;paternal blood;lineage;sperm;semen;cause;source;seed;origin;material (e.g. for an article);matter (e.g. of a story);subject (of discussion);theme;(news) copy;source (of a story);ingredient;main ingredient (of a piece of sushi);leaven;mechanism (of a magic trick, etc.);secret;trickery;10-point card;tane;animal card",Guess the Kunyomi,Image
"空","から,そら","emptiness;being empty;not carrying anything;unburdened;empty-handed;dishonoured (bill, promise, etc.);false;no-show (reservation);put-on (cheeriness, courage, etc.);empty (compliments);insincere,sky;the air;the heavens;weather;far-off place;distant place;state of mind;feeling;(from) memory;(by) heart;falsehood;lie;somehow;vaguely;fake",Guess the Kunyomi,Image
"等","など,ら","et cetera;etc.;and the like;and so forth;or something;the likes of;for example;for instance;for one,pluralizing suffix;or so;rough indicator of direction, location, amount, etc.;nominalizing suffix",Guess the Kunyomi,Image
"答","こたえ","reply;response;answer;solution;result",Guess the Kunyomi,Image
"紙","かみ","paper",Guess the Kunyomi,Image
"組","くみ","class (of students);group (of people);party;team;crew;lot;bunch;set;crime family;organized-crime syndicate;set (of items);assortment;deck (of cards);pack;typesetting;composition",Guess the Kunyomi,Image
"罪","つみ","crime;sin;wrongdoing;indiscretion;penalty;sentence;punishment;fault;responsibility;culpability;thoughtlessness;lack of consideration",Guess the Kunyomi,Image
"者","もの","person",Guess the Kunyomi,Image
"耳","みみ","ear;hearing;ear (for music, etc.);edge;crust;heel (of bread or cheese);selvedge (of woven fabric);selvage;ear (of a pot, jug, etc.);handle",Guess the Kunyomi,Image
"舞","まい","dancing;dance",Guess the Kunyomi,Image
"色","いろ","colour;color;hue;tint;tinge;shade;complexion;skin colour;skin color;look (on one's face);expression;appearance;air;feeling;personality;character;tone (of one's voice, etc.);tune;sound;ring;love;lust;sensuality;love affair;lover;paramour;beauty;sexiness;physical appeal;kind;type;variety",Guess the Kunyomi,Image
"菜","な","greens;vegetables;rape (Brassica napus);rapeseed",Guess the Kunyomi,Image
"葉","は","leaf;blade (of grass);(pine) needle",Guess the Kunyomi,Image
"薬","くすり","medicine;pharmaceuticals;(legal) drugs;pill;ointment;salve;efficacious chemical (gunpowder, pesticide, etc.);(pottery) glaze;(illegal) drug;narcotic;small bribe",Guess the Kunyomi,Image
"表","おもて","surface;face (i.e. the visible side of an object);front (of a building, etc.);obverse side (i.e. 'head') of a coin;outside;exterior;appearance;public;first half (of an inning);top (of an inning);cover (for tatami mats, etc.);foreground;Omotesenke school of tea ceremony",Guess the Kunyomi,Image
"西","にし","west",Guess the Kunyomi,Image
"要","かなめ","pivot;vital point;cornerstone;keystone;Japanese photinia",Guess the Kunyomi,Image
"親","おや","dealer;banker;key;parent (organization);parent;parents;mother and father;founder;inventor;(pet) owner;main;ancestor;forefather",Guess the Kunyomi,Image
"身","み","one's body;one's person;oneself;one's appearance;one's place (in society, etc.);one's position;main part;meat (as opposed to bone, skin, etc.);wood (as opposed to bark);blade (as opposed to its handle);container (as opposed to its lid)",Guess the Kunyomi,Image
"車","くるま","car;automobile;vehicle;wheel;castor;caster",Guess the Kunyomi,Image
"達","たち","pluralizing suffix (esp. for people and animals;formerly honorific)",Guess the Kunyomi,Image
"酒","さけ","alcohol;sake",Guess the Kunyomi,Image
"間","あいだ,ま","space (between);gap;interval;distance;stretch;period of time (during, while);duration;between (two parties or things);among (a group);relations (between);relationship;midpoint;average;halfway;middle ground;due to;because of,time;pause;space;room",Guess the Kunyomi,Image
"雨","あめ","rain;rainy day;rainy weather;the November suit (in hanafuda)",Guess the Kunyomi,Image
"雪","ゆき","snow;snowfall",Guess the Kunyomi,Image
"青","あお","blue;azure;green;green light (traffic);black (horse coat color);blue 5-point card;immature;unripe;young",Guess the Kunyomi,Image
"音","おと,ね","sound;noise;report;note;fame;Chinese-derived character reading,sound;noise;report;note;fame;Chinese-derived character reading",Guess the Kunyomi,Image
"頂","いただき","crown (of head);summit (of mountain);spire;easy win for one;something received",Guess the Kunyomi,Image
"顔","かお","visage;look;expression;countenance;honor;honour;face;influence;notoriety",Guess the Kunyomi,Image
"風","かぜ","wind;breeze;draught;draft;manner;behaviour;behavior;cold;influenza",Guess the Kunyomi,Image
"飯","めし","cooked rice;meal;food;one's living;livelihood",Guess the Kunyomi,Image
"馬","うま","horse;horse racing;promoted bishop;knight (court card in mekuri karuta and unsun karuta)",Guess the Kunyomi,Image
"髪","かみ","hair (on the head)",Guess the Kunyomi,Image
"魚","うお,さかな","fish,fish",Guess the Kunyomi,Image
"黒","くろ","black;black stone;guilt;guilty person",Guess the Kunyomi,Image
"元,本","もと","origin;source;basis;foundation;root;cause;ingredient;material;base;mix;stock;(someone's) side;(someone's) location;original cost (or capital, principal, etc.);(plant) root;(tree) trunk;first section of a waka;counter for blades of grass, tree trunks, etc., and for falcons (in falconry);handle (chopsticks, brush, etc.);grip",Guess the Kunyomi,Image
"丈","だけ,たけ","only;just;merely;simply;no more than;nothing but;alone;as much as;to the extent of;enough to,height;stature;length (esp. of clothing);all (one has);everything;magnificence (of a waka poem, etc.)",Guess the Kunyomi,Image
"並","なみ","average;medium;common;ordinary;regular grade;same level as;mid-grade (item);equal to;equivalent to;on par with;each (e.g. month);every;row of (teeth, houses, etc.);line of",Guess the Kunyomi,Image
"串","くし","spit;skewer;proxy (computer server)",Guess the Kunyomi,Image
"丼","どんぶり","porcelain bowl;donburi;bowl of meat, fish, etc. served over rice",Guess the Kunyomi,Image
"井","い","well",Guess the Kunyomi,Image
"仮","かり","temporary;provisional;interim;fictitious;assumed (name);alias;hypothetical;theoretical",Guess the Kunyomi,Image
"仲","なか","relation;relationship",Guess the Kunyomi,Image
"俵","たわら","straw bag;sack;bale;counter for sacks (of rice, potatoes, coal, etc.)",Guess the Kunyomi,Image
"俺","おれ","I;me",Guess the Kunyomi,Image
"傘","かさ","umbrella;parasol;something shaped like an umbrella or a conical hat;shade (of a lamp);mushroom cap;pileus",Guess the Kunyomi,Image
"公","おおやけ","official;governmental;formal;public (use, matter, forum, etc.);common;being public knowledge;being out in the open;exposure to public view",Guess the Kunyomi,Image
"冠","かんむり","traditional cap worn by Shinto clergy and courtiers;crown;diadem;coronet;top kanji radical;first verse of a haikai, etc.;best;peerless;first;name;title;named sponsorship of a program, event, team, etc.",Guess the Kunyomi,Image
"刀","かたな","sword (esp. Japanese single-edged);katana;scalpel;chisel;burin;graver;knife money (knife-shaped commodity money used in ancient China)",Guess the Kunyomi,Image
"匠","たくみ","craftsman;artisan;workman;carpenter;craft;craftsmanship;skill;dexterity;design;plot;scheme;artifice;trick",Guess the Kunyomi,Image
"匹","ひき","counter for small animals;counter for rolls of cloth (two han in size);counter for horses;roll of cloth",Guess the Kunyomi,Image
"印","しるし","mark;sign;symbol;emblem;badge;crest;flag;evidence;proof;token (of gratitude, affection, etc.)",Guess the Kunyomi,Image
"卵","たまご","eggs;egg;spawn;roe;(hen's) egg;(an expert) in the making;beginning;origin;infancy",Guess the Kunyomi,Image
"卸","おろし","wholesale",Guess the Kunyomi,Image
"喪","も","mourning;calamity;misfortune",Guess the Kunyomi,Image
"器","うつわ","bowl;vessel;container;ability;capacity;calibre;caliber",Guess the Kunyomi,Image
"坪","つぼ","traditional unit of land area, approx. 3.31 square meters;traditional unit of fabric or paper area, approx. 9.18 square centimeters;tsubo;traditional unit of leather or tile area, approx. 918 square centimeters;cubic tsubo (approx. 6 cubic metres)",Guess the Kunyomi,Image
"城","しろ","castle",Guess the Kunyomi,Image
"堤","つつみ","bank;embankment;dike",Guess the Kunyomi,Image
"塊","かたまり","lump;mass;bundle;clump;clod;cluster;group;crowd;embodiment (of an idea, quality, feeling etc.);personification",Guess the Kunyomi,Image
"塩","しお","salt;common salt;table salt;sodium chloride;hardship;toil;trouble;saltiness;cold;unwelcoming;indifferent",Guess the Kunyomi,Image
"墓","はか","grave;gravesite;tomb",Guess the Kunyomi,Image
"境","さかい","border;boundary;turning point;watershed;area;region;spot;space;environment;psychological state;mental state;cognitive object;something perceptible by the sense organs or mind",Guess the Kunyomi,Image
"墨","すみ","sumi;India ink;Chinese ink;ink stick;ink-cake;squid ink;octopus ink;carpenter's inking string",Guess the Kunyomi,Image
"壁","かべ","wall;partition;barrier;obstacle;Chinese 'Wall' constellation (one of the 28 mansions)",Guess the Kunyomi,Image
"奥","おく","inner part;interior;back (of a drawer, one's throat, etc.);depths (e.g. of a forest);recesses (e.g. of a cave);heart;end (of a road, garden, etc.);living quarters (at the back of a house);inner room;recesses (of one's mind);bottom (of one's heart);behind (someone's words);mysteries (of an art)",Guess the Kunyomi,Image
"姿","すがた","figure;form;shape;appearance;dress;guise;state;condition;picture;image;form (of a waka);dressed in ...;wearing ...",Guess the Kunyomi,Image
"婆","ばば","old woman;joker (in old maid)",Guess the Kunyomi,Image
"孫","まご","grandchild",Guess the Kunyomi,Image
"宛","あて","aim;object;purpose;end;expectations;prospects;hopes;something that can be relied upon;snack served with alcoholic drink;pad;guard;blow;strike;addressed to;per",Guess the Kunyomi,Image
"宵","よい","evening;early night hours",Guess the Kunyomi,Image
"寂","さび","patina;antique look;elegant simplicity;well-trained voice",Guess the Kunyomi,Image
"寺","てら","temple (Buddhist)",Guess the Kunyomi,Image
"尻","しり","buttocks;behind;rump;hips;undersurface;bottom;last place;end;consequence",Guess the Kunyomi,Image
"尼","あま","Buddhist nun;Catholic nun;sister;bitch;Amagasaki (city in Hyogo Prefecture);Amazon (online retailer)",Guess the Kunyomi,Image
"尾","お","tail (of an animal);tail (of a kite, etc.);tail end;tail (of a comet);slope at the foot of a mountain",Guess the Kunyomi,Image
"届","とどけ","report;notification;registration",Guess the Kunyomi,Image
"岬","みさき","cape (on coast)",Guess the Kunyomi,Image
"岸","きし","bank;coast;shore",Guess the Kunyomi,Image
"峠","とうげ","(mountain) pass;highest point on a mountain road;ridge;peak (e.g. of summer);worst (e.g. of an illness);crisis;critical point;most difficult part",Guess the Kunyomi,Image
"崖","がけ","cliff;precipice;brink of a dangerous situation",Guess the Kunyomi,Image
"嵐","あらし","storm;tempest;uproar;hullabaloo;storm (e.g. of protest);winds (e.g. of change);pile of 3 cards of the same value in oicho-kabu",Guess the Kunyomi,Image
"巣","す","nest;rookery;breeding place;hive;den;haunt;(spider's) web",Guess the Kunyomi,Image
"巻","まき","roll (e.g. of cloth);winding (e.g. watch);volume (of book);speeding up;heel (of a Japanese sandal)",Guess the Kunyomi,Image
"布","ぬの","cloth;fabric;material;textile;bujian (spade-shaped bronze coin of ancient China)",Guess the Kunyomi,Image
"帆","ほ","sail",Guess the Kunyomi,Image
"帝","みかど","emperor (of Japan);mikado;(the gates of an) imperial residence",Guess the Kunyomi,Image
"幅","はば","width;breadth;freedom (e.g. of thought);latitude;gap;difference (e.g. in price);range (e.g. of voice)",Guess the Kunyomi,Image
"幹","みき","(tree) trunk;(arrow) shaft;(tool) handle;backbone;base",Guess the Kunyomi,Image
"幻","まぼろし","phantom;vision;illusion;apparition;something fleeting;short-lived dream;fabled item;mythical thing;very rare thing",Guess the Kunyomi,Image
"幾","いく","some;several;a few;many;how many;how much;very;so (much)",Guess the Kunyomi,Image
"床","とこ,ゆか","bed;bedding;sickbed;alcove;riverbed;seedbed;straw 'core' of a tatami mat;floor,floor;stage (for the narrator and the shamisen player);dining platform built across a river",Guess the Kunyomi,Image
"序","ついで","opportunity;occasion;chance;order;sequence;successor",Guess the Kunyomi,Image
"底","そこ","bottom;sole",Guess the Kunyomi,Image
"弓","ゆみ","bow (weapon);archery;bow (for a violin, etc.)",Guess the Kunyomi,Image
"影","かげ","shadow;silhouette;figure;shape;reflection;image;ominous sign;light (stars, moon);trace;shadow (of one's former self);behind;background;other side",Guess the Kunyomi,Image
"志","こころざし","will;resolution;intention;ambition;aim;goal;kindness;goodwill;kind offer;gift (as a token of gratitude)",Guess the Kunyomi,Image
"憩","いこい","rest;relaxation",Guess the Kunyomi,Image
"懐","ふところ","inside the breast of one's clothing (esp. kimono);bosom;(breast) pocket;space between one's chest and outstretched arms;(one's) reach;heart (e.g. of a mountain);bosom (e.g. of nature);depths;inner part;mind;heart;inner thoughts;money (one is carrying);purse;pocketbook",Guess the Kunyomi,Image
"戸","と","door (esp. Japanese-style);shutter;window shutter;entrance (to a home);narrows",Guess the Kunyomi,Image
"扇","おうぎ","folding fan",Guess the Kunyomi,Image
"拳","こぶし","fist",Guess the Kunyomi,Image
"操","みさお","fidelity;honour;honor;constancy;chastity (of a woman);faithfulness (e.g. to one's husband)",Guess the Kunyomi,Image
"星","ほし","star (usu. not including the Sun);planet (usu. not including Earth);heavenly body;star (glyph, symbol, shape);star (actor, player, etc.);small dot;spot;fleck;star point (intersection marked with a dot);hoshi;perp;perpetrator;mark;offender;suspect;bullseye;one's star (that determines one's fate);one's fortune;point;score",Guess the Kunyomi,Image
"暦","こよみ","calendar;almanac",Guess the Kunyomi,Image
"朱","あけ","red;vermilion;cinnabar;scarlet",Guess the Kunyomi,Image
"松","まつ","pine tree (Pinus spp.);highest (of a three-tier ranking system)",Guess the Kunyomi,Image
"板","いた","board;plank;sheet (of metal);plate (of glass);pane;slab;cutting board;chopping board;chef (esp. of high-end Japanese cuisine);cook;stage (i.e. at a theatre)",Guess the Kunyomi,Image
"枕","まくら","pillow;bolster;introduction (e.g. to a rakugo story);lead-in",Guess the Kunyomi,Image
"枝","えだ","branch;bough;limb;twig;sprig;spray",Guess the Kunyomi,Image
"枠","わく","frame;framework;border;box;limit;restriction;quota;category;bracket;class;time slot (in a broadcasting schedule);live stream;live (online) broadcast;spool (of thread);reel",Guess the Kunyomi,Image
"柱","はしら","pillar;post;support;prop;mainstay;counter for buddhas, gods, nobles, etc.",Guess the Kunyomi,Image
"株","かぶ","stock;share;stump;(clump of) roots;plant with attached roots or stem;strain (of bacteria, etc.);stock company;corporation;kabushiki kaisha;KK;goodwill (of a business);privilege (that comes with a role);reputation;standing;popularity;one's forte",Guess the Kunyomi,Image
"根","ね","root (of a plant);root (of a tooth, hair, etc.);center (of a pimple, etc.);root (of all evil, etc.);source;origin;cause;basis;one's true nature;(fishing) reef",Guess the Kunyomi,Image
"桁","けた","column;beam;girder;crossbeam;spar;yard;digit;decade;order of magnitude",Guess the Kunyomi,Image
"桃","もも","peach (Prunus persica)",Guess the Kunyomi,Image
"桑","くわ","mulberry (tree)",Guess the Kunyomi,Image
"梨","なし","pear (esp. Japanese pear)",Guess the Kunyomi,Image
"棚","たな","shelf;ledge;rack;trellis",Guess the Kunyomi,Image
"棟","むね","ridge (of roof);back of a sword;counter for buildings, apartments, etc.",Guess the Kunyomi,Image
"橋","はし","bridge",Guess the Kunyomi,Image
