Question,Answer,Comment,Instruction,Render as
追河,"おいかわ","freshwater minnow//pale chub (Zacco platypus)","Uncommon reading and slightly hard kanji",Image
虎魚,"おこぜ","scorpion fish//stingfish//stonefish","Uncommon reading and slightly hard kanji",Image
旗魚,"かじき","marlin//sailfish//spearfish//swordfish","Uncommon reading and slightly hard kanji
Clue:||梶木||",Image
河豚,"かとん,ふく,ふぐ,ふくべ","blow fish//fugu//globefish//puffer fish//swellfish","Uncommon reading and slightly hard kanji
Clue:||魨/鮐/鯸/鯺/鰒||",Image
金頭,"かながしら","redwing searobin (species of gurnard, Lepidotrigla microptera)","Uncommon reading and slightly hard kanji",Image
寄居虫,"かみな,ごうな,やどかり","hermit crab//renting a house//tenant","Uncommon reading and slightly hard kanji",Image
雷魚,"かみなりうお,はたはた,らいぎょ","blotched snakehead (Channa maculata)//Japanese sandfish//northern snakehead (Channa argus)//sailfin sandfish (Arctoscopus japonicus)","Uncommon reading and slightly hard kanji
Clue:||燭魚/鰰||",Image
皮剥,"かわはぎ","barker//barking//skinner//skinning (an animal)//stripping (a tree of its bark)//thread-sail filefish (Stephanolepis cirrhifer)","Uncommon reading and slightly hard kanji",Image
間八,"かんぱち","greater amberjack (Seriola dumerili)//greater yellowtail//purplish amberjack","Uncommon reading and slightly hard kanji",Image
銀宝,"ぎんぽ","tidepool gunnel (Pholis nebulosa)","Uncommon reading and slightly hard kanji",Image
九絵,"くえ","longtooth grouper (Epinephelus bruneus)","Uncommon reading and slightly hard kanji",Image
海月,"くらげ","jellyfish//medusa","Uncommon reading and slightly hard kanji",Image
水母,"くらげ,すいぼ","jellyfish//medusa","Uncommon reading and slightly hard kanji
Clue:||海月||",Image
車海老,"くるまえび","Japanese tiger prawn//kuruma prawn (Marsupenaeus japonicus)//kuruma shrimp","Uncommon reading and slightly hard kanji",Image
香魚,"こうぎょ","ayu//salmon//sweetfish (Plecoglossus altivelis altivelis)","Uncommon reading and slightly hard kanji",Image
牛尾魚,"こち","flathead (esp. the bartailed flathead, Platycephalus indicus)","Uncommon reading and slightly hard kanji
Clue:||鯒||",Image
氷下魚,"こまい","fish caught under ice//saffron cod (Eleginus gracilis)","Uncommon reading and slightly hard kanji",Image
桜海老,"さくらえび","sakura shrimp (Lucensosergia lucens)","Uncommon reading and slightly hard kanji",Image
拶双魚,"さっぱ","Japanese sardinella (Sardinella zunasi)","Uncommon reading and slightly hard kanji
Clue:||鯯||",Image
細魚,"さより","Japanese halfbeak (Hemiramphus sajori)//stickleback","Uncommon reading and slightly hard kanji
Clue:||鱵||",Image
針魚,"さより,はりうお,はりお,はりよ","Gasterosteus microcephalus (species of stickleback)//Japanese halfbeak (Hemiramphus sajori)//stickleback","Uncommon reading and slightly hard kanji
Clue:||細魚/鱵||",Image
秋刀魚,"さんま","mackerel pike//Pacific saury (Cololabis saira)","Uncommon reading and slightly hard kanji",Image
望潮,"しおまねき","fiddler crab (esp. species Uca arcuata)","Uncommon reading and slightly hard kanji
Clue:||潮招||",Image
潮招,"しおまねき","fiddler crab (esp. species Uca arcuata)","Uncommon reading and slightly hard kanji",Image
柳葉魚,"ししゃも","shishamo smelt (Spirinchus lanceolatus)","Uncommon reading and slightly hard kanji",Image
芝海老,"しばえび","shiba shrimp (prawn, Metapenaeus joyneri)","Uncommon reading and slightly hard kanji",Image
松魚,"しょうぎょ","oceanic bonito//skipjack tuna (Katsuwonus pelamis)//victorfish","Uncommon reading and slightly hard kanji",Image
諸子,"しょし,もろこ","(all of) you or them//gentlemen//gudgeon (any fish of genus Gnathopogon or related genera)//Hundred Schools of Thought//longtooth grouper (species of fish, Epinephelus bruneus)//willow gudgeon (Gnathopogon caerulescens)//you","Uncommon reading and slightly hard kanji",Image
白魚,"しらうお,しろうお","ice goby (Leucopsarion petersii)//icefish (Salangidae spp., esp. the Japanese icefish, Salangichthys microdon)//noodlefish//whitebait","Uncommon reading and slightly hard kanji",Image
素魚,"しろうお","ice goby (Leucopsarion petersii)","Uncommon reading and slightly hard kanji
Clue:||白魚||",Image
漁,"すなどり","collecting shells//fisherman//fishing","Uncommon reading and slightly hard kanji",Image
石決明,"せっけつめい","powdered abalone shell (used in Chinese medicine)","Uncommon reading and slightly hard kanji",Image
高砂,"たかさご","double-lined fusilier (Pterocaesio digramma)//Taiwan (nickname)//Takasago (classic noh play by Zeami)","Uncommon reading and slightly hard kanji",Image
太刀魚,"たちうお","beltfish//largehead hairtail (Trichiurus lepturus)//scabbard fish","Uncommon reading and slightly hard kanji",Image
駄津,"だつ","Pacific needlefish (Strongylura anastomella)","Uncommon reading and slightly hard kanji",Image
大口魚,"たら","gadid (any fish of the family Gadidae, incl. cod, haddock, whiting and pollack)//Pacific cod (Gadus macrocephalus)","Uncommon reading and slightly hard kanji
Clue:||鰔/鱈||",Image
常節,"とこぶし","Sulculus diversicolor supertexta (species of abalone or ear shell)","Uncommon reading and slightly hard kanji",Image
飛魚,"とびうお","flying fish (esp. the Japanese flying fish, Cypselurus agoo)","Uncommon reading and slightly hard kanji
Clue:||鰩||",Image
飛子,"とびこ","flying fish roe//travelling male homosexual prostitute","Uncommon reading and slightly hard kanji",Image
溝貝,"どぶがい","Chinese pond mussel (Sinanodonta woodiana)","Uncommon reading and slightly hard kanji",Image
富魚,"とみよ","Amur stickleback (Pungitius sinensis)","Uncommon reading and slightly hard kanji",Image
鳥貝,"とりがい","Japanese egg cockle (Fulvia mutica)","Uncommon reading and slightly hard kanji",Image
年魚,"ねんぎょ","ayu//salmon//sweetfish (Plecoglossus altivelis altivelis)","Uncommon reading and slightly hard kanji",Image
喉黒,"のどぐろ","blackthroat seaperch (Doederleinia berycoides)//rosy seabass","Uncommon reading and slightly hard kanji",Image
馬鹿貝,"ばかがい","Mactra chinensis (species of trough shell)","Uncommon reading and slightly hard kanji",Image
羽太,"はた","groupers//sea basses","Uncommon reading and slightly hard kanji",Image
人手,"ひとで","(human) hand//aide//any echinoderm of the class Asteroidea//assistance//asteroid//effor//effort//hand (worker)//help//human act//labor//labour//manpower//northern Pacific seastar (Asterias amurensis)//sea star//someone else's hands//someone else's possession//starfish//work","Uncommon reading and slightly hard kanji
Clue:||海盤車||",Image
海星,"ひとで","any echinoderm of the class Asteroidea//asteroid//northern Pacific seastar (Asterias amurensis)//sea star//starfish","Uncommon reading and slightly hard kanji
Clue:||人手/海盤車||",Image
海盤車,"ひとで","any echinoderm of the class Asteroidea//asteroid//northern Pacific seastar (Asterias amurensis)//sea star//starfish","Uncommon reading and slightly hard kanji",Image
平政,"ひらまさ","yellowtail amberjack (species of fish, Seriola lalandi)","Uncommon reading and slightly hard kanji",Image
平目,"ひらめ","bastard halibut//flounder (esp. the large-tooth flounders of family Paralichthyidae, but also lefteye flounders of family Bothidae)//olive flounder (Paralichthys olivaceus)//person who sucks up to superiors//toady","Uncommon reading and slightly hard kanji
Clue:||比目魚/鮃||",Image
比目魚,"ひらめ","bastard halibut//flounder (esp. the large//flounder (esp. the large-tooth flounders of family Paralichthyidae, but also lefteye flounders of family Bothidae)//olive flounder (Paralichthys olivaceus)//person who sucks up to superiors//toady","Uncommon reading and slightly hard kanji
Clue:||鮃||",Image
倍良,"べら","wrasse (any fish of family Labridae)","Uncommon reading and slightly hard kanji",Image
遍羅,"べら","wrasse (any fish of family Labridae)","Uncommon reading and slightly hard kanji
Clue:||倍良||",Image
竹麦魚,"ほうぼう","gurnet//red gurnard (Chelidonichthys spinosus)//sea robin","Uncommon reading and slightly hard kanji",Image
帆立貝,"ほたてがい","Japanese scallop (Patinopecten yessoensis)//Yesso scallop","Uncommon reading and slightly hard kanji",Image
馬刀貝,"まてがい","razor clam (Solen strictus)","Uncommon reading and slightly hard kanji",Image
翻車魚,"まんぼう","ocean sunfish (Mola mola)","Uncommon reading and slightly hard kanji",Image
海松貝,"みるがい","mirugai clam (Tresus keenae, species of gaper clam)","Uncommon reading and slightly hard kanji",Image
目高,"めだか","Japanese medaka//Japanese rice fish (Oryzias latipes)//killifish","Uncommon reading and slightly hard kanji",Image
赤目魚,"めなだ","redlip mullet (Chelon haematocheilus)","Uncommon reading and slightly hard kanji",Image
目張,"めばる","black rockfish (Sebastes inermis)//darkbanded rockfish","Uncommon reading and slightly hard kanji
Clue:||眼張||",Image
眼張,"めばる","black rockfish (Sebastes inermis)//darkbanded rockfish","Uncommon reading and slightly hard kanji",Image
山女,"やまおんな,やまめ","akebia (Akebia quinata)//landlocked masu salmon (Oncorhynchus masou masou)//mountain witch","Uncommon reading and slightly hard kanji",Image
山女魚,"やまめ","landlocked masu salmon (Oncorhynchus masou masou)","Uncommon reading and slightly hard kanji
Clue:||山女||",Image
公魚,"わかさぎ","Japanese pond smelt (Hypomesus nipponensis)","Uncommon reading and slightly hard kanji
Clue:||鰙||",Image
