Question,Answer,Comment,Instruction,Render as
鮗,"このしろ","konoshiro gizzard shad (Konosirus punctatus)","Uncommon reading and Uncommon kanji",Image
木の芽,"このめ","bud of Japanese pepper tree (Xanthoxylum piperitum)//leaf bud","Uncommon reading and Uncommon kanji",Image
小鰭,"こはだ","mid-sized konoshiro gizzard shad (i.e. about 15 cm in size)","Uncommon reading and Uncommon kanji",Image
菎蒻,"こんにゃく","devil's tongue//devil's tongue jelly//konjac//konjac jelly//konnyaku (Amorphophallus konjac)//konnyaku jelly","Uncommon reading and Uncommon kanji",Image
蒟蒻,"こんにゃく","devil's tongue jelly//konjac//konjac jelly//konnyaku (Amorphophallus konjac)//konnyaku jelly//devil's tongue","Uncommon reading and Uncommon kanji
Clue:||菎蒻||",Image
石榴,"ざくろ,じゃくろ","pomegranate (Punica granatum)","Uncommon reading and Uncommon kanji
Clue:||柘榴||",Image
柘榴,"ざくろ,せきりゅう","pomegranate (Punica granatum)","Uncommon reading and Uncommon kanji",Image
栄螺,"さざい,さざえ","turban shell (any mollusc of the family Turbinidae, esp. the horned turban, Turbo cornutus)","Uncommon reading and Uncommon kanji",Image
拳螺,"さざえ","turban shell (any mollusc of the family Turbinidae, esp. the horned turban, Turbo cornutus)","Uncommon reading and Uncommon kanji
Clue:||栄螺||",Image
莢隠元,"さやいんげん","French beans//string beans","Uncommon reading and Uncommon kanji",Image
莢豌豆,"さやえんどう","field peas//garden peas//peas","Uncommon reading and Uncommon kanji",Image
鰆,"さわら","Japanese Spanish mackerel (Scomberomorus niphonius)","Uncommon reading and Uncommon kanji",Image
山椒,"さんしょ,さんしょう","Japanese prickly ash//Japanese pepper (species of Sichuan pepper, Zanthoxylum piperitum)","Uncommon reading and Uncommon kanji",Image
鱪,"しいら","mahi-mahi (Coryphaena hippurus)//common dolphinfish//dolphin//dorado","Uncommon reading and Uncommon kanji",Image
獅子唐辛子,"ししとうがらし","shishito//small sweet green pepper","Uncommon reading and Uncommon kanji",Image
蜆,"しじみ","freshwater mussel//basket clam (Corbiculidae spp.)//freshwater clam","Uncommon reading and Uncommon kanji",Image
紫蘇,"しそ,ちそ","beefsteak plant//perilla//shiso (Perilla frutescens var. crispa)","Uncommon reading and Uncommon kanji",Image
自然薯,"じねんじょ","Japanese yam (Dioscorea japonica)","Uncommon reading and Uncommon kanji",Image
鮪,"しび","dead lay//Pacific bluefin tuna (edible fish, Thunnus orientalis)//person who is inactive during sexual intercourse//someone unconscious due to alcohol//starfish//tuna (edible fish, Thunnus spp.)//tunny","Uncommon reading and Uncommon kanji",Image
縞鯵,"しまあじ","striped jack (Pseudocaranx dentex)//white trevally","Uncommon reading and Uncommon kanji",Image
鮭,"しゃけ","chum salmon (Oncorhynchus keta)//salmon (Salmonidae spp.)","Uncommon reading and Uncommon kanji",Image
蝦蛄,"しゃこ","mantis crab//mantis shrimp (any marine crustacean of order Stomatopoda, esp. the species Oratosquilla oratoria)//squilla","Uncommon reading and Uncommon kanji",Image
青竜蝦,"しゃこ","mantis crab//mantis shrimp (any marine crustacean of order Stomatopoda, esp. the species Oratosquilla oratoria)//squilla","Uncommon reading and Uncommon kanji
Clue:||蝦蛄||",Image
蓴菜,"じゅんさい","water shield (Brasenia schreberi)","Uncommon reading and Uncommon kanji",Image
生姜,"しょうきょう","dried ginger root (trad. medicine)","Uncommon reading and Uncommon kanji",Image
生薑,"しょうきょう","dried ginger root (trad. medicine)","Uncommon reading and Uncommon kanji
Clue:||生姜||",Image
薯蕷,"じょうよ,しょよ,じょよ,とろろ","grated yam//Japanese yam (Dioscorea japonica)","Uncommon reading and Uncommon kanji",Image
白醤油,"しろしょうゆ","pale soy sauce made with more flour and less soy beans than regular soy sauce//white soy sauce","Uncommon reading and Uncommon kanji",Image
白葱,"しろねぎ","white scallion//white spring onion","Uncommon reading and Uncommon kanji",Image
白味噌,"しろみそ","white miso","Uncommon reading and Uncommon kanji",Image
鱸,"すずき","Japanese sea bass (Lateolabrax japonicus)","Uncommon reading and Uncommon kanji",Image
酢橘,"すだち","sudachi (species of Japanese citrus, Citrus sudachi)","Uncommon reading and Uncommon kanji",Image
李,"すもも","Chinese plum//Japanese plum (Prunus salicina)","Uncommon reading and Uncommon kanji",Image
西洋山葵,"せいようわさび","horseradish (Armoracia rusticana)","Uncommon reading and Uncommon kanji",Image
芹,"せり","Japanese parsley//Java water dropwort (Oenanthe javanica)","Uncommon reading and Uncommon kanji",Image
薇,"ぜんまい","Asian royal fern//flowering fern//Japanese royal fern (Osmunda japonica)","Uncommon reading and Uncommon kanji",Image
蕎麦,"そばむぎ,そまむぎ","buckwheat (Fagopyrum esculentum)//Chinese-style noodles//Japanese buckwheat noodles//soba","Uncommon reading and Uncommon kanji",Image
塌菜,"たあさい","rosette bok choy//tah tsai//tatsoi (Brassica rapa)","Uncommon reading and Uncommon kanji",Image
橙,"だいだい","bitter orange (Citrus aurantium)//orange (color, colour)//Seville orange//sour orange","Uncommon reading and Uncommon kanji",Image
筍,"たかむな,たかんな,たこうな","bamboo shoot//inexperienced doctor//quack","Uncommon reading and Uncommon kanji",Image
茸,"たけ","mushroom","Uncommon reading and Uncommon kanji",Image
蕈,"たけ","mushroom","Uncommon reading and Uncommon kanji
Clue:||茸||",Image
溜まり醤油,"たまりじょうゆ","tamari soy sauce//variety of rich soy sauce (used for sashimi, etc.)","Uncommon reading and Uncommon kanji",Image
鱈,"たら","gadid (any fish of the family Gadidae, incl. cod, haddock, whiting and pollack)//Pacific cod (Gadus macrocephalus)","Uncommon reading and Uncommon kanji",Image
萵苣,"ちさ,ちしゃ","lettuce","Uncommon reading and Uncommon kanji",Image
叉焼,"チャーシュー","roasted pork fillet (often used in ramen)","Uncommon reading and Uncommon kanji",Image
蔓紫,"つるむらさき","Indian spinach//Malabar spinach (Basella alba)","Uncommon reading and Uncommon kanji",Image
甜菜,"てんさい","sugar beet (Beta vulgaris)","Uncommon reading and Uncommon kanji",Image
冬瓜,"とうが,とうがん","ash gourd//wax gourd (Benincasa hispida)//white gourd//winter melon","Uncommon reading and Uncommon kanji",Image
長薯,"ながいも","Chinese yam (Dioscorea batatas)","Uncommon reading and Uncommon kanji",Image
長葱,"ながねぎ","green onion//scallion//shallot//spring onion","Uncommon reading and Uncommon kanji",Image
茄,"なすび","aubergine//eggplant (Solanum melongena)","Uncommon reading and Uncommon kanji
Clue:||茄子||",Image
茄子,"なすび","aubergine//eggplant (Solanum melongena)","Uncommon reading and Uncommon kanji",Image
鉈豆,"なたまめ","sword bean (Canavalia gladiata)","Uncommon reading and Uncommon kanji",Image
夏蜜柑,"なつみかん","Japanese summer orange//natsumikan (Citrus natsudaidai)","Uncommon reading and Uncommon kanji",Image
鯰,"なまず","catfish (esp. the Amur catfish, Silurus asotus)//earthquake","Uncommon reading and Uncommon kanji",Image
南瓜,"なんか,ぼうぶら","pumpkin (Cucurbita sp.)//squash","Uncommon reading and Uncommon kanji",Image
苦瓜,"にがうり","bitter gourd//bitter melon (Momordica charantia)","Uncommon reading and Uncommon kanji",Image
虹鱒,"にじます","rainbow trout (Oncorhynchus mykiss)","Uncommon reading and Uncommon kanji",Image
鯡,"にしん","Pacific herring (Clupea pallasii)","Uncommon reading and Uncommon kanji
Clue:||鰊||",Image
肉桂,"にっき,にっけい","cinnamon//cinnamon tree (Cinnamomum sieboldii)","Uncommon reading and Uncommon kanji",Image
野蒜,"のびる","wild rocambole (Allium grayi)","Uncommon reading and Uncommon kanji",Image
蔤,"はい","lotus root","Uncommon reading and Uncommon kanji",Image
薑,"はじかみ","ginger (Zingiber officinale)//Japanese pepper (Zanthoxylum piperitum)","Uncommon reading and Uncommon kanji",Image
蓮根,"はすね,れんこん","lotus root","Uncommon reading and Uncommon kanji",Image
燭魚,"はたはた","Japanese sandfish//sailfin sandfish (Arctoscopus japonicus)","Uncommon reading and Uncommon kanji
Clue:||鰰||",Image
鰰,"はたはた","Japanese sandfish//sailfin sandfish (Arctoscopus japonicus)","Uncommon reading and Uncommon kanji",Image
廿日大根,"はつかだいこん","radish (Raphanus sativus var. sativus)","Uncommon reading and Uncommon kanji",Image
花椰菜,"はなやさい","cauliflower","Uncommon reading and Uncommon kanji",Image
文蛤,"はまぐり","common orient clam (Meretrix lusoria)","Uncommon reading and Uncommon kanji
Clue:||蚌/蛤||",Image
蚌,"はまぐり","common orient clam (Meretrix lusoria)","Uncommon reading and Uncommon kanji
Clue:||蛤||",Image
蛤,"はまぐり","common orient clam (Meretrix lusoria)","Uncommon reading and Uncommon kanji",Image
魬,"はまち","hamachi//young Japanese amberjack//young yellowtail","Uncommon reading and Uncommon kanji",Image
鱧,"はむ,はも","conger eel//daggertooth pike conger (Muraenesox cinereus)//garden eel","Uncommon reading and Uncommon kanji",Image
バルサミコ酢,"バルサミコす","balsamic vinegar","Uncommon reading and Uncommon kanji",Image
馬鈴薯,"ばれいしょ","potato (Solanum tuberosum)","Uncommon reading and Uncommon kanji",Image
蕃茄,"ばんか","tomato (Solanum lycopersicum)","Uncommon reading and Uncommon kanji",Image
蕃椒,"ばんしょう","capsicum (Capsicum annuum, esp. the cultivated chili peppers)//cayenne//chili pepper (chile, chilli)//red pepper//shichimi pepper","Uncommon reading and Uncommon kanji",Image
晩白柚,"ばんぺいゆ","cultivar of pomelo (Citrus maxima, Citrus grandis)","Uncommon reading and Uncommon kanji",Image
羊栖菜,"ひじき","hijiki (dark edible seaweed usu. sold in dried black strips//Hizikia fusiformis)","Uncommon reading and Uncommon kanji",Image
鮃,"ひらめ","bastard halibut//flounder (esp. the large-tooth flounders of family Paralichthyidae, but also lefteye flounders of family Bothidae)//olive flounder (Paralichthys olivaceus)//person who sucks up to superiors//toady","Uncommon reading and Uncommon kanji",Image
葫,"ひる","strong-smelling edible plant (esp. perennials of the family Liliaceae, e.g. Welsh onion, garlic, wild rocambole, etc.)","Uncommon reading and Uncommon kanji",Image
蕗の薹,"ふきのとう","edible flower bud of the fuki (Petasites japonicus) plant, an early spring delicacy","Uncommon reading and Uncommon kanji",Image
鰒,"ふぐ","blow fish//fugu//globefish//puffer fish//swellfish","Uncommon reading and Uncommon kanji",Image
鵲豆,"ふじまめ","hyacinth bean (Lablab purpureus)","Uncommon reading and Uncommon kanji",Image
鮒,"ふな","crucian carp (Carassius spp.)","Uncommon reading and Uncommon kanji",Image
蕗,"ふふき","giant butterbur (Petasites japonicus)//Japanese sweet coltsfoot","Uncommon reading and Uncommon kanji",Image
鰤,"ぶり","Japanese amberjack (species of yellowtail, Seriola quinqueradiata)","Uncommon reading and Uncommon kanji",Image
天糸瓜,"へちま","dishrag gourd//Egyptian cucumber//loofa//loofah//something useless//sponge gourd (Luffa aegyptiaca)//vegetable sponge//Vietnamese luffa","Uncommon reading and Uncommon kanji",Image
糸瓜,"へちま","dishrag gourd//Egyptian cucumber//loofa//loofah//something useless//sponge gourd (Luffa aegyptiaca)//vegetable sponge//Vietnamese luffa","Uncommon reading and Uncommon kanji
Clue:||天糸瓜||",Image
紅鮭,"べにざけ","red salmon//sockeye salmon (Oncorhynchus nerka)","Uncommon reading and Uncommon kanji",Image
扁桃,"へんとう","almond//tonsil","Uncommon reading and Uncommon kanji",Image
鳳梨,"ほうり","pineapple","Uncommon reading and Uncommon kanji",Image
蛍烏賊,"ほたるいか","firefly squid (Watasenia scintillans)//sparkling enope squid","Uncommon reading and Uncommon kanji",Image
牡丹海老,"ぼたんえび","botan shrimp (Pandalus nipponensis)","Uncommon reading and Uncommon kanji",Image
𩸽,"ほっけ","arabesque greenling (Pleurogrammus azonus)//Okhotsk Atka mackerel","Uncommon reading and Uncommon kanji",Image
鰡,"ぼら","black mullet//flathead grey mullet//redlip mullet (Chelon haematocheilus)//striped mullet (Mugil cephalus)","Uncommon reading and Uncommon kanji",Image
牡蠣,"ぼれい","oyster//oyster shell","Uncommon reading and Uncommon kanji",Image
舞茸,"まいたけ","hen-of-the-woods (species of polypore mushroom, Grifola frondosa)","Uncommon reading and Uncommon kanji",Image
真桑瓜,"まくわうり","oriental melon (Cucumis melo var. Makuwa)","Uncommon reading and Uncommon kanji",Image
松茸,"まったけ,まつたけ","matsutake mushroom (Tricholoma matsutake)","Uncommon reading and Uncommon kanji",Image
三つ葉,"みつば","Japanese chervil//Japanese honewort//Japanese honeywort//Japanese parsley//mitsuba (Cryptotaenia japonica)//three-leaved//trefoil","Uncommon reading and Uncommon kanji",Image
壬生菜,"みぶな","Brassica campestris var. laciniifolia (variety of wild mustard)","Uncommon reading and Uncommon kanji",Image
味醂,"みりん","type of sweet rice wine used in cooking//mirin","Uncommon reading and Uncommon kanji",Image
ムール貝,"ムールがい","(edible) mussel (esp. the Mediterranean mussel or blue mussel)","Uncommon reading and Uncommon kanji",Image
目箒,"めぼうき","sweet basil","Uncommon reading and Uncommon kanji",Image
海蘊,"もずく","mozuku (Cladosiphon okamuranus and Sphaerotrichia divaricata, types of edible seaweed)","Uncommon reading and Uncommon kanji
Clue:||水雲/海雲||",Image
糵,"もやし","bean sprouts","Uncommon reading and Uncommon kanji",Image
槍烏賊,"やりいか","spear squid (Loligo bleekeri)","Uncommon reading and Uncommon kanji",Image
柚,"ゆ,ゆう","yuzu (Citrus ichangensis x C. reticulata)","Uncommon reading and Uncommon kanji",Image
羊羹,"ようかん","jellied dessert made from red bean paste, agar, and sugar//yōkan","Uncommon reading and Uncommon kanji",Image
薤,"らっきょ,らっきょう","Chinese onion//Japanese leek (Allium chinense)//sour-sweet pickle of Japanese leek","Uncommon reading and Uncommon kanji
Clue:||辣韭/辣韮||",Image
辣韭,"らっきょ,らっきょう","Chinese onion//Japanese leek (Allium chinense)//sour-sweet pickle of Japanese leek","Uncommon reading and Uncommon kanji
Clue:||辣韮||",Image
辣韮,"らっきょ,らっきょう","Chinese onion//Japanese leek (Allium chinense)//sour-sweet pickle of Japanese leek","Uncommon reading and Uncommon kanji",Image
林檎,"りゅうごう,りんき,りんきん","apple (fruit)//apple tree (Malus pumila)","Uncommon reading and Uncommon kanji",Image
林檎酢,"りんごす","apple cider vinegar//cider vinegar","Uncommon reading and Uncommon kanji",Image
茘枝,"れいし","Thais bronni (species of muricid gastropod)//litchi nut//lychee//lichee//litchi (Nephelium litchi)//bitter gourd//bitter melon (Momordica charantia)","Uncommon reading and Uncommon kanji",Image
若鷺,"わかさぎ","Japanese pond smelt (Hypomesus nipponensis)","Uncommon reading and Uncommon kanji
Clue:||公魚||",Image
分葱,"わけぎ","tree onion (Allium x proliferum)","Uncommon reading and Uncommon kanji",Image
鰐梨,"わになし","alligator pear//avocado (Persea americana)","Uncommon reading and Uncommon kanji",Image
