Question,Answer,Comment,Instruction,Render As
"家具商人のフィシェルは、荷車と〇馬を貸してくれた。
トムさんは〇牛に焼き印を押しました。
食肉加工業者は〇牛の骨を切り分けた。",仔,"仔:offspring (animal);detailed;fine",Guess the hidden Kanji,Text
"〇勢崎市は６月１９日から、男性職員のひげを禁止したと聞いた。タリバンのひげ強制法律と正反対ですよね。
「っていうか、あなたは誰なの！？」床に転がっている俺は無視して、〇織はその少女を問いただしていた。
〇部は二十五歳で医学博士になったくらいの秀才で、酒も煙草も飲まぬ、いわゆる品行方正の男だった。",伊,"伊:Italy;that one",Guess the hidden Kanji,Text
"聖職者は人生の落〇者の方に味方して、勝利者を説得し、歩み寄らせることを生業としているようにおもえる。
日本は世界の経済大国に〇している。
日本は世界の経済大国に〇します。",伍,"伍:five;five-man squad;file;line",Guess the hidden Kanji,Text
"私は能楽が歌舞〇より好きだが、それは前者が後者よりも優雅に思えるからである。
もしよろしければ、日本滞在中に歌舞〇を見に行きませんか。
歌舞〇界では、才能だけでなく血筋も重視される。",伎,"伎:deed;skill",Guess the hidden Kanji,Text
"ある朝、彫刻家が浜辺で一本の流木を見つけました。その男はその流木を工房に持ち帰り、今日、村の教会に〇むあの有名な聖母マリアを彫り上げたのでした。
私たちは、湖畔に〇むホテル、「レイクサイド・ホテル」に泊まる予定だ。
男は門の陰に〇み、その家をじっと見つめていた。",佇,"佇:stop;linger;appearance;figure;bearing",Guess the hidden Kanji,Text
"〇〇諤諤の議論が飛び交うような会議、といったことは最近はやらないのかね。
国会は、盗聴法案を巡ってまさに〇々諤々の体であった。",侃,"侃:strong;just;righteous;peace-loving",Guess the hidden Kanji,Text
"かれは今の境遇を考えて、理想が現実に触れて次第に崩れて行く一種のさびしさと〇しさとを痛切に感じた。
なるべく考えまいとは思っていたのだが、自覚をしてしまうと途端に〇しいような気持ちにもなってくる。
あなたがいなくなったら、この世は本当に〇びしくなるわ。",侘,"侘:proud;lonely",Guess the hidden Kanji,Text
"そんな折、重い結核を患ったヒンドゥー教の僧〇が運ばれました。 マザー・テレサは、他の人と同じく僧〇を介抱しました。
別に制服着込んだ外宇宙の使者が、伴〇を求めて徘徊してるわけでもなかろうに。
彼は僧〇に近い禁欲生活をしている。",侶,"侶:companion;follower",Guess the hidden Kanji,Text
"言ってから、まゆちゃんは恥ずかしそうに〇いてしまう。
彼女は〇いてズレかけた眼鏡をかけ直した。",俯,"俯:bend down;lie prostrate",Guess the hidden Kanji,Text
"あの子の顔も性格も〇好みでさぁ、一目ぼれしちゃって、ずっと一緒にいたいって思ったんだ。で、どうしたらあの子と結ばれるかとか、どうしたら他の奴らがちょっかいを出さなくなるかとかマジ悩んでてさぁ。頼むからさぁ、この恋を成就させるために力になってくれない？
中学の時は普段から毎日３時間だか勉強している陸上部の友達がいて、そいつはテスト前もそのペースは崩さなかった。部活ない分かえって暇になるということで、テスト前になると毎日そいつん家でゲームをしてた。あれがなけりゃ〇ももう少し好成績取れたはずだが。
「このベジタリアンのお店、美味しそうじゃない？ねぇ、今日行ってみようよ」「〇、肉が食べたいんだけど」「えっ、昨日、焼肉食べてなかった？」「昨日は昨日、今日は今日。それに〇、肉なら毎日でも食べれるし」「もういい。違う人、誘う。じゃぁね」",俺,"俺:I;myself",Guess the hidden Kanji,Text
"〇はお前の〇尾をつかんでいる。
お前、〇の〇尾踏んだろ？",俺尻,"尻:buttocks;hips;butt;rear
俺:I;myself",Guess the hidden Kanji,Text
"「実を言うと、〇、高所恐怖症なんだ」「〇病者っ！」
〇は、〇病者なんかじゃない。",俺臆,"臆:timidity;heart;mind;fear;cowardly
俺:I;myself",Guess the hidden Kanji,Text
"「うっせぇな。〇の親父はマイクロソフトのオーナーで、お前のアカウントなんか難なくBANできるんだぞ」「待って？お父さんってビル・ゲイツなの？」「〇？ビル・ゲイツって？」
〇はおまえだろうと〇だろうと、こづき回されるような事はさせないぞ。
はあ、マジ〇クズすぎる。〇か殺してくんないかな。",俺誰,"誰:who;someone;somebody
俺:I;myself",Guess the hidden Kanji,Text
"お前ってさぁ、〇の提案いっつも〇るよな。
出るとすぐ、〇は壁を〇飛ばした。",俺蹴,"俺:I;myself
蹴:kick",Guess the hidden Kanji,Text
"目の前で繰り広げられるやり取りは、〇が入り込む〇なんて一ミリもない。
あいつら、〇が席を立ってる〇に〇が買ってきた肉、全部食いやがった。",俺隙,"俺:I;myself
隙:crevice;fissure;discord;opportunity;leisure",Guess the hidden Kanji,Text
"「なんで、メアリーは怒られずに〇だけ怒られるんだよ」「日〇の行いが物を言うってことよ」
〇がまだ新米だった〇は雑用ばかりで、まともな仕事なんかやらせてもらえなかったよ。
〇たちが中学生の〇、トムって〇よりちょびっとチビだったんだ。",俺頃,"頃:time;about;toward
俺:I;myself",Guess the hidden Kanji,Text
"オルダス・ハックスリーが人間のもっとも危険な条件だと考えたのは〇怠であった。
均整とは〇怠のことだ。
〇怠期らしいです。",倦,"倦:lose interest in;tire of",Guess the hidden Kanji,Text
"ミサは、食べたり飲んだりしてイエスキリストを〇ぶカトリックの儀式だ。
故人となった時、みんなからどんな風に〇ばれたいですか？",偲,"偲:recollect;remember",Guess the hidden Kanji,Text
"青年とは、何の実力も持って居ないで、それを持って居ると仮想し、自ら倨〇になって居る人々を言う。
日本語のニュアンスが分からないくせに、自分の辞書のほうが正しいと言い張る〇慢な毛唐だ。
その女性の司会者は彼の〇慢さがどうしても我慢できなかった。",傲,"傲:be proud",Guess the hidden Kanji,Text
"最初に大学に入って一番驚いたのは、効果的な勉強方法を知っているクラスメートがごく〇かだったということだ。
所属していた組織に対する、長期間に渡る忠勤ぶりにもかかわらず、彼が報われたのは〇かな金額に過ぎなかった。
割当て金は〇かなものだ。体育館を建てるにも足らないだろう。ましてや、本部を建てるのに、足りるわけがない。",僅,"僅:a wee bit",Guess the hidden Kanji,Text
"「かわいければ、何してもいいとか、そういう考えやめた方がいいよ」「それって、〇み？」
サラリーマンが罪ほろぼしに〇地でひっそりと暮らしはじめた。",僻,"僻:prejudice;bias;rural area",Guess the hidden Kanji,Text
"人生は〇いよ、とよく人は言う。
人生は〇いよ、と人は言う。
人の命は〇い。",儚,"儚:fleeting;fickle",Guess the hidden Kanji,Text
"「そんなに性格がいいかな～？」「ありえない。今回もだけど、中学ん時は女子のパンツを売りさばいて〇けてたし」
英語ビジネスで〇けている企業にとっては、日本人はいつまでも英語が苦手でいてくれる方が都合がいい。
「僕より〇けてるじゃん」「トム、それはな、お前が仕事してないからだろ！」",儲,"儲:be profitable;yield profit",Guess the hidden Kanji,Text
"〇は得意なことは何もなかったのですが、 献身的に老人を介抱しました。
〇を素手で捕まえるのは容易いことじゃない。
繁みから〇がピョンって飛び出したんだ。",兎,"兎:rabbit;hare",Guess the hidden Kanji,Text
"警告！新たな暗証番号と〇の確認は一致しません。新たな暗証番号を確認して、再び変更してみて下さい。
彼女は遅れてくるかもしれません。〇の場合は待ちます。
人の値打ちは、〇の財産でなく人柄にある。",其,"其:that",Guess the hidden Kanji,Text
"クリストファーコロンブスはある時、ケルベロスという3つの頭を持った〇界の番犬と、自分の帽子しか使わないで戦った。
昔々、〇王星がまだ惑星だったころ、トムという男の子がいました。
彼は一人のこされると〇想にふけった。",冥,"冥:dark",Guess the hidden Kanji,Text
"２日目、ショット、パットともに〇えわたった宮里は７バーディ・ノーボギーの６５。通産９アンダーでトップに立った。
寝起きの〇えない頭でトムは必死に考えたが、何もいいアイデアは浮かばなかった。
「お、珍しくいいこと言うじゃん」「でしょー？ なんか私今日〇えてるかも」",冴,"冴:be clear;serene;cold;skilful",Guess the hidden Kanji,Text
"ＯＤＳスーパーアロイは粉末〇金技術を伴うメカニカルアロイ法により製造されます。
この盆栽鋏は、包丁とはさみを扱う鍛〇屋で作られました。
彼女は大量の本を読んで精神を陶〇した。",冶,"冶:melting;smelting",Guess the hidden Kanji,Text
"何かを理解することなく、体が宙に浮いたかと思うと、〇いスピードで上空に引っ張られ、穴の中に吸い込まれた。
彼氏が好きなビートルズの曲のオルゴールを見つけた。プレゼントしたら〇く喜んでくれた。
なんでそんな当たり前のことをいうのかと思うでしょう？でもこれって〇く大事なことだよ。",凄,"凄:uncanny;weird;threatening;horrible",Guess the hidden Kanji,Text
"日本では「自制心を〇〇する」という言い方がなされることは一切なく、「抑えきれない」「こらえられない」などと言います。
自分を〇〇する人・圧倒する人がいなかったら、世界はどんなにつまらないものになるだろうと思う。",凌駕,"駕:vehicle;palanquin;litter;hitch up an animal
凌:endure;keep (rain)out;stave off;tide over;defy;slight;surpass",Guess the hidden Kanji,Text
"今年2020年の２月に生まれた赤ちゃんの名づけトレンドが発表されました。女の子の名前の１位は「〇」男の子は「蓮」でした。
トムとメアリーはファースーツを着て、犬と女狐の凌と〇になってたよ。
やっぱり太めの〇々しい眉毛だね。",凛,"凛:cold;strict;severe",Guess the hidden Kanji,Text
"トムの仕事の仕方はとても〇帳面だ。
お金の事では彼女は〇帳面です。
結構、〇帳面だと思う。",几,"几:table;table enclosure;table or windy radical (no. 16)",Guess the hidden Kanji,Text
"きみの〇は４色だ。ピンク、赤、フューシャ、紫。
日曜日に私たちは浜辺で〇を飛ばしていた。
〇は鳥のような速さで空に舞い上がった。",凧,"凧:kite;(kokuji)",Guess the hidden Kanji,Text
"嵐の後には〇が来る。
海は〇いでいた。
海は〇だった。",凪,"凪:lull;calm;(kokuji)",Guess the hidden Kanji,Text
"敵を蹴散らし、〇旋した俺はみなにこう呼ばれるんだ！
パリの〇旋門からは12本の通りが延びている。",凱,"凱:victory song",Guess the hidden Kanji,Text
"どうか私がその手紙を投〇することを忘れないように注意して下さい。
これらの手紙を投〇することを忘れていたら注意してくれませんか。
明日の朝、この手紙を投〇するのを覚えておいてください。",函,"函:box (archaic)",Guess the hidden Kanji,Text
"生きていた15年が苦しいか、また刀を腹に突き立てた一〇〇が苦しいか、どっちが苦しいだろう？
私は〇〇的な生き方をしている人間です。",刹那,"那:what?
刹:temple",Guess the hidden Kanji,Text
"普通の看護師は、ちんこに溲瓶も添えるし手術の時は〇毛もするぞ。
シャワーの後、トムは湯気で曇った鏡を拭いて、ひげを〇った。
トムが頭を〇って丸坊主になった夏のことまだ覚えてる？",剃,"剃:shave",Guess the hidden Kanji,Text
"ケネス・スターがまたしても権力を濫用し、私がインターネットを使う権利を〇奪したのです。
目を開けば、薄暗い照明に照らされた、コンクリート〇き出しの壁面が見える。
サインペンで書かれた名前は掠れていて、シールは〇がれかけている。",剥,"剥:come off;peel;fade;discolor",Guess the hidden Kanji,Text
"「どうしたの？」「あのね、植木の枝の〇定をして欲しかったのよ」
この木は〇定できません。余りに高すぎます。
木の〇定をしたことはありますか？",剪,"剪:clip;snip;cut",Guess the hidden Kanji,Text
"１９４１年の１２月に日本とアメリカの間で戦争が〇発した時、私は生まれていなかった。
１９４１年の１２月に日米間の戦争が〇発したとき、わたしはまだ生まれていなかった。
発展途上諸国と先進諸国が協力すれば戦争の〇発を防ぐことができる。",勃,"勃:suddenness;rise",Guess the hidden Kanji,Text
"しかし城にたどりつくなり、近衛兵を率いた人によって、わたしはこの牢獄に〇引されてしまった。
屋根の〇配をどうするか決めるのはとても重要です。
山越えの道は狭く、しかも急〇配だった。",勾,"勾:be bent;slope;capture",Guess the hidden Kanji,Text
"虫も殺さぬ顔をしているが、二の腕に刺青があり、それを見れば、どんな中学生もふるえ上ってしまう。女学生は〇論である。
私たちは〇論サポートしますが最後に決めるのは貴方の熱意だということを覚えていてください。
「私も頂いていいですか」「ああ、〇論構わないよ、今日は会社持ちだからね」",勿,"勿:not;must not;do not;be not",Guess the hidden Kanji,Text
"島村は宿の玄関で若葉の〇いの強い裏山を見上げると、それに誘われるように荒っぽく登って行った。
冷たい牛乳は好きだけど、温めた牛乳はあまり好きじゃない。あの白い膜と〇いが苦手なんだ。
その部屋に入るや否や私は、煙草の臭いのほかにガスの〇いがするのに気がついた。",匂,"匂:fragrant;stink;glow;insinuate;(kokuji)",Guess the hidden Kanji,Text
"「何してるの？」「見れば分かるでしょう」「分からないわ」「花の〇いを〇いでるの」
ドアを開けたとたんに、彼は焦げ臭い〇いを〇いだ。
彼は納豆の〇いを〇ぐと気分が悪くなる。",匂嗅,"匂:fragrant;stink;glow;insinuate;(kokuji)
嗅:smell;sniff;scent",Guess the hidden Kanji,Text
"ああ、医者のほうも〇を投げていたらしい。
私はその事件ではもう〇を投げた。
彼には先生も〇を投げている。",匙,"匙:spoon",Guess the hidden Kanji,Text
"来年は〇年です。
来年は〇年だ。",卯,"卯:sign of the hare or rabbit;fourth sign of Chinese zodiac;5-7AM;east",Guess the hidden Kanji,Text
"それは、アンソニー〇の８０歳の誕生日でのコンサートであり、みんな切符を手に入れたがっていました。
壁には、ピアノに向かって座っているアンソニー〇の大きな写真がかかっていました。
私はアンソニー〇のすばらしい話に夢中になっていました。",卿,"卿:you;lord;secretary;state minister",Guess the hidden Kanji,Text
"「こっちに来てひと息いれようよ」「はい。今、〇房の床を磨いてるんで、終わったらすぐ行きます」
「出会い〇を始めて何年になりますか？」「もう5年になります」
出会い〇同士で会話させてみたらくっそワロタ。",厨,"厨:kitchen",Guess the hidden Kanji,Text
"夫は、なぜだか、彼女が私について話すのを〇うように見えました。実際、彼女は、私のことを話し過ぎるのでした。
夫は、なぜだか、彼女が私について話すのを〇ふやうに見えました。実際、彼女は、私のことを話し過ぎるのでした。
トムは自分にあるものを嫌い、自分にできるものを〇う。",厭,"厭:get tired of;satiate;bore;dislike;disagreeable;unwelcome",Guess the hidden Kanji,Text
"後にそれらを売って、私はＲ．バートンの「歴史〇書」を買うことができたのだった。
特定の栄養素が腸の細菌〇の成長に影響を与えます。",叢,"叢:plexus;clump of bushes;thicket",Guess the hidden Kanji,Text
"しかし今日では、計算機は学校の試験では自由に使うことが出来るし、数学の試験の時に聞こえる音といえば、子供たちが計算機を〇く音しかしない、という学校も多い。
求めよ、さらば与へられん。尋ねよ、さらば見出さん。門を〇け、さらば開かれん。すべて求むる者は得、たづぬる者は見いだし、門をたたく者は開かるるなり。
結局のところ、何をやろうと受け入れてくれる人もいれば、批判する人もいて、〇かれることを恐れていては何も始まらない。",叩,"叩:strike;beat;kow tow;hit;thrash;criticize",Guess the hidden Kanji,Text
"我我はしたいことの出来るものではない。〇出来ることをするものである。これは我我個人ばかりではない。我我の社会も同じことである。恐らくは神も希望通りにこの世界を造ることは出来なかつたであらう。
〇で得られる助言は、常に良い助言であるとは限りません。
当機は〇今、目的地に向けて順調に航行中です。",只,"只:only;free;in addition",Guess the hidden Kanji,Text
"幼少の時、父が死んで、その弟が、時代の衰勢と、自分の怠惰とから、すっかり、身代をつぶしてしまったらしく、後に、筆墨行商人になって、私の家へ、よく来たが、くると、母に〇られて、よわっていた。
このような場合、大人はすぐに〇るのではなく、子供たちの精神的成長を見守りながら、忍耐強く待つべきである。
「そろそろ、家に帰らなきゃ」「えーもう少し遊ぼうよ！」「ごめんね。でも遅くなるとママに〇られるんだよ」",叱,"叱:scold;reprove",Guess the hidden Kanji,Text
"彼岸花、千年咲き、千年落ち、花と〇ずっと合えなく、情は因果に関系がなし、生死は縁で予め定められている。
その時その時において「ベストを尽くすことで」多くの人の役に立ち使命を果たすことが〇うのです。
夢は『きっと〇わないだろうな』って思うぐらい大きい方がいいんだって。",叶,"叶:grant;answer",Guess the hidden Kanji,Text
"トムは、子供のころ〇音があった。
僕、時々〇音してしまうんだ。
私ね、時々〇音しちゃうの。",吃,"吃:stammer",Guess the hidden Kanji,Text
"泥棒にロープを十分に与えれば、彼は首〇りをするであろう。
てるてる坊主、逆さまに〇るしてたら、あした雨になるかな？
部屋の天井には電灯が〇られていない。",吊,"吊:suspend;hang;wear (sword)",Guess the hidden Kanji,Text
"うちのワンちゃんは女の子で、呼び鈴が鳴る時以外はほとんど〇えないし、散歩にもこだわってないみたいで、一切手がかからないお利口さんなんだ。
ケイトの犬が、正午に門のところでブライアンに向かって〇えていた。
門の所で僕に向かって〇え続けて、入れてくれなかったんだよ。",吠,"吠:bark;howl;cry",Guess the hidden Kanji,Text
"〇える犬はめったに〇み付く事はない。
〇える犬は滅多に〇まないものだ。
〇える犬は〇んだりしないよ。",吠噛,"吠:bark;howl;cry
噛:chew;bite;gnaw",Guess the hidden Kanji,Text
"阿〇の呼吸で事を進める彼らが羨ましい。
出で入る息は阿〇の二字。",吽,"吽:bark;growl",Guess the hidden Kanji,Text
"〇れ十有五にして学に志す。三十にして立つ。
頑張るのよ省〇、あなたなら出来るわ。
〇輩は猫である。名前はまだ無い。",吾,"吾:I;my;our;one's own",Guess the hidden Kanji,Text
"「おかえり。お風〇沸いてるよ」「お腹空いたから、何か先に食べたいんだけど」「無理、何も触らないで！お風〇場へどうぞ」「おいおい。ばい菌扱いすんなよ」「仕方ないでしょ？このご時世。急いでください。あっ、お風〇から上がったら窓を開けといてね」
暗い暗い夜が風〇敷のような影をひろげて野原や森を包みにやって来ましたが、雪はあまり白いので、包んでも包んでも白く浮びあがっていました。
「ねぇ、ちゃんとお風〇入ってる？」「もちろん」「おい、みんな！こいつ姉ちゃんと風〇入ってるぞ！」",呂,"呂:spine;backbone",Guess the hidden Kanji,Text
"かれらは風をまきて狂風をかりとらん種ところは生長る穀物なくその穂はみのらざるべしたとひ實るとも他邦人これを〇ん
「次は、何飲むの？」「そうだなぁ、この『日本酒の〇みくらべセット』っていうのにしてみようかな」
50歳になったとしても、まだ彼女は息を〇むほど美しかったことだろう。",呑,"呑:drink",Guess the hidden Kanji,Text
"きれいな黄昏の色である。生徒は、偶然のように Crépuscule という単語を思い出す。二、三度、口に出して〇いてみて、この空の色もこの言葉ほど美しくないと思うのである。
「……追われているわけでもないんだな」 　そう〇いた途端、角の家の門灯がすっと消えた。 　雨はますます激しくなってきた……。
「ああ。きれいなお星様」 　〇いた時、ふと星が流れて、青い光がすっと斜に、あえかな尾を引いて、消えた。",呟,"呟:mutter;grumble;murmur",Guess the hidden Kanji,Text
"メアリーがね、おばあちゃんの本に載ってた魔法の〇文を使って、トムをリスにしちゃおうとしたんだけど、何も起きなかったのよ。
「なんて言ってるの？」「祝詞も知らないのか？」「祝詞？」「神道の〇文のようなもん」
悪い魔女は〇文をかけてその男を虫に変えてしまった。",呪,"呪:spell;curse;charm;malediction",Guess the hidden Kanji,Text
"生まれてはじめて良心の〇責を感じましたが、そうする以外にその場をしのぐ方法はありませんでした。
彼、一気〇成に書き上げたと言ってたけど、この提案書、少し雑だね。
彼には良心の〇責ってものがない。",呵,"呵:scold;blow on;reprove",Guess the hidden Kanji,Text
"返事を待つアリスに向けられたのは突然の〇〇。それは耳を貫かんばかりに鋭く、天に届かんばかりに大きく響くものでした。
彼の声は悪霊の突然の〇〇にかき消される。",咆哮,"咆:bark;roar;get angry
哮:roar;howl;growl;bellow",Guess the hidden Kanji,Text
"もしあなたが試験でカンニングをやってもそれで何の〇めも受けずに済むと思っているなら、とんでもない話だ。
私はそんな事をするのはいささか気が〇めた。
警官は時速８０キロで運転したと私を〇めた。",咎,"咎:blame;censure;reprimand",Guess the hidden Kanji,Text
"僕はアイスの棒を〇えたまま、同じ姿勢でテレビを見つめていた。
今朝パンを〇えながら走る女子高生を見ました。",咥,"咥:laugh;chew;eat",Guess the hidden Kanji,Text
"〇止めシロップ。本番前に一口飲まないと落ち着かない！
彼女はその薬を飲んで、前からのひどい〇がおさまった。
〇、くしゃみ、あくびをする時は口を手で隠しなさい。",咳,"咳:cough;clear throat",Guess the hidden Kanji,Text
"「もしもし、田中さんのお宅ですか？」「はいそうです」「舞さんいらっしゃいますか？」「失礼ですが......」「あっ、鈴木です。鈴木拓〇です」「あっ、拓〇君？ちょっと待ってね」
梅が香にのつと日の出る山路〇。
春の海ひねもすのたりのたり〇。",哉,"哉:how;what;alas;question mark;exclamation mark",Guess the hidden Kanji,Text
"事故当時に航行を直接指揮していたコーエン〇戒長の行動が最大のポイントとなる。
歩〇はみんなに合い言葉を言わせた。",哨,"哨:scout;sentinel",Guess the hidden Kanji,Text
"実のところ、いかなるスピードで移動するにせよ、北極熊は他のおおかたの〇乳動物の２倍のエネルギーを消費する。
チーズは、ウシ、ヤギ、ヒツジやその他の〇乳類の乳から作られる固形の食べ物だ。
イルカはその姿から魚のように見えるかもしれないが、実は〇乳類に属する動物だ。",哺,"哺:nurse;suckle",Guess the hidden Kanji,Text
"アンは妹のために子守〇を歌ってあげた。
aimerの〇が大好き。
子守〇を歌って。",唄,"唄:song;ballad",Guess the hidden Kanji,Text
"二人の職場へ、一人の少女が黙々として近づいて来た。 黙々として――といったのは、実は、その少女は〇なのだ。
彼は父が農園を売り払ったのに〇然とした。
彼女はその知らせに〇然とした。",唖,"唖:mute;dumb",Guess the hidden Kanji,Text
"ひとの声に似た不気味な鳴き声、漆黒の羽、死肉を〇む姿などから、鴉は不幸に舞い降りる不吉な鳥として世界に知られています。
〇木鳥は、冬に向けてドングリを集めています。
「何の音かしら？」「〇木鳥のようだね」",啄,"啄:peck;pick up",Guess the hidden Kanji,Text
"犬は「ここには木があらへん」と〇り声をあげました。
その犬は小さな男の子に向かって〇った。
トムは就寝中に〇った。",唸,"唸:groan;roar",Guess the hidden Kanji,Text
"悪いけど、メアリーの話するのは止めてくれる？私「メアリー」って聞くだけで虫〇が走るぐらい彼女のこと嫌いなの。
シンガポールでは、地面に〇を吐くことは犯罪です。
シンガポールでは、道に〇を吐くと罪になります。",唾,"唾:saliva;sputum",Guess the hidden Kanji,Text
"彼女が胸がすくような〇〇を切ました。
あいつが俺に向かって〇〇を切った。",啖呵,"呵:scold;blow on;reprove
啖:eat",Guess the hidden Kanji,Text
"あー、ほら、あれ、何て言うんだったっけ。〇まで出かかっているんだけど、名前が思い出せないよ！
〇が渇いた時になって漸く井戸を掘り始めるものは弱り果てて死ぬよりほかにない。
遠く離れたところにある水は、あなたの急な〇の渇きを潤してはくれません。",喉,"喉:throat;voice",Guess the hidden Kanji,Text
"生い立ちを知らない人にネイティブみたいに聞こえるよって言われたら、それはおそらく、あなたの〇り方のどこかが、ネイティブじゃないと感じさせたってことだよ。つまりね、ネイティブのようには聞こえないということなんだよ。
トムはいつまでたってもまともにフランス語〇れるようにはならないんじゃないかな。
日常で英語を〇る機会がないから、自分がどんな英語を〇れないのかがわからない。",喋,"喋:talk;chat;chatter",Guess the hidden Kanji,Text
"娘は小さい頃よく〇息の発作を起こしていました。
最後に〇息の発作があったのはいつですか？
不況に〇ぐ店が急増している。",喘,"喘:pant;gasp;breathe hard",Guess the hidden Kanji,Text
"大都会の〇騒と雑踏の中に住んでいると、時折田舎に出かけて行きたくなる。
大都会の〇騒と雑踏の中に住んでいると、時折田舎に行きたくなる。
僕の席だけがその〇噪から切り離されている。",喧,"喧:noisy;boisterous",Guess the hidden Kanji,Text
"僕と妻は〇〇したり、仲直りしたり、〇〇したり、また仲直りしたり、だんだん良い夫婦になってきた。
あの人たち会うたびに〇〇してるけど「〇〇するほど仲がいい」って言うし、結局仲がいいんだよね。
トムね、酔っ払って知らない人と〇〇したらしくて、今、豚箱に入ってるんだって。",喧嘩,"喧:noisy;boisterous
嘩:noisy",Guess the hidden Kanji,Text
"あまりに花は壊れやすくて、そしてとても奇麗なので、詩や比〇を使わなくても言葉に出来ません。
この表現は日本語にはない英語の比〇表現として、私は大変気に入っています。
「怒ると彼はトラになる」というのは隠〇の例である。",喩,"喩:metaphor;compare",Guess the hidden Kanji,Text
"この土地の人は、この川を、人〇い川と呼んで、恐怖している。
森に行ったら、人〇い鬼に気をつけてください！
これで、真面目な人も〇いついてくれるかな。",喰,"喰:eat;drink;receive (a blow);(kokuji)",Guess the hidden Kanji,Text
"例のスキャンダルはそういつまでも臭いものにフタというわけにはいくまい。いずれ人は〇ぎつけてしまうさ。
その新聞記者はニュースを〇ぎつける鋭い勘を持っている。
それには鋭い視力、鋭敏な聴力および鋭い〇覚がある。",嗅,"嗅:smell;sniff;scent",Guess the hidden Kanji,Text
"心惹かれる言語は五万とあるんだけどね。悲しいかな、それ全部を〇むには人生があまりにも短すぎる。ただそれだけだよ。
コーヒーは酸味のないものの方が父の〇好に合うようだ。
トムはここ5年、〇癖の臨床治療を続けています。",嗜,"嗜:like;taste;modest",Guess the hidden Kanji,Text
