Question,Answer,Comment,Instruction,Render As
"本格的になること。ある状態がいよいよ度を増す様子。「円高が||本||＊＊しつつある」などのように使う。","本格化,ほんかくか","本格的になること。ある状態がいよいよ度を増す様子。「円高が本格化しつつある」などのように使う。",Guess the Word or Reading,Text
"学校において授業が行われている最中、およびその間の時間帯を意味する語。授業をしている間。","授業中,じゅぎょうちゅう","学校において授業が行われている最中、およびその間の時間帯を意味する語。授業をしている間。",Guess the Word or Reading,Text
"自分で用意した手製の弁当のこと。転じて、催しなどに自費で参加することを意味する表現。","手弁当,てべんとう","自分で用意した手製の弁当のこと。転じて、催しなどに自費で参加することを意味する表現。",Guess the Word or Reading,Text
"新聞などの定期刊行物が刊行を休む日のこと。休刊の日。","休刊日,きゅうかんび","新聞などの定期刊行物が刊行を休む日のこと。休刊の日。",Guess the Word or Reading,Text
"次の次の年。来年のさらに来年。2年先。","再来年,さらいねん","次の次の年。来年のさらに来年。2年先。",Guess the Word or Reading,Text
"「日本銀行券」の略称。||日||＊＊は、日本銀行だけに発行できる権利が認められている。2013年6月現在、1000円、5000円、1万円が||日||＊＊として発行されている。これに対し、500円、100円、50円、10円、5円、1円は補助貨幣と呼ぶ。","日銀券,にちぎんけん","「日本銀行券」の略称。日銀券は、日本銀行だけに発行できる権利が認められている。2013年6月現在、1000円、5000円、1万円が日銀券として発行されている。これに対し、500円、100円、50円、10円、5円、1円は補助貨幣と呼ぶ。",Guess the Word or Reading,Text
"たいへん評判がよい、とても好評を得ているといった意味の語。「好評」の程度を強めた表現。;多くの人々から幅広く良い評価を受けること、非常に評価が高いことなどを意味する表現。","大好評,だいこうひょう","たいへん評判がよい、とても好評を得ているといった意味の語。「好評」の程度を強めた表現。;多くの人々から幅広く良い評価を受けること、非常に評価が高いことなどを意味する表現。",Guess the Word or Reading,Text
"世界的な規模で活躍していたり、世界全体や国際社会に貢献する活動をしていたりする人を意味する語。具体的には、世界各国の企業と連携しながら働いている人や、海外の貧しい国でボランティアを行っている人などが挙げられることが多い。","国際人,こくさいじん","世界的な規模で活躍していたり、世界全体や国際社会に貢献する活動をしていたりする人を意味する語。具体的には、世界各国の企業と連携しながら働いている人や、海外の貧しい国でボランティアを行っている人などが挙げられることが多い。",Guess the Word or Reading,Text
"物事を処理する方法や結果の仕上がりが悪いさま。手際が悪いさま。特に手際の悪さなどによる不首尾、不始末、失敗や手抜かりなどを意味することが多い。","不手際,ふてぎわ","物事を処理する方法や結果の仕上がりが悪いさま。手際が悪いさま。特に手際の悪さなどによる不首尾、不始末、失敗や手抜かりなどを意味することが多い。",Guess the Word or Reading,Text
"水準が高いこと。学力や所得となった物事の基準が高いさま。","高水準,こうすいじゅん","水準が高いこと。学力や所得となった物事の基準が高いさま。",Guess the Word or Reading,Text
"見識がないさま。正常でしっかりした考え、判断力などを備えていない様子などを意味する表現。","不見識,ふけんしき","見識がないさま。正常でしっかりした考え、判断力などを備えていない様子などを意味する表現。",Guess the Word or Reading,Text
"日本で作られていること。Made in Japan(メイド・イン・ジャパン)。","日本製,にほんせい","日本で作られていること。Made in Japan(メイド・イン・ジャパン)。",Guess the Word or Reading,Text
"日本における行政府（行政機関）。内閣府を中心とする国家としての行政機関を指すことが多い。","日本政府,にほんせいふ","日本における行政府（行政機関）。内閣府を中心とする国家としての行政機関を指すことが多い。",Guess the Word or Reading,Text
"細かな意見の食い違いや不一致などは差し置き、派閥や党派などの違いを超えて、一つの共通の目的の元に結束したり、糾合したりすること。「||大||＊＊＊する」などという具合に使われる。","大同団結,だいどうだんけつ","細かな意見の食い違いや不一致などは差し置き、派閥や党派などの違いを超えて、一つの共通の目的の元に結束したり、糾合したりすること。「大同団結する」などという具合に使われる。",Guess the Word or Reading,Text
"論理の帰結として、そのような答えが出てくるように、論理の筋道を立てること。あるいは、その論理の帰結として、ある答えを出すこと。","導き出す,みちびきだす","論理の帰結として、そのような答えが出てくるように、論理の筋道を立てること。あるいは、その論理の帰結として、ある答えを出すこと。",Guess the Word or Reading,Text
"女性の立ち入りを禁止すること、禁止されている様子を意味する語。古来、霊場・聖域とされる領域に対しては||女||＊＊＊とされる場合がままあった。現在でも土俵の上は基本的に||女||＊＊＊とされている。||女||＊＊＊に対して男子の立ち入りを禁止しているさまを「男子禁制」という。","女人禁制,にょにんきんせい","女性の立ち入りを禁止すること、禁止されている様子を意味する語。古来、霊場・聖域とされる領域に対しては女人禁制とされる場合がままあった。現在でも土俵の上は基本的に女人禁制とされている。女人禁制に対して男子の立ち入りを禁止しているさまを「男子禁制」という。",Guess the Word or Reading,Text
"幸福、利益、健康、豊かな生活などを表す語で、主に企業が従業員に対して給与の他に提供する制度やサービスなどを総称した語。","福利厚生,ふくりこうせい","幸福、利益、健康、豊かな生活などを表す語で、主に企業が従業員に対して給与の他に提供する制度やサービスなどを総称した語。",Guess the Word or Reading,Text
"毎日繰り返される、取り立てて特別な出来事のない生活を指す語。日常的な生活、暮らし。","日常生活,にちじょうせいかつ","毎日繰り返される、取り立てて特別な出来事のない生活を指す語。日常的な生活、暮らし。",Guess the Word or Reading,Text
"日を追うごとにその程度が強まっていくこと、またそのさまを意味する表現。","日増しに,ひましに","日を追うごとにその程度が強まっていくこと、またそのさまを意味する表現。",Guess the Word or Reading,Text
"物事の範囲がこの上なく小さいさまを意味する語。普通は「最小限」と言う。","最小限度,さいしょうげんど","物事の範囲がこの上なく小さいさまを意味する語。普通は「最小限」と言う。",Guess the Word or Reading,Text
"太刀などを用いて真っ二つに切ることを意味する語。転じて、物事をすばやく処理すること、あるいは、問題を迅速に解決することなどを意味する。","一刀両断,いっとうりょうだん","太刀などを用いて真っ二つに切ることを意味する語。転じて、物事をすばやく処理すること、あるいは、問題を迅速に解決することなどを意味する。",Guess the Word or Reading,Text
"足を踏み入れてはいけない場所や範囲を意味する語。","立入禁止,たちいりきんし,立入り禁止,たちいりきんし,立ち入り禁止,たちいりきんし","足を踏み入れてはいけない場所や範囲を意味する語。",Guess the Word or Reading,Text
"状況や事態などが進んだり、後退したりすることを意味する語。あるいは、情勢などが良くなったり、悪くなることを意味する。「容体が||一||＊＊＊する」などのように用いる。","一進一退,いっしんいったい","状況や事態などが進んだり、後退したりすることを意味する語。あるいは、情勢などが良くなったり、悪くなることを意味する。「容体が一進一退する」などのように用いる。",Guess the Word or Reading,Text
"意義のある成果をろくに生み出さないさま。生産的でないさま。","非生産的,ひせいさんてき","意義のある成果をろくに生み出さないさま。生産的でないさま。",Guess the Word or Reading,Text
"不当に高くもなく、かといって安すぎもしない、適正な価格。「原価の積み上げ」や「価格調整」といった方法で決められることが多い。","適正価格,てきせいかかく","不当に高くもなく、かといって安すぎもしない、適正な価格。「原価の積み上げ」や「価格調整」といった方法で決められることが多い。",Guess the Word or Reading,Text
"||定||＊＊＊とは、銀行などで期日を決めてお金を預けることである。満期が来るまで原則としてお金を払い戻すことはできない。||定||＊＊＊のメリットは、普通預金よりも金利が高く設定されている点である。普通預金に預け入れているお金のうち、当面使わないお金を||定||＊＊＊に預け入れることで、効率的な資金運用が可能になる。||定||＊＊＊の預入期間は金融機関によって異なるが、1か月、3か月、6か月、1年、2年、3年、5年、10年などの期間から選ぶことができる。||定||＊＊＊を満期日前に解約するには、期限前解約利率や期限前解約利息などを算出した後に払い戻される。2020年9月時点の大手銀行の||定||＊＊＊金利（年率、税引前）は次の通りである。みずほ銀行…0.002％（1年、3年、5年とも同じ）三菱UFJ銀行…0.002％（1年、3年、5年とも同じ）三井住友銀行…0.002％（1年、3年..","定期預金,ていきよきん","定期預金とは、銀行などで期日を決めてお金を預けることである。満期が来るまで原則としてお金を払い戻すことはできない。定期預金のメリットは、普通預金よりも金利が高く設定されている点である。普通預金に預け入れているお金のうち、当面使わないお金を定期預金に預け入れることで、効率的な資金運用が可能になる。定期預金の預入期間は金融機関によって異なるが、1か月、3か月、6か月、1年、2年、3年、5年、10年などの期間から選ぶことができる。定期預金を満期日前に解約するには、期限前解約利率や期限前解約利息などを算出した後に払い戻される。2020年9月時点の大手銀行の定期預金金利（年率、税引前）は次の通りである。みずほ銀行…0.002％（1年、3年、5年とも同じ）三菱UFJ銀行…0.002％（1年、3年、5年とも同じ）三井住友銀行…0.002％（1年、3年、5年とも同じ）",Guess the Word or Reading,Text
"||大||＊＊＊とは、何らかの行動を正当化するための理由のこと。||大||＊＊＊は、儒教に由来する言葉を語源として日常的に使われる四字熟語になった。「大義」とは重要な教え、「名分」とは公に示す理由を意味する。||大||＊＊＊の語は国家や組織など、大きな文脈で使われる傾向にある。英語では単に cause、objective などと表現することが多い。;||大||＊＊＊とは、行動の根拠や口実を意味する四字熟語である。||大||＊＊＊の「大義」には人として守るべき事柄、 重要な意義という意味がある。また、「名分」には立場、身分に応じて守らなければならない正しい道という意味がある。すなわち、「守るべき正しい道」を表す語である。","大義名分,たいぎめいぶん","大義名分とは、何らかの行動を正当化するための理由のこと。大義名分は、儒教に由来する言葉を語源として日常的に使われる四字熟語になった。「大義」とは重要な教え、「名分」とは公に示す理由を意味する。大義名分の語は国家や組織など、大きな文脈で使われる傾向にある。英語では単に cause、objective などと表現することが多い。;大義名分とは、行動の根拠や口実を意味する四字熟語である。大義名分の「大義」には人として守るべき事柄、 重要な意義という意味がある。また、「名分」には立場、身分に応じて守らなければならない正しい道という意味がある。すなわち、「守るべき正しい道」を表す語である。",Guess the Word or Reading,Text
"||金||＊＊＊とは、守るべき法律や個人が拠り所となる絶対的なルールという意味のこと。英語では golden rule、ニュアンスを伝えるためには stick fast to～と表現されることもある。由来は中国の詩文集にある、新しく誕生した王朝と体制を賛美した一文が語源となった四字熟語である。昔の中国で発生した事柄から得た教訓でもあるため、故事成語の一つに数えられる。||金||＊＊＊の金科、玉条は共に中国の故事が語源とされていて、日本に伝わったのは奈良時代である。金や宝石と同じように規則が大切であった時代から使われている四字熟語で、その時代を表すように金と玉は大切なもの、科と条は規律や規定、法律という意味がある。","金科玉条,きんかぎょくじょう","金科玉条とは、守るべき法律や個人が拠り所となる絶対的なルールという意味のこと。英語では golden rule、ニュアンスを伝えるためには stick fast to～と表現されることもある。由来は中国の詩文集にある、新しく誕生した王朝と体制を賛美した一文が語源となった四字熟語である。昔の中国で発生した事柄から得た教訓でもあるため、故事成語の一つに数えられる。金科玉条の金科、玉条は共に中国の故事が語源とされていて、日本に伝わったのは奈良時代である。金や宝石と同じように規則が大切であった時代から使われている四字熟語で、その時代を表すように金と玉は大切なもの、科と条は規律や規定、法律という意味がある。",Guess the Word or Reading,Text
"かつてあった日。過ぎた日。「し」は過去を表す助動詞「き」の連体形。","在りし日,ありしひ","かつてあった日。過ぎた日。「し」は過去を表す助動詞「き」の連体形。",Guess the Word or Reading,Text
"精神の健康や健全さを保ち、精神障害を予防したり治療したりしようとする学問分野。メンタルヘルス。精神保健とも言う。","精神衛生,せいしんえいせい","精神の健康や健全さを保ち、精神障害を予防したり治療したりしようとする学問分野。メンタルヘルス。精神保健とも言う。",Guess the Word or Reading,Text
"思いやりがいさま、返事などが冷たく簡単であるさま。「||素||＊＊＊＊態度」「||素||＊＊＊＊返事」などといった具合に使われる。「素っ気」という言葉それ自体で「思いやり」などを指すが、余り単体では使われない。","素っ気ない,そっけない","思いやりがいさま、返事などが冷たく簡単であるさま。「素っ気ない態度」「素っ気ない返事」などといった具合に使われる。「素っ気」という言葉それ自体で「思いやり」などを指すが、余り単体では使われない。",Guess the Word or Reading,Text
"||水||＊＊＊＊＊＊＊とは、ナトリウムの水酸化物である。化学式「NaOH」で示される。つまり水酸基（-OH）が結合したナトリウム（Na）である。別名「苛性ソーダ」。||水||＊＊＊＊＊＊＊は、常温では無色無臭の固体であり、水に溶けやすく、空気中の水分を吸収して水溶液化する性質（潮解性）を有する。||水||＊＊＊＊＊＊＊は強アルカリ性で腐食性（苛性）があり、||水||＊＊＊＊＊＊＊が皮膚に付着した状態を長時間放置すると皮膚表面のタンパク質が溶かされて肌がぬるつく感じになる。高濃度の||水||＊＊＊＊＊＊＊を含む製品は「毒物及び劇物取締法」において劇物に指定されており、取扱いが法的に制限されている。||水||＊＊＊＊＊＊＊は工業分野ではアルカリとしてよく用いられる。固形石けんにも鹸化作用を発揮する主要素として用いられている他、台所の油落とし用の洗剤などにもよく用いられている。焼き菓子を..","水酸化ナトリウム,すいさんかナトリウム","水酸化ナトリウムとは、ナトリウムの水酸化物である。化学式「NaOH」で示される。つまり水酸基（-OH）が結合したナトリウム（Na）である。別名「苛性ソーダ」。水酸化ナトリウムは、常温では無色無臭の固体であり、水に溶けやすく、空気中の水分を吸収して水溶液化する性質（潮解性）を有する。水酸化ナトリウムは強アルカリ性で腐食性（苛性）があり、水酸化ナトリウムが皮膚に付着した状態を長時間放置すると皮膚表面のタンパク質が溶かされて肌がぬるつく感じになる。高濃度の水酸化ナトリウムを含む製品は「毒物及び劇物取締法」において劇物に指定されており、取扱いが法的に制限されている。水酸化ナトリウムは工業分野ではアルカリとしてよく用いられる。固形石けんにも鹸化作用を発揮する主要素として用いられている他、台所の油落とし用の洗剤などにもよく用いられている。焼き菓子をはじめとする食品などに水酸化ナトリウムを添加する場合もある。たとえばドイツの伝統的な焼き菓子であるプレッェルなどでは、生地をあらかじめ水酸化ナトリウムの水溶液に浸し、焼き上がりの見た目や食感を向上させる過程を挟む場合がある。水酸化ナトリウム自体は焼く過程",Guess the Word or Reading,Text
"精白を行った白い米。||精||＊で作った米粉に「上新粉」「上用粉」がある。","精米,せいまい","精白を行った白い米。精米で作った米粉に「上新粉」「上用粉」がある。",Guess the Word or Reading,Text
"特定の組織・団体の内部における規定・規則。当の組織・団体の外部には適用されない。","内規,ないき","特定の組織・団体の内部における規定・規則。当の組織・団体の外部には適用されない。",Guess the Word or Reading,Text
"非常に強い風。平均風速がおおむね毎秒15～20メートル以上の強い風が吹く場合をいう。直立しておれずに転倒するレベルの風であり、||暴||＊が予想される場合は気象庁より||暴||＊警報が発表される。||暴||＊より弱い風は強風と呼ばれ、注意報が発表される。","暴風,ぼうふう","非常に強い風。平均風速がおおむね毎秒15～20メートル以上の強い風が吹く場合をいう。直立しておれずに転倒するレベルの風であり、暴風が予想される場合は気象庁より暴風警報が発表される。暴風より弱い風は強風と呼ばれ、注意報が発表される。",Guess the Word or Reading,Text
"夜の桜。または、夜に桜の花を鑑賞することを「||夜||＊見物」などと言う。","夜桜,よざくら","夜の桜。または、夜に桜の花を鑑賞することを「夜桜見物」などと言う。",Guess the Word or Reading,Text
"図書などを刊行、販売する事業者。出版社。","版元,はんもと","図書などを刊行、販売する事業者。出版社。",Guess the Word or Reading,Text
"公的機関が広く公衆に周知されることを目的として情報を公開すること。情報を公開して周知を促すこと。","公示,こうじ","公的機関が広く公衆に周知されることを目的として情報を公開すること。情報を公開して周知を促すこと。",Guess the Word or Reading,Text
"都にいること。特に東京に在住していることを指す場合が多い。","在京,ざいきょう","都にいること。特に東京に在住していることを指す場合が多い。",Guess the Word or Reading,Text
"犯罪に該当する行為、犯罪行為、という意味の語。","犯行,はんこう","犯罪に該当する行為、犯罪行為、という意味の語。",Guess the Word or Reading,Text
"身体に含まれる、あるいは身体から分泌される液体。血液や組織液、脳漿など。新聞の報道などでは、「精液」を明示しない表現方法として||体||＊の語が用いられる場合が多い。","体液,たいえき","身体に含まれる、あるいは身体から分泌される液体。血液や組織液、脳漿など。新聞の報道などでは、「精液」を明示しない表現方法として体液の語が用いられる場合が多い。",Guess the Word or Reading,Text
"国のまつりごと。日本では衆議院や参議院からなる立法機関、および、行政機関、司法機関を指す。","国政,こくせい","国のまつりごと。日本では衆議院や参議院からなる立法機関、および、行政機関、司法機関を指す。",Guess the Word or Reading,Text
"数量などが多すぎることを意味する語。「情報||過||＊の時代」などのように用いる。","過多,かた","数量などが多すぎることを意味する語。「情報過多の時代」などのように用いる。",Guess the Word or Reading,Text
"絵を描く人、絵描き、という意味の語。一般的な意味合いでは画業をなりわいとする人を指す。インターネットスラングとして、絵（イラスト）を描きインターネットなどを通じて公開している者を||絵||＊と呼ぶことも多々ある。プロ・アマ問わず用いられ、どちらかと言えば好意的、肯定的な意味合いを込めて用いられる。","絵師,えし","絵を描く人、絵描き、という意味の語。一般的な意味合いでは画業をなりわいとする人を指す。インターネットスラングとして、絵（イラスト）を描きインターネットなどを通じて公開している者を絵師と呼ぶことも多々ある。プロ・アマ問わず用いられ、どちらかと言えば好意的、肯定的な意味合いを込めて用いられる。",Guess the Word or Reading,Text
"||画||＊とは、描かれた絵や像の総称であり、とりわけ今日においてはデジタルデバイス上で||画||＊ファイルとして扱われる（表示・保存される）データを指す語として用いられる表現である。もともと「||画||＊」という語は「画（描）いた像」という程度の意味であり、何らかの媒体に視覚的情報を伝える意図をもって描かれた情報をすべて含む語である。その意味で壁画も水墨画も肖像画も「||画||＊」に含まれ得る。しかしながら、この手の||画||＊はもっぱら壁画・水墨画・肖像画といった下位区分の呼び名が一般的に用いられ、||画||＊と呼ばれる機会はほぼない。今日では「||画||＊」はデジタル||画||＊の総称として用いられる語といえる。デジタル||画||＊の表示形式や保存形式は、大別してビットマップグラフィックス（ラスタグラフィックス）とベクタグラフィックスに分けられる。いずれにしてもデータの形式がテ..","画像,がぞう","画像とは、描かれた絵や像の総称であり、とりわけ今日においてはデジタルデバイス上で画像ファイルとして扱われる（表示・保存される）データを指す語として用いられる表現である。もともと「画像」という語は「画（描）いた像」という程度の意味であり、何らかの媒体に視覚的情報を伝える意図をもって描かれた情報をすべて含む語である。その意味で壁画も水墨画も肖像画も「画像」に含まれ得る。しかしながら、この手の画像はもっぱら壁画・水墨画・肖像画といった下位区分の呼び名が一般的に用いられ、画像と呼ばれる機会はほぼない。今日では「画像」はデジタル画像の総称として用いられる語といえる。デジタル画像の表示形式や保存形式は、大別してビットマップグラフィックス（ラスタグラフィックス）とベクタグラフィックスに分けられる。いずれにしてもデータの形式がテキスト（文字）とは異なる。デジタルの世界では人物画も風景画も自撮り写真も風景写真もイラストも概念的図形もパワポに挿入するロゴなどもすべて「画像」と呼ばれることが多い。",Guess the Word or Reading,Text
"||快||＊とは、||快||＊の意味","快活,かいかつ","快活とは、快活の意味",Guess the Word or Reading,Text
"||教||＊（||き||＊＊＊）とは、「教え示す」「教える＆示す」ことであり、情報や知識を伝達することである。わかりやすく言えば、「教える」ということである。英語では teaching と表現する。||教||＊の語はたいてい、丁寧表現の「御」の字をつけて「御||教||＊」もしくは「ご||教||＊」と表記され、かつ、「ご||教||＊ください」「ご||教||＊いただく」といった言い回しで用いられる。法令の条文の中でも、「||教||＊」の語が、「教え示す」という意味の表現として用いられている。たとえば「行政不服審査法」などに使用例が見出せる。「||教||＊しなければならない」「||教||＊を求めた者が」「||教||＊は、書面でしなければならない」という風に、名詞としてもサ変動詞としても使われている。行政側が市民側への情報伝達を指している向きが色濃い。ビジネスシーンではもっぱら「ご||教||..","教示,きょうじ","教示（きょうじ）とは、「教え示す」「教える＆示す」ことであり、情報や知識を伝達することである。わかりやすく言えば、「教える」ということである。英語では teaching と表現する。教示の語はたいてい、丁寧表現の「御」の字をつけて「御教示」もしくは「ご教示」と表記され、かつ、「ご教示ください」「ご教示いただく」といった言い回しで用いられる。法令の条文の中でも、「教示」の語が、「教え示す」という意味の表現として用いられている。たとえば「行政不服審査法」などに使用例が見出せる。「教示しなければならない」「教示を求めた者が」「教示は、書面でしなければならない」という風に、名詞としてもサ変動詞としても使われている。行政側が市民側への情報伝達を指している向きが色濃い。ビジネスシーンではもっぱら「ご教示ください」「ご教示いただく」「ご教示たまわる」「ご教示の程なにとぞ」というような半ば定型的な言い回しが用いられる。",Guess the Word or Reading,Text
"（1）||退||＊とは、会社を辞めることである。この||退||＊の語における対義語は、入社である。（2）||退||＊とは、勤務を終えて会社から退出することである。この||退||＊の語における同義語は退勤である。対義語は出社、出勤である。相手先とのやり取りにおいては、||退||＊の語は誤って伝わってしまうことがあるため、あえて使用しないケースが多い。例えば、「○○は会社を辞めました」、あるいは「○○は本日は帰りました」のように使い分けることで正しく伝えることができる。","退社,たいしゃ","（1）退社とは、会社を辞めることである。この退社の語における対義語は、入社である。（2）退社とは、勤務を終えて会社から退出することである。この退社の語における同義語は退勤である。対義語は出社、出勤である。相手先とのやり取りにおいては、退社の語は誤って伝わってしまうことがあるため、あえて使用しないケースが多い。例えば、「○○は会社を辞めました」、あるいは「○○は本日は帰りました」のように使い分けることで正しく伝えることができる。",Guess the Word or Reading,Text
"||適||＊とは、ほどよいことや、条件や目的にうまく当てはまること、いい加減であるさまのことである。||適||＊の「適」はぴったり当てはまる、ふさわしいという意味である。また、「当」はあてはまる、あてはめるという意味である。英語では suitable と表わすことが多い。適切に、十分になどの意味がある adequately と表わすこともある。","適当,てきとう","適当とは、ほどよいことや、条件や目的にうまく当てはまること、いい加減であるさまのことである。適当の「適」はぴったり当てはまる、ふさわしいという意味である。また、「当」はあてはまる、あてはめるという意味である。英語では suitable と表わすことが多い。適切に、十分になどの意味がある adequately と表わすこともある。",Guess the Word or Reading,Text
"||造||＊は「手間・面倒」あるいは「つくり・仕上がり」の意味で用いられる表現。「手間・面倒」の意味では「ぞうさ」と読まれ、「雑作」と表記されることもある。「つくり・仕上がり」の意味では「||ぞ||＊＊＊」と読まれる。建築の分野では「||造||＊（||ぞ||＊＊＊）」は天井・鴨居・階段といった木造部材の取り付け工事を指す。「||造||＊もない」という言い回しで用いられる「||造||＊」は「ぞうさ」と読み、「面倒」あるいは「手間がかかる」「金がかかる」ことを意味する。つまり「||造||＊もない」とは、きわめて簡単な朝飯前の事であるという趣旨の表現である。","造作,ぞうさく","造作は「手間・面倒」あるいは「つくり・仕上がり」の意味で用いられる表現。「手間・面倒」の意味では「ぞうさ」と読まれ、「雑作」と表記されることもある。「つくり・仕上がり」の意味では「ぞうさく」と読まれる。建築の分野では「造作（ぞうさく）」は天井・鴨居・階段といった木造部材の取り付け工事を指す。「造作もない」という言い回しで用いられる「造作」は「ぞうさ」と読み、「面倒」あるいは「手間がかかる」「金がかかる」ことを意味する。つまり「造作もない」とは、きわめて簡単な朝飯前の事であるという趣旨の表現である。",Guess the Word or Reading,Text
"||言||＊とは、後々証拠になる言葉のこと。相手から後で証拠にできるような言葉を引き出すことを「||言||＊を取る」という。また、||言||＊を取るために行動することを「||言||＊を引き出す」という。","言質,げんち","言質とは、後々証拠になる言葉のこと。相手から後で証拠にできるような言葉を引き出すことを「言質を取る」という。また、言質を取るために行動することを「言質を引き出す」という。",Guess the Word or Reading,Text
"（1）一般的には、ある宗教を広めるために、人々に教えを説いて回ること。（2）通俗的な文脈では、いわゆるヲタ活・推し活の一環として、自分が愛してやまない作品やアイドルやキャラクターの素晴らしさについて発信すること。","布教,ふきょう","（1）一般的には、ある宗教を広めるために、人々に教えを説いて回ること。（2）通俗的な文脈では、いわゆるヲタ活・推し活の一環として、自分が愛してやまない作品やアイドルやキャラクターの素晴らしさについて発信すること。",Guess the Word or Reading,Text
"先祖代々を指し示す表現。もともとは父と祖父を意味する語。「||父||＊伝来の土地」などのように用いられる。","父祖,ふそ","先祖代々を指し示す表現。もともとは父と祖父を意味する語。「父祖伝来の土地」などのように用いられる。",Guess the Word or Reading,Text
"(1)自分の失敗や過ちを、自ら責め苛むこと。(2)「||自||＊点」の略。野球でピッチャーの失策に起因する失点のこと。","自責,じせき","(1)自分の失敗や過ちを、自ら責め苛むこと。(2)「自責点」の略。野球でピッチャーの失策に起因する失点のこと。",Guess the Word or Reading,Text
"教員および教育関連施設に従事する職員の総称。教員と教育関係職員。","教職員,きょうしょくいん","教員および教育関連施設に従事する職員の総称。教員と教育関係職員。",Guess the Word or Reading,Text
"ある物事に備わっている働きが優れていること、または、高いこと。","高機能,こうきのう","ある物事に備わっている働きが優れていること、または、高いこと。",Guess the Word or Reading,Text
