Question,Answer,Comment,Instruction,Render as
赤芽芋,"あかめいも","type of taro originally from Sulawesi, has large tubers with red eyes","Uncommon reading and slightly hard kanji",Image
木通,"あけび","akebi//chocolate-vine (Akebia quinata)//fiveleaf akebia//fruit of the akebia","Uncommon reading and slightly hard kanji",Image
通草,"あけび","akebi//chocolate-vine (Akebia quinata)//fiveleaf akebia//fruit of the akebia","Uncommon reading and slightly hard kanji
Clue:||木通||",Image
明日葉,"あしたば","Angelica keiskei (species of angelica, a herb of the parsley family)","Uncommon reading and slightly hard kanji
Clue:||鹹草||",Image
穴子,"あなご","conger eel (esp. the common Japanese conger, Conger myriaster)//garden eel","Uncommon reading and slightly hard kanji",Image
甘海老,"あまえび","Maine shrimp//northern pink prawn//northern shrimp (Pandalus borealis)//red shrimp//sweet shrimp","Uncommon reading and slightly hard kanji",Image
甘夏,"あまなつ","amanatsu (Citrus natsudaidai)//Japanese summer orange//less sour variety of the natsumikan","Uncommon reading and slightly hard kanji",Image
荒布,"あらめ","arame (species of kelp, Eisenia bicyclis)","Uncommon reading and slightly hard kanji",Image
鯨,"いさ,いさな","whale","Uncommon reading and slightly hard kanji",Image
鶏魚,"いさき,いさぎ","chicken grunt (Parapristipoma trilineatum)//threeline grunt","Uncommon reading and slightly hard kanji
Clue:||伊佐木||",Image
無花果,"いちじく,いちじゅく,いちぢく,むかか","common fig (Ficus carica)//fig//fig tree","Uncommon reading and slightly hard kanji",Image
映日果,"いちじゅく","common fig (Ficus carica)//fig//fig tree","Uncommon reading and slightly hard kanji
Clue:||無花果||",Image
公孫樹,"いちょう,こうそんじゅ","gingko//ginkgo (Ginkgo biloba)//maidenhair tree","Uncommon reading and slightly hard kanji
Clue:||銀杏/鴨脚樹||",Image
岩塩,"いわしお","halite//rock salt","Uncommon reading and slightly hard kanji",Image
隠元豆,"いんげんまめ","common bean (Phaseolus vulgaris)//French bean//green bean//kidney bean//navy bean//string bean//wax bean","Uncommon reading and slightly hard kanji",Image
鬱金,"うこん","turmeric (Curcuma domestica)","Uncommon reading and slightly hard kanji",Image
潮汁,"うしおじる,しおじる","salt water//salty broth//thin soup of fish or shellfish boiled in seawater","Uncommon reading and slightly hard kanji",Image
独活,"うど,つちたら,どっかつ","udo (plant related to ginseng, used in medicine and cooking) (Aralia cordata)","Uncommon reading and slightly hard kanji",Image
海胆,"うに","sea urchin//seasoned sea urchin eggs","Uncommon reading and slightly hard kanji
Clue:||海栗/雲丹||",Image
雲丹,"うに","sea urchin//seasoned sea urchin eggs","Uncommon reading and slightly hard kanji",Image
桜桃,"おうとう,ゆすら,ゆすらうめ","cherry (tree//downy cherry//esp. sweet cherry or Nanking cherry)//Nanking cherry (Prunus tomentosa)","Uncommon reading and slightly hard kanji",Image
大根,"おおね,だいこ","basis//daikon (variety of large white Oriental radish, Raphanus sativus var. longipinnatus)//ham actor//origin//root//source","Uncommon reading and slightly hard kanji",Image
虎魚,"おこぜ","scorpion fish//stingfish//stonefish","Uncommon reading and slightly hard kanji",Image
河豚,"かとん,ふく,ふぐ,ふくべ","blow fish//fugu//globefish//puffer fish//swellfish","Uncommon reading and slightly hard kanji
Clue:||鰒||",Image
雷魚,"かみなりうお,はたはた,らいぎょ","blotched snakehead (Channa maculata)//Japanese sandfish//northern snakehead (Channa argus)//sailfin sandfish (Arctoscopus japonicus)","Uncommon reading and slightly hard kanji
Clue:||燭魚/鰰||",Image
花梨,"かりん","amboina//amboyna//angsana//Burmese rosewood (Pterocarpus indicus)//Chinese quince (Chaenomeles sinensis)//quince (Cydonia oblonga)//flowering quince (of genus Chaenomeles) (Pseudocydonia sinensis)","Uncommon reading and slightly hard kanji",Image
皮剥,"かわはぎ","barker//barking//skinner//skinning (an animal)//stripping (a tree of its bark)//thread-sail filefish (Stephanolepis cirrhifer)","Uncommon reading and slightly hard kanji",Image
款冬,"かんとう,かんどう","giant butterbur (Petasites japonicus)//Japanese silverleaf (Farfugium japonicum)//kerria (Kerria japonica)","Uncommon reading and slightly hard kanji",Image
間八,"かんぱち","greater amberjack (Seriola dumerili)//greater yellowtail//purplish amberjack","Uncommon reading and slightly hard kanji",Image
乾酪,"かんらく","cheese","Uncommon reading and slightly hard kanji",Image
甘藍,"かんらん","cabbage","Uncommon reading and slightly hard kanji",Image
菊芋,"きくいも","girasol//girasole//Jerusalem artichoke (Helianthus tuberosus)//topinambur","Uncommon reading and slightly hard kanji",Image
菊菜,"きくな","crown daisy//edible chrysanthemum (Glebionis coronaria)//garland chrysanthemum","Uncommon reading and slightly hard kanji",Image
木耳,"きくらげ","cloud ear mushroom (Auricularia auricula-judae)//Jew's ear mushroom//wood ear mushroom","Uncommon reading and slightly hard kanji",Image
黄粉,"きなこ","kinako//roasted soy flour//roasted soybean flour","Uncommon reading and slightly hard kanji",Image
牛酪,"ぎゅうらく","butter","Uncommon reading and slightly hard kanji",Image
京菜,"きょうな","mizuna (Brassica rapa var. nipposinica)//potherb mustard","Uncommon reading and slightly hard kanji",Image
金時人参,"きんときにんじん","kintoki carrot (red variety originating in the Kyoto region)","Uncommon reading and slightly hard kanji",Image
金団,"きんとん","mashed sweet potatoes (incl. sweetened chestnuts or beans)","Uncommon reading and slightly hard kanji",Image
空心菜,"くうしんさい","water convolvulus//water morning glory//Chinese water spinach (Ipomoea aquatica)//hung tsai//kang kong//ong choy//pak boong//rau muong//swamp cabbage//swamp morning-glory","Uncommon reading and slightly hard kanji",Image
九絵,"くえ","longtooth grouper (Epinephelus bruneus)","Uncommon reading and slightly hard kanji",Image
車海老,"くるまえび","Japanese tiger prawn//kuruma prawn (Marsupenaeus japonicus)//kuruma shrimp","Uncommon reading and slightly hard kanji",Image
黒酢,"くろず","black vinegar, usu. produced from unpolished rice//charred kelp or shiitake mushrooms ground and mixed with vinegar, used to dress raw fish and vegetables","Uncommon reading and slightly hard kanji",Image
黒大豆,"くろだいず","black soybean","Uncommon reading and slightly hard kanji",Image
黒糖,"くろとう,こくとう","(unrefined) brown sugar//muscovado","Uncommon reading and slightly hard kanji",Image
黒豆,"くろまめ","black soybean","Uncommon reading and slightly hard kanji",Image
巻繊汁,"けんちんじる","Japanese tofu and vegetable chowder","Uncommon reading and slightly hard kanji",Image
香魚,"こうぎょ","ayu//salmon//sweetfish (Plecoglossus altivelis altivelis)","Uncommon reading and slightly hard kanji",Image
香菜,"こうさい,シャンツァイ","Chinese parsley//cilantro//coriander (Coriandrum sativum)//dhania","Uncommon reading and slightly hard kanji",Image
穀物酢,"こくもつす","grain vinegar","Uncommon reading and slightly hard kanji",Image
柿,"こけら","chopped wood//thin shingles//wood chips","Uncommon reading and slightly hard kanji",Image
牛尾魚,"こち","flathead (esp. the bartailed flathead, Platycephalus indicus)","Uncommon reading and slightly hard kanji
Clue:||鯒||",Image
昆布,"こぶ","any edible species from the family Laminariaceae//kelp//kombu (usu. Saccharina japonica)//konbu","Uncommon reading and slightly hard kanji",Image
氷下魚,"こまい","fish caught under ice//saffron cod (Eleginus gracilis)","Uncommon reading and slightly hard kanji",Image
小松菜,"こまつな","Japanese mustard spinach (Brassica rapa var. perviridis)","Uncommon reading and slightly hard kanji",Image
米酢,"こめす,こめず,よねず","rice vinegar","Uncommon reading and slightly hard kanji",Image
搾菜,"ザーサイ,ザーツァイ","pickled mustard plant stem//Sichuan vegetables//Szechuan pickles//zha cai","Uncommon reading and slightly hard kanji",Image
桜海老,"さくらえび","sakura shrimp (Lucensosergia lucens)","Uncommon reading and slightly hard kanji",Image
大角豆,"ささげ","black-eyed pea//cow pea//cowpea (Vigna unguiculata)//southern pea","Uncommon reading and slightly hard kanji",Image
里芋,"さといも","dasheen//eddo//taro (Colocasia esculenta)","Uncommon reading and slightly hard kanji",Image
最中,"さなか,もなか","(at) the height of//wafer cake filled with bean jam//(in) the course of//(in) the middle of//(in) the midst of","Uncommon reading and slightly hard kanji",Image
細魚,"さより","Japanese halfbeak (Hemiramphus sajori)//stickleback","Uncommon reading and slightly hard kanji",Image
針魚,"さより,はりうお,はりお,はりよ","Gasterosteus microcephalus (species of stickleback)//Japanese halfbeak (Hemiramphus sajori)//stickleback","Uncommon reading and slightly hard kanji
Clue:||細魚||",Image
秋刀魚,"さんま","mackerel pike//Pacific saury (Cololabis saira)","Uncommon reading and slightly hard kanji",Image
柳葉魚,"ししゃも","shishamo smelt (Spirinchus lanceolatus)","Uncommon reading and slightly hard kanji",Image
芝海老,"しばえび","shiba shrimp (prawn, Metapenaeus joyneri)","Uncommon reading and slightly hard kanji",Image
占地,"しめじ","euagaric fungus (in grocery stores, usu. refers to cultivated field mushrooms, etc.)//Lyophyllum shimeji (species of edible mushroom)","Uncommon reading and slightly hard kanji
Clue:||湿地||",Image
湿地,"しめじ","euagaric fungus (in grocery stores, usu. refers to cultivated field mushrooms, etc.)//Lyophyllum shimeji (species of edible mushroom)","Uncommon reading and slightly hard kanji",Image
焼売,"しゅうまい","shaomai//shumai//steamed meat dumpling (Chinese-style)","Uncommon reading and slightly hard kanji",Image
春菊,"しゅんぎく","crown daisy//edible chrysanthemum (Glebionis coronaria)//garland chrysanthemum","Uncommon reading and slightly hard kanji",Image
松魚,"しょうぎょ","oceanic bonito//skipjack tuna (Katsuwonus pelamis)//victorfish","Uncommon reading and slightly hard kanji",Image
小豆,"しょうず","adzuki bean (Vigna angularis)","Uncommon reading and slightly hard kanji",Image
食用花,"しょくようか","edible flower","Uncommon reading and slightly hard kanji",Image
食用菊,"しょくようぎく","edible chrysanthemum","Uncommon reading and slightly hard kanji",Image
白藍,"しらあい,しろあい","pale azure//pale cyan","Uncommon reading and slightly hard kanji",Image
白魚,"しらうお,しろうお","ice goby (Leucopsarion petersii)//icefish (Salangidae spp., esp. the Japanese icefish, Salangichthys microdon)//noodlefish//whitebait","Uncommon reading and slightly hard kanji",Image
素魚,"しろうお","ice goby (Leucopsarion petersii)","Uncommon reading and slightly hard kanji
Clue:||白魚||",Image
白砂糖,"しろざとう","white sugar","Uncommon reading and slightly hard kanji",Image
水団,"すいとん","flour dumplings in soup","Uncommon reading and slightly hard kanji",Image
酸桃,"すもも","Japanese plum (Prunus salicina)//Chinese plum","Uncommon reading and slightly hard kanji
Clue:||李||",Image
石決明,"せっけつめい","powdered abalone shell (used in Chinese medicine)","Uncommon reading and slightly hard kanji",Image
素麺,"そうめん","fine white noodles","Uncommon reading and slightly hard kanji
Clue:||索麺||",Image
索麺,"そうめん","fine white noodles","Uncommon reading and slightly hard kanji",Image
空豆,"そらまめ","broad bean (Vicia faba)//fava bean//horse bean","Uncommon reading and slightly hard kanji
Clue:||蚕豆||",Image
蚕豆,"そらまめ","broad bean (Vicia faba)//fava bean//horse bean","Uncommon reading and slightly hard kanji",Image
高菜,"たかな","leaf mustard (Brassica juncea var. integrifolia)//mustard greens","Uncommon reading and slightly hard kanji",Image
菌,"たけ","mushroom","Uncommon reading and slightly hard kanji
Clue:||茸/蕈||",Image
太刀魚,"たちうお","beltfish//largehead hairtail (Trichiurus lepturus)//scabbard fish","Uncommon reading and slightly hard kanji",Image
大口魚,"たら","gadid (any fish of the family Gadidae, incl. cod, haddock, whiting and pollack)//Pacific cod (Gadus macrocephalus)","Uncommon reading and slightly hard kanji
Clue:||鱈||",Image
丁子,"ちょうじ","clove (Syzygium aromaticum)","Uncommon reading and slightly hard kanji",Image
草石蚕,"ちょうろぎ,ちょろぎ","Chinese artichoke (Stachys sieboldii)//chorogi//Japanese artichoke","Uncommon reading and slightly hard kanji",Image
青梗菜,"チンゲンさい","//bok choy (Brassica rapa subsp. chinensis//Chinese cabbage//esp. cultivars with green stalks)//pak choi","Uncommon reading and slightly hard kanji",Image
土筆,"つくし,つくづくし,どひつ","fertile shoot of field horsetail//wooden stick with a burne//wooden stick with a burned tip (used to create underdrawings)","Uncommon reading and slightly hard kanji",Image
豆苗,"トウミャウ,トウミャオ,とうみょう,トーミョウ","pea sprouts","Uncommon reading and slightly hard kanji",Image
心太,"ところてん","gelidium jelly strips (made from agar-agar)//prostate orgasm","Uncommon reading and slightly hard kanji",Image
飛魚,"とびうお","flying fish (esp. the Japanese flying fish, Cypselurus agoo)","Uncommon reading and slightly hard kanji",Image
飛子,"とびこ","flying fish roe//travelling male homosexual prostitute","Uncommon reading and slightly hard kanji",Image
鳥貝,"とりがい","Japanese egg cockle (Fulvia mutica)","Uncommon reading and slightly hard kanji",Image
唐辛子,"とんがらし","capsicum (Capsicum annuum, esp. the cultivated chili peppers)//cayenne//chili pepper (chile, chilli)//red pepper//shichimi pepper","Uncommon reading and slightly hard kanji",Image
長芋,"ながいも","Chinese yam (Dioscorea batatas)","Uncommon reading and slightly hard kanji
Clue:||長薯||",Image
滑子,"なめこ","nameko (var. of mushroom) (Pholiota nameko)","Uncommon reading and slightly hard kanji",Image
零余子,"ぬかご,むかご,れいよし","propagule//brood bud//bulbil (esp. of a Japanese yam)","Uncommon reading and slightly hard kanji",Image
年魚,"ねんぎょ","ayu//salmon//sweetfish (Plecoglossus altivelis altivelis)","Uncommon reading and slightly hard kanji",Image
濃餅汁,"のっぺいじる","soup with fried tofu, shiitake mushrooms, carrots, sweet potatoes and daikon flavored with salt or soy sauce and thickened with potato starch","Uncommon reading and slightly hard kanji",Image
能平汁,"のっぺいじる","soup with fried tofu, shiitake mushrooms, carrots, sweet potatoes and daikon flavored with salt or soy sauce and thickened with potato starch","Uncommon reading and slightly hard kanji
Clue:||濃餅汁||",Image
喉黒,"のどぐろ","blackthroat seaperch (Doederleinia berycoides)//rosy seabass","Uncommon reading and slightly hard kanji",Image
薄荷,"はか,はっか","Japanese peppermint (Mentha arvensis var. piperascens)//mint (e.g. peppermint, spearmint, etc.)","Uncommon reading and slightly hard kanji",Image
白菜,"パクチョイ","bok choy (Brassica rapa subsp. chinensis//Chinese cabbage//esp. cultivars with white stalks)//pak choi","Uncommon reading and slightly hard kanji",Image
羽衣甘藍,"はごろもかんらん","kale (Brassica oleracea var. acephala)","Uncommon reading and slightly hard kanji",Image
羽太,"はた","groupers//sea basses","Uncommon reading and slightly hard kanji",Image
八頭,"はちがしら,やつがしら","form of taro//kanji 'eight' radical at top//yam","Uncommon reading and slightly hard kanji",Image
蜂蜜,"はつみつ","honey","Uncommon reading and slightly hard kanji",Image
春雨,"はるさめ","gentle spring rain//thin noodles made from bean starch (or potato starch)","Uncommon reading and slightly hard kanji",Image
米粉,"ビーフン,べいふん","rice flour//rice noodles//rice vermicelli","Uncommon reading and slightly hard kanji",Image
鹿尾菜,"ひじき","hijiki (dark edible seaweed usu. sold in dried black strips//Hizikia fusiformis)","Uncommon reading and slightly hard kanji",Image
平目,"ひらめ","bastard halibut//flounder (esp. the large-tooth flounders of family Paralichthyidae, but also lefteye flounders of family Bothidae)//olive flounder (Paralichthys olivaceus)//person who sucks up to superiors//toady","Uncommon reading and slightly hard kanji
Clue:||比目魚/鮃||",Image
比目魚,"ひらめ","bastard halibut//flounder (esp. the large//flounder (esp. the large-tooth flounders of family Paralichthyidae, but also lefteye flounders of family Bothidae)//olive flounder (Paralichthys olivaceus)//person who sucks up to superiors//toady","Uncommon reading and slightly hard kanji
Clue:||鮃||",Image
不断草,"ふだんそう","silverbeet//Swiss chard (Beta vulgaris var. cicla)","Uncommon reading and slightly hard kanji",Image
倍良,"べら","wrasse (any fish of family Labridae)","Uncommon reading and slightly hard kanji",Image
遍羅,"べら","wrasse (any fish of family Labridae)","Uncommon reading and slightly hard kanji
Clue:||倍良||",Image
帆立貝,"ほたてがい","Japanese scallop (Patinopecten yessoensis)//Yesso scallop","Uncommon reading and slightly hard kanji",Image
丸十,"まるじゅう","cross in a circle","Uncommon reading and slightly hard kanji",Image
迷迭香,"まんねんろう","rosemary","Uncommon reading and slightly hard kanji",Image
水菜,"みずな","Elatostema umbellatum var. majus (variety of plant related to the nettles)//mizuna (Brassica rapa var. nipposinica)//potherb mustard","Uncommon reading and slightly hard kanji",Image
海松貝,"みるがい","mirugai clam (Tresus keenae, species of gaper clam)","Uncommon reading and slightly hard kanji",Image
梅,"むめ","Japanese apricot (Prunus mume)//Japanese plum//lowest (of a three-tier ranking system)//ume//Chinese plum","Uncommon reading and slightly hard kanji",Image
目張,"めばる","black rockfish (Sebastes inermis)//darkbanded rockfish","Uncommon reading and slightly hard kanji
Clue:||眼張||",Image
眼張,"めばる","black rockfish (Sebastes inermis)//darkbanded rockfish","Uncommon reading and slightly hard kanji",Image
水雲,"もずく","mozuku (Cladosiphon okamuranus and Sphaerotrichia divaricata, types of edible seaweed)","Uncommon reading and slightly hard kanji",Image
海雲,"もずく","mozuku (Cladosiphon okamuranus and Sphaerotrichia divaricata, types of edible seaweed)","Uncommon reading and slightly hard kanji
Clue:||水雲||",Image
大和芋,"やまといも","Chinese yam (variety of Dioscorea opposita)//Japanese yam (variety of Dioscorea japonica)","Uncommon reading and slightly hard kanji",Image
百合根,"ゆりね","lily bulb","Uncommon reading and slightly hard kanji",Image
洋梨,"ようなし","European pear (Pyrus communis)","Uncommon reading and slightly hard kanji",Image
拉麺,"らあめん,らーめん","Chinese-style noodles//ramen","Uncommon reading and slightly hard kanji",Image
料理酒,"りょうりしゅ","cooking sake","Uncommon reading and slightly hard kanji",Image
緑葉甘藍,"りょくようかんらん","kale (Brassica oleracea var. acephala)","Uncommon reading and slightly hard kanji",Image
公魚,"わかさぎ","Japanese pond smelt (Hypomesus nipponensis)","Uncommon reading and slightly hard kanji",Image
